event,follower,samples,mean_btc_return,median_btc_return,median_btc_z,mean_follower_return,median_follower_return,mean_response_ratio,median_response_ratio
BTC_DOWN,BNBUSDT,3016,-0.005427110267341917,-0.004678775894389475,-3.391589595092248,-0.004655647738558327,-0.0037614739934597186,0.8381391114016699,0.7693621577075598
BTC_DOWN,ETHUSDT,3016,-0.005427110267341917,-0.004678775894389475,-3.391589595092248,-0.0064174896206073756,-0.005434236205147047,1.213525571664721,1.1218572514313876
BTC_DOWN,SOLUSDT,3016,-0.005427110267341917,-0.004678775894389475,-3.391589595092248,-0.0071482839555510585,-0.006071123746772655,1.3269668272975947,1.2527337973224293
BTC_UP,BNBUSDT,3009,0.0055197804706981725,0.004749880097308923,3.445684749152014,0.004299119399293485,0.003499142367066943,0.7648478672345337,0.7021425832116907
BTC_UP,ETHUSDT,3009,0.0055197804706981725,0.004749880097308923,3.445684749152014,0.006183418009366425,0.005191899193631722,1.1358183637124866,1.0665293987183275
BTC_UP,SOLUSDT,3009,0.0055197804706981725,0.004749880097308923,3.445684749152014,0.0071771509365644495,0.00580510879848628,1.3068646255837815,1.2266653590714627
