hypothesis,minutes,period,samples,mean_return,median_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,q10,q90
HIGH_CONTINUE_LONG,5,2024-01,1976,-0.0007005641849761787,-0.0006879951287373614,-0.000700400596978369,-0.0006983613722038319,0.32540485829959515,0.44144536497417797,-0.0032179555158777344,0.0018351939223765663
HIGH_CONTINUE_LONG,5,2024-02,2716,-0.000514097292875877,-0.0005989711934156311,-0.0005464791896558937,-0.0005280534633633672,0.34094256259204714,0.4874562817130197,-0.0026192467783450295,0.0016084053560464946
HIGH_CONTINUE_LONG,5,2024-03,2533,-0.0004849668104467141,-0.0005983831720546945,-0.0005362063722267997,-0.0005198667182498355,0.39399921042242403,0.671643192635113,-0.004116220651416169,0.0032645151937056994
HIGH_CONTINUE_LONG,5,2024-04,2481,-0.0005947608784835017,-0.0006650147982546034,-0.000642181268164711,-0.0006091935897429584,0.35147118097541313,0.55496999629145,-0.0035748699858167525,0.0024749636098978962
HIGH_CONTINUE_LONG,5,2024-05,2538,-0.0005554232468487268,-0.0006418387908852069,-0.0006160112267132826,-0.0006136203908917356,0.3215130023640662,0.47121036494414326,-0.002627841207813086,0.0016046935074374394
HIGH_CONTINUE_LONG,5,2024-06,2710,-0.0005644288568043628,-0.0005992229485064054,-0.0006015570020809809,-0.0005981553500070361,0.3114391143911439,0.4264991967819191,-0.0025194192185424946,0.0013205522467345967
HIGH_CONTINUE_LONG,5,2024-07,2829,-0.0005808961154406955,-0.0005948111159733254,-0.0005838125152163318,-0.0005837375434636631,0.35418875927889715,0.47843146165477257,-0.0029078716892690032,0.0017858175158090414
HIGH_CONTINUE_LONG,5,2024-08,2380,-0.0005245910371115607,-0.00063401865449143,-0.0006131284492512296,-0.0005839776098375846,0.35798319327731093,0.5877353113096532,-0.0034476509384426916,0.0022500561676440435
HIGH_CONTINUE_LONG,5,2024-09,2561,-0.0005652201540795651,-0.0006,-0.0005843471468659058,-0.0005732063741787658,0.3354158531823506,0.43599731709786227,-0.0026165772174409734,0.0015514016024750672
HIGH_CONTINUE_LONG,5,2024-10,2737,-0.0005328579079384501,-0.0005486222868616547,-0.000538300860828683,-0.0005293903559668162,0.32188527584947024,0.4470515603821607,-0.0024434878660820826,0.0014962736261566313
HIGH_CONTINUE_LONG,5,2024-11,3056,-0.00042529810095631883,-0.00046611284682258555,-0.0004541467141489647,-0.00042455822390806734,0.39757853403141363,0.637317706972251,-0.0033213742320522092,0.0025092454290099216
HIGH_CONTINUE_LONG,5,2024-12,2700,-0.0005102736122839865,-0.0005148960889653325,-0.0005300643973306777,-0.0005256358897436098,0.39444444444444443,0.5837744588083874,-0.0034597326562951546,0.0023017964720190016
