stop_loss_fraction,take_profit_r_multiple,policy,activation_r_multiple,split,cost,symbol,samples,mean_return,median_return,win_rate,profit_factor,max_losing_streak,q10,q90,worst_trade,best_trade
0.005,2.0,break_even_1r,1.0,confirmation,0.001,ETHUSDT,95,0.00013508587707523472,-0.0014618809640379862,0.35789473684210527,1.0510177530032057,10,-0.0060000000000000045,0.009000000000000008,-0.0060000000000000045,0.009000000000000008
0.005,2.0,break_even_1r,1.0,confirmation,0.001,BNBUSDT,77,-0.00010616939288992642,-0.0004000000000000661,0.38961038961038963,0.939016518968412,6,-0.0060000000000000045,0.00571799074585953,-0.0060000000000001155,0.009000000000000008
0.005,2.0,break_even_1r,1.0,confirmation,0.001,SOLUSDT,99,-0.001177123812611528,-0.004312574532926993,0.29292929292929293,0.6353848768263599,10,-0.0060000000000000045,0.009000000000000008,-0.0060000000000001155,0.009000000000000008
0.01,1.5,no_break_even,,development,0.0006,BTCUSDT,118,0.0008973728006387924,0.0006241879523978705,0.5423728813559322,1.343871791478078,4,-0.010600000000000009,0.011278888797519458,-0.01060000000000012,0.014399999999999902
0.01,1.5,no_break_even,,development,0.0006,ETHUSDT,108,9.629327152538737e-05,-0.0005686273054116947,0.4537037037037037,1.033537682870366,8,-0.01059999999999993,0.00972938704787245,-0.01060000000000012,0.014399999999999902
0.01,1.5,no_break_even,,development,0.0006,BNBUSDT,103,0.0013884223683564244,0.0006390294269488678,0.5242718446601942,1.5317534877777061,6,-0.010600000000000009,0.014399999999999902,-0.01060000000000012,0.014399999999999902
0.01,1.5,no_break_even,,development,0.0006,SOLUSDT,87,0.0003191342984984399,0.0007031360873576592,0.5057471264367817,1.0805183281090207,6,-0.010600000000000009,0.014399999999999902,-0.01060000000000012,0.014399999999999902
0.01,1.5,no_break_even,,development,0.001,BTCUSDT,118,0.0004973728006387924,0.00022418795239787046,0.5084745762711864,1.1777528419241752,5,-0.01100000000000001,0.010878888797519456,-0.01100000000000012,0.013999999999999901
0.01,1.5,no_break_even,,development,0.001,ETHUSDT,108,-0.00030370672847461304,-0.0009686273054116947,0.4444444444444444,0.901767110075952,8,-0.010999999999999932,0.009329387047872449,-0.01100000000000012,0.013999999999999901
0.01,1.5,no_break_even,,development,0.001,BNBUSDT,103,0.0009884223683564231,0.00023902942694886773,0.5145631067961165,1.3527494335092611,6,-0.01100000000000001,0.013999999999999901,-0.01100000000000012,0.013999999999999901
0.01,1.5,no_break_even,,development,0.001,SOLUSDT,87,-8.086570150156076e-05,0.00030313608735765916,0.5057471264367817,0.9805667350563135,6,-0.01100000000000001,0.013999999999999901,-0.01100000000000012,0.013999999999999901
0.01,1.5,no_break_even,,validation,0.0006,BTCUSDT,124,7.440029916657483e-05,-0.0005206107787186881,0.43548387096774194,1.031167173494002,11,-0.006965055190132041,0.009048548042585682,-0.01060000000000012,0.014399999999999902
0.01,1.5,no_break_even,,validation,0.0006,ETHUSDT,141,-0.0005611528925172935,-0.00152100181229382,0.41843971631205673,0.8507731722101523,9,-0.010600000000000009,0.014399999999999902,-0.01060000000000012,0.014399999999999902
0.01,1.5,no_break_even,,validation,0.0006,BNBUSDT,103,0.000843130745749334,0.00020176620962113537,0.5242718446601942,1.4201453403722897,5,-0.0065913980661296044,0.009625293151664915,-0.01060000000000012,0.014399999999999902
0.01,1.5,no_break_even,,validation,0.0006,SOLUSDT,112,0.00011238231753518677,-0.00203923582723654,0.41964285714285715,1.0304465505013456,10,-0.010600000000000009,0.014399999999999902,-0.01060000000000012,0.014399999999999902
0.01,1.5,no_break_even,,validation,0.001,BTCUSDT,124,-0.0003255997008334257,-0.0009206107787186881,0.41935483870967744,0.8756693532726875,11,-0.007365055190132041,0.00864854804258568,-0.01100000000000012,0.013999999999999901
0.01,1.5,no_break_even,,validation,0.001,ETHUSDT,141,-0.0009611528925172941,-0.0019210018122938202,0.41134751773049644,0.7593731417900434,9,-0.01100000000000001,0.013999999999999901,-0.01100000000000012,0.013999999999999901
0.01,1.5,no_break_even,,validation,0.001,BNBUSDT,103,0.0004431307457493334,-0.0001982337903788647,0.4854368932038835,1.200769355961147,5,-0.006991398066129605,0.009225293151664914,-0.01100000000000012,0.013999999999999901
0.01,1.5,no_break_even,,validation,0.001,SOLUSDT,112,-0.0002876176824648137,-0.0024392358272365402,0.4017857142857143,0.9267584263376436,10,-0.01100000000000001,0.013999999999999901,-0.01100000000000012,0.013999999999999901
0.01,1.5,no_break_even,,confirmation,0.0006,BTCUSDT,92,-0.0003378046076864043,-0.0008336877523069769,0.42391304347826086,0.870928716993977,7,-0.010487349724636108,0.008080879470677045,-0.01060000000000012,0.014399999999999902
0.01,1.5,no_break_even,,confirmation,0.0006,ETHUSDT,95,0.0007634521873487731,-0.0013545414855448794,0.4631578947368421,1.246197552671849,4,-0.010600000000000009,0.014399999999999902,-0.01060000000000012,0.014399999999999902
0.01,1.5,no_break_even,,confirmation,0.0006,BNBUSDT,77,0.0007125117278394073,0.0001519780291636025,0.5324675324675324,1.4027328823814278,4,-0.005732969818738697,0.007108627754013223,-0.010600000000000009,0.014399999999999902
0.01,1.5,no_break_even,,confirmation,0.0006,SOLUSDT,99,-0.0014303371882049246,-0.002453568118628357,0.37373737373737376,0.6569956342299907,7,-0.010600000000000009,0.014399999999999902,-0.01060000000000012,0.014399999999999902
0.01,1.5,no_break_even,,confirmation,0.001,BTCUSDT,92,-0.0007378046076864048,-0.001233687752306977,0.40217391304347827,0.7412488700841577,7,-0.010887349724636109,0.007680879470677044,-0.01100000000000012,0.013999999999999901
0.01,1.5,no_break_even,,confirmation,0.001,ETHUSDT,95,0.0003634521873487722,-0.0017545414855448796,0.42105263157894735,1.1092889594827315,8,-0.01100000000000001,0.013999999999999901,-0.01100000000000012,0.013999999999999901
0.01,1.5,no_break_even,,confirmation,0.001,BNBUSDT,77,0.0003125117278394067,-0.00024802197083639756,0.45454545454545453,1.1586472360336082,6,-0.006132969818738697,0.0067086277540132225,-0.01100000000000001,0.013999999999999901
0.01,1.5,no_break_even,,confirmation,0.001,SOLUSDT,99,-0.0018303371882049258,-0.002853568118628357,0.36363636363636365,0.5859968138505067,7,-0.01100000000000001,0.013999999999999901,-0.01100000000000012,0.013999999999999901
