hypothesis,minutes,year,cost,samples,mean_return,median_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,q10,q90
HIGH_CONTINUE_LONG,5,2024,0.0,31217,5.865443229629295e-05,3.5152041366615094e-06,2.41920335310783e-05,3.678617847254798e-05,0.5005605919851362,1.0729538621881816,-0.002451239797999105,0.002587003101058816
HIGH_CONTINUE_LONG,5,2024,0.0004,31217,-0.00034134556770370713,-0.0003964847958633385,-0.00037580796646892196,-0.000363213821527452,0.39981420379921195,0.6666680188849947,-0.0028512397979991054,0.0021870031010588157
HIGH_CONTINUE_LONG,5,2024,0.0006,31217,-0.0005413455677037069,-0.0005964847958633384,-0.0005758079664689217,-0.0005632138215274519,0.3515071915943236,0.5288697900563759,-0.003051239797999105,0.001987003101058816
HIGH_CONTINUE_LONG,5,2025,0.0,30873,1.177895493283967e-05,-3.1846426879145184e-05,-2.2713064802022612e-05,-1.3946423251698165e-05,0.4884850840540278,1.0152464697687884,-0.0023321344317408506,0.002336362982572026
HIGH_CONTINUE_LONG,5,2025,0.0004,30873,-0.00038822104506716035,-0.0004318464268791452,-0.0004227130648020227,-0.00041394642325169817,0.37744955138794417,0.6115365445099524,-0.0027321344317408507,0.0019363629825720264
HIGH_CONTINUE_LONG,5,2025,0.0006,30873,-0.0005882210450671602,-0.0006318464268791451,-0.0006227130648020227,-0.000613946423251698,0.3273734330968808,0.4789875544667086,-0.0029321344317408504,0.0017363629825720265
HIGH_CONTINUE_LONG,5,2026,0.0,16452,-2.3468135558458003e-05,-0.00010508617530191611,-8.057492123173554e-05,-6.391871982848333e-05,0.45708728422076345,0.9644358157087146,-0.001974923796405015,0.0018825542052621094
HIGH_CONTINUE_LONG,5,2026,0.0004,16452,-0.000423468135558458,-0.0005050861753019161,-0.0004805749212317356,-0.00046391871982848335,0.3321784585460734,0.5302812095604718,-0.002374923796405015,0.0014825542052621095
HIGH_CONTINUE_LONG,5,2026,0.0006,16452,-0.0006234681355584579,-0.0007050861753019161,-0.0006805749212317355,-0.0006639187198284831,0.2828227571115974,0.40059848713361634,-0.0025749237964050146,0.0012825542052621096
HIGH_CONTINUE_LONG,15,2024,0.0,31217,8.859862045364809e-05,1.7699532732340373e-05,2.7280144887852482e-05,4.69808647641793e-05,0.501713809783131,1.0636998909745667,-0.004292020769176475,0.0044595856276505004
HIGH_CONTINUE_LONG,15,2024,0.0004,31217,-0.00031140137954635197,-0.00038230046726765965,-0.0003727198551121473,-0.00035301913523582074,0.4428676682576801,0.8055973658565457,-0.004692020769176475,0.0040595856276505
HIGH_CONTINUE_LONG,15,2024,0.0006,31217,-0.0005114013795463519,-0.0005823004672676596,-0.0005727198551121478,-0.0005530191352358206,0.41381298651375853,0.7020189676330448,-0.004892020769176475,0.0038595856276505
HIGH_CONTINUE_LONG,15,2025,0.0,30873,-2.7347189930323094e-05,-6.917542888762451e-05,-6.330729481431135e-05,-4.5181703464715976e-05,0.48663881061121367,0.9796029005053746,-0.003983398426468886,0.0039641287104199095
HIGH_CONTINUE_LONG,15,2025,0.0004,30873,-0.0004273471899303232,-0.00046917542888762453,-0.0004633072948143112,-0.00044518170346471606,0.42095034496161693,0.7258831455149173,-0.004383398426468886,0.0035641287104199093
HIGH_CONTINUE_LONG,15,2025,0.0006,30873,-0.000627347189930323,-0.0006691754288876245,-0.0006633072948143116,-0.0006451817034647158,0.38849480128267416,0.6261297584475334,-0.004583398426468886,0.0033641287104199096
HIGH_CONTINUE_LONG,15,2026,0.0,16452,-1.3423638348705892e-05,-0.00012153345081505895,-8.893307020362099e-05,-6.830614448634744e-05,0.47319474835886216,0.987872224381797,-0.003298988172485184,0.0032683164144389864
HIGH_CONTINUE_LONG,15,2026,0.0004,16452,-0.00041342363834870593,-0.0005215334508150589,-0.0004889330702036211,-0.00046830614448634757,0.3977631898857282,0.689723368738804,-0.0036989881724851844,0.0028683164144389863
HIGH_CONTINUE_LONG,15,2026,0.0006,16452,-0.0006134236383487058,-0.0007215334508150589,-0.0006889330702036211,-0.0006683061444863474,0.3600170192073912,0.5788944277239126,-0.003898988172485184,0.0026683164144389866
HIGH_CONTINUE_LONG,30,2024,0.0,31217,0.000103638406623926,2.014594618793275e-05,4.4265598562007485e-05,5.6280067214825316e-05,0.5016177082999648,1.0528598764377566,-0.005969084649347645,0.0061485130211286435
HIGH_CONTINUE_LONG,30,2024,0.0004,31217,-0.000296361593376074,-0.00037985405381206727,-0.0003557344014379922,-0.00034371993278517476,0.46000576608898996,0.863312476447956,-0.006369084649347645,0.005748513021128643
HIGH_CONTINUE_LONG,30,2024,0.0006,31217,-0.0004963615933760739,-0.0005798540538120672,-0.0005557344014379924,-0.0005437199327851745,0.4396002178300285,0.7821303130947929,-0.0065690846493476444,0.005548513021128644
HIGH_CONTINUE_LONG,30,2025,0.0,30873,-2.968412226320883e-05,-6.121917996904092e-05,-7.214248340829054e-05,-6.622250777480356e-05,0.4916917695073365,0.9838456742136532,-0.005534907504775099,0.005363758439498721
HIGH_CONTINUE_LONG,30,2025,0.0004,30873,-0.0004296841222632089,-0.00046121917996904093,-0.0004721424834082901,-0.0004662225077748036,0.4440773491400253,0.7904357091801018,-0.005934907504775099,0.004963758439498721
HIGH_CONTINUE_LONG,30,2025,0.0006,30873,-0.0006296841222632087,-0.0006612191799690409,-0.0006721424834082907,-0.0006662225077748033,0.41962232371327696,0.7090203030308508,-0.006134907504775099,0.004763758439498721
HIGH_CONTINUE_LONG,30,2026,0.0,16452,-2.9915669773452768e-05,-0.00011177029143383255,-8.30851456871152e-05,-6.153669588824492e-05,0.48170435205446144,0.9805069585775803,-0.004555686906539546,0.004542515668757607
HIGH_CONTINUE_LONG,30,2026,0.0004,16452,-0.00042991566977345285,-0.0005117702914338325,-0.00048308514568711506,-0.000461536695888245,0.42924872355944566,0.7546216064849574,-0.0049556869065395465,0.004142515668757607
HIGH_CONTINUE_LONG,30,2026,0.0006,16452,-0.0006299156697734526,-0.0007117702914338325,-0.0006830851456871155,-0.0006615366958882448,0.4025042548018478,0.6629430495968857,-0.005155686906539546,0.003942515668757607
HIGH_CONTINUE_LONG,60,2024,0.0,31217,0.00017643793188317397,9.676795045465703e-05,0.00011787056831324986,0.00013230904609763287,0.5077682032226031,1.0653929616226319,-0.008295106366514092,0.008542279458497153
HIGH_CONTINUE_LONG,60,2024,0.0004,31217,-0.00022356206811682589,-0.000303232049545343,-0.0002821294316867493,-0.0002676909539023669,0.47749623602524266,0.9229426887607352,-0.008695106366514091,0.008142279458497154
HIGH_CONTINUE_LONG,60,2024,0.0006,31217,-0.00042356206811682614,-0.0005032320495453429,-0.0004821294316867508,-0.0004676909539023669,0.4622801678572573,0.8591542430478227,-0.008895106366514091,0.007942279458497153
HIGH_CONTINUE_LONG,60,2025,0.0,30873,-2.5585861596998286e-05,0.0,-2.8752910577170823e-05,-3.495983364580993e-05,0.4994007709001393,0.9899676575705697,-0.007725559933913262,0.007561498861279059
HIGH_CONTINUE_LONG,60,2025,0.0004,30873,-0.0004255858615969982,-0.0004,-0.00042875291057717065,-0.0004349598336458099,0.4627020373789395,0.8456771545702955,-0.00812555993391326,0.007161498861279059
HIGH_CONTINUE_LONG,60,2025,0.0006,30873,-0.0006255858615969984,-0.0006,-0.0006287529105771712,-0.0006349598336458099,0.4439153953292521,0.7818098088097066,-0.00832555993391326,0.006961498861279059
HIGH_CONTINUE_LONG,60,2026,0.0,16452,-9.027158963766483e-05,-0.00014723364023205843,-0.00013628727693367995,-0.00011937420533743596,0.48334548991004134,0.9584682133040542,-0.006426880153464098,0.006245543289049315
HIGH_CONTINUE_LONG,60,2026,0.0004,16452,-0.0004902715896376649,-0.0005472336402320584,-0.0005362872769336795,-0.0005193742053374359,0.44517383904692437,0.7946658472053999,-0.006826880153464098,0.005845543289049315
HIGH_CONTINUE_LONG,60,2026,0.0006,16452,-0.0006902715896376649,-0.0007472336402320584,-0.0007362872769336804,-0.0007193742053374359,0.42548018477996596,0.7239570283353244,-0.0070268801534640974,0.005645543289049315
HIGH_REVERSE_SHORT,5,2024,0.0,31217,-5.865443229629295e-05,-3.5152041366615094e-06,-2.41920335310783e-05,-3.678617847254813e-05,0.4965883973475991,0.932006524456327,-0.0025870031010588154,0.0024512397979991056
HIGH_REVERSE_SHORT,5,2024,0.0004,31217,-0.000458654432296293,-0.00040351520413666153,-0.0004241920335310783,-0.0004367861784725482,0.3961623474388955,0.5770147370175883,-0.0029870031010588156,0.0020512397979991054
HIGH_REVERSE_SHORT,5,2024,0.0006,31217,-0.0006586544322962929,-0.0006035152041366615,-0.0006241920335310782,-0.0006367861784725479,0.34878431623794726,0.45558122022622005,-0.0031870031010588153,0.001851239797999106
HIGH_REVERSE_SHORT,5,2025,0.0,30873,-1.177895493283967e-05,3.1846426879145184e-05,2.2713064802022612e-05,1.394642325169795e-05,0.5072393353415606,0.9849824941797033,-0.0023363629825720266,0.0023321344317408506
HIGH_REVERSE_SHORT,5,2025,0.0004,30873,-0.0004117789549328397,-0.00036815357312085483,-0.0003772869351979774,-0.0003860535767483021,0.39413079389758043,0.5898243414603028,-0.0027363629825720268,0.0019321344317408504
HIGH_REVERSE_SHORT,5,2025,0.0006,30873,-0.0006117789549328396,-0.0005681535731208548,-0.0005772869351979773,-0.0005860535767483019,0.3426942635960224,0.4587319839783293,-0.0029363629825720264,0.0017321344317408505
HIGH_REVERSE_SHORT,5,2026,0.0,16452,2.3468135558458003e-05,0.00010508617530191611,8.057492123173549e-05,6.391871982848287e-05,0.5326404084609774,1.0368756362134386,-0.0018825542052621099,0.0019749237964050144
HIGH_REVERSE_SHORT,5,2026,0.0004,16452,-0.000376531864441542,-0.0002949138246980839,-0.0003194250787682645,-0.0003360812801715172,0.3955142231947484,0.5573355743736058,-0.0022825542052621103,0.0015749237964050144
HIGH_REVERSE_SHORT,5,2026,0.0006,16452,-0.0005765318644415419,-0.0004949138246980838,-0.0005194250787682644,-0.0005360812801715171,0.33521760272307316,0.41019421455095706,-0.00248255420526211,0.0013749237964050145
HIGH_REVERSE_SHORT,15,2024,0.0,31217,-8.859862045364809e-05,-1.7699532732340373e-05,-2.7280144887852353e-05,-4.698086476417977e-05,0.4969087356248198,0.9401147903510597,-0.004459585627650497,0.004292020769176475
HIGH_REVERSE_SHORT,15,2024,0.0004,31217,-0.0004885986204536481,-0.0004176995327323404,-0.00042728014488785225,-0.00044698086476417995,0.438959541275587,0.7112545386490627,-0.004859585627650497,0.003892020769176474
HIGH_REVERSE_SHORT,15,2024,0.0006,31217,-0.000688598620453648,-0.0006176995327323403,-0.0006272801448878528,-0.0006469808647641796,0.40977672422077716,0.618994804951624,-0.005059585627650497,0.0036920207691764745
HIGH_REVERSE_SHORT,15,2025,0.0,30873,2.7347189930323094e-05,6.917542888762451e-05,6.330729481431135e-05,4.5181703464715834e-05,0.5105431930813332,1.0208218039004404,-0.003964128710419911,0.003983398426468886
HIGH_REVERSE_SHORT,15,2025,0.0004,30873,-0.00037265281006967704,-0.0003308245711123755,-0.00033669270518568847,-0.0003548182965352843,0.4452434165775921,0.7552005113515683,-0.004364128710419911,0.0035833984264688856
HIGH_REVERSE_SHORT,15,2025,0.0006,30873,-0.0005726528100696768,-0.0005308245711123754,-0.0005366927051856889,-0.000554818296535284,0.4145693648171542,0.6500345070797484,-0.004564128710419911,0.003383398426468886
HIGH_REVERSE_SHORT,15,2026,0.0,16452,1.3423638348705892e-05,0.00012153345081505895,8.893307020362111e-05,6.830614448634683e-05,0.5211524434719184,1.0122766642475372,-0.0032683164144389873,0.003298988172485184
HIGH_REVERSE_SHORT,15,2026,0.0004,16452,-0.00038657636165129416,-0.00027846654918494107,-0.00031106692979637925,-0.0003316938555136533,0.4424993921711646,0.7026414296469824,-0.0036683164144389875,0.002898988172485184
HIGH_REVERSE_SHORT,15,2026,0.0006,16452,-0.000586576361651294,-0.000478466549184941,-0.0005110669297963793,-0.0005316938555136529,0.40444930707512766,0.5855291153283673,-0.003868316414438987,0.0026989881724851844
