hypothesis,minutes,symbol,cost,samples,mean_return,median_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,q10,q90
BUY_CONTINUATION_LONG,5,BNBUSDT,0.0,2979,3.511571899511793e-05,2.7963032870559346e-05,3.543088841188773e-05,3.081955912163269e-05,0.5075528700906344,1.0897795151549108,-0.001177598125588797,0.00127801747651346
BUY_CONTINUATION_LONG,5,BNBUSDT,0.0004,2979,-0.0003648842810048821,-0.0003720369671294407,-0.0003645691115881122,-0.0003691804408783674,0.32326283987915405,0.4169206029000536,-0.001577598125588797,0.0008780174765134601
BUY_CONTINUATION_LONG,5,BNBUSDT,0.0006,2979,-0.000564884281004882,-0.0005720369671294406,-0.0005645691115881121,-0.0005691804408783671,0.24672708962739173,0.2660107356854747,-0.0017775981255887968,0.0006780174765134601
BUY_CONTINUATION_LONG,5,BTCUSDT,0.0,2972,4.100518899435946e-05,-5.576798350115375e-06,1.2140415763344617e-05,1.909102471994755e-05,0.49226110363391656,1.127472631872265,-0.000981099983698519,0.0010841168860117108
BUY_CONTINUATION_LONG,5,BTCUSDT,0.0004,2972,-0.0003589948110056406,-0.0004055767983501154,-0.0003878595842366554,-0.0003809089752800525,0.27388963660834453,0.3705517130589985,-0.001381099983698519,0.0006841168860117107
BUY_CONTINUATION_LONG,5,BTCUSDT,0.0006,2972,-0.0005589948110056404,-0.0006055767983501153,-0.0005878595842366553,-0.0005809089752800522,0.19549125168236878,0.22802805269882362,-0.0015810999836985188,0.00048411688601171076
BUY_CONTINUATION_LONG,5,ETHUSDT,0.0,2942,3.037196127626166e-05,-1.874673275636951e-05,-3.1718923814226087e-06,3.1020273945160173e-06,0.48980285520054384,1.0650080834792333,-0.0014167465536913059,0.0015060679518502879
BUY_CONTINUATION_LONG,5,ETHUSDT,0.0004,2942,-0.00036962803872373835,-0.00041874673275636953,-0.0004031718923814225,-0.000396897972605484,0.335825968728756,0.4729374095456906,-0.0018167465536913059,0.001106067951850288
BUY_CONTINUATION_LONG,5,ETHUSDT,0.0006,2942,-0.0005696280387237382,-0.0006187467327563695,-0.0006031718923814226,-0.0005968979726054839,0.26920462270564244,0.3226257167532463,-0.0020167465536913057,0.0009060679518502878
BUY_CONTINUATION_LONG,5,SOLUSDT,0.0,2987,4.668111182738694e-05,0.0,1.374206832461328e-06,6.3574637233727414e-06,0.4871108135252762,1.0706643567243121,-0.0021095949641249277,0.0021161685362850687
BUY_CONTINUATION_LONG,5,SOLUSDT,0.0004,2987,-0.0003533188881726131,-0.0004,-0.0003986257931675388,-0.00039364253627662736,0.37562772012052226,0.6016038646914968,-0.002509594964124928,0.0017161685362850688
BUY_CONTINUATION_LONG,5,SOLUSDT,0.0006,2987,-0.000553318888172613,-0.0006,-0.0005986257931675387,-0.0005936425362766271,0.3260796786072983,0.45588366917024037,-0.0027095949641249275,0.001516168536285069
BUY_CONTINUATION_LONG,15,BNBUSDT,0.0,2979,3.779128080925801e-05,0.0,2.306887207845915e-05,3.6514050281830996e-05,0.49983215844243034,1.0539843791977916,-0.00213670802780761,0.002248144033158406
BUY_CONTINUATION_LONG,15,BNBUSDT,0.0004,2979,-0.00036220871919074205,-0.0004,-0.000376931127921541,-0.000363485949718169,0.38637126552534407,0.6074904281008229,-0.0025367080278076103,0.0018481440331584058
BUY_CONTINUATION_LONG,15,BNBUSDT,0.0006,2979,-0.0005622087191907418,-0.0006,-0.0005769311279215408,-0.0005634859497181689,0.33903994629070155,0.4647133708997789,-0.00273670802780761,0.001648144033158406
BUY_CONTINUATION_LONG,15,BTCUSDT,0.0,2972,2.2682098083250002e-05,-6.22470398264352e-05,-1.989120259051719e-05,-1.415334252678022e-05,0.4737550471063257,1.041759005655633,-0.0016597965911226864,0.0016672832266637848
