threshold,period,symbol,cost,samples,mean_return,median_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,q05,q10,q90,q95
2.5,2026-05,ETHUSDT,0.0006,62,-0.00019223632960501248,-0.0009393590786387,-0.0005677082482861548,-0.000560084925710211,0.3709677419354839,0.8809973993772292,-0.006373307496502819,-0.0037292420909796,0.00381214508285913,0.005382862041733791
2.5,2026-05,SOLUSDT,0.0004,75,0.00034691942462045604,-4.788732394370003e-05,0.0002111855269836058,0.0002261724888030251,0.49333333333333335,1.2034763324898634,-0.0078720661424861,-0.00531542679463876,0.006434844918818843,0.008513059284492796
2.5,2026-05,SOLUSDT,0.0006,75,0.00014691942462045614,-0.00024788732394369996,1.1185526983605942e-05,2.617248880302525e-05,0.49333333333333335,1.0813374302537482,-0.008072066142486099,-0.00551542679463876,0.006234844918818844,0.008313059284492795
2.5,2026-06,BNBUSDT,0.0004,74,-0.0005365953624355855,-0.00108795466824545,-0.0005207422929733564,-0.00041370169508709535,0.3783783783783784,0.7820438894672316,-0.007535971647348285,-0.00634509818840477,0.007007988812269742,0.009106700053403555
2.5,2026-06,BNBUSDT,0.0006,74,-0.0007365953624355857,-0.00128795466824545,-0.0007207422929733564,-0.0006137016950870953,0.3783783783783784,0.7151897013004278,-0.007735971647348285,-0.006545098188404769,0.006807988812269742,0.008906700053403554
2.5,2026-06,BTCUSDT,0.0004,92,-0.0006293240146538837,-0.0014692371083840998,-0.0008563085592557964,-0.00075375833395332,0.3804347826086957,0.75230238903846,-0.0090827626317058,-0.007459025543976891,0.0072636061907228235,0.009682904991347977
2.5,2026-06,BTCUSDT,0.0006,92,-0.0008293240146538835,-0.0016692371083841,-0.0010563085592557963,-0.0009537583339533195,0.34782608695652173,0.6894301075134796,-0.0092827626317058,-0.00765902554397689,0.007063606190722824,0.009482904991347976
2.5,2026-06,ETHUSDT,0.0004,82,-0.00040470437405450236,-0.0013401778241571,-0.000648015630292623,-0.000590085515729431,0.4146341463414634,0.8734740879972822,-0.01227072639332435,-0.008793790463951569,0.008838028631469942,0.0121634711266267
2.5,2026-06,ETHUSDT,0.0006,82,-0.0006047043740545023,-0.0015401778241571,-0.0008480156302926229,-0.0007900855157294312,0.4024390243902439,0.8176715438487867,-0.01247072639332435,-0.00899379046395157,0.008638028631469941,0.0119634711266267
2.5,2026-06,SOLUSDT,0.0004,90,2.148643487385583e-06,-0.00011377131765145002,-7.821502955063654e-05,8.081273386124164e-05,0.5,1.0006143673392667,-0.0127715303414474,-0.010065908658363128,0.014372508987457702,0.016229936856702307
2.5,2026-06,SOLUSDT,0.0006,90,-0.00019785135651261416,-0.00031377131765144997,-0.0002782150295506365,-0.00011918726613875833,0.4777777777777778,0.9450527358188321,-0.0129715303414474,-0.010265908658363129,0.014172508987457701,0.016029936856702308
2.5,2026-07,BNBUSDT,0.0004,63,0.000173903471382443,-0.00013951549882780002,0.00013009954689613347,0.0001816756038186779,0.4603174603174603,1.159333327461095,-0.00440381434697796,-0.0034274481321172603,0.00431526483674988,0.00573645359991346
2.5,2026-07,BNBUSDT,0.0006,63,-2.6096528617556858e-05,-0.00033951549882779995,-6.990045310386643e-05,-1.832439618132196e-05,0.4126984126984127,0.978339782758065,-0.00460381434697796,-0.00362744813211726,0.004115264836749881,0.00553645359991346
2.5,2026-07,BTCUSDT,0.0004,62,-8.645319176456775e-06,-0.000205697815203709,-9.930328281593435e-05,-0.00013452019825627544,0.5,0.994281516577234,-0.006290681776493071,-0.004459459293013049,0.004484067862072088,0.005356157663935283
2.5,2026-07,BTCUSDT,0.0006,62,-0.00020864531917645662,-0.0004056978152037089,-0.0002993032828159342,-0.00033452019825627516,0.45161290322580644,0.870889604944104,-0.00649068177649307,-0.004659459293013049,0.004284067862072088,0.005156157663935283
2.5,2026-07,ETHUSDT,0.0004,62,-0.0005400919041310446,-0.00093169145150315,-0.0009451811587467637,-0.0008432069628697669,0.41935483870967744,0.7399070293432705,-0.006517791082561955,-0.00597524041756495,0.004790673769584309,0.0067576851256211335
2.5,2026-07,ETHUSDT,0.0006,62,-0.0007400919041310446,-0.00113169145150315,-0.0011451811587467632,-0.0010432069628697666,0.3870967741935484,0.6629318826240992,-0.0067177910825619545,-0.00617524041756495,0.0045906737695843094,0.006557685125621134
2.5,2026-07,SOLUSDT,0.0004,59,-0.0004879248148048034,-0.0005349892008639,-0.00044740529693856185,-0.0004826897193308458,0.4406779661016949,0.7526524543810715,-0.00838131944170566,-0.0066520471660002,0.0045699210536756,0.006094307494246858
2.5,2026-07,SOLUSDT,0.0006,59,-0.0006879248148048032,-0.0007349892008639,-0.0006474052969385615,-0.0006826897193308456,0.423728813559322,0.6702856454970532,-0.00858131944170566,-0.0068520471660002,0.0043699210536756,0.005894307494246858
3.0,2024-01,BNBUSDT,0.0004,16,-0.0002594370528144437,0.00017710388775105004,-0.00025943705281444385,-0.00033705242955789523,0.5,0.8944203651228874,-0.008153281075436574,-0.007300288157630499,0.00578207023028365,0.00651040536621605
3.0,2024-01,BNBUSDT,0.0006,16,-0.0004594370528144436,-2.2896112248949887e-05,-0.0004594370528144435,-0.0005370524295578951,0.5,0.8203404012802938,-0.008353281075436574,-0.0075002881576305,0.00558207023028365,0.00631040536621605
3.0,2024-01,BTCUSDT,0.0004,30,-0.004391827206813464,-0.0033749093873946005,-0.0035827221728470288,-0.0037084826208569534,0.3333333333333333,0.26023724335965154,-0.022546389438642764,-0.011861053380191219,0.006103768852413502,0.00915328172981238
3.0,2024-01,BTCUSDT,0.0006,30,-0.0045918272068134645,-0.0035749093873946,-0.0037827221728470293,-0.003908482620856951,0.3333333333333333,0.24353828844406947,-0.022746389438642763,-0.012061053380191217,0.005903768852413502,0.00895328172981238
3.0,2024-01,ETHUSDT,0.0004,23,-0.00037373013935981575,-0.0006435712964761001,-0.0003348185631307841,-0.0002690202881484127,0.34782608695652173,0.8079038314277914,-0.00724621691690351,-0.00665519857584234,0.005999723800671961,0.008271164529624998
3.0,2024-01,ETHUSDT,0.0006,23,-0.0005737301393598156,-0.0008435712964761,-0.0005348185631307836,-0.00046902028814841263,0.34782608695652173,0.7236329335175107,-0.00744621691690351,-0.00685519857584234,0.005799723800671962,0.008071164529624997
3.0,2024-01,SOLUSDT,0.0004,21,-0.0032883771409663058,-0.0002656886041948,-0.001099433010455653,-0.0015421964759263671,0.47619047619047616,0.5019509261655128,-0.0226289045151738,-0.017702990408124702,0.0096431131158571,0.0111320057193775
3.0,2024-01,SOLUSDT,0.0006,21,-0.003488377140966304,-0.00046568860419479995,-0.0012994330104556526,-0.0017421964759263666,0.47619047619047616,0.47991166891657755,-0.0228289045151738,-0.0179029904081247,0.0094431131158571,0.0109320057193775
3.0,2024-02,BNBUSDT,0.0004,40,0.0007585715355492076,0.00019674677789530002,0.0004505179180353029,0.000594809227034135,0.55,1.4480570673442619,-0.005834437320623215,-0.00534730601600976,0.006385012272593292,0.009621299336670466
3.0,2024-02,BNBUSDT,0.0006,40,0.0005585715355492076,-3.253222104699911e-06,0.00025051791803530296,0.0003948092270341352,0.5,1.312718640184465,-0.006034437320623215,-0.00554730601600976,0.006185012272593293,0.009421299336670465
3.0,2024-02,BTCUSDT,0.0004,44,0.0004202126791032485,-0.00119428902571715,-0.00010026708753546921,0.00013367597593317616,0.38636363636363635,1.170722340360578,-0.008391504739368713,-0.00724422119781078,0.010899748196465754,0.013403964129521918
3.0,2024-02,BTCUSDT,0.0006,44,0.00022021267910324856,-0.00139428902571715,-0.00030026708753546906,-6.632402406682392e-05,0.38636363636363635,1.0852180631349488,-0.008591504739368714,-0.007444221197810781,0.010699748196465754,0.013203964129521918
3.0,2024-02,ETHUSDT,0.0004,43,-0.000658583680574209,-0.0010446627663098,-0.0005262255601238586,-0.000520255382345503,0.4186046511627907,0.6941062042861985,-0.00640131462766187,-0.00558574441006054,0.005094252182093441,0.00548059290549159
3.0,2024-02,ETHUSDT,0.0006,43,-0.0008585836805742088,-0.0012446627663098,-0.0007262255601238585,-0.0007202553823455025,0.37209302325581395,0.6226569683798527,-0.00660131462766187,-0.00578574441006054,0.004894252182093441,0.00528059290549159
3.0,2024-02,SOLUSDT,0.0004,37,0.0023379783571714514,0.0016426943340512002,0.002317787811155275,0.0023687748522160487,0.6216216216216216,2.1804047998355736,-0.0076239854951036,-0.00682144765402376,0.01184216926183442,0.014466508348985446
3.0,2024-02,SOLUSDT,0.0006,37,0.0021379783571714517,0.0014426943340512003,0.0021177878111552748,0.0021687748522160486,0.6216216216216216,2.039703941466959,-0.007823985495103599,-0.00702144765402376,0.01164216926183442,0.014266508348985445
3.0,2024-03,BNBUSDT,0.0004,31,0.0027594083071908913,0.0027330849018537997,0.002885709537600301,0.002735476165088147,0.5483870967741935,2.047482174489283,-0.015203922966693598,-0.0067621368700979,0.015432409030734602,0.0167599027877781
3.0,2024-03,BNBUSDT,0.0006,31,0.0025594083071908916,0.0025330849018538,0.0026857095376003007,0.0025354761650881463,0.5483870967741935,1.939353947910573,-0.0154039229666936,-0.0069621368700979,0.015232409030734601,0.0165599027877781
3.0,2024-03,BTCUSDT,0.0004,24,0.00041824875176473306,0.0002269812144209,0.0006867759195333407,0.0004555971396325604,0.5,1.1008709148674884,-0.02130341895158137,-0.014026881502888357,0.01381687490168986,0.016669423254033894
3.0,2024-03,BTCUSDT,0.0006,24,0.00021824875176473338,2.6981214420900067e-05,0.0004867759195333415,0.0002555971396325605,0.5,1.0513964721982672,-0.02150341895158137,-0.014226881502888356,0.01361687490168986,0.016469423254033895
3.0,2024-03,ETHUSDT,0.0004,38,-0.0009997808122463342,-0.0010129778219102,-0.0008384514026064747,-0.0007050793574375181,0.4473684210526316,0.7525819755267029,-0.014128369825432694,-0.010268556933403629,0.009667839515175691,0.012366833059769346
3.0,2024-03,ETHUSDT,0.0006,38,-0.0011997808122463343,-0.0012129778219102,-0.001038451402606475,-0.000905079357437518,0.4473684210526316,0.7109925120789112,-0.014328369825432695,-0.010468556933403629,0.00946783951517569,0.012166833059769348
3.0,2024-03,SOLUSDT,0.0004,36,0.0002178459120931999,0.002471623189404,0.00033284381036157384,0.00015438968978582376,0.5833333333333334,1.0340257769669197,-0.02986460729704475,-0.0181207432066131,0.018357262489298497,0.022222375718937225
3.0,2024-03,SOLUSDT,0.0006,36,1.784591209319984e-05,0.0022716231894040003,0.00013284381036157423,-4.5610310214176394e-05,0.5833333333333334,1.0027515732749575,-0.030064607297044754,-0.0183207432066131,0.018157262489298498,0.022022375718937226
3.0,2024-04,BNBUSDT,0.0004,34,0.0003302543338967382,-0.0007819504619870001,0.0002004006845739655,0.00024138834942369076,0.47058823529411764,1.1622647132211579,-0.00737683500603336,-0.00515300622770584,0.007360102206743428,0.010161103189786304
3.0,2024-04,BNBUSDT,0.0006,34,0.00013025433389673817,-0.000981950461987,4.0068457396566677e-07,4.138834942369088e-05,0.4411764705882353,1.0607005748306844,-0.00757683500603336,-0.00535300622770584,0.007160102206743429,0.009961103189786304
3.0,2024-04,BTCUSDT,0.0004,28,0.0014019973048202037,0.0008123394370482001,0.0008364184246980114,0.0009294650358618203,0.5714285714285714,1.6302617909721882,-0.007913712249018386,-0.00724191245746788,0.00925666773063714,0.014966578980503423
3.0,2024-04,BTCUSDT,0.0006,28,0.0012019973048202036,0.0006123394370482001,0.0006364184246980118,0.0007294650358618208,0.5714285714285714,1.5203040530029979,-0.008113712249018386,-0.00744191245746788,0.00905666773063714,0.014766578980503424
3.0,2024-04,ETHUSDT,0.0004,27,0.0024945361444247242,0.0020840195735966,0.00220805687591053,0.002237873986253338,0.5555555555555556,2.311083923500842,-0.00849139927541881,-0.00703196882686556,0.010250230246549204,0.014746978800072846
3.0,2024-04,ETHUSDT,0.0006,27,0.002294536144424724,0.0018840195735966001,0.0020080568759105306,0.002037873986253338,0.5555555555555556,2.1521412515647387,-0.00869139927541881,-0.00723196882686556,0.010050230246549201,0.014546978800072845
3.0,2024-04,SOLUSDT,0.0004,25,0.003470084411437948,0.0014858260383682,0.003136636239470261,0.003343494149692774,0.6,2.429559056681375,-0.012641738018706019,-0.008114627448885699,0.014215646697534183,0.02581257160648994
3.0,2024-04,SOLUSDT,0.0006,25,0.003270084411437948,0.0012858260383682,0.002936636239470261,0.003143494149692774,0.56,2.3015177388031174,-0.01284173801870602,-0.0083146274488857,0.014015646697534183,0.025612571606489942
3.0,2024-05,BNBUSDT,0.0004,28,-0.0006080386081232108,-0.00149495100080525,-0.0005461626655002387,-0.00038383181096879684,0.39285714285714285,0.7876765268866797,-0.010528061439857829,-0.00654667047360793,0.008900025714737582,0.012458024647567225
3.0,2024-05,BNBUSDT,0.0006,28,-0.0008080386081232106,-0.00169495100080525,-0.0007461626655002382,-0.0005838318109687969,0.39285714285714285,0.7293153225553564,-0.01072806143985783,-0.0067466704736079295,0.008700025714737583,0.012258024647567225
3.0,2024-05,BTCUSDT,0.0004,35,-0.0002493443610139972,-0.0005333166034066,-0.00026666217298878484,-0.0003244688055340153,0.4857142857142857,0.9053438306810166,-0.011416193379448429,-0.0065731530703261,0.007306619928039224,0.008666846750335761
3.0,2024-05,BTCUSDT,0.0006,35,-0.00044934436101399703,-0.0007333166034066,-0.00046666217298878466,-0.0005244688055340152,0.4857142857142857,0.8358300668249672,-0.01161619337944843,-0.0067731530703261,0.007106619928039224,0.00846684675033576
3.0,2024-05,ETHUSDT,0.0004,33,0.0010681095609318065,-0.0006928783955588,0.00026030134827377744,0.0003712201206819806,0.45454545454545453,1.4139410535206554,-0.010188443843738,-0.0060014916825506005,0.008902506981667961,0.013708688003248629
3.0,2024-05,ETHUSDT,0.0006,33,0.000868109560931806,-0.0008928783955588,6.03013482737776e-05,0.0001712201206819807,0.42424242424242425,1.322196842436602,-0.010388443843737999,-0.0062014916825506,0.008702506981667961,0.013508688003248628
3.0,2024-05,SOLUSDT,0.0004,18,0.00079535311507755,-0.0024239504019480003,0.0007953531150775499,0.0007753368556488805,0.4444444444444444,1.2208032309542172,-0.01073567664333328,-0.0095270161194294,0.0176328367090484,0.01834695391337313
3.0,2024-05,SOLUSDT,0.0006,18,0.0005953531150775501,-0.002623950401948,0.00059535311507755,0.0005753368556488805,0.4444444444444444,1.1603341951356927,-0.01093567664333328,-0.009727016119429398,0.0174328367090484,0.01814695391337313
3.0,2024-06,BNBUSDT,0.0004,27,0.0016815292251992663,0.000778386996153,0.0014534106890317358,0.0015999606041562063,0.5925925925925926,2.029860022406145,-0.00443331061314164,-0.00385431706917226,0.006998153545090905,0.013220790656675675
3.0,2024-06,BNBUSDT,0.0006,27,0.0014815292251992669,0.000578386996153,0.001253410689031736,0.0013999606041562062,0.5555555555555556,1.8636439884527516,-0.00463331061314164,-0.00405431706917226,0.006798153545090904,0.013020790656675675
3.0,2024-06,BTCUSDT,0.0004,32,-0.0008330807664576125,-0.0008457021150056,-0.0006054690342892735,-0.0006113616468821539,0.40625,0.5551871874806029,-0.00657269845146476,-0.00498484261743461,0.003776953564530722,0.004776266219180849
3.0,2024-06,BTCUSDT,0.0006,32,-0.0010330807664576125,-0.0010457021150056,-0.0008054690342892731,-0.0008113616468821538,0.40625,0.48128866180713387,-0.00677269845146476,-0.00518484261743461,0.0035769535645307224,0.0045762662191808495
3.0,2024-06,ETHUSDT,0.0004,29,0.0003012181866573531,-0.0004369337068373277,-1.9179415994954135e-05,-2.6709841290557544e-05,0.41379310344827586,1.2513913802906924,-0.00478868843658078,-0.00385109542988252,0.0035389619111977195,0.0053839887873591745
3.0,2024-06,ETHUSDT,0.0006,29,0.00010121818665735336,-0.0006369337068373276,-0.00021917941599495388,-0.00022670984129055741,0.41379310344827586,1.0769459373253882,-0.00498868843658078,-0.0040510954298825196,0.00333896191119772,0.005183988787359175
3.0,2024-06,SOLUSDT,0.0004,21,0.00025638576662099523,0.0011625342260709,0.0002930480843975842,0.00021525615771046663,0.5238095238095238,1.0881641950031204,-0.0112380952380952,-0.0074815762687217005,0.010064066848851501,0.0101905609464609
3.0,2024-06,SOLUSDT,0.0006,21,5.638576662099534e-05,0.0009625342260709001,9.304808439758423e-05,1.5256157710466742e-05,0.5238095238095238,1.018774686452708,-0.0114380952380952,-0.0076815762687217,0.0098640668488515,0.0099905609464609
3.0,2024-07,BNBUSDT,0.0004,32,0.0018032192040640565,0.0009352767491934,0.0015743189764480933,0.001783595280460205,0.59375,1.92119720878823,-0.008290891270671273,-0.00647159871296524,0.009988699376468924,0.01879377257801995
3.0,2024-07,BNBUSDT,0.0006,32,0.0016032192040640564,0.0007352767491934,0.0013743189764480934,0.001583595280460205,0.5625,1.7849653159073375,-0.008490891270671274,-0.00667159871296524,0.009788699376468923,0.018593772578019953
3.0,2024-07,BTCUSDT,0.0004,37,-0.00011574937605859742,0.0009567335910935001,0.00038759407912719986,0.00040196240145392724,0.6216216216216216,0.949906167362589,-0.00686744178332948,-0.0060421502881597,0.005684742604855338,0.007789085699534636
3.0,2024-07,BTCUSDT,0.0006,37,-0.00031574937605859745,0.0007567335910935001,0.0001875940791272001,0.00020196240145392742,0.5945945945945946,0.8677307673269958,-0.00706744178332948,-0.006242150288159699,0.0054847426048553385,0.007589085699534636
3.0,2024-07,ETHUSDT,0.0004,35,0.000523848786908131,0.00017934105989239998,0.0004997353557796967,0.0004494116874441909,0.5142857142857142,1.261659651507859,-0.00895355062439442,-0.0067238717673516,0.007827230153486683,0.008656247685722467
3.0,2024-07,ETHUSDT,0.0006,35,0.0003238487869081312,-2.0658940107599953e-05,0.0002997353557796968,0.00024941168744419104,0.4857142857142857,1.1542315789272257,-0.00915355062439442,-0.0069238717673516,0.007627230153486682,0.008456247685722467
3.0,2024-07,SOLUSDT,0.0004,27,0.0013337196702497588,0.0029791826094024997,0.001558636802954828,0.0014179380437788667,0.5925925925925926,1.3497848890545114,-0.01626991205690095,-0.01405724396007766,0.013911467676858184,0.015520639100181048
3.0,2024-07,SOLUSDT,0.0006,27,0.0011337196702497598,0.0027791826094025,0.0013586368029548281,0.0012179380437788668,0.5925925925925926,1.2911114332424352,-0.01646991205690095,-0.014257243960077659,0.013711467676858184,0.01532063910018105
3.0,2024-08,BNBUSDT,0.0004,29,-0.0010283874427678952,-0.0019291442828110999,-0.001021345054844425,-0.0009758820755290887,0.41379310344827586,0.7807202453623113,-0.01807620403000534,-0.01377945539343096,0.008919520762483256,0.022335476129577328
3.0,2024-08,BNBUSDT,0.0006,29,-0.0012283874427678953,-0.0021291442828111,-0.001221345054844424,-0.0011758820755290885,0.3793103448275862,0.7447915870895961,-0.01827620403000534,-0.013979455393430958,0.008719520762483255,0.02213547612957733
3.0,2024-08,BTCUSDT,0.0004,45,-0.0008863785680462224,-0.0018851737275396,-0.0011848349023045467,-0.0008419754187031264,0.4,0.7957717118547695,-0.01841750811854936,-0.011366975652904399,0.010532236837542864,0.024906687134065464
3.0,2024-08,BTCUSDT,0.0006,45,-0.0010863785680462225,-0.0020851737275396,-0.001384834902304546,-0.0010419754187031263,0.37777777777777777,0.7565856298083576,-0.01861750811854936,-0.011566975652904399,0.010332236837542863,0.024706687134065465
3.0,2024-08,ETHUSDT,0.0004,44,0.0005279840403928901,0.0007871973456467499,0.0005863254377867944,0.0008818234844869007,0.5454545454545454,1.1421521500811445,-0.017170135972185897,-0.01285723995342289,0.01683685122520731,0.024745621172594247
3.0,2024-08,ETHUSDT,0.0006,44,0.00032798404039289044,0.00058719734564675,0.0003863254377867945,0.0006818234844869006,0.5227272727272727,1.086183091263745,-0.017370135972185896,-0.013057239953422891,0.01663685122520731,0.024545621172594248
3.0,2024-08,SOLUSDT,0.0004,45,-0.0013655279555962465,-0.0031881230030323003,-0.0017712279064257977,-0.0012502744465837403,0.35555555555555557,0.7868838663302212,-0.01988762955364918,-0.01714569945437266,0.02123423816573139,0.02785828523239414
3.0,2024-08,SOLUSDT,0.0006,45,-0.001565527955596247,-0.0033881230030323,-0.001971227906425797,-0.0014502744465837401,0.3333333333333333,0.7606060842267743,-0.020087629553649178,-0.01734569945437266,0.02103423816573139,0.02765828523239414
3.0,2024-09,BNBUSDT,0.0004,38,0.0006172539303136488,0.0009893384122849,0.0005654230273725515,0.0006143927263997942,0.5789473684210527,1.368090642570996,-0.00597578826844785,-0.0055276438158561505,0.007407223644058629,0.009220890366001464
3.0,2024-09,BNBUSDT,0.0006,38,0.00041725393031364884,0.0007893384122849,0.0003654230273725516,0.0004143927263997943,0.5789473684210527,1.2369256021892727,-0.00617578826844785,-0.00572764381585615,0.007207223644058629,0.009020890366001464
3.0,2024-09,BTCUSDT,0.0004,33,4.317512682964269e-05,-0.0014776846502711,-9.351684786234823e-05,2.501382160585771e-06,0.3939393939393939,1.0231366099907506,-0.0059337708120137,-0.0046312837882822,0.00597401945856232,0.009386910797350616
3.0,2024-09,BTCUSDT,0.0006,33,-0.00015682487317035749,-0.0016776846502711,-0.0002935168478623484,-0.0001974986178394141,0.3939393939393939,0.9210867702988964,-0.0061337708120136995,-0.0048312837882821995,0.00577401945856232,0.009186910797350616
3.0,2024-09,ETHUSDT,0.0004,28,0.0015770674253145964,4.8198246354450025e-05,0.0013043579587181538,0.0014139675486180188,0.5,1.7406607700791843,-0.009122943297635524,-0.00738368545455203,0.011857920462252671,0.016598090542182684
3.0,2024-09,ETHUSDT,0.0006,28,0.0013770674253145965,-0.0001518017536455499,0.0011043579587181542,0.0012139675486180187,0.5,1.6177209887933364,-0.009322943297635524,-0.007583685454552029,0.01165792046225267,0.016398090542182685
3.0,2024-09,SOLUSDT,0.0004,36,0.001116824272950686,0.00094016863134805,0.0011220428614544854,0.0012034818397956453,0.5277777777777778,1.5217822641655554,-0.007624564890768575,-0.00706997119298675,0.0081873924242966,0.01283518747034035
3.0,2024-09,SOLUSDT,0.0006,36,0.0009168242729506859,0.00074016863134805,0.0009220428614544853,0.0010034818397956459,0.5277777777777778,1.4102402224481143,-0.007824564890768574,-0.00726997119298675,0.0079873924242966,0.012635187470340349
3.0,2024-10,BNBUSDT,0.0004,34,0.0006651486766478028,0.0010736573050435,0.0006844812354326998,0.0006791604898892107,0.5588235294117647,1.3628554714640344,-0.00688841016255061,-0.00526496604107858,0.005818408112966828,0.010533835831745492
3.0,2024-10,BNBUSDT,0.0006,34,0.0004651486766478029,0.0008736573050435001,0.0004844812354327002,0.0004791604898892109,0.5588235294117647,1.2420971521042752,-0.00708841016255061,-0.00546496604107858,0.005618408112966829,0.010333835831745491
3.0,2024-10,BTCUSDT,0.0004,42,0.0007706821620185476,-0.00021232873795385004,0.0005729446208490446,0.0006693750227239939,0.5,1.4578833372672684,-0.00594900555829751,-0.00536861699699629,0.006801323556799789,0.009141279251163426
3.0,2024-10,BTCUSDT,0.0006,42,0.0005706821620185479,-0.00041232873795385,0.0003729446208490447,0.00046937502272399414,0.47619047619047616,1.3199130558132417,-0.00614900555829751,-0.0055686169969962895,0.0066013235567997895,0.008941279251163425
3.0,2024-10,ETHUSDT,0.0004,45,0.000367170873553171,-0.0001320621169326,0.0002908599601530951,0.00039879078517993794,0.4444444444444444,1.161811676636386,-0.009339509005160918,-0.00636864515710284,0.007523569950610381,0.012563562745141588
3.0,2024-10,ETHUSDT,0.0006,45,0.0001671708735531714,-0.00033206211693259993,9.085996015309533e-05,0.00019879078517993793,0.4444444444444444,1.0702329038943226,-0.009539509005160918,-0.00656864515710284,0.0073235699506103815,0.012363562745141587
3.0,2024-10,SOLUSDT,0.0004,36,0.0009919651261925946,0.00112784424592085,0.0009230782596465532,0.000931933297083932,0.5555555555555556,1.4166747560846629,-0.009800278482264824,-0.0078992839149421,0.010133965464103051,0.0123464801811718
3.0,2024-10,SOLUSDT,0.0006,36,0.0007919651261925945,0.00092784424592085,0.000723078259646553,0.0007319332970839323,0.5277777777777778,1.3206743037271336,-0.010000278482264825,-0.0080992839149421,0.00993396546410305,0.012146480181171801
3.0,2024-11,BNBUSDT,0.0004,44,0.0009265458694264067,0.0024324532085330496,0.001280240403695375,0.0010532912787097942,0.6136363636363636,1.3155887138652467,-0.015874930408033956,-0.01029093203198794,0.011233792053151321,0.013115364537769836
3.0,2024-11,BNBUSDT,0.0006,44,0.0007265458694264069,0.00223245320853305,0.0010802404036953752,0.0008532912787097942,0.6136363636363636,1.2411209333404523,-0.016074930408033955,-0.01049093203198794,0.01103379205315132,0.012915364537769836
3.0,2024-11,BTCUSDT,0.0004,40,0.00012016199794362016,5.7110226213149965e-05,0.00029128969288597496,0.0003847397569130601,0.5,1.0471977315194576,-0.009604668914045664,-0.00669987293457086,0.00883686617063362,0.012056249580359316
3.0,2024-11,BTCUSDT,0.0006,40,-7.983800205637967e-05,-0.00014288977378684996,9.12896928859751e-05,0.00018473975691306023,0.5,0.9698260798749939,-0.009804668914045665,-0.0068998729345708595,0.00863686617063362,0.011856249580359315
3.0,2024-11,ETHUSDT,0.0004,42,0.0008351915916224432,0.00065769176924295,0.0005703556670854399,0.0005387734339737213,0.5476190476190477,1.338011097879037,-0.009710427513267844,-0.008397801853319379,0.00765435554482552,0.010165301125217236
3.0,2024-11,ETHUSDT,0.0006,42,0.0006351915916224434,0.0004576917692429501,0.00037035566708544006,0.00033877343397372133,0.5,1.2478800620790425,-0.009910427513267844,-0.008597801853319379,0.00745435554482552,0.009965301125217235
3.0,2024-11,SOLUSDT,0.0004,33,-0.0015008715859406608,-0.0006275623520845,-0.0011887364103036712,-0.001154561475691909,0.42424242424242425,0.7212169328866169,-0.0210824691796973,-0.01795892709548004,0.011094508298115102,0.018371222308577358
3.0,2024-11,SOLUSDT,0.0006,33,-0.0017008715859406604,-0.0008275623520845,-0.0013887364103036706,-0.0013545614756919086,0.42424242424242425,0.6906834459872538,-0.0212824691796973,-0.01815892709548004,0.010894508298115101,0.01817122230857736
3.0,2024-12,BNBUSDT,0.0004,32,0.0020147133024373634,0.0013545668289131,0.0016079755635689007,0.0016418054990338113,0.5625,1.9663795728468962,-0.008037820713128458,-0.00731772510760571,0.009803370827909,0.015646327121072626
3.0,2024-12,BNBUSDT,0.0006,32,0.0018147133024373635,0.0011545668289131002,0.001407975563568901,0.0014418054990338112,0.53125,1.8345368019729655,-0.008237820713128459,-0.00751772510760571,0.009603370827909,0.015446327121072625
3.0,2024-12,BTCUSDT,0.0004,34,0.0007762375828990616,-9.929312120300001e-05,0.0004051106656140812,0.0004740284708209381,0.47058823529411764,1.4314781267091592,-0.00561915869636666,-0.00454462014394887,0.00802818483270872,0.009354713281481205
3.0,2024-12,BTCUSDT,0.0006,34,0.0005762375828990618,-0.00029929312120299996,0.00020511066561408131,0.00027402847082093795,0.4411764705882353,1.3016497741207367,-0.00581915869636666,-0.00474462014394887,0.00782818483270872,0.009154713281481205
3.0,2024-12,ETHUSDT,0.0004,32,-0.0035355338116271123,-0.0021202677967663503,-0.0020578610804421337,-0.0020509058077265697,0.4375,0.3705971808511377,-0.016444627546646825,-0.010085976220579178,0.0086103192372205,0.009023333579170111
3.0,2024-12,ETHUSDT,0.0006,32,-0.003735533811627113,-0.00232026779676635,-0.0022578610804421333,-0.0022509058077265698,0.375,0.34818841884556884,-0.016644627546646824,-0.010285976220579179,0.0084103192372205,0.00882333357917011
3.0,2024-12,SOLUSDT,0.0004,28,0.0019215111371084607,0.0016151547424398,0.0013598650156836267,0.0015658448655833806,0.5357142857142857,1.6592163146970371,-0.010288200486118018,-0.009291925488127689,0.014088838571412082,0.021038179706472447
3.0,2024-12,SOLUSDT,0.0006,28,0.0017215111371084607,0.0014151547424398,0.001159865015683627,0.0013658448655833805,0.5357142857142857,1.5723682072605596,-0.010488200486118019,-0.00949192548812769,0.013888838571412083,0.02083817970647245
