timestamp,snapshot_type,equity,realized_equity,unrealized_pnl,active_positions,gross_notional,gross_exposure_ratio
2024-01-09 21:15:00+00:00,CLOSE_MARK,0.9993251518636094,0.9993251518636094,0.0,3,2.24949378796875,2.251012879815685
2024-01-09 21:20:00+00:00,CLOSE_MARK,0.9274502207454898,0.9993251518636094,-0.07187493111811966,3,2.24949378796875,2.4254604049375224
2024-01-09 21:20:00+00:00,INTRABAR_STRESS,0.8814856537458912,0.9993251518636094,-0.11783949811771824,3,2.24949378796875,2.5519346553281728
2024-01-09 21:25:00+00:00,CLOSE_MARK,0.9221020295906981,0.9993251518636094,-0.07722312227291125,3,2.24949378796875,2.4395280736636633
2024-01-09 21:25:00+00:00,INTRABAR_STRESS,0.9032457903549334,0.9993251518636094,-0.09607936150867606,3,2.24949378796875,2.4904558781113213
2024-01-09 21:30:00+00:00,CLOSE_MARK,0.9075638781299183,0.9993251518636094,-0.09176127373369104,3,2.24949378796875,2.4786065666297192
2024-01-09 21:30:00+00:00,INTRABAR_STRESS,0.8672839755626705,0.9993251518636094,-0.13204117630093887,3,2.24949378796875,2.5937223001374368
2024-01-09 21:35:00+00:00,CLOSE_MARK,0.9050142777972601,0.9993251518636094,-0.09431087406634936,3,2.24949378796875,2.4855892809159394
2024-01-09 21:35:00+00:00,INTRABAR_STRESS,0.8865296109862986,0.9993251518636094,-0.11279554087731083,3,2.24949378796875,2.5374152877602145
2024-01-09 21:40:00+00:00,CLOSE_MARK,0.9243786677347021,0.9993251518636094,-0.07494648412890728,3,2.24949378796875,2.433519797121019
2024-01-09 21:40:00+00:00,INTRABAR_STRESS,0.9029425214600668,0.9993251518636094,-0.09638263040354261,3,2.24949378796875,2.4912923408804546
2024-01-09 21:45:00+00:00,CLOSE_MARK,0.915245661988222,0.915245661988222,0.0,0,0.0,0.0
2024-01-09 21:45:00+00:00,INTRABAR_STRESS,0.9131924274045787,0.9993251518636094,-0.08613272445903064,3,2.24949378796875,2.4633294368878285
2024-01-11 08:50:00+00:00,CLOSE_MARK,0.9150397317142747,0.9150397317142747,0.0,1,0.6864342464911665,0.7501687879772948
2024-01-11 08:55:00+00:00,CLOSE_MARK,0.9166746179793378,0.9150397317142747,0.001634886265063121,1,0.6864342464911665,0.7488308643303561
2024-01-11 08:55:00+00:00,INTRABAR_STRESS,0.9143203817576468,0.9150397317142747,-0.0007193499566277642,1,0.6864342464911665,0.7507589901600983
2024-01-11 09:00:00+00:00,CLOSE_MARK,0.9141895908564418,0.9150397317142747,-0.000850140857832826,1,0.6864342464911665,0.7508663994391941
2024-01-11 09:00:00+00:00,INTRABAR_STRESS,0.9128598833608571,0.9150397317142747,-0.0021798483534175204,1,0.6864342464911665,0.7519601408750003
2024-01-11 09:05:00+00:00,CLOSE_MARK,0.9131650621303358,0.9150397317142747,-0.0018746695839389409,1,0.6864342464911665,0.7517088366146798
2024-01-11 09:05:00+00:00,INTRABAR_STRESS,0.9121623318877636,0.9150397317142747,-0.0028773998265110567,1,0.6864342464911665,0.7525351820553233
2024-01-11 09:10:00+00:00,CLOSE_MARK,0.9121187349206953,0.9150397317142747,-0.0029209967935793597,1,0.6864342464911665,0.7525711513324511
2024-01-11 09:10:00+00:00,INTRABAR_STRESS,0.9119879440194902,0.9150397317142747,-0.0030517876947844217,1,0.6864342464911665,0.7526790797976783
2024-01-11 09:15:00+00:00,CLOSE_MARK,0.9107890274251106,0.9150397317142747,-0.004250704289164054,1,0.6864342464911665,0.7536698684565657
2024-01-11 09:15:00+00:00,INTRABAR_STRESS,0.9100260805014145,0.9150397317142747,-0.005013651212860121,1,0.6864342464911665,0.7543017295866384
2024-01-11 09:20:00+00:00,CLOSE_MARK,0.9106484926017658,0.9106484926017658,0.0,0,0.0,0.0
2024-01-11 09:20:00+00:00,INTRABAR_STRESS,0.9101786698861537,0.9150397317142747,-0.004861061828120908,1,0.6864342464911665,0.7541752726165584
2024-01-12 14:30:00+00:00,CLOSE_MARK,0.9104435966909304,0.9104435966909304,0.0,1,0.6829863694513244,0.7501687879772949
2024-01-12 14:35:00+00:00,CLOSE_MARK,0.9052341167776942,0.9104435966909304,-0.0052094799132363055,1,0.6829863694513244,0.754485891321141
2024-01-12 14:35:00+00:00,INTRABAR_STRESS,0.9049327419066805,0.9104435966909304,-0.005510854784249921,1,0.6829863694513244,0.7547371620262979
2024-01-12 14:40:00+00:00,CLOSE_MARK,0.9050340443843321,0.9104435966909304,-0.005409552306598296,1,0.6829863694513244,0.7546526826136577
2024-01-12 14:40:00+00:00,INTRABAR_STRESS,0.9038564030816317,0.9104435966909304,-0.006587193609298767,1,0.6829863694513244,0.7556359252672579
2024-01-12 14:45:00+00:00,CLOSE_MARK,0.9085543054827271,0.9104435966909304,-0.0018892912082033296,1,0.6829863694513244,0.7517287247771552
2024-01-12 14:45:00+00:00,INTRABAR_STRESS,0.9041603105145867,0.9104435966909304,-0.006283286176343741,1,0.6829863694513244,0.7553819400263377
2024-01-12 14:50:00+00:00,CLOSE_MARK,0.9065003977483398,0.9104435966909304,-0.003943198942590654,1,0.6829863694513244,0.7534319578323376
2024-01-12 14:50:00+00:00,INTRABAR_STRESS,0.9056773151174201,0.9104435966909304,-0.004766281573510323,1,0.6829863694513244,0.7541166793636384
2024-01-12 14:55:00+00:00,CLOSE_MARK,0.9097851305861946,0.9104435966909304,-0.0006584661047358266,1,0.6829863694513244,0.7507117301546369
2024-01-12 14:55:00+00:00,INTRABAR_STRESS,0.9056874453651853,0.9104435966909304,-0.0047561513257451385,1,0.6829863694513244,0.7541082444572643
2024-01-12 15:00:00+00:00,CLOSE_MARK,0.9126750253676174,0.9126750253676174,0.0,0,0.0,0.0
2024-01-12 15:00:00+00:00,INTRABAR_STRESS,0.9087999639910322,0.9104435966909304,-0.0016436326998981565,1,0.6829863694513244,0.7515255243320673
2024-01-12 22:35:00+00:00,CLOSE_MARK,0.9120591083276178,0.9120591083276178,0.0,3,2.053056799998677,2.251012879815685
2024-01-12 22:40:00+00:00,CLOSE_MARK,0.9095016379501921,0.9120591083276178,-0.0025574703774256624,3,2.053056799998677,2.257342608668408
2024-01-12 22:40:00+00:00,INTRABAR_STRESS,0.9066273362703586,0.9120591083276178,-0.005431772057259197,3,2.053056799998677,2.2644991143157522
2024-01-12 22:45:00+00:00,CLOSE_MARK,0.909186056823554,0.9120591083276178,-0.002873051504063766,3,2.053056799998677,2.258126138858192
2024-01-12 22:45:00+00:00,INTRABAR_STRESS,0.8955576490746048,0.9120591083276178,-0.0165014592530131,3,2.053056799998677,2.292489827003472
2024-01-12 22:50:00+00:00,CLOSE_MARK,0.9207718939428016,0.9120591083276178,0.008712785615183738,3,2.053056799998677,2.2297127154993426
2024-01-12 22:50:00+00:00,INTRABAR_STRESS,0.9042544335777108,0.9120591083276178,-0.0078046747499069796,3,2.053056799998677,2.2704415082331346
2024-01-12 22:55:00+00:00,CLOSE_MARK,0.9201875556694313,0.9120591083276178,0.008128447341813496,3,2.053056799998677,2.2311286295380177
2024-01-12 22:55:00+00:00,INTRABAR_STRESS,0.9153327672020188,0.9120591083276178,0.0032736588744010555,3,2.053056799998677,2.2429622029968868
2024-01-12 23:00:00+00:00,CLOSE_MARK,0.9202011581797601,0.9120591083276178,0.008142049852142324,3,2.053056799998677,2.231095648759893
2024-01-12 23:00:00+00:00,INTRABAR_STRESS,0.9163906100662172,0.9120591083276178,0.00433150173859944,3,2.053056799998677,2.2403730215549955
2024-01-12 23:05:00+00:00,CLOSE_MARK,0.9254843940236079,0.9254843940236079,0.0,0,0.0,0.0
2024-01-12 23:05:00+00:00,INTRABAR_STRESS,0.917909605549619,0.9120591083276178,0.005850497222001186,3,2.053056799998677,2.2366655579002934
2024-01-15 12:25:00+00:00,CLOSE_MARK,0.9252761600349526,0.9252761600349526,0.0,1,0.694113295517706,0.7501687879772949
2024-01-15 12:30:00+00:00,CLOSE_MARK,0.9219294647466081,0.9252761600349526,-0.003346695288344515,1,0.694113295517706,0.7528919749934261
2024-01-15 12:30:00+00:00,INTRABAR_STRESS,0.9196910906251827,0.9252761600349526,-0.005585069409769913,1,0.694113295517706,0.7547243879962622
2024-01-15 12:35:00+00:00,CLOSE_MARK,0.9170832761147844,0.9252761600349526,-0.008192883920168247,1,0.694113295517706,0.756870519390901
2024-01-15 12:35:00+00:00,INTRABAR_STRESS,0.9159314913726918,0.9252761600349526,-0.009344668662260846,1,0.694113295517706,0.7578222848058751
2024-01-15 12:40:00+00:00,CLOSE_MARK,0.9185175740955035,0.9252761600349526,-0.0067585859394490595,1,0.694113295517706,0.7556886390564967
2024-01-15 12:40:00+00:00,INTRABAR_STRESS,0.9154968556209586,0.9252761600349526,-0.009779304413993967,1,0.694113295517706,0.7581820639317284
2024-01-15 12:45:00+00:00,CLOSE_MARK,0.9187348919713699,0.9252761600349526,-0.006541268063582654,1,0.694113295517706,0.7555098881988868
2024-01-15 12:45:00+00:00,INTRABAR_STRESS,0.9184523787327435,0.9252761600349526,-0.0068237813022090895,1,0.694113295517706,0.7557422808087505
2024-01-15 12:50:00+00:00,CLOSE_MARK,0.9197345542003561,0.9252761600349526,-0.005541605834596509,1,0.694113295517706,0.7546887222489843
2024-01-15 12:50:00+00:00,INTRABAR_STRESS,0.9168876900265045,0.9252761600349526,-0.008388470008448105,1,0.694113295517706,0.7570319713831486
2024-01-15 12:55:00+00:00,CLOSE_MARK,0.9210910089179398,0.9210910089179398,0.0,0,0.0,0.0
2024-01-15 12:55:00+00:00,INTRABAR_STRESS,0.9186914283961967,0.9252761600349526,-0.006584731638755904,1,0.694113295517706,0.7555456316050021
2024-01-17 11:40:00+00:00,CLOSE_MARK,0.9208837634409333,0.9208837634409333,0.0,1,0.6908182566884549,0.7501687879772949
2024-01-17 11:45:00+00:00,CLOSE_MARK,0.9210825727751895,0.9208837634409333,0.00019880933425614833,1,0.6908182566884549,0.7500068692072239
2024-01-17 11:45:00+00:00,INTRABAR_STRESS,0.9171947457941781,0.9208837634409333,-0.003689017646755156,1,0.6908182566884549,0.7531860162263478
