timestamp,symbol,trade_return,pnl,equity,concurrent_after_exit
2024-01-09 21:45:00+00:00,BNBUSDT,-0.0083029164737782,-0.00207572911844455,0.9979242708815554,2
2024-01-09 21:45:00+00:00,BTCUSDT,-0.042265176126345595,-0.010566294031586399,0.9873579768499691,1
2024-01-09 21:45:00+00:00,SOLUSDT,-0.0618751767671981,-0.015468794191799525,0.9718891826581696,0
2024-01-10 21:30:00+00:00,BTCUSDT,-0.0077711458663047,-0.001888173151080072,0.9700010095070896,1
2024-01-10 21:55:00+00:00,ETHUSDT,-0.0029805123821057,-0.0007241819357368158,0.9692768275713527,0
2024-01-11 09:20:00+00:00,BNBUSDT,-0.0064971737059383,-0.0015743899794679712,0.9677024375918847,0
2024-01-12 15:00:00+00:00,ETHUSDT,0.0031671642897932,0.0007662181508717124,0.9684686557427564,0
2024-01-12 23:05:00+00:00,BNBUSDT,0.0055175622364302,0.0013358965205231383,0.9698045522632796,2
2024-01-12 23:05:00+00:00,BTCUSDT,0.0072151121605667,0.0017469024937943117,0.9715514547570738,1
2024-01-12 23:05:00+00:00,SOLUSDT,0.006585073298778599,0.0015943592714089071,0.9731458140284828,0
2024-01-15 12:55:00+00:00,BNBUSDT,-0.006129492798998,-0.001491222564865658,0.9716545914636171,0
2024-01-17 12:10:00+00:00,BNBUSDT,0.0014226585233267,0.00034558317156880935,0.972000174635186,0
2024-01-19 17:20:00+00:00,SOLUSDT,0.0090868332207969,0.002208100869373849,0.9742082755045598,0
2024-01-19 19:00:00+00:00,ETHUSDT,0.0039894412012022,0.0009716366582125086,0.9751799121627723,0
2024-01-22 15:05:00+00:00,ETHUSDT,-0.007108366567314501,-0.0017329840711836355,0.9734469280915887,0
2024-01-22 19:25:00+00:00,SOLUSDT,-0.0226289045151738,-0.0055070093965934545,0.9679399186949953,0
2024-01-23 10:05:00+00:00,BNBUSDT,0.0060465782241371,0.0014631811086635485,0.9694030998036588,0
2024-01-23 15:00:00+00:00,ETHUSDT,-0.0008326185260913,-0.00020178574503671495,0.9692013140586221,0
2024-01-25 10:35:00+00:00,BNBUSDT,0.0079018867924529,0.0019146297656969554,0.9711159438243191,0
2024-01-28 11:15:00+00:00,SOLUSDT,-0.0074300365118108004,-0.0018038567299540743,0.969312087094365,0
2024-01-29 16:20:00+00:00,BTCUSDT,0.0108265807616585,0.0026235838985447252,0.9719356709929098,0
2024-01-30 14:50:00+00:00,SOLUSDT,0.0021631497203404,0.000525610593724293,0.972461281586634,0
2024-01-30 19:05:00+00:00,ETHUSDT,-0.0023584604651553003,-0.0005733778716290831,0.971887903715005,0
2024-01-31 16:05:00+00:00,BNBUSDT,0.0052361239288069,0.0012722313771900285,0.973160135092195,1
2024-01-31 16:05:00+00:00,BTCUSDT,0.0034064906790669,0.0008276817712757582,0.9739878168634708,0
2024-01-31 17:20:00+00:00,ETHUSDT,-0.0011518186750049,-0.00028046433917264956,0.9737073525242982,0
2024-01-31 22:05:00+00:00,BNBUSDT,-0.0007668011604255,-0.00018665998195761832,0.9735206925423405,0
2024-02-01 12:45:00+00:00,BTCUSDT,-1.3395948958900043e-05,-3.260308376932554e-06,0.9735174322339636,0
2024-02-04 14:45:00+00:00,BNBUSDT,0.0045160315417861994,0.0010991088576118222,0.9746165410915754,0
2024-02-04 21:25:00+00:00,ETHUSDT,-0.0015395641058972,-0.00037512116091956827,0.9742414199306558,0
2024-02-05 00:55:00+00:00,BNBUSDT,-0.0034702900444211,-0.0008452250751120078,0.9733961948555439,0
2024-02-06 16:55:00+00:00,ETHUSDT,-0.0042768567768643,-0.001040769028135464,0.9723554258274084,0
2024-02-07 15:20:00+00:00,BTCUSDT,-0.0059844873297320005,-0.0014547621814650724,0.9709006636459433,0
2024-02-08 03:10:00+00:00,BNBUSDT,-0.0015526639344262,-0.00037687061108837973,0.9705237930348549,0
2024-02-08 14:20:00+00:00,SOLUSDT,0.010060900083376801,0.0024410857275658855,0.9729648787624208,0
2024-02-08 15:50:00+00:00,ETHUSDT,0.00031786337754729994,7.731747564958057e-05,0.9730421962380703,0
2024-02-09 09:25:00+00:00,BNBUSDT,-0.0034333044447194,-0.0008351875243109234,0.9722070087137594,0
2024-02-09 12:40:00+00:00,BTCUSDT,-0.0037090403572331,-0.0009014887577260515,0.9713055199560334,0
2024-02-09 15:05:00+00:00,BTCUSDT,-0.0081774764620638,-0.001985707006728276,0.9693198129493051,0
2024-02-09 18:55:00+00:00,BTCUSDT,-0.008429274435363699,-0.002042665679746275,0.9672771472695588,0
2024-02-12 15:40:00+00:00,SOLUSDT,0.009780890106000301,0.002365207869872256,0.9696423551394311,1
2024-02-12 16:05:00+00:00,BTCUSDT,0.008379743227431001,0.0020263835309702162,0.9716687386704013,0
