hypothesis,minutes,year,cost,samples,mean_return,median_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,q10,q90
SPOT_BUY_CATCHUP_LONG,30,2024,0.0,42726,-1.1313336639133219e-05,-3.474230874656037e-05,-2.9142633796681837e-05,-3.158737703499787e-05,0.4941487618780134,0.9922419393496256,-0.004414929607340579,0.004329358488347479
SPOT_BUY_CATCHUP_LONG,30,2024,0.0004,42726,-0.0004113133366391333,-0.0004347423087465604,-0.000429142633796682,-0.00043158737703499804,0.4362215044703459,0.7540460523108318,-0.004814929607340579,0.003929358488347479
SPOT_BUY_CATCHUP_LONG,30,2024,0.0006,42726,-0.0006113133366391331,-0.0006347423087465603,-0.0006291426337966818,-0.0006315873770349978,0.40750362776763566,0.6581084605324813,-0.0050149296073405784,0.003729358488347479
SPOT_BUY_CATCHUP_LONG,30,2025,0.0,42490,-2.752615333123542e-05,-1.7258966478417292e-05,-2.714234943017939e-05,-3.183119413535422e-05,0.4956224994116263,0.980197965888877,-0.00417552622677678,0.004099638452699027
SPOT_BUY_CATCHUP_LONG,30,2025,0.0004,42490,-0.0004275261533312354,-0.0004172589664784173,-0.0004271423494301795,-0.00043183119413535436,0.4341021416803954,0.7334523565524865,-0.00457552622677678,0.003699638452699027
SPOT_BUY_CATCHUP_LONG,30,2025,0.0006,42490,-0.0006275261533312353,-0.0006172589664784172,-0.0006271423494301794,-0.0006318311941353541,0.4032007531183808,0.6351798015181969,-0.00477552622677678,0.0034996384526990274
SPOT_BUY_CATCHUP_LONG,30,2026,0.0,24805,-3.181226649408728e-05,-1.956525992441449e-05,-4.1572357459895743e-05,-3.933885566301825e-05,0.4925619834710744,0.9732468212871979,-0.003551357638609631,0.003385855733779545
SPOT_BUY_CATCHUP_LONG,30,2026,0.0004,24805,-0.00043181226649408733,-0.0004195652599244145,-0.0004415723574598959,-0.00043933885566301836,0.41709332795807297,0.6930571733933367,-0.003951357638609631,0.002985855733779545
SPOT_BUY_CATCHUP_LONG,30,2026,0.0006,24805,-0.0006318122664940871,-0.0006195652599244144,-0.0006415723574598955,-0.0006393388556630181,0.3826244708728079,0.5861855156165469,-0.004151357638609631,0.002785855733779545
SPOT_BUY_CATCHUP_LONG,60,2024,0.0,42726,1.5041619613683267e-05,-3.996707247982956e-05,-2.5492954021405233e-05,-2.8095374690890603e-05,0.4950147451200674,1.0072461387798015,-0.006267926533275625,0.0061308829127131315
SPOT_BUY_CATCHUP_LONG,60,2024,0.0004,42726,-0.0003849583803863168,-0.0004399670724798296,-0.0004254929540214052,-0.00042809537469089065,0.4540326733136732,0.8315935328625157,-0.006667926533275625,0.005730882912713131
SPOT_BUY_CATCHUP_LONG,60,2024,0.0006,42726,-0.0005849583803863166,-0.0006399670724798295,-0.0006254929540214052,-0.0006280953746908905,0.4344661330337499,0.7559638744067967,-0.006867926533275625,0.005530882912713132
SPOT_BUY_CATCHUP_LONG,60,2025,0.0,42490,-5.749198714468595e-05,1.8608764067895578e-05,-2.2885519778307924e-05,-3.768829609700278e-05,0.5017180513061897,0.9713189499947209,-0.006061737270310274,0.005882646621592946
SPOT_BUY_CATCHUP_LONG,60,2025,0.0004,42490,-0.000457491987144686,-0.00038139123593210444,-0.00042288551977830803,-0.0004376882960970028,0.4556366203812662,0.793274056468169,-0.0064617372703102745,0.005482646621592945
SPOT_BUY_CATCHUP_LONG,60,2025,0.0006,42490,-0.0006574919871446859,-0.0005813912359321044,-0.000622885519778308,-0.0006376882960970026,0.43320781360320076,0.7171032183480225,-0.006661737270310274,0.005282646621592946
SPOT_BUY_CATCHUP_LONG,60,2026,0.0,24805,7.5129634504832205e-06,0.0,-7.79008975447106e-06,-4.2001599144886646e-07,0.4988107236444265,1.0044972646410018,-0.0049883638877532555,0.005001551353547703
SPOT_BUY_CATCHUP_LONG,60,2026,0.0004,24805,-0.0003924870365495168,-0.0004,-0.0004077900897544714,-0.00040042001599144907,0.4466438218101189,0.7913319172811785,-0.005388363887753256,0.004601551353547703
SPOT_BUY_CATCHUP_LONG,60,2026,0.0006,24805,-0.0005924870365495167,-0.0006,-0.0006077900897544712,-0.0006004200159914488,0.4191493650473695,0.7029136234893479,-0.005588363887753255,0.004401551353547703
SPOT_BUY_CATCHUP_LONG,120,2024,0.0,42726,2.263349024121073e-05,3.78207298102895e-05,1.2903049329793766e-05,-2.7288505549461405e-07,0.5025745447736741,1.007599655233588,-0.009103870082536825,0.008932941361680768
SPOT_BUY_CATCHUP_LONG,120,2024,0.0004,42726,-0.00037736650975878907,-0.0003621792701897105,-0.00038709695067020567,-0.0004002728850554945,0.47278004025651826,0.8814453184678153,-0.009503870082536824,0.00853294136168077
SPOT_BUY_CATCHUP_LONG,120,2024,0.0006,42726,-0.0005773665097587895,-0.0005621792701897104,-0.0005870969506702067,-0.0006002728850554947,0.457168936947058,0.8245108819354955,-0.009703870082536824,0.008332941361680769
SPOT_BUY_CATCHUP_LONG,120,2025,0.0,42490,-4.290436618605539e-05,6.432526695543395e-05,1.6752584854192082e-05,-1.7442440353892144e-07,0.5044716403859731,0.985212406108876,-0.008783672262911943,0.008680183078771497
SPOT_BUY_CATCHUP_LONG,120,2025,0.0004,42490,-0.0004429043661860553,-0.0003356747330445661,-0.0003832474151458077,-0.0004001744244035388,0.4727700635443634,0.8573927458034238,-0.009183672262911943,0.008280183078771498
