flow_price_state,samples,mean_flow_imbalance,median_flow_imbalance,mean_flow_z,median_flow_z,mean_signal_return,median_signal_return,mean_price_response_per_flow
BUY_ABSORPTION,449,0.552401098065809,0.5488201317254249,2.4432865592726367,2.389123816379339,-0.000342482549459457,-0.0002239575490847,-0.000665609725887203
BUY_CONFIRMED,11431,0.5596117698008604,0.5545706971999738,2.467860381982545,2.4050884213989883,0.0015801386049494129,0.0012291094078082,0.0030702201073986427
SELL_ABSORPTION,475,-0.57282031494783,-0.568835192756147,-2.532134422539379,-2.464921849335225,0.00032647936538499685,0.000192873512794,0.000608921024112997
SELL_CONFIRMED,11368,-0.5722409142446598,-0.5667362121630268,-2.5317765772398992,-2.466651808687522,-0.0015742944773961159,-0.00119902918492845,-0.0029769592952571576
