timestamp,snapshot_type,equity,realized_equity,unrealized_pnl,active_positions,gross_notional,gross_exposure_ratio
2024-01-09 21:15:00+00:00,CLOSE_MARK,0.999775016874578,0.999775016874578,0.0,3,0.7499437514062499,0.7501125140640822
2024-01-09 21:20:00+00:00,CLOSE_MARK,0.9758115023071382,0.999775016874578,-0.023963514567439788,3,0.7499437514062499,0.7685334202693216
2024-01-09 21:20:00+00:00,INTRABAR_STRESS,0.9604868585106171,0.999775016874578,-0.039288158363960886,3,0.7499437514062499,0.7807954317762903
2024-01-09 21:25:00+00:00,CLOSE_MARK,0.9740282829211342,0.999775016874578,-0.025746733953443873,3,0.7499437514062499,0.7699404263263799
2024-01-09 21:25:00+00:00,INTRABAR_STRESS,0.9677417924878863,0.999775016874578,-0.032033224386691775,3,0.7499437514062499,0.7749419909605044
2024-01-09 21:30:00+00:00,CLOSE_MARK,0.9691814318000931,0.999775016874578,-0.030593585074484914,3,0.7499437514062499,0.7737908783635633
2024-01-09 21:30:00+00:00,INTRABAR_STRESS,0.9557523512589999,0.999775016874578,-0.04402266561557811,3,0.7499437514062499,0.784663255516305
2024-01-09 21:35:00+00:00,CLOSE_MARK,0.9683314777753426,0.999775016874578,-0.0314435390992355,3,0.7499437514062499,0.7744700741621873
2024-01-09 21:35:00+00:00,INTRABAR_STRESS,0.9621687570700819,0.999775016874578,-0.03760625980449614,3,0.7499437514062499,0.7794305789869105
2024-01-09 21:40:00+00:00,CLOSE_MARK,0.9747874639066283,0.999775016874578,-0.024987552967949758,3,0.7499437514062499,0.7693407836829594
2024-01-09 21:40:00+00:00,INTRABAR_STRESS,0.967640755745516,0.999775016874578,-0.03213426112906208,3,0.7499437514062499,0.7750229069552346
2024-01-09 21:45:00+00:00,CLOSE_MARK,0.9717423066120574,0.9717423066120574,0.0,0,0.0,0.0
2024-01-09 21:45:00+00:00,INTRABAR_STRESS,0.9710579013444136,0.999775016874578,-0.028717115530164403,3,0.7499437514062499,0.7722956070569686
2024-01-11 08:50:00+00:00,CLOSE_MARK,0.9716694259390615,0.9716694259390615,0.0,1,0.24293557665301435,0.2500187514063555
2024-01-11 08:55:00+00:00,CLOSE_MARK,0.9722480276617981,0.9716694259390615,0.0005786017227366195,1,0.24293557665301435,0.24986996089594624
2024-01-11 08:55:00+00:00,INTRABAR_STRESS,0.9714148411810574,0.9716694259390615,-0.0002545847580041093,1,0.24293557665301435,0.25008427538295636
2024-01-11 09:00:00+00:00,CLOSE_MARK,0.9713685530432384,0.9716694259390615,-0.0003008728958230432,1,0.24293557665301435,0.2500961925233342
2024-01-11 09:00:00+00:00,INTRABAR_STRESS,0.9708979569754126,0.9716694259390615,-0.000771468963648835,1,0.24293557665301435,0.25021741461875024
2024-01-11 09:05:00+00:00,CLOSE_MARK,0.9710059626303236,0.9716694259390615,-0.0006634633087379533,1,0.24293557665301435,0.2501895827652127
2024-01-11 09:05:00+00:00,INTRABAR_STRESS,0.970651086907045,0.9716694259390615,-0.0010183390320164373,1,0.24293557665301435,0.25028105354223873
2024-01-11 09:10:00+00:00,CLOSE_MARK,0.970635657527772,0.9716694259390615,-0.0010337684112893973,1,0.24293557665301435,0.25028503204979713
2024-01-11 09:10:00+00:00,INTRABAR_STRESS,0.9705893693899531,0.9716694259390615,-0.001080056549108331,1,0.24293557665301435,0.2502969683314245
