timestamp,equity,realized_equity,unrealized_pnl,active_positions,gross_exposure_ratio
2024-01-09 21:15:00+00:00,0.9993251518636094,0.9993251518636094,0.0,3,2.251012879815685
2024-01-09 21:20:00+00:00,0.9274502207454898,0.9993251518636094,-0.07187493111811966,3,2.4254604049375224
2024-01-09 21:25:00+00:00,0.9221020295906981,0.9993251518636094,-0.07722312227291125,3,2.4395280736636633
2024-01-09 21:30:00+00:00,0.9075638781299183,0.9993251518636094,-0.09176127373369104,3,2.4786065666297192
2024-01-09 21:35:00+00:00,0.9050142777972601,0.9993251518636094,-0.09431087406634936,3,2.4855892809159394
2024-01-09 21:40:00+00:00,0.9243786677347021,0.9993251518636094,-0.07494648412890728,3,2.433519797121019
2024-01-09 21:45:00+00:00,0.9152456619882218,0.9152456619882218,0.0,0,0.0
2024-01-11 08:50:00+00:00,0.9150397317142744,0.9150397317142744,0.0,1,0.7501687879772949
2024-01-11 08:55:00+00:00,0.9166746179793376,0.9150397317142744,0.0016348862650631209,1,0.7488308643303561
2024-01-11 09:00:00+00:00,0.9141895908564416,0.9150397317142744,-0.0008501408578328259,1,0.7508663994391942
2024-01-11 09:05:00+00:00,0.9131650621303355,0.9150397317142744,-0.0018746695839389406,1,0.7517088366146798
2024-01-11 09:10:00+00:00,0.9121187349206951,0.9150397317142744,-0.0029209967935793593,1,0.7525711513324512
2024-01-11 09:15:00+00:00,0.9107890274251104,0.9150397317142744,-0.004250704289164053,1,0.7536698684565657
2024-01-11 09:20:00+00:00,0.9106484926017656,0.9106484926017656,0.0,0,0.0
2024-01-12 14:30:00+00:00,0.9104435966909302,0.9104435966909302,0.0,1,0.7501687879772948
2024-01-12 14:35:00+00:00,0.9052341167776939,0.9104435966909302,-0.005209479913236304,1,0.754485891321141
2024-01-12 14:40:00+00:00,0.9050340443843319,0.9104435966909302,-0.005409552306598294,1,0.7546526826136577
2024-01-12 14:45:00+00:00,0.9085543054827269,0.9104435966909302,-0.0018892912082033291,1,0.7517287247771552
2024-01-12 14:50:00+00:00,0.9065003977483396,0.9104435966909302,-0.003943198942590652,1,0.7534319578323375
2024-01-12 14:55:00+00:00,0.9097851305861944,0.9104435966909302,-0.0006584661047358264,1,0.7507117301546369
2024-01-12 15:00:00+00:00,0.9126750253676171,0.9126750253676171,0.0,0,0.0
2024-01-12 22:35:00+00:00,0.9120591083276176,0.9120591083276176,0.0,3,2.2510128798156845
2024-01-12 22:40:00+00:00,0.9095016379501919,0.9120591083276176,-0.002557470377425662,3,2.2573426086684076
2024-01-12 22:45:00+00:00,0.9091860568235538,0.9120591083276176,-0.002873051504063765,3,2.2581261388581915
2024-01-12 22:50:00+00:00,0.9207718939428013,0.9120591083276176,0.008712785615183736,3,2.229712715499342
2024-01-12 22:55:00+00:00,0.9201875556694311,0.9120591083276176,0.008128447341813495,3,2.2311286295380173
2024-01-12 23:00:00+00:00,0.9202011581797599,0.9120591083276176,0.008142049852142322,3,2.2310956487598927
2024-01-12 23:05:00+00:00,0.9254843940236077,0.9254843940236077,0.0,0,0.0
2024-01-15 12:25:00+00:00,0.9252761600349524,0.9252761600349524,0.0,1,0.7501687879772949
2024-01-15 12:30:00+00:00,0.9219294647466079,0.9252761600349524,-0.0033466952883445147,1,0.7528919749934262
2024-01-15 12:35:00+00:00,0.9170832761147841,0.9252761600349524,-0.008192883920168247,1,0.7568705193909011
2024-01-15 12:40:00+00:00,0.9185175740955033,0.9252761600349524,-0.006758585939449059,1,0.7556886390564969
2024-01-15 12:45:00+00:00,0.9187348919713697,0.9252761600349524,-0.006541268063582652,1,0.7555098881988868
2024-01-15 12:50:00+00:00,0.9197345542003559,0.9252761600349524,-0.005541605834596508,1,0.7546887222489844
2024-01-15 12:55:00+00:00,0.9210910089179396,0.9210910089179396,0.0,0,0.0
2024-01-17 11:40:00+00:00,0.920883763440933,0.920883763440933,0.0,1,0.7501687879772948
2024-01-17 11:45:00+00:00,0.9210825727751892,0.920883763440933,0.00019880933425614825,1,0.7500068692072239
2024-01-17 11:50:00+00:00,0.9212372022573886,0.920883763440933,0.0003534388164555451,1,0.7498809807025616
2024-01-17 11:55:00+00:00,0.9224963280410116,0.920883763440933,0.001612564600078482,1,0.7488574595797663
2024-01-17 12:00:00+00:00,0.92121511233136,0.920883763440933,0.000331348890427016,1,0.7498989621872032
2024-01-17 12:05:00+00:00,0.9247274105698874,0.920883763440933,0.0038436471289543983,1,0.7470506970943144
2024-01-17 12:10:00+00:00,0.9219356437475494,0.9219356437475494,0.0,0,0.0
2024-01-19 16:50:00+00:00,0.9217282082277063,0.9217282082277063,0.0,1,0.7501687879772948
2024-01-19 16:55:00+00:00,0.916717011784649,0.9217282082277063,-0.005011196443057244,1,0.7542695552955384
2024-01-19 17:00:00+00:00,0.9184911620781538,0.9217282082277063,-0.0032370461495524567,1,0.7528126141640836
2024-01-19 17:05:00+00:00,0.9187090401843736,0.9217282082277063,-0.00301916804333265,1,0.7526340795252175
2024-01-19 17:10:00+00:00,0.9166781049799669,0.9217282082277063,-0.005050103247739336,1,0.7543015689523566
2024-01-19 17:15:00+00:00,0.9246773440226113,0.9217282082277063,0.002949135794904915,1,0.747776224085527
2024-01-19 17:20:00+00:00,0.9280804599772688,0.9280804599772688,0.0,0,0.0
2024-01-22 14:35:00+00:00,0.9278716418737739,0.9278716418737739,0.0,1,0.7501687879772949
2024-01-22 14:40:00+00:00,0.925852508762724,0.9278716418737739,-0.0020191331110499477,1,0.7518047835860397
2024-01-22 14:45:00+00:00,0.9241226581089734,0.9278716418737739,-0.0037489837648005168,1,0.7532120751235509
2024-01-22 14:50:00+00:00,0.9208090590526338,0.9278716418737739,-0.0070625828211401355,1,0.7559225641188708
2024-01-22 14:55:00+00:00,0.9236785072654429,0.9278716418737739,-0.004193134608331009,1,0.7535742571770383
2024-01-22 15:00:00+00:00,0.9244528491965982,0.9278716418737739,-0.0034187926771757494,1,0.7529430468929459
2024-01-22 15:05:00+00:00,0.922993395823162,0.922993395823162,0.0,0,0.0
2024-01-22 18:55:00+00:00,0.9227857223091017,0.9227857223091017,0.0,1,0.750168787977295
2024-01-22 19:00:00+00:00,0.9193590837073804,0.9227857223091017,-0.0034266386017213425,1,0.7529648198784794
2024-01-22 19:05:00+00:00,0.9238985792381654,0.9227857223091017,0.0011128569290636977,1,0.7492651925476362
2024-01-22 19:10:00+00:00,0.9200476138937076,0.9227857223091017,-0.0027381084153941197,1,0.7524013283809745
2024-01-22 19:15:00+00:00,0.9141390641552254,0.9227857223091017,-0.008646658153876297,1,0.7572644841592995
2024-01-22 19:20:00+00:00,0.9038991791748479,0.9227857223091017,-0.018886543134253853,1,0.7658432077561003
2024-01-22 19:25:00+00:00,0.9071901997471247,0.9071901997471247,0.0,0,0.0
2024-01-23 09:35:00+00:00,0.9069860819521816,0.9069860819521816,0.0,1,0.7501687879772949
2024-01-23 09:40:00+00:00,0.9079787492728426,0.9069860819521816,0.0009926673206611,1,0.749348649795205
2024-01-23 09:45:00+00:00,0.9108182395156639,0.9069860819521816,0.003832157563482312,1,0.7470125435478199
2024-01-23 09:50:00+00:00,0.9144888000734573,0.9069860819521816,0.007502718121275748,1,0.7440141965168848
2024-01-23 09:55:00+00:00,0.912087930274649,0.9069860819521816,0.005101848322467436,1,0.7459726493754423
2024-01-23 10:00:00+00:00,0.910333448498597,0.9069860819521816,0.003347366546415383,1,0.7474103592837412
2024-01-23 10:05:00+00:00,0.9111681685973688,0.9111681685973688,0.0,0,0.0
2024-01-23 14:30:00+00:00,0.9109631557594344,0.9109631557594344,0.0,1,0.7501687879772948
2024-01-23 14:35:00+00:00,0.9057443110601346,0.9109631557594344,-0.00521884469929976,1,0.7544912157915342
2024-01-23 14:40:00+00:00,0.9075897343795651,0.9109631557594344,-0.0033734213798692738,1,0.7529570912513542
2024-01-23 14:45:00+00:00,0.9077857911571773,0.9109631557594344,-0.0031773646022571,1,0.7527944732169799
2024-01-23 14:50:00+00:00,0.9063636015164023,0.9109631557594344,-0.00459955424303219,1,0.7539756950794319
2024-01-23 14:55:00+00:00,0.9087287308971225,0.9109631557594344,-0.0022344248623119866,1,0.7520133382086187
2024-01-23 15:00:00+00:00,0.9104625017489101,0.9104625017489101,0.0,0,0.0
2024-01-25 10:05:00+00:00,0.9102576476860166,0.9102576476860166,0.0,1,0.7501687879772949
2024-01-25 10:10:00+00:00,0.9108198543766335,0.9102576476860166,0.000562206690616875,1,0.7497057437104553
