hypothesis,minutes,symbol,cost,samples,mean_return,median_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,q10,q90
HIGH_PREMIUM_REVERT_SHORT,30,BNBUSDT,0.0,35544,-7.1185013451803145e-06,1.697668407923958e-05,1.4676270395214455e-05,8.802903468330803e-06,0.5010972316002701,0.9948886572568896,-0.004147815489217854,0.0041454478363403885
HIGH_PREMIUM_REVERT_SHORT,30,BNBUSDT,0.0004,35544,-0.00040711850134518036,-0.00038302331592076044,-0.0003853237296047854,-0.0003911970965316693,0.441874859329282,0.7461196387680703,-0.004547815489217854,0.003745447836340388
HIGH_PREMIUM_REVERT_SHORT,30,BNBUSDT,0.0006,35544,-0.0006071185013451802,-0.0005830233159207604,-0.0005853237296047859,-0.0005911970965316691,0.41053342336259285,0.6466629446406319,-0.004747815489217854,0.003545447836340388
HIGH_PREMIUM_REVERT_SHORT,30,BTCUSDT,0.0,29854,6.674300643742487e-05,5.5210210094192025e-05,5.891497804561909e-05,5.8126808449778075e-05,0.5088095397601662,1.0493823915021574,-0.004063104317463884,0.004161564585509204
HIGH_PREMIUM_REVERT_SHORT,30,BTCUSDT,0.0004,29854,-0.0003332569935625752,-0.000344789789905808,-0.00034108502195438094,-0.00034187319155022205,0.4454344476452067,0.7864849760471572,-0.004463104317463884,0.0037615645855092034
HIGH_PREMIUM_REVERT_SHORT,30,BTCUSDT,0.0006,29854,-0.0005332569935625751,-0.0005447897899058079,-0.0005410850219543812,-0.0005418731915502218,0.41284250016748175,0.6816460950622257,-0.004663104317463884,0.0035615645855092038
HIGH_PREMIUM_REVERT_SHORT,30,ETHUSDT,0.0,28812,2.1327665140996762e-05,2.7592756409844377e-05,1.6539427752349944e-05,1.816245545445209e-05,0.5030889906983201,1.0111950675988033,-0.005738313874647736,0.005648205908463774
HIGH_PREMIUM_REVERT_SHORT,30,ETHUSDT,0.0004,28812,-0.0003786723348590033,-0.00037240724359015564,-0.00038346057224765,-0.00038183754454554803,0.4572747466333472,0.820807963441111,-0.0061383138746477365,0.0052482059084637735
HIGH_PREMIUM_REVERT_SHORT,30,ETHUSDT,0.0006,28812,-0.0005786723348590032,-0.0005724072435901556,-0.0005834605722476504,-0.0005818375445455477,0.4349229487713453,0.7398033467262484,-0.006338313874647736,0.005048205908463774
HIGH_PREMIUM_REVERT_SHORT,30,SOLUSDT,0.0,30763,-2.274475866247988e-06,7.24112961620893e-05,5.123310448217113e-05,3.574022750524746e-05,0.5038520300360823,0.9990537546022127,-0.00719453017520486,0.007276090616454445
HIGH_PREMIUM_REVERT_SHORT,30,SOLUSDT,0.0004,30763,-0.00040227447586624793,-0.0003275887038379107,-0.0003487668955178285,-0.0003642597724947525,0.4721581120176836,0.8457604585741229,-0.0075945301752048605,0.006876090616454444
HIGH_PREMIUM_REVERT_SHORT,30,SOLUSDT,0.0006,30763,-0.0006022744758662481,-0.0005275887038379106,-0.0005487668955178299,-0.0005642597724947524,0.4540844521015506,0.7782002826643023,-0.00779453017520486,0.006676090616454445
HIGH_PREMIUM_REVERT_SHORT,60,BNBUSDT,0.0,35544,-6.374652038045269e-05,-3.432770250488826e-05,-4.041443834119203e-05,-4.031085082310224e-05,0.4956392077425163,0.9675452043123312,-0.005804010992854325,0.005718572651727928
HIGH_PREMIUM_REVERT_SHORT,60,BNBUSDT,0.0004,35544,-0.0004637465203804528,-0.0004343277025048883,-0.000440414438341192,-0.0004403108508231023,0.4529878460499662,0.786722667829749,-0.006204010992854325,0.005318572651727927
HIGH_PREMIUM_REVERT_SHORT,60,BNBUSDT,0.0006,35544,-0.0006637465203804527,-0.0006343277025048882,-0.000640414438341193,-0.0006403108508231021,0.4307618726085978,0.709651209356306,-0.006404010992854325,0.005118572651727928
HIGH_PREMIUM_REVERT_SHORT,60,BTCUSDT,0.0,29854,7.975284619956762e-05,4.117492291577651e-05,5.2863781432013374e-05,7.189249701889915e-05,0.5046559924968178,1.0427434476540431,-0.005596172940225541,0.00571470673953577
HIGH_PREMIUM_REVERT_SHORT,60,BTCUSDT,0.0004,29854,-0.0003202471538004324,-0.0003588250770842235,-0.0003471362185679864,-0.0003281075029811009,0.45689019896831246,0.8455622391971683,-0.005996172940225541,0.00531470673953577
HIGH_PREMIUM_REVERT_SHORT,60,BTCUSDT,0.0006,29854,-0.0005202471538004324,-0.0005588250770842234,-0.000547136218567987,-0.0005281075029811007,0.4339786963221009,0.7618487173746015,-0.0061961729402255404,0.00511470673953577
HIGH_PREMIUM_REVERT_SHORT,60,ETHUSDT,0.0,28812,-1.9887526949180032e-05,-2.606692317030923e-05,-2.2644254529701554e-05,-2.410211105577699e-05,0.4974663334721644,0.992536916284639,-0.007879777548616861,0.007810452372630106
HIGH_PREMIUM_REVERT_SHORT,60,ETHUSDT,0.0004,28812,-0.0004198875269491799,-0.00042606692317030925,-0.0004226442545297015,-0.0004241021110557769,0.46376509787588505,0.853813961981913,-0.00827977754861686,0.007410452372630106
HIGH_PREMIUM_REVERT_SHORT,60,ETHUSDT,0.0006,28812,-0.0006198875269491803,-0.0006260669231703092,-0.0006226442545297022,-0.000624102111055777,0.4467235873941413,0.7920688139415851,-0.008479777548616861,0.0072104523726301065
HIGH_PREMIUM_REVERT_SHORT,60,SOLUSDT,0.0,30763,-3.823490835212385e-05,0.00012755102040817867,5.1086841591092183e-05,2.9760507665350536e-05,0.5061599973994734,0.988595660506234,-0.010044333510201398,0.010076835388211936
HIGH_PREMIUM_REVERT_SHORT,60,SOLUSDT,0.0004,30763,-0.0004382349083521237,-0.00027244897959182135,-0.00034891315840890666,-0.0003702394923346493,0.4839905080778858,0.8767012053582379,-0.010444333510201397,0.009676835388211937
HIGH_PREMIUM_REVERT_SHORT,60,SOLUSDT,0.0006,30763,-0.0006382349083521241,-0.0004724489795918213,-0.0005489131584089079,-0.0005702394923346494,0.47170301986152197,0.8255528904782519,-0.010644333510201397,0.009476835388211936
HIGH_PREMIUM_REVERT_SHORT,120,BNBUSDT,0.0,35544,-5.215841089778255e-05,-8.678473412160326e-05,-3.532804456188586e-05,-2.7473912863782882e-05,0.4923193787981094,0.9809783123922042,-0.008150105546603292,0.008209838619312848
HIGH_PREMIUM_REVERT_SHORT,120,BNBUSDT,0.0004,35544,-0.0004521584108977825,-0.0004867847341216033,-0.0004353280445618856,-0.0004274739128637829,0.46179383299572363,0.8467803138786393,-0.008550105546603291,0.007809838619312848
HIGH_PREMIUM_REVERT_SHORT,120,BNBUSDT,0.0006,35544,-0.0006521584108977827,-0.0006867847341216032,-0.0006353280445618868,-0.0006274739128637827,0.4453353589916723,0.786897509267102,-0.008750105546603291,0.007609838619312848
HIGH_PREMIUM_REVERT_SHORT,120,BTCUSDT,0.0,29854,0.00010962895334862945,-1.686976081760605e-05,6.042477077825908e-05,0.00011462174956598748,0.4983921752528974,1.0419028068796836,-0.007697244797992897,0.00825007978165383
HIGH_PREMIUM_REVERT_SHORT,120,BTCUSDT,0.0004,29854,-0.00029037104665137047,-0.00041686976081760607,-0.0003395752292217408,-0.0002853782504340125,0.46355597239900853,0.8971759736565058,-0.008097244797992896,0.007850079781653831
HIGH_PREMIUM_REVERT_SHORT,120,BTCUSDT,0.0006,29854,-0.0004903710466513708,-0.000616869760817606,-0.0005395752292217417,-0.00048537825043401257,0.44620486366986,0.8328113611947253,-0.008297244797992896,0.00765007978165383
