variant,symbol,period,year,open_time,return_z,prior_extreme_count_60m,future_return,net_4bps,net_5bps,net_8bps
CANONICAL_ALL,BTCUSDT,2024-04,2024,2024-04-11 12:30:00+00:00,6.453400752055906,0.0,0.003119033452940956,0.0027190334529409556,0.002519033452940956,0.002319033452940956
CANONICAL_ALL,BTCUSDT,2024-04,2024,2024-04-12 18:40:00+00:00,4.614086722300619,0.0,0.001095268859207632,0.0006952688592076321,0.0004952688592076321,0.000295268859207632
CANONICAL_ALL,BTCUSDT,2024-04,2024,2024-04-13 20:10:00+00:00,7.0599814990796235,1.0,-0.0009590762177870138,-0.0013590762177870138,-0.0015590762177870136,-0.0017590762177870137
CANONICAL_ALL,BTCUSDT,2024-04,2024,2024-04-13 21:00:00+00:00,5.155611211092158,4.0,-0.005175516110854872,-0.005575516110854872,-0.005775516110854872,-0.005975516110854872
CANONICAL_ALL,BTCUSDT,2024-04,2024,2024-04-13 22:30:00+00:00,6.287884831798878,3.0,0.018858521001427597,0.018458521001427596,0.018258521001427597,0.0180585210014276
CANONICAL_ALL,BTCUSDT,2024-04,2024,2024-04-14 17:30:00+00:00,4.332559910902455,1.0,0.0016010045518757288,0.0012010045518757288,0.001001004551875729,0.0008010045518757287
CANONICAL_ALL,BTCUSDT,2024-04,2024,2024-04-14 22:00:00+00:00,5.583663072144435,0.0,0.009971591746556818,0.009571591746556819,0.009371591746556818,0.009171591746556818
CANONICAL_ALL,BTCUSDT,2024-04,2024,2024-04-19 02:50:00+00:00,4.717236606326331,1.0,0.018092518485798514,0.017692518485798513,0.017492518485798515,0.017292518485798516
CANONICAL_ALL,BTCUSDT,2024-04,2024,2024-04-19 06:35:00+00:00,4.54790577065567,0.0,0.028016206434870572,0.02761620643487057,0.027416206434870572,0.027216206434870573
CANONICAL_ALL,BTCUSDT,2024-04,2024,2024-04-29 12:35:00+00:00,4.091192365583492,0.0,0.0007828784953363144,0.00038287849533631435,0.00018287849533631443,-1.7121504663685666e-05
CANONICAL_ALL,BTCUSDT,2024-04,2024,2024-04-29 22:30:00+00:00,4.013343471653013,2.0,0.0024040646558614043,0.002004064655861404,0.0018040646558614044,0.0016040646558614043
CANONICAL_ALL,BTCUSDT,2024-04,2024,2024-04-30 20:00:00+00:00,6.704851606878583,1.0,0.0007421572036052648,0.0003421572036052648,0.00014215720360526488,-5.784279639473521e-05
CANONICAL_ALL,BTCUSDT,2024-05,2024,2024-05-01 18:00:00+00:00,7.186031221635619,1.0,0.0060945875857887355,0.005694587585788735,0.005494587585788736,0.005294587585788735
CANONICAL_ALL,BTCUSDT,2024-05,2024,2024-05-01 18:30:00+00:00,4.5926604131811235,3.0,0.0070424344353121615,0.006642434435312161,0.006442434435312162,0.006242434435312161
CANONICAL_ALL,BTCUSDT,2024-05,2024,2024-05-02 21:35:00+00:00,4.236709376073185,0.0,-0.004282809953458755,-0.004682809953458755,-0.004882809953458755,-0.005082809953458755
CANONICAL_ALL,BTCUSDT,2024-05,2024,2024-05-03 12:30:00+00:00,9.16544961112678,1.0,0.017224302130273594,0.016824302130273593,0.016624302130273595,0.016424302130273596
CANONICAL_ALL,BTCUSDT,2024-05,2024,2024-05-03 13:00:00+00:00,4.696532124235333,2.0,0.005549300568840065,0.005149300568840065,0.0049493005688400656,0.004749300568840065
CANONICAL_ALL,BTCUSDT,2024-05,2024,2024-05-04 01:25:00+00:00,4.138058895700927,0.0,-0.011235937374598937,-0.011635937374598936,-0.011835937374598936,-0.012035937374598937
CANONICAL_ALL,BTCUSDT,2024-05,2024,2024-05-13 07:50:00+00:00,8.2039986119934,1.0,0.009055295099865024,0.008655295099865025,0.008455295099865024,0.008255295099865024
CANONICAL_ALL,BTCUSDT,2024-05,2024,2024-05-14 14:20:00+00:00,8.853242848342651,0.0,-0.004475929749894525,-0.004875929749894525,-0.005075929749894525,-0.005275929749894525
CANONICAL_ALL,BTCUSDT,2024-05,2024,2024-05-15 12:30:00+00:00,14.291704626094209,0.0,-0.0001333166034066524,-0.0005333166034066524,-0.0007333166034066524,-0.0009333166034066525
CANONICAL_ALL,BTCUSDT,2024-05,2024,2024-05-15 13:25:00+00:00,4.154025001918496,2.0,-0.002491177404196354,-0.0028911774041963543,-0.003091177404196354,-0.003291177404196354
CANONICAL_ALL,BTCUSDT,2024-05,2024,2024-05-15 19:40:00+00:00,4.022710175891687,3.0,-0.008556243209480119,-0.008956243209480118,-0.009156243209480119,-0.00935624320948012
CANONICAL_ALL,BTCUSDT,2024-05,2024,2024-05-17 14:55:00+00:00,4.584957170503819,0.0,0.008754393294787777,0.008354393294787777,0.008154393294787777,0.007954393294787776
CANONICAL_ALL,BTCUSDT,2024-05,2024,2024-05-20 16:00:00+00:00,5.034832613656572,0.0,-0.002727728465689583,-0.003127728465689583,-0.0033277284656895827,-0.0035277284656895828
CANONICAL_ALL,BTCUSDT,2024-05,2024,2024-05-20 16:35:00+00:00,4.853081339591783,2.0,-8.814973701998241e-05,-0.00048814973701998243,-0.0006881497370199824,-0.0008881497370199824
CANONICAL_ALL,BTCUSDT,2024-05,2024,2024-05-20 19:20:00+00:00,5.978378628884362,0.0,0.009093800601434276,0.008693800601434277,0.008493800601434277,0.008293800601434276
CANONICAL_ALL,BTCUSDT,2024-05,2024,2024-05-20 23:20:00+00:00,4.422236456251252,2.0,0.007780651661325688,0.007380651661325688,0.007180651661325688,0.006980651661325688
CANONICAL_ALL,BTCUSDT,2024-05,2024,2024-05-21 00:15:00+00:00,4.878836273344133,4.0,-0.004342017833337208,-0.0047420178333372085,-0.004942017833337208,-0.005142017833337209
CANONICAL_ALL,BTCUSDT,2024-05,2024,2024-05-23 14:10:00+00:00,4.208897800234402,1.0,-0.00568075254952527,-0.00608075254952527,-0.00628075254952527,-0.00648075254952527
CANONICAL_ALL,BTCUSDT,2024-05,2024,2024-05-23 20:15:00+00:00,6.826957838466313,2.0,0.004979141035097445,0.004579141035097445,0.004379141035097445,0.004179141035097445
CANONICAL_ALL,BTCUSDT,2024-05,2024,2024-05-30 13:45:00+00:00,4.377903691290751,0.0,0.0014744384531217847,0.0010744384531217847,0.0008744384531217847,0.0006744384531217846
CANONICAL_ALL,BTCUSDT,2024-05,2024,2024-05-31 12:30:00+00:00,4.013761488685899,0.0,-0.0013903785225705123,-0.0017903785225705123,-0.001990378522570512,-0.0021903785225705122
CANONICAL_ALL,BTCUSDT,2024-06,2024,2024-06-02 11:45:00+00:00,4.3388050398200395,0.0,-0.0013513533363004315,-0.0017513533363004315,-0.0019513533363004314,-0.0021513533363004315
CANONICAL_ALL,BTCUSDT,2024-06,2024,2024-06-03 12:35:00+00:00,5.152660577305003,0.0,-0.0020538001034783315,-0.0024538001034783317,-0.0026538001034783314,-0.0028538001034783315
CANONICAL_ALL,BTCUSDT,2024-06,2024,2024-06-04 16:15:00+00:00,4.619096950145942,2.0,-0.0005511925353588465,-0.0009511925353588465,-0.0011511925353588463,-0.0013511925353588464
CANONICAL_ALL,BTCUSDT,2024-06,2024,2024-06-05 15:15:00+00:00,4.778309557539293,1.0,0.003180550958933326,0.0027805509589333257,0.002580550958933326,0.002380550958933326
CANONICAL_ALL,BTCUSDT,2024-06,2024,2024-06-07 18:05:00+00:00,4.656845647570077,0.0,-0.003552408103408622,-0.003952408103408622,-0.004152408103408622,-0.004352408103408622
CANONICAL_ALL,BTCUSDT,2024-06,2024,2024-06-12 12:30:00+00:00,17.165029498458765,0.0,0.00429190741021257,0.0038919074102125696,0.00369190741021257,0.00349190741021257
CANONICAL_ALL,BTCUSDT,2024-06,2024,2024-06-17 16:20:00+00:00,5.948098368375945,0.0,0.001962115492340377,0.0015621154923403772,0.0013621154923403773,0.0011621154923403773
CANONICAL_ALL,BTCUSDT,2024-06,2024,2024-06-18 14:10:00+00:00,4.055476514964259,1.0,0.0050472651009298986,0.004647265100929898,0.004447265100929899,0.004247265100929898
CANONICAL_ALL,BTCUSDT,2024-06,2024,2024-06-20 07:15:00+00:00,4.455453644125542,0.0,-0.0019056722577514007,-0.002305672257751401,-0.0025056722577514005,-0.0027056722577514006
CANONICAL_ALL,BTCUSDT,2024-06,2024,2024-06-20 10:55:00+00:00,4.835655296078169,0.0,0.003142368953394703,0.002742368953394703,0.002542368953394703,0.002342368953394703
CANONICAL_ALL,BTCUSDT,2024-06,2024,2024-06-24 08:20:00+00:00,4.089273187951997,0.0,-0.0006046875249293704,-0.0010046875249293704,-0.0012046875249293702,-0.0014046875249293703
CANONICAL_ALL,BTCUSDT,2024-06,2024,2024-06-24 17:30:00+00:00,4.03623907441961,1.0,-0.00034021169465248136,-0.0007402116946524813,-0.0009402116946524813,-0.0011402116946524813
CANONICAL_ALL,BTCUSDT,2024-06,2024,2024-06-25 03:05:00+00:00,6.032729711357674,1.0,0.0025025466227863724,0.0021025466227863722,0.0019025466227863726,0.0017025466227863725
CANONICAL_ALL,BTCUSDT,2024-06,2024,2024-06-25 09:50:00+00:00,6.876442945010839,0.0,-0.003015001829491437,-0.0034150018294914373,-0.003615001829491437,-0.003815001829491437
CANONICAL_ALL,BTCUSDT,2024-06,2024,2024-06-25 14:25:00+00:00,6.104866941804221,2.0,-0.005285327094069148,-0.005685327094069148,-0.0058853270940691475,-0.006085327094069148
CANONICAL_ALL,BTCUSDT,2024-06,2024,2024-06-25 15:15:00+00:00,4.244685833240343,2.0,0.002529182879377423,0.0021291828793774227,0.001929182879377423,0.001729182879377423
CANONICAL_ALL,BTCUSDT,2024-06,2024,2024-06-30 07:05:00+00:00,4.160465471971286,1.0,0.001545936754768329,0.001145936754768329,0.000945936754768329,0.0007459367547683289
CANONICAL_ALL,BTCUSDT,2024-06,2024,2024-06-30 22:25:00+00:00,7.519490620950636,0.0,-0.0008514897098421681,-0.001251489709842168,-0.001451489709842168,-0.001651489709842168
CANONICAL_ALL,BTCUSDT,2024-07,2024,2024-07-01 01:10:00+00:00,4.219231590826049,1.0,-0.0004320998323452674,-0.0008320998323452674,-0.0010320998323452672,-0.0012320998323452673
CANONICAL_ALL,BTCUSDT,2024-07,2024,2024-07-03 21:05:00+00:00,4.57561112285198,0.0,0.005579985648598074,0.0051799856485980735,0.004979985648598074,0.004779985648598073
CANONICAL_ALL,BTCUSDT,2024-07,2024,2024-07-04 13:45:00+00:00,6.000015303488533,1.0,0.0022375940270225048,0.0018375940270225048,0.001637594027022505,0.0014375940270225048
CANONICAL_ALL,BTCUSDT,2024-07,2024,2024-07-04 14:35:00+00:00,4.673671297263732,2.0,0.0032449303412320774,0.002844930341232077,0.0026449303412320775,0.0024449303412320774
CANONICAL_ALL,BTCUSDT,2024-07,2024,2024-07-04 15:40:00+00:00,4.8519739473768855,2.0,0.0011023812820156742,0.0007023812820156742,0.0005023812820156743,0.00030238128201567416
CANONICAL_ALL,BTCUSDT,2024-07,2024,2024-07-05 04:25:00+00:00,5.515448274609125,1.0,-0.00934744268077603,-0.00974744268077603,-0.00994744268077603,-0.01014744268077603
CANONICAL_ALL,BTCUSDT,2024-07,2024,2024-07-05 05:45:00+00:00,4.4306113424351015,2.0,-0.006208013216470798,-0.006608013216470798,-0.006808013216470798,-0.007008013216470798
CANONICAL_ALL,BTCUSDT,2024-07,2024,2024-07-05 10:10:00+00:00,6.395006907258496,2.0,-0.0015581008562307597,-0.00195810085623076,-0.0021581008562307595,-0.0023581008562307596
CANONICAL_ALL,BTCUSDT,2024-07,2024,2024-07-05 13:05:00+00:00,4.014800913005777,0.0,0.011383142436101279,0.01098314243610128,0.010783142436101279,0.010583142436101279
CANONICAL_ALL,BTCUSDT,2024-07,2024,2024-07-08 01:25:00+00:00,4.124527624498071,0.0,0.0028480666009420563,0.002448066600942056,0.0022480666009420565,0.0020480666009420564
CANONICAL_ALL,BTCUSDT,2024-07,2024,2024-07-08 02:20:00+00:00,4.4873289413807065,2.0,0.0020474686583282775,0.0016474686583282775,0.0014474686583282777,0.0012474686583282776
CANONICAL_ALL,BTCUSDT,2024-07,2024,2024-07-08 08:45:00+00:00,5.88912049462258,2.0,-0.0016947272840696082,-0.0020947272840696083,-0.002294727284069608,-0.002494727284069608
CANONICAL_ALL,BTCUSDT,2024-07,2024,2024-07-08 14:35:00+00:00,4.202432420660863,1.0,0.00857850172215846,0.008178501722158461,0.00797850172215846,0.00777850172215846
CANONICAL_ALL,BTCUSDT,2024-07,2024,2024-07-09 14:10:00+00:00,5.839781781290914,0.0,-0.004074682340738156,-0.004474682340738156,-0.004674682340738156,-0.004874682340738156
CANONICAL_ALL,BTCUSDT,2024-07,2024,2024-07-11 12:30:00+00:00,4.847316812354022,0.0,-0.006134969325153339,-0.006534969325153339,-0.006734969325153339,-0.006934969325153339
CANONICAL_ALL,BTCUSDT,2024-07,2024,2024-07-13 23:10:00+00:00,4.456562082735971,3.0,-0.0076346490456689065,-0.008034649045668906,-0.008234649045668906,-0.008434649045668907
CANONICAL_ALL,BTCUSDT,2024-07,2024,2024-07-14 21:20:00+00:00,5.35912881577664,2.0,0.0028214515768578696,0.0024214515768578694,0.00222145157685787,0.0020214515768578697
CANONICAL_ALL,BTCUSDT,2024-07,2024,2024-07-15 02:25:00+00:00,6.479194798117732,0.0,0.0040530872434665355,0.0036530872434665353,0.0034530872434665356,0.0032530872434665356
CANONICAL_ALL,BTCUSDT,2024-07,2024,2024-07-15 22:10:00+00:00,4.21799776113022,0.0,0.004399238713300724,0.003999238713300724,0.003799238713300724,0.003599238713300724
CANONICAL_ALL,BTCUSDT,2024-07,2024,2024-07-19 13:35:00+00:00,5.587500870434307,0.0,0.008841627798831686,0.008441627798831687,0.008241627798831686,0.008041627798831686
CANONICAL_ALL,BTCUSDT,2024-07,2024,2024-07-25 14:35:00+00:00,4.502729781302197,2.0,0.0004178441101003738,1.7844110100373792e-05,-0.00018215588989962614,-0.00038215588989962623
