hypothesis,minutes,period,samples,mean_return,median_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,q10,q90
PRE_UP_CONTINUE_LONG,30,2024-01,52,-0.0006397873457964733,-0.0012752350800569572,-0.0008547676273492679,-0.0007967203960658123,0.3076923076923077,0.6785365330349628,-0.005228693686187912,0.0030286574770890698
PRE_UP_CONTINUE_LONG,30,2024-02,58,-0.0008986963895822655,-0.002365931641609708,-0.0013869635115007026,-0.0011175880091897005,0.3275862068965517,0.6900381727156758,-0.00683942042121548,0.005944478615052968
PRE_UP_CONTINUE_LONG,30,2024-03,59,-0.0005273589637221375,-0.0009639393802488122,-0.000535032530579152,-0.000497020483402701,0.4406779661016949,0.8401284049687957,-0.007682524162619829,0.009298833387681142
PRE_UP_CONTINUE_LONG,30,2024-04,31,-0.0001681560892681713,-0.001617430640255723,-0.0005520220382533736,-0.0004893455635671329,0.3548387096774194,0.9341343263961086,-0.005414814814814827,0.007435858161802745
PRE_UP_CONTINUE_LONG,30,2024-05,56,0.0004660100433133353,-0.0007461899589109693,0.000480431016964694,0.0005430645296113708,0.4642857142857143,1.2379965180890071,-0.004857964306699113,0.00790413190421051
PRE_UP_CONTINUE_LONG,30,2024-06,50,-0.002267863231018072,-0.0017753159599204864,-0.002274359460467331,-0.0022964990830515496,0.24,0.13617493110536555,-0.006339007751099656,0.0008963425394584733
PRE_UP_CONTINUE_LONG,30,2024-07,36,-0.0007984950046407003,-0.0011161912329728067,-0.0007837433761064867,-0.0007303973180173342,0.4166666666666667,0.6907670683049493,-0.006515686551729138,0.0070384349750496795
PRE_UP_CONTINUE_LONG,30,2024-08,24,0.0008096961471144481,2.0922657466715985e-05,0.0004271010246522955,0.0007274702809401254,0.5,1.3574514973308527,-0.008376245609227582,0.00568182331596394
PRE_UP_CONTINUE_LONG,30,2024-09,71,0.0011177726382825346,0.0006422979603878837,0.0009576756639397736,0.0010884959063411112,0.5633802816901409,1.9099530609662636,-0.0038484647215414995,0.007120056434487255
PRE_UP_CONTINUE_LONG,30,2024-10,52,-0.001974880433341958,-0.001803113067956729,-0.002004536147858029,-0.002034469612535554,0.34615384615384615,0.3764895193474781,-0.008979539477917386,0.005861432250244846
PRE_UP_CONTINUE_LONG,30,2024-11,50,-0.001554146471830797,-0.0024196213927665904,-0.0015049812391251865,-0.001588556130461448,0.42,0.5531435813570634,-0.008079821321621982,0.00526990435725321
PRE_UP_CONTINUE_LONG,30,2024-12,40,-0.0024138375206922964,-0.0012431916086091503,-0.001998087381711198,-0.0021228474004192327,0.45,0.4132301144489824,-0.011399900312298514,0.00416600696530343
PRE_UP_CONTINUE_LONG,30,2025-01,38,0.0005875773809614679,0.002094832480681919,0.0007019186263725565,0.000668490526419789,0.5526315789473685,1.2305266597534372,-0.007068828977784469,0.007981181255881908
