hypothesis,minutes,period,samples,mean_return,median_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,q10,q90
HIGH_WIDEN_CONTINUE_LONG,30,2024-01,692,-0.0015981264771394207,-0.0011117903184223003,-0.0014702509151103703,-0.0015764715883129865,0.40028901734104044,0.5600486373220976,-0.011021228411157512,0.0059715467655522035
HIGH_WIDEN_CONTINUE_LONG,30,2024-02,1815,-0.000706899016283867,-0.0006887174415203917,-0.0006821773333249803,-0.0006385452294522836,0.42589531680440773,0.7246904487360195,-0.007219484500906391,0.005747426183041185
HIGH_WIDEN_CONTINUE_LONG,30,2024-03,911,-0.001236305470553962,-0.0010105228824330396,-0.0010593822807431624,-0.0010880496155481333,0.411635565312843,0.6096301520113279,-0.008682495623763397,0.006599225729600967
HIGH_WIDEN_CONTINUE_LONG,30,2024-04,716,-0.0009019314127725492,-0.0007794565018026772,-0.0007462164131777971,-0.0006940626355783696,0.41480446927374304,0.6246427506739521,-0.006287308470338492,0.005215958018951295
HIGH_WIDEN_CONTINUE_LONG,30,2024-05,1549,-0.0006526357090067399,-0.0008298598198173795,-0.0006966627572534785,-0.0007121303591000703,0.4196255648805681,0.7085162077650777,-0.006226355548458849,0.0051636460617482845
HIGH_WIDEN_CONTINUE_LONG,30,2024-06,865,-0.00040876990567924895,-0.0007417981581994798,-0.0005797121914758954,-0.0005549964710401442,0.4023121387283237,0.7828194836120941,-0.005153148908736415,0.004039108661808456
HIGH_WIDEN_CONTINUE_LONG,30,2024-07,1346,-0.0009745863533875464,-0.0006350172073080301,-0.0008363504899563558,-0.000900756793516952,0.4294205052005943,0.5895043243721009,-0.006958579631249694,0.004812102979963307
HIGH_WIDEN_CONTINUE_LONG,30,2024-08,1337,-0.0006175452341574494,-0.0006415604042693917,-0.000776658490119432,-0.0007726990392593572,0.4195961106955871,0.7860704817483224,-0.007669689933452294,0.006005012227060049
HIGH_WIDEN_CONTINUE_LONG,30,2024-09,1623,-0.0003369809633738309,-0.0006261961832160872,-0.00047789487515702793,-0.0004017953424124118,0.4313000616142945,0.8152465705889526,-0.005321947259098624,0.00472139380113299
HIGH_WIDEN_CONTINUE_LONG,30,2024-10,1297,-0.0008656171268959045,-0.0007973067626892532,-0.0008173938717941672,-0.0008275400199622045,0.41017733230531994,0.5814577145177035,-0.005854064570079819,0.004058982416961528
