hypothesis,minutes,cost,samples,mean_return,median_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,q10,q90
HIGH_FUNDING_SHORT,30,0.0,1636,3.084786223160658e-05,0.00013118171210213525,6.775388040752018e-05,3.90813381641327e-05,0.5171149144254279,1.0175181023429405,-0.005548587521732373,0.005327382817817972
HIGH_FUNDING_SHORT,30,0.0004,1636,-0.0003691521377683934,-0.00026881828789786477,-0.00033224611959247944,-0.00036091866183586736,0.4731051344743276,0.8119457301510392,-0.005948587521732373,0.0049273828178179714
HIGH_FUNDING_SHORT,30,0.0006,1636,-0.0005691521377683934,-0.0004688182878978647,-0.0005322461195924801,-0.0005609186618358673,0.44559902200489,0.7251610550954065,-0.006148587521732373,0.004727382817817972
HIGH_FUNDING_SHORT,60,0.0,1636,-2.4745376194704854e-05,-3.29437330237603e-05,-2.588284829786056e-05,-9.024769255330617e-06,0.495721271393643,0.9892125749466575,-0.0069917011923497085,0.006637182052291024
HIGH_FUNDING_SHORT,60,0.0004,1636,-0.00042474537619470475,-0.0004329437330237603,-0.00042588284829786016,-0.0004090247692553305,0.4553789731051345,0.8304010280633211,-0.007391701192349709,0.006237182052291024
HIGH_FUNDING_SHORT,60,0.0006,1636,-0.0006247453761947048,-0.0006329437330237602,-0.0006258828482978612,-0.0006090247692553307,0.4394865525672372,0.7611073701250387,-0.007591701192349708,0.006037182052291024
HIGH_FUNDING_SHORT,240,0.0,1636,-5.901613712499822e-05,6.93205158147081e-05,-0.00010872393478091542,-0.00011665722960746145,0.5030562347188264,0.9866307423595538,-0.014207210082568755,0.013433867802334187
HIGH_FUNDING_SHORT,240,0.0004,1636,-0.00045901613712499796,-0.0003306794841852919,-0.0005087239347809153,-0.0005166572296074613,0.48166259168704156,0.9005884987737709,-0.014607210082568755,0.013033867802334188
HIGH_FUNDING_SHORT,240,0.0006,1636,-0.0006590161371249989,-0.0005306794841852918,-0.000708723934780915,-0.0007166572296074617,0.4743276283618582,0.8604240163336229,-0.014807210082568755,0.012833867802334187
LOW_FUNDING_LONG,30,0.0,1258,0.0001696334704055555,0.00012504034997062874,0.0002072949152725945,0.0002346071880586918,0.5103338632750397,1.0942065751699905,-0.005563157459571122,0.00582850135395867
LOW_FUNDING_LONG,30,0.0004,1258,-0.00023036652959444457,-0.0002749596500293713,-0.00019270508472740534,-0.00016539281194130826,0.45866454689984104,0.8850857947960403,-0.005963157459571122,0.00542850135395867
LOW_FUNDING_LONG,30,0.0006,1258,-0.0004303665295944444,-0.0004749596500293712,-0.0003927050847274054,-0.00036539281194130805,0.4411764705882353,0.7965079721179604,-0.0061631574595711214,0.0052285013539586705
LOW_FUNDING_LONG,60,0.0,1258,0.0002652476797731189,0.00032516836123874793,0.00038149441388809824,0.00033278775116885777,0.5294117647058824,1.10936939778864,-0.007276578466224936,0.00791945871518378
LOW_FUNDING_LONG,60,0.0004,1258,-0.00013475232022688114,-7.483163876125209e-05,-1.8505586111901553e-05,-6.721224883114228e-05,0.4968203497615262,0.94858357615235,-0.007676578466224936,0.00751945871518378
LOW_FUNDING_LONG,60,0.0006,1258,-0.00033475232022688115,-0.000274831638761252,-0.00021850558611190223,-0.00026721224883114223,0.4769475357710652,0.8770790416794843,-0.007876578466224936,0.00731945871518378
LOW_FUNDING_LONG,240,0.0,1258,-0.0004891989918125049,0.0001931502277912056,-1.437824948823301e-05,-0.00019133069391954512,0.5127186009538951,0.9039338646340087,-0.016243891960836233,0.015323492298911034
LOW_FUNDING_LONG,240,0.0004,1258,-0.0008891989918125045,-0.0002068497722087944,-0.0004143782494882336,-0.0005913306939195452,0.4904610492845787,0.831975978147435,-0.016643891960836234,0.014923492298911035
LOW_FUNDING_LONG,240,0.0006,1258,-0.0010891989918125054,-0.00040684977220879434,-0.0006143782494882328,-0.0007913306939195454,0.4825119236883943,0.7981016477221221,-0.016843891960836233,0.014723492298911034
HIGH_FUNDING_LONG,30,0.0,1636,-3.084786223160658e-05,-0.00013118171210213525,-6.775388040752003e-05,-3.90813381641327e-05,0.4792176039119804,0.9827834980993425,-0.005327382817817972,0.005548587521732373
HIGH_FUNDING_LONG,30,0.0004,1636,-0.0004308478622316066,-0.0005311817121021352,-0.0004677538804075198,-0.00043908133816413273,0.4235941320293399,0.7857387640887846,-0.005727382817817972,0.005148587521732373
HIGH_FUNDING_LONG,30,0.0006,1636,-0.0006308478622316066,-0.0007311817121021352,-0.0006677538804075205,-0.0006390813381641325,0.3991442542787286,0.7036065184708724,-0.0059273828178179715,0.004948587521732373
HIGH_FUNDING_LONG,60,0.0,1636,2.4745376194704854e-05,3.29437330237603e-05,2.588284829786056e-05,9.024769255330617e-06,0.5030562347188264,1.0109050625988294,-0.006637182052291024,0.0069917011923497085
HIGH_FUNDING_LONG,60,0.0004,1636,-0.0003752546238052952,-0.0003670562669762397,-0.00037411715170213906,-0.00039097523074466936,0.4639364303178484,0.8484498238748385,-0.007037182052291024,0.006591701192349708
HIGH_FUNDING_LONG,60,0.0006,1636,-0.0005752546238052953,-0.0005670562669762396,-0.0005741171517021396,-0.0005909752307446693,0.44559902200489,0.7774603834354168,-0.007237182052291024,0.006391701192349709
HIGH_FUNDING_LONG,240,0.0,1636,5.901613712499822e-05,-6.93205158147081e-05,0.00010872393478091542,0.00011665722960746145,0.4969437652811736,1.0135504166517995,-0.013433867802334187,0.014207210082568755
