hypothesis,minutes,samples,mean_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,years_pf_gt_1,total_years,worst_year_pf,median_year_pf,assets_pf_gt_1,total_assets,worst_asset_pf,median_asset_pf,months_pf_gt_1,total_months,median_month_pf,basic_discovery_gate
HIGH_24H_CONTINUE_LONG,120,10984,-0.0008818393251345828,-0.0011055706540365046,-0.0009665778228761043,0.4136016023306628,0.7950094636393612,0,3,0.7538868477747148,0.8271649395648689,0,4,0.706333804114656,0.7694997169233624,7,31,0.7592021507078286,False
HIGH_24H_REVERSE_SHORT,5,10984,-0.0005641311572302888,-0.0004894538189783042,-0.0005330982214909247,0.4176074289876184,0.5859999734127789,0,3,0.5618266512642499,0.5910161802623153,0,4,0.4408987598579553,0.6120386612326443,1,31,0.5709535169221942,False
HIGH_24H_REVERSE_SHORT,15,10984,-0.0005074168751361038,-0.00037655452997051623,-0.0004505272629620643,0.4806081573197378,0.7395755717745095,0,3,0.6988309094862725,0.7546248530155228,0,4,0.5926581145277443,0.741563134313838,5,31,0.7713366071637063,False
HIGH_24H_REVERSE_SHORT,30,10984,-0.0004923732627102553,-0.0003356250490659297,-0.0004301960969553573,0.49326292789512016,0.80226705358019,0,3,0.7265769891889036,0.7380122764573273,0,4,0.6568812295746876,0.8108354854441115,4,31,0.8380940685895268,False
HIGH_24H_REVERSE_SHORT,60,10984,-0.0004042601737092293,-0.00023423221171876973,-0.0003470222335172498,0.5050983248361253,0.8721753410403804,0,3,0.7794927407701217,0.7988769427582624,1,4,0.6860751954538702,0.8668846765478287,8,31,0.8548730187748541,False
HIGH_24H_REVERSE_SHORT,120,10984,-0.00031816067486541784,-9.442934596349632e-05,-0.0002334221771238955,0.5187545520757465,0.9195698208688482,0,3,0.8430297118281975,0.8783817848616021,1,4,0.7191871673398668,0.9204976537853813,15,31,0.9791328339136183,False
LOW_24H_CONTINUE_SHORT,5,8899,-0.0008403362767054605,-0.0008875205303848652,-0.0008921461580429193,0.35093830767501966,0.5639837592579454,0,3,0.4967365706622481,0.5890692010608722,0,4,0.4751013163441597,0.5577950952250577,0,31,0.46871376609883475,False
LOW_24H_CONTINUE_SHORT,15,8899,-0.000913045205466891,-0.0010787608489767797,-0.0010378548950529878,0.3786942353073379,0.6747168465460281,0,3,0.6674037076405954,0.6689254972322418,0,4,0.5652980678308744,0.6514647727250173,3,31,0.5782138594763997,False
LOW_24H_CONTINUE_SHORT,30,8899,-0.001183605005924051,-0.0012854903239582316,-0.0011759618349588506,0.38352623890324755,0.6717335615025671,0,3,0.5921359470057725,0.7201440411195487,0,4,0.5744242949597839,0.6402840220735408,3,31,0.5765988027703826,False
LOW_24H_CONTINUE_SHORT,60,8899,-0.0015886270461324887,-0.0016144914669743314,-0.0015392984051317378,0.38835824249915724,0.6547765954584577,0,3,0.531234005021946,0.7378090346930372,0,4,0.6181470541643654,0.6283510829675829,5,31,0.5652099095991158,False
LOW_24H_CONTINUE_SHORT,120,8899,-0.001580691022004317,-0.0016561287452548869,-0.0015281831426817959,0.40296662546353523,0.7209962307020794,0,3,0.5595174130838065,0.7436522544038275,0,4,0.6293431945564044,0.7209877465334706,7,31,0.6059738040587073,False
LOW_24H_REVERSE_LONG,5,8899,-0.0003596637232945392,-0.0003124794696151354,-0.0003078538419570801,0.4409484211709181,0.7794682310555167,0,3,0.6060437063721351,0.7271724683740367,0,4,0.6961439308796578,0.7218254283325098,6,31,0.7729499260823808,False
LOW_24H_REVERSE_LONG,15,8899,-0.0002869547945331088,-0.00012123915102322136,-0.00016214510494701165,0.49589841555230924,0.8814183031058759,0,3,0.798115250766054,0.8581820927465267,1,4,0.741221733170936,0.8543849033320057,11,31,0.9187332841698748,False
LOW_24H_REVERSE_LONG,30,8899,-1.639499407594922e-05,8.549032395823079e-05,-2.4038165041148807e-05,0.526351275424205,0.994414236599342,1,3,0.8920649051380367,0.9124604185765298,2,4,0.8229889087974437,0.9919503224067048,18,31,1.075665013363029,False
