variant,symbol,period,year,signal_time,entry_time,exit_time,return_z,prior_extreme_count_60m,entry_price,gross_return,mfe,mae,time_to_mfe_bars,time_to_mae_bars,path_return_1,path_return_2,path_return_3,path_return_4,path_return_5,path_return_6,net_4bps,net_5bps,net_8bps
C2_CANONICAL,ETHUSDT,2024-01,2024,2024-01-22 14:30:00+00:00,2024-01-22 14:35:00+00:00,2024-01-22 15:05:00+00:00,4.241831189889133,0.0,2382.1,-0.00670836656731455,0.00030645228999626184,0.011376516519037786,1,4,-0.0029008018135258107,-0.005386003946098006,-0.010146509382477631,-0.0060240963855421326,-0.004911632593090021,-0.00670836656731455,-0.00710836656731455,-0.00730836656731455,-0.00750836656731455
C2_CANONICAL,SOLUSDT,2024-01,2024,2024-01-22 18:50:00+00:00,2024-01-22 18:55:00+00:00,2024-01-22 19:25:00+00:00,6.093861437672465,0.0,86.464,-0.022228904515173897,0.006106587712805478,0.036327257586972674,2,6,-0.004950037009622488,0.0016076054774241122,-0.003955403404885205,-0.012490747594374518,-0.027283031088082832,-0.022228904515173897,-0.0226289045151739,-0.022828904515173897,-0.023028904515173896
C2_CANONICAL,BNBUSDT,2024-01,2024,2024-01-23 09:30:00+00:00,2024-01-23 09:35:00+00:00,2024-01-23 10:05:00+00:00,7.433164525164971,0.0,294.73,0.006446578224137189,0.01686289145998021,0.002035761544464502,3,1,0.001458962440199496,0.0056322736063514345,0.011027041699182227,0.007498388355443808,0.0049197570657890655,0.006446578224137189,0.006046578224137189,0.0058465782241371896,0.005646578224137189
C2_CANONICAL,ETHUSDT,2024-01,2024,2024-01-23 14:25:00+00:00,2024-01-23 14:30:00+00:00,2024-01-23 15:00:00+00:00,7.1746883001713,0.0,2195.93,-0.0004326185260913329,0.000646650849526198,0.009640562313006161,6,1,-0.007636855455319558,-0.004936405076664374,-0.004649510685677649,-0.006730633490138471,-0.00326968528140692,-0.0004326185260913329,-0.0008326185260913329,-0.0010326185260913327,-0.0012326185260913328
C2_CANONICAL,BNBUSDT,2024-01,2024,2024-01-25 10:00:00+00:00,2024-01-25 10:05:00+00:00,2024-01-25 10:35:00+00:00,4.153586295142907,0.0,291.5,0.008301886792452917,0.012006861063464935,0.00198970840480269,4,1,0.0008233276157805225,0.0070668953687822444,0.007478559176672395,0.010188679245283216,0.00905660377358486,0.008301886792452917,0.007901886792452918,0.007701886792452917,0.007501886792452917
C2_CANONICAL,SOLUSDT,2024-01,2024,2024-01-28 10:40:00+00:00,2024-01-28 10:45:00+00:00,2024-01-28 11:15:00+00:00,4.054304642936721,0.0,99.146,-0.007030036511810889,0.002844290238637859,0.008502612309119919,2,6,0.0009581828818105986,-0.0016137816956810491,-0.0018961934924253132,-0.0025517923062957637,-0.005194359832973561,-0.007030036511810889,-0.007430036511810889,-0.007630036511810889,-0.007830036511810889
C2_CANONICAL,BTCUSDT,2024-01,2024,2024-01-29 15:45:00+00:00,2024-01-29 15:50:00+00:00,2024-01-29 16:20:00+00:00,4.18440883989154,0.0,42310.3,0.0112265807616585,0.011574013892598156,0.0001016300995266616,3,1,0.003984845297717143,0.00739536235857452,0.008565290248473634,0.007485175004667832,0.0055471126416024585,0.0112265807616585,0.0108265807616585,0.0106265807616585,0.0104265807616585
C2_CANONICAL,SOLUSDT,2024-01,2024,2024-01-30 14:15:00+00:00,2024-01-30 14:20:00+00:00,2024-01-30 14:50:00+00:00,4.135746708684308,0.0,104.949,0.0025631497203404408,0.008280212293590328,0.0021153131521023947,3,5,0.001543606894777616,0.004878560062506532,0.005278754442634037,0.0017532325224631773,0.000819445635499072,0.0025631497203404408,0.0021631497203404406,0.001963149720340441,0.0017631497203404408
C2_CANONICAL,ETHUSDT,2024-01,2024,2024-01-30 18:30:00+00:00,2024-01-30 18:35:00+00:00,2024-01-30 19:05:00+00:00,4.0248414635545355,0.0,2379.42,-0.001958460465155354,0.0008615544964738486,0.004085029124744792,1,3,-0.0017609333366954694,-0.0029166771734288055,-0.003605920770607951,-0.001899622597103523,-0.0014541358818536132,-0.001958460465155354,-0.002358460465155354,-0.0025584604651553537,-0.002758460465155354
C2_CANONICAL,BNBUSDT,2024-01,2024,2024-01-31 21:30:00+00:00,2024-01-31 21:35:00+00:00,2024-01-31 22:05:00+00:00,4.039879909371382,0.0,299.89,-0.0003668011604255339,0.0023341892027075595,0.0014338590816632994,3,3,0.0005335289606189786,0.0013338224015473354,-0.000500183400580112,-0.0004668378405414675,0.0022674980826302704,-0.0003668011604255339,-0.0007668011604255339,-0.0009668011604255338,-0.0011668011604255338
C2_CANONICAL,BTCUSDT,2024-02,2024,2024-02-01 12:10:00+00:00,2024-02-01 12:15:00+00:00,2024-02-01 12:45:00+00:00,4.011351849862264,0.0,42162.0,0.0003866040510411839,0.0012831459608177997,0.0016602627958825483,5,2,-0.0005834637825530287,-0.0013376974526825292,0.0008989137137707104,-0.0007589772781176896,0.00028698828328832526,0.0003866040510411839,-1.3395948958816125e-05,-0.00021339594895881605,-0.00041339594895881614
C2_CANONICAL,BNBUSDT,2024-02,2024,2024-02-04 14:10:00+00:00,2024-02-04 14:15:00+00:00,2024-02-04 14:45:00+00:00,9.772888690181025,0.0,303.09,0.004916031541786214,0.012537530106569106,3.2993500280414745e-05,4,1,0.004421129037579741,0.00659870005608898,0.009403147579926774,0.010689894090864183,0.006334752053845483,0.004916031541786214,0.004516031541786214,0.0043160315417862145,0.004116031541786214
C2_CANONICAL,ETHUSDT,2024-02,2024,2024-02-04 20:50:00+00:00,2024-02-04 20:55:00+00:00,2024-02-04 21:25:00+00:00,8.722942906635867,0.0,2307.9,-0.0011395641058972172,0.0013388795008448806,0.0031543827722172535,1,5,-0.0021491399107413933,-0.0006369426751593465,-0.0015598596126348285,-0.0023657870791629065,-0.0011785605962131296,-0.0011395641058972172,-0.0015395641058972172,-0.001739564105897217,-0.0019395641058972172
C2_CANONICAL,BNBUSDT,2024-02,2024,2024-02-05 00:20:00+00:00,2024-02-05 00:25:00+00:00,2024-02-05 00:55:00+00:00,4.101903809759706,0.0,306.16,-0.0030702900444211645,0.0019270969427749307,0.004899399007055134,1,6,0.001600470342304483,-0.001763783642539929,-0.0032336033446563883,-0.003788868565456016,-0.004311471126208666,-0.0030702900444211645,-0.0034702900444211647,-0.0036702900444211643,-0.0038702900444211644
C2_CANONICAL,ETHUSDT,2024-02,2024,2024-02-06 16:20:00+00:00,2024-02-06 16:25:00+00:00,2024-02-06 16:55:00+00:00,5.334667322030441,0.0,2357.58,-0.0038768567768643347,0.0018705621866490496,0.005072998583293053,2,6,0.0004326470363678059,0.0001993569677383178,-0.002307450860628335,-0.0028673470253394173,-0.005043307120012885,-0.0038768567768643347,-0.004276856776864335,-0.0044768567768643346,-0.004676856776864335
C2_CANONICAL,BTCUSDT,2024-02,2024,2024-02-07 14:45:00+00:00,2024-02-07 14:50:00+00:00,2024-02-07 15:20:00+00:00,4.056631705556331,0.0,43262.7,-0.005584487329732046,0.0012065821134603638,0.008383665374560466,1,4,-0.004671460634680602,-0.0058156333284792305,-0.006245564886149024,-0.007163214501175297,-0.0061739096265374105,-0.005584487329732046,-0.0059844873297320465,-0.006184487329732046,-0.006384487329732047
C2_CANONICAL,BNBUSDT,2024-02,2024,2024-02-08 02:35:00+00:00,2024-02-08 02:40:00+00:00,2024-02-08 03:10:00+00:00,10.31219924717586,0.0,312.32,-0.0011526639344262568,0.001953125,0.0023053278688523644,2,6,0.00038422131147552996,0.000288165983606703,-0.0015048668032785484,-0.00016009221311474864,-0.0009285348360655865,-0.0011526639344262568,-0.0015526639344262568,-0.0017526639344262566,-0.0019526639344262567
C2_CANONICAL,SOLUSDT,2024-02,2024,2024-02-08 13:45:00+00:00,2024-02-08 13:50:00+00:00,2024-02-08 14:20:00+00:00,5.123031831587686,0.0,103.146,0.010460900083376856,0.014096523374633962,0.0031314835282028144,4,1,0.005118957594089979,0.002956973610222402,0.009879200356775808,0.009055125744090953,0.013107633839412047,0.010460900083376856,0.010060900083376857,0.009860900083376856,0.009660900083376856
C2_CANONICAL,BNBUSDT,2024-02,2024,2024-02-09 08:50:00+00:00,2024-02-09 08:55:00+00:00,2024-02-09 09:25:00+00:00,4.779975599612811,0.0,323.08,-0.003033304444719498,0.003992819116008572,0.0035285378234492584,2,5,0.0006499938095829716,-0.0003095208617059919,-0.0012690355329948444,-0.0014547480500184395,-0.002940448186207756,-0.003033304444719498,-0.003433304444719498,-0.0036333044447194977,-0.003833304444719498
C2_CANONICAL,SOLUSDT,2024-02,2024,2024-02-12 15:05:00+00:00,2024-02-12 15:10:00+00:00,2024-02-12 15:40:00+00:00,4.213792908807109,0.0,107.358,0.010180890106000318,0.01044169973360165,0.00946366363009748,6,3,-0.0001490340729149997,-0.007628681607332544,-0.0036979079342015497,-0.001779094245421886,0.004666629408148326,0.010180890106000318,0.009780890106000318,0.009580890106000318,0.009380890106000317
C2_CANONICAL,SOLUSDT,2024-02,2024,2024-02-12 17:25:00+00:00,2024-02-12 17:30:00+00:00,2024-02-12 18:00:00+00:00,5.374746954510714,0.0,110.031,-0.0022993520007997814,0.008079541220201492,0.010260744699221173,1,3,0.006080104697766986,0.0002181203479019178,-0.006225518263034968,-0.002262998609482869,0.0007906862611444243,-0.0022993520007997814,-0.0026993520007997816,-0.0028993520007997813,-0.0030993520007997813
C2_CANONICAL,ETHUSDT,2024-02,2024,2024-02-12 20:50:00+00:00,2024-02-12 20:55:00+00:00,2024-02-12 21:25:00+00:00,4.381378922249186,0.0,2644.76,6.805910555196526e-05,0.0035239492430314545,0.003917179630665968,6,3,-0.0008696441264992583,-0.002597589195239003,-0.003357582540570836,0.0012742176983921993,0.0015993889804744033,6.805910555196526e-05,-0.00033194089444803476,-0.0005319408944480347,-0.0007319408944480348
C2_CANONICAL,ETHUSDT,2024-02,2024,2024-02-12 22:35:00+00:00,2024-02-12 22:40:00+00:00,2024-02-12 23:10:00+00:00,4.478117757007097,0.0,2659.24,1.504189166845471e-05,0.003196401979512986,0.002575923948195691,1,4,0.000864908770927153,0.0009513996480197129,-0.0003158797250341072,-0.0013913749793172947,-0.000842345933424471,1.504189166845471e-05,-0.0003849581083315453,-0.0005849581083315452,-0.0007849581083315453
C2_CANONICAL,SOLUSDT,2024-02,2024,2024-02-13 00:05:00+00:00,2024-02-13 00:10:00+00:00,2024-02-13 00:40:00+00:00,4.1035246675626,0.0,113.162,0.011823757091603104,0.017541224085823925,0.004418444354111804,5,2,-0.00212969017868192,0.0061239638747989655,0.009155016701719587,0.015208285466852711,0.0115233028755235,0.011823757091603104,0.011423757091603105,0.011223757091603104,0.011023757091603104
C2_CANONICAL,BTCUSDT,2024-02,2024,2024-02-13 14:25:00+00:00,2024-02-13 14:30:00+00:00,2024-02-13 15:00:00+00:00,4.399175767838238,0.0,48974.7,-0.00538032902702823,0.004263425809652777,0.006977071835049467,2,6,0.003575315417960745,0.0025564219893128293,-0.0008392088159804301,-0.004253216456660214,-0.004169499762121998,-0.00538032902702823,-0.00578032902702823,-0.00598032902702823,-0.00618032902702823
C2_CANONICAL,BTCUSDT,2024-02,2024,2024-02-14 08:50:00+00:00,2024-02-14 08:55:00+00:00,2024-02-14 09:25:00+00:00,4.721150705294708,0.0,50237.3,0.020942606390072616,0.030343987435630382,0.00030455458394465686,4,1,0.011234680207733883,0.01139790554030573,0.014959004564337741,0.015313322969188192,0.020096621434670947,0.020942606390072616,0.020542606390072615,0.020342606390072616,0.020142606390072617
C2_CANONICAL,BTCUSDT,2024-02,2024,2024-02-15 00:20:00+00:00,2024-02-15 00:25:00+00:00,2024-02-15 00:55:00+00:00,5.746937218302389,0.0,52379.9,-0.00023100464109326868,0.0035967995356998017,0.00412181008363898,3,2,-0.0015311216707173392,0.0005784661673655656,0.0014719386634949316,0.00038373498231192293,0.00039709888716843444,-0.00023100464109326868,-0.0006310046410932686,-0.0008310046410932686,-0.0010310046410932686
C2_CANONICAL,BTCUSDT,2024-02,2024,2024-02-15 14:30:00+00:00,2024-02-15 14:35:00+00:00,2024-02-15 15:05:00+00:00,4.792575702487819,0.0,52810.5,-0.007284536219123061,0.0006570663031024715,0.007651887408753913,4,6,-0.004355194516242,-0.00357315306615158,-0.0006229821721059903,-0.001891669270315588,-0.003143314303026834,-0.007284536219123061,-0.007684536219123061,-0.007884536219123061,-0.008084536219123062
C2_CANONICAL,BNBUSDT,2024-02,2024,2024-02-16 01:35:00+00:00,2024-02-16 01:40:00+00:00,2024-02-16 02:10:00+00:00,4.021119182618836,0.0,357.63,0.017643933674468038,0.01803539971478907,0.0011464362609399888,6,1,0.0051449822442188875,0.003439308782820394,0.009870536588094003,0.010793277968850434,0.011688057489584125,0.017643933674468038,0.017243933674468036,0.017043933674468038,0.01684393367446804
C2_CANONICAL,BNBUSDT,2024-02,2024,2024-02-17 21:20:00+00:00,2024-02-17 21:25:00+00:00,2024-02-17 21:55:00+00:00,4.118870001572711,0.0,354.0,-0.004039548022598871,0.001553672316384258,0.004180790960452029,2,6,-0.002062146892655381,0.0014689265536722562,0.0005932203389829027,0.0011581920903955822,-0.000621468926553792,-0.004039548022598871,-0.004439548022598871,-0.004639548022598871,-0.0048395480225988715
C2_CANONICAL,BTCUSDT,2024-02,2024,2024-02-17 21:20:00+00:00,2024-02-17 21:25:00+00:00,2024-02-17 21:55:00+00:00,4.9046693846065486,0.0,51918.0,-0.002615663161138815,0.003678878231056615,0.0033283254362649352,2,6,-0.0006105782194999465,0.0027890134442776215,0.0005470164490157803,-0.0004930852498169491,-0.0013540583227397152,-0.002615663161138815,-0.003015663161138815,-0.0032156631611388146,-0.0034156631611388147
C2_CANONICAL,BTCUSDT,2024-02,2024,2024-02-18 22:10:00+00:00,2024-02-18 22:15:00+00:00,2024-02-18 22:45:00+00:00,4.299192292131485,0.0,52251.0,-0.0016860921322079392,0.003808539549482237,0.0028401370308702503,5,6,0.001414326998526283,0.0006124284702684335,0.0002507129050162149,0.0017741287248089765,0.0024937321773745857,-0.0016860921322079392,-0.0020860921322079394,-0.002286092132207939,-0.002486092132207939
C2_CANONICAL,BNBUSDT,2024-02,2024,2024-02-21 07:50:00+00:00,2024-02-21 07:55:00+00:00,2024-02-21 08:25:00+00:00,11.007254641752189,0.0,358.65,0.0021469399135649603,0.005743761327199115,0.004377526836748901,1,5,0.004935173567545137,0.0013941168269901993,0.0011710581346717763,0.0006134114038758298,-0.0012825874808308768,0.0021469399135649603,0.0017469399135649603,0.0015469399135649604,0.0013469399135649603
C2_CANONICAL,BNBUSDT,2024-02,2024,2024-02-22 00:45:00+00:00,2024-02-22 00:50:00+00:00,2024-02-22 01:20:00+00:00,4.155402966994261,0.0,382.56,-0.001960476787954857,0.011109368465077374,0.0036595566708489576,4,6,0.001463822668339665,0.004391468005018773,0.008599958176495281,0.005280217482225069,-0.0006796319531576778,-0.001960476787954857,-0.002360476787954857,-0.0025604767879548566,-0.0027604767879548567
C2_CANONICAL,BTCUSDT,2024-02,2024,2024-02-22 20:25:00+00:00,2024-02-22 20:30:00+00:00,2024-02-22 21:00:00+00:00,4.749245614943756,0.0,51954.5,0.001353107045588109,0.003393353799959531,0.0036166260862870677,1,4,-0.0010528443156992973,0.000350306518203336,-0.00046386742245618784,-0.0025310608320742167,0.0009566062612478277,0.001353107045588109,0.0009531070455881089,0.000753107045588109,0.0005531070455881089
C2_CANONICAL,ETHUSDT,2024-02,2024,2024-02-22 20:25:00+00:00,2024-02-22 20:30:00+00:00,2024-02-22 21:00:00+00:00,7.197075921954992,0.0,3025.66,-0.0032753184429181736,0.006061487411011202,0.010688577037737118,1,4,-0.004501497194000614,-0.0047493769954323195,-0.004494887065962461,-0.008950113363695777,-0.0036917565093236293,-0.0032753184429181736,-0.003675318442918174,-0.0038753184429181735,-0.004075318442918174
C2_CANONICAL,SOLUSDT,2024-02,2024,2024-02-22 20:25:00+00:00,2024-02-22 20:30:00+00:00,2024-02-22 21:00:00+00:00,4.08217275508846,0.0,105.131,0.0013031360873576592,0.0030152856911851433,0.006173250516022875,1,4,-0.002929678210993991,2.853582673045807e-05,-0.0009607061665921623,-0.004080623222455837,-0.0019214123331843247,0.0013031360873576592,0.0009031360873576592,0.0007031360873576592,0.0005031360873576591
C2_CANONICAL,BTCUSDT,2024-02,2024,2024-02-22 22:30:00+00:00,2024-02-22 22:35:00+00:00,2024-02-22 23:05:00+00:00,4.00372458696991,0.0,51477.2,-0.0008197804076367499,0.0010684341805693442,0.0014083905107503906,1,3,0.0010684341805693442,-0.0010839750413774718,0.0008294934456420933,0.0009207960028905227,8.547473444564524e-05,-0.0008197804076367499,-0.0012197804076367498,-0.0014197804076367497,-0.0016197804076367498
C2_CANONICAL,BTCUSDT,2024-02,2024,2024-02-26 19:10:00+00:00,2024-02-26 19:15:00+00:00,2024-02-26 19:45:00+00:00,5.341293636362384,0.0,53874.3,0.012839145937858953,0.013468388452378965,0.0003563851409671098,5,1,0.0050859129492168975,0.010411272165021135,0.007803349649090352,0.009050697642475125,0.009791310513547202,0.012839145937858953,0.012439145937858954,0.012239145937858954,0.012039145937858953
C2_CANONICAL,BTCUSDT,2024-02,2024,2024-02-27 01:40:00+00:00,2024-02-27 01:45:00+00:00,2024-02-27 02:15:00+00:00,5.6857267356347325,0.0,55204.7,0.023432787425708534,0.046650013495227904,0.0017226794095430017,5,1,0.005999489173929007,0.010290790458058918,0.011823268670964726,0.009640483509556264,0.02889609036911711,0.023432787425708534,0.023032787425708533,0.022832787425708535,0.022632787425708536
C2_CANONICAL,BNBUSDT,2024-02,2024,2024-02-28 08:50:00+00:00,2024-02-28 08:55:00+00:00,2024-02-28 09:25:00+00:00,4.697807968592462,0.0,403.4,0.00994050570153715,0.013014377788795217,0.0006197322756569162,6,1,0.004982647496281745,0.0043133366385721406,0.011452652454139844,0.007709469509172173,0.01246901338621731,0.00994050570153715,0.00954050570153715,0.00934050570153715,0.00914050570153715
C2_CANONICAL,BTCUSDT,2024-02,2024,2024-02-28 13:05:00+00:00,2024-02-28 13:10:00+00:00,2024-02-28 13:40:00+00:00,5.232645594200582,0.0,59880.6,0.007857302699037838,0.020814754695176685,0.0035253487774003357,4,2,-0.00021208872322586725,0.00048262709458501973,0.009308523962685777,0.008339929793622636,0.011212312501878818,0.007857302699037838,0.007457302699037838,0.007257302699037838,0.007057302699037838
C2_CANONICAL,BNBUSDT,2024-02,2024,2024-02-28 13:15:00+00:00,2024-02-28 13:20:00+00:00,2024-02-28 13:50:00+00:00,4.827611839055898,0.0,411.95,0.0019177084597645777,0.0032042723631509062,0.006141522029372431,6,1,-0.002670226969292311,-0.0014807622284258581,0.0004126714407088894,-0.0002670226969292422,-0.00019419832503941858,0.0019177084597645777,0.0015177084597645777,0.0013177084597645779,0.0011177084597645778
C2_CANONICAL,BTCUSDT,2024-02,2024,2024-02-28 20:30:00+00:00,2024-02-28 20:35:00+00:00,2024-02-28 21:05:00+00:00,4.172225857725042,0.0,60444.0,-0.003993779366024741,0.0033882602077957014,0.006139567202699996,5,3,-0.0008652637151743692,-0.005565482099133101,-0.0025957911455231075,0.0006965124743563145,0.0004218781020448592,-0.003993779366024741,-0.004393779366024741,-0.004593779366024741,-0.0047937793660247415
C2_CANONICAL,SOLUSDT,2024-02,2024,2024-02-28 23:55:00+00:00,2024-02-29 00:00:00+00:00,2024-02-29 00:30:00+00:00,5.068154468755042,0.0,119.421,-0.012895554383232533,0.010014988988536366,0.017107543899314244,1,5,-0.0029726764974334907,-0.00600396915115442,-0.012418251396320579,-0.007377261955602399,-0.011237554533959804,-0.012895554383232533,-0.013295554383232532,-0.013495554383232532,-0.013695554383232533
C2_CANONICAL,ETHUSDT,2024-02,2024,2024-02-29 00:15:00+00:00,2024-02-29 00:20:00+00:00,2024-02-29 00:50:00+00:00,4.045199260769404,0.0,3415.2,0.010450339657999574,0.017709065354884146,0.0022282736003746994,4,1,0.0034200046849379717,0.005062661044741068,0.005987936284844286,0.017401616303584166,0.014198289997657598,0.010450339657999574,0.010050339657999575,0.009850339657999575,0.009650339657999574
C2_CANONICAL,SOLUSDT,2024-02,2024,2024-02-29 07:20:00+00:00,2024-02-29 07:25:00+00:00,2024-02-29 07:55:00+00:00,4.530148886264865,0.0,124.266,0.010509713034941193,0.01641639708367526,0.00389487068063677,6,1,-0.0032028068820112443,-0.0005794022500120732,4.828352083441345e-05,0.004071910257029243,0.00820819854183763,0.010509713034941193,0.010109713034941193,0.009909713034941193,0.009709713034941192
C2_CANONICAL,ETHUSDT,2024-02,2024,2024-02-29 11:30:00+00:00,2024-02-29 11:35:00+00:00,2024-02-29 12:05:00+00:00,4.301146530376283,0.0,3523.16,-0.004413651381146355,0.002225275037182506,0.0052963816573757235,1,6,9.650427457175148e-05,-0.00118075818299479,0.00038317873727011786,0.00012772624575663194,-0.0007408122253884653,-0.004413651381146355,-0.004813651381146355,-0.005013651381146355,-0.0052136513811463555
C2_CANONICAL,BTCUSDT,2024-03,2024,2024-03-04 08:05:00+00:00,2024-03-04 08:10:00+00:00,2024-03-04 08:40:00+00:00,4.261994498469114,0.0,64805.6,0.00693458589998408,0.008786277729085246,0.0023994839952102905,6,3,0.001152678163615528,-0.0008579505474834992,0.00043823373288720546,0.0025383608823927872,0.0035259298579135567,0.00693458589998408,0.00653458589998408,0.0063345858999840805,0.00613458589998408
C2_CANONICAL,ETHUSDT,2024-03,2024,2024-03-05 04:00:00+00:00,2024-03-05 04:05:00+00:00,2024-03-05 04:35:00+00:00,5.75500747250649,0.0,3742.56,-0.0032117053567611853,0.002284532512504933,0.009546941131204315,1,4,-0.0020173357274164694,-0.003003291864392188,-0.0071608738403659,-0.004657239964088733,-0.005322559958958584,-0.0032117053567611853,-0.0036117053567611855,-0.003811705356761185,-0.004011705356761186
C2_CANONICAL,BTCUSDT,2024-03,2024,2024-03-05 08:10:00+00:00,2024-03-05 08:15:00+00:00,2024-03-05 08:45:00+00:00,5.830463780131927,0.0,66496.6,0.004279918070998923,0.0050062709973139885,0.0008526751743699924,3,1,0.0011669769582203227,0.003943058742853056,0.002051232694603833,-0.00013684910205946643,0.004684450032031773,0.004279918070998923,0.0038799180709989224,0.003679918070998923,0.0034799180709989227
C2_CANONICAL,SOLUSDT,2024-03,2024,2024-03-07 11:20:00+00:00,2024-03-07 11:25:00+00:00,2024-03-07 11:55:00+00:00,5.5074053644787915,0.0,142.4,-0.014269662921348347,0.016193820224718936,0.01699438202247202,2,5,0.010674157303370624,0.004599719101123556,0.000702247191011196,0.0027738764044942243,-0.014522471910112467,-0.014269662921348347,-0.014669662921348347,-0.014869662921348347,-0.015069662921348348
