hypothesis,minutes,symbol,cost,samples,mean_return,median_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,q10,q90
BUY_CONTINUE_LONG,5,BNBUSDT,0.0,62129,4.921026064334934e-06,0.0,-4.310054785941569e-06,-3.0514459031039727e-06,0.4964509327367252,1.0096692942162702,-0.0015618812121731996,0.0015437407712350034
BUY_CONTINUE_LONG,5,BNBUSDT,0.0004,62129,-0.0003950789739356651,-0.0004,-0.0004043100547859415,-0.00040305144590310396,0.33523797260538557,0.4681612193838359,-0.0019618812121731995,0.0011437407712350035
BUY_CONTINUE_LONG,5,BNBUSDT,0.0006,62129,-0.0005950789739356648,-0.0006,-0.0006043100547859415,-0.0006030514459031038,0.2704373159072253,0.3257094385459516,-0.002161881212173199,0.0009437407712350035
BUY_CONTINUE_LONG,5,BTCUSDT,0.0,62657,-7.728773154153096e-06,-2.9993513902759616e-05,-2.411452813469764e-05,-1.9849206217115987e-05,0.4828510780918333,0.9830501137106481,-0.0013739708421984574,0.0013581176473128843
BUY_CONTINUE_LONG,5,BTCUSDT,0.0004,62657,-0.00040772877315415306,-0.00042999351390275964,-0.00042411452813469755,-0.000419849206217116,0.30601528959254354,0.4174503071566889,-0.0017739708421984574,0.0009581176473128843
BUY_CONTINUE_LONG,5,BTCUSDT,0.0006,62657,-0.0006077287731541531,-0.0006299935139027596,-0.0006241145281346974,-0.0006198492062171158,0.24164897776784716,0.28110533782317787,-0.0019739708421984575,0.0007581176473128843
BUY_CONTINUE_LONG,5,ETHUSDT,0.0,62492,-7.184545523587076e-06,-4.8800677491911415e-05,-3.473192842884106e-05,-2.761124781422521e-05,0.48199769570505024,0.9884930749797091,-0.0018807240131413104,0.0018481055988955222
BUY_CONTINUE_LONG,5,ETHUSDT,0.0004,62492,-0.0004071845455235871,-0.00044880067749191143,-0.0004347319284288412,-0.00042761124781422525,0.35180503104397365,0.5254646546783822,-0.0022807240131413106,0.0014481055988955222
BUY_CONTINUE_LONG,5,ETHUSDT,0.0006,62492,-0.000607184545523587,-0.0006488006774919114,-0.000634731928428841,-0.000627611247814225,0.2969820136977533,0.3887642898192395,-0.00248072401314131,0.0012481055988955224
BUY_CONTINUE_LONG,5,SOLUSDT,0.0,62185,-1.6756386762102586e-05,-4.952701698768269e-05,-4.0635762341368275e-05,-3.502908586261503e-05,0.479697676288494,0.9798766379768726,-0.0025490889479507835,0.002490541879159824
BUY_CONTINUE_LONG,5,SOLUSDT,0.0004,62185,-0.00041675638676210266,-0.0004495270169876827,-0.00044063576234136857,-0.00043502908586261506,0.3901423172790866,0.6059251153838918,-0.0029490889479507837,0.002090541879159824
BUY_CONTINUE_LONG,5,SOLUSDT,0.0006,62185,-0.0006167563867621025,-0.0006495270169876826,-0.0006406357623413685,-0.0006350290858626148,0.34628929806223363,0.479043559114902,-0.0031490889479507834,0.001890541879159824
BUY_CONTINUE_LONG,15,BNBUSDT,0.0,62129,-5.746948520677493e-06,-1.070617960685638e-05,-1.529074276626283e-05,-1.597664936808184e-05,0.4959197798129698,0.9936080782131934,-0.002729008487950346,0.0026566395462492842
BUY_CONTINUE_LONG,15,BNBUSDT,0.0004,62129,-0.0004057469485206775,-0.0004107061796068564,-0.0004152907427662629,-0.0004159766493680819,0.4021793365417116,0.6374605839695517,-0.0031290084879503463,0.002256639546249284
BUY_CONTINUE_LONG,15,BNBUSDT,0.0006,62129,-0.0006057469485206774,-0.0006107061796068563,-0.0006152907427662629,-0.0006159766493680817,0.35915594971752324,0.5126970719241545,-0.003329008487950346,0.0020566395462492844
BUY_CONTINUE_LONG,15,BTCUSDT,0.0,62657,-2.8134274146165626e-05,-6.609637596355356e-05,-5.5659535216067006e-05,-5.0784008392597015e-05,0.48034537242446973,0.9638852193073132,-0.0023352427182504296,0.002240439370194425
BUY_CONTINUE_LONG,15,BTCUSDT,0.0004,62657,-0.0004281342741461656,-0.0004660963759635536,-0.0004556595352160671,-0.00045078400839259703,0.3744194583206984,0.5755190838988151,-0.0027352427182504298,0.001840439370194425
BUY_CONTINUE_LONG,15,BTCUSDT,0.0006,62657,-0.0006281342741461654,-0.0006660963759635535,-0.000655659535216067,-0.0006507840083925968,0.32502354086534624,0.44838632720038757,-0.0029352427182504294,0.001640439370194425
BUY_CONTINUE_LONG,15,ETHUSDT,0.0,62492,-3.788513047797241e-05,-8.590285861065361e-05,-7.450336988980398e-05,-6.620258911157319e-05,0.4817576649811176,0.9651643272542477,-0.0032646020043478824,0.003131398044854983
BUY_CONTINUE_LONG,15,ETHUSDT,0.0004,62492,-0.0004378851304779725,-0.00048590285861065363,-0.00047450336988980393,-0.00046620258911157336,0.4026755424694361,0.6658955574634794,-0.0036646020043478826,0.002731398044854983
BUY_CONTINUE_LONG,15,ETHUSDT,0.0006,62492,-0.0006378851304779722,-0.0006859028586106536,-0.0006745033698898039,-0.0006662025891115731,0.36732701785828586,0.5550409213922322,-0.0038646020043478823,0.0025313980448549833
BUY_CONTINUE_LONG,15,SOLUSDT,0.0,62185,-5.3683261355091975e-05,-0.00010931351115006649,-9.662205820030139e-05,-8.7118541867101e-05,0.4805982150036182,0.9628610895265333,-0.00442511127063363,0.004264519610108408
BUY_CONTINUE_LONG,15,SOLUSDT,0.0004,62185,-0.00045368326135509205,-0.0005093135111500665,-0.0004966220582003014,-0.00048711854186710114,0.42727345822947654,0.7271725071373261,-0.00482511127063363,0.0038645196101084077
BUY_CONTINUE_LONG,15,SOLUSDT,0.0006,62185,-0.0006536832613550919,-0.0007093135111500664,-0.0006966220582003014,-0.0006871185418671009,0.399421082254563,0.6328118268090257,-0.00502511127063363,0.003664519610108408
BUY_CONTINUE_LONG,30,BNBUSDT,0.0,62129,-3.347871323258069e-05,-1.7605633802819654e-05,-3.071899522019735e-05,-3.203114055871783e-05,0.4950184293969,0.9736990251270948,-0.0038152963254614925,0.0037528320885941826
BUY_CONTINUE_LONG,30,BNBUSDT,0.0004,62129,-0.0004334787132325808,-0.00041760563380281967,-0.00043071899522019756,-0.0004320311405587179,0.428238020892015,0.70868385446114,-0.004215296325461492,0.0033528320885941824
BUY_CONTINUE_LONG,30,BNBUSDT,0.0006,62129,-0.0006334787132325806,-0.0006176056338028196,-0.0006307189952201975,-0.0006320311405587177,0.3955318772231969,0.6054672981807795,-0.004415296325461492,0.0031528320885941827
BUY_CONTINUE_LONG,30,BTCUSDT,0.0,62657,-3.5963840693286403e-05,-6.853815563812038e-05,-6.802808824811883e-05,-5.901017437902936e-05,0.48626649855562826,0.9669447448393688,-0.0032416521934865105,0.003102069088500282
