hypothesis,minutes,year,cost,samples,mean_return,median_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,q10,q90
UP_CONTINUE_LONG,5,2024,0.0,415,4.569288888859605e-05,-0.00013264466389462104,-4.392464977286329e-05,9.122150110181108e-08,0.4578313253012048,1.0666332207797793,-0.0021441362298816103,0.002357411627450069
UP_CONTINUE_LONG,5,2024,0.0004,415,-0.0003543071111114039,-0.000532644663894621,-0.0004439246497728635,-0.00039990877849889825,0.3325301204819277,0.6175412151290649,-0.0025441362298816105,0.001957411627450069
UP_CONTINUE_LONG,5,2024,0.0006,415,-0.0005543071111114039,-0.000732644663894621,-0.0006439246497728632,-0.0005999087784988981,0.30120481927710846,0.47846587931899526,-0.00274413622988161,0.0017574116274500693
UP_CONTINUE_LONG,5,2025,0.0,446,-0.00019144066932457495,-0.00036315526909902474,-0.00026148450346993635,-0.00022801557809811292,0.3968609865470852,0.7695780827608057,-0.0022387637024693374,0.001987288668590881
UP_CONTINUE_LONG,5,2025,0.0004,446,-0.000591440669324575,-0.0007631552690990247,-0.0006614845034699365,-0.0006280155780981129,0.2937219730941704,0.45939899464467926,-0.0026387637024693376,0.0015872886685908809
UP_CONTINUE_LONG,5,2025,0.0006,446,-0.0007914406693245748,-0.0009631552690990247,-0.0008614845034699362,-0.0008280155780981128,0.25112107623318386,0.3614006896725689,-0.0028387637024693373,0.001387288668590881
UP_CONTINUE_LONG,5,2026,0.0,307,-2.061685025989786e-06,-0.00020337604230225015,-0.00011215315508810572,-7.835611012410767e-05,0.4234527687296417,0.9964094091247617,-0.0015438303614661918,0.0016242077394638796
UP_CONTINUE_LONG,5,2026,0.0004,307,-0.00040206168502598976,-0.0006033760423022501,-0.0005121531550881057,-0.00047835611012410773,0.30944625407166126,0.5148378974644615,-0.001943830361466192,0.0012242077394638796
UP_CONTINUE_LONG,5,2026,0.0006,307,-0.0006020616850259897,-0.0008033760423022501,-0.0007121531550881056,-0.0006783561101241076,0.247557003257329,0.3814016648646557,-0.002143830361466192,0.0010242077394638797
UP_CONTINUE_LONG,15,2024,0.0,415,0.0005297689956565907,0.00017050045590338847,0.0003926786930678376,0.00047264384933659354,0.5180722891566265,1.527249642612735,-0.0032771380980069595,0.005099548376406385
