hypothesis,minutes,cost,samples,mean_return,median_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,q10,q90
UP_CONTINUE_LONG,5,0.0,1168,-5.740832785357186e-05,-0.00022499938902964534,-0.00014668635007867488,-0.00011198438920060549,0.425513698630137,0.9193499924623246,-0.0020908993424417544,0.002030186340255822
UP_CONTINUE_LONG,5,0.0004,1168,-0.00045740832785357184,-0.0006249993890296453,-0.000546686350078675,-0.0005119843892006056,0.3116438356164384,0.5258721902921992,-0.0024908993424417546,0.001630186340255822
UP_CONTINUE_LONG,5,0.0006,1168,-0.0006574083278535717,-0.0008249993890296453,-0.0007466863500786748,-0.0007119843892006054,0.2679794520547945,0.4059700447598318,-0.0026908993424417543,0.0014301863402558222
UP_CONTINUE_LONG,15,0.0,1168,4.845272960538173e-05,-0.00024134936258346507,-8.383026141705139e-05,-1.6123467938534913e-05,0.4511986301369863,1.044666515244993,-0.003272668187472716,0.0033987798677604887
UP_CONTINUE_LONG,15,0.0004,1168,-0.00035154727039461833,-0.000641349362583465,-0.00048383026141705156,-0.00041612346793853505,0.3827054794520548,0.7331961046910465,-0.003672668187472716,0.0029987798677604885
UP_CONTINUE_LONG,15,0.0006,1168,-0.0005515472703946182,-0.000841349362583465,-0.0006838302614170515,-0.0006161234679385348,0.3476027397260274,0.6182155981074372,-0.003872668187472716,0.002798779867760489
UP_CONTINUE_LONG,30,0.0,1168,-8.170217675727975e-07,-0.0002322546544330506,-0.00013678116280664042,-7.920607945566548e-05,0.4597602739726027,0.9994451258247357,-0.004375823284779268,0.0043891948591557395
UP_CONTINUE_LONG,30,0.0004,1168,-0.00040081702176757297,-0.0006322546544330506,-0.0005367811628066402,-0.0004792060794556655,0.4041095890410959,0.764113900998646,-0.004775823284779268,0.003989194859155739
UP_CONTINUE_LONG,30,0.0006,1168,-0.0006008170217675727,-0.0008322546544330505,-0.0007367811628066405,-0.0006792060794556654,0.3844178082191781,0.6698971576059025,-0.004975823284779268,0.0037891948591557397
UP_CONTINUE_LONG,60,0.0,1168,5.921459956730911e-05,0.0,-8.606809636288871e-05,-3.916565802808874e-05,0.4974315068493151,1.0296561756298641,-0.005986052544086784,0.006251999571475419
UP_CONTINUE_LONG,60,0.0004,1168,-0.00034078540043269094,-0.0004,-0.00048606809636288857,-0.00043916565802808877,0.4477739726027397,0.8455792090210037,-0.006386052544086784,0.005851999571475419
UP_CONTINUE_LONG,60,0.0006,1168,-0.0005407854004326909,-0.0006,-0.0006860680963628893,-0.0006391656580280886,0.4289383561643836,0.7668186758683647,-0.006586052544086784,0.0056519995714754195
UP_REVERSE_SHORT,5,0.0,1168,5.740832785357186e-05,0.00022499938902964534,0.00014668635007867488,0.00011198438920060512,0.571917808219178,1.0877250320323253,-0.0020301863402558237,0.0020908993424417536
UP_REVERSE_SHORT,5,0.0004,1168,-0.0003425916721464282,-0.00017500061097035468,-0.0002533136499213251,-0.000288015610799395,0.4443493150684932,0.5974171609190488,-0.002430186340255824,0.0016908993424417534
UP_REVERSE_SHORT,5,0.0006,1168,-0.0005425916721464281,-0.0003750006109703546,-0.0004533136499213251,-0.00048801561079939474,0.3681506849315068,0.44021607833466575,-0.0026301863402558236,0.0014908993424417535
UP_REVERSE_SHORT,15,0.0,1168,-4.845272960538173e-05,0.00024134936258346507,8.383026141705139e-05,1.612346793853477e-05,0.5445205479452054,0.957243278507383,-0.0033987798677604926,0.003272668187472715
UP_REVERSE_SHORT,15,0.0004,1168,-0.00044845272960538176,-0.00015865063741653495,-0.0003161697385829488,-0.00038387653206146526,0.4726027397260274,0.6626591091971679,-0.0037987798677604928,0.002872668187472715
UP_REVERSE_SHORT,15,0.0006,1168,-0.0006484527296053816,-0.0003586506374165349,-0.0005161697385829486,-0.000583876532061465,0.4297945205479452,0.5493040837208766,-0.003998779867760493,0.0026726681874727153
UP_REVERSE_SHORT,30,0.0,1168,8.170217675727975e-07,0.0002322546544330506,0.00013678116280664042,7.920607945566472e-05,0.5368150684931506,1.0005551822315473,-0.004389194859155743,0.004375823284779267
UP_REVERSE_SHORT,30,0.0004,1168,-0.00039918297823242723,-0.00016774534556694942,-0.00026321883719335974,-0.00032079392054433536,0.4777397260273973,0.7608682335856612,-0.004789194859155743,0.003975823284779267
UP_REVERSE_SHORT,30,0.0006,1168,-0.0005991829782324271,-0.00036774534556694935,-0.0004632188371933601,-0.0005207939205443352,0.4469178082191781,0.6627582122849894,-0.004989194859155743,0.0037758232847792668
UP_REVERSE_SHORT,60,0.0,1168,-5.921459956730911e-05,0.0,8.606809636288892e-05,3.916565802808651e-05,0.4991438356164384,0.9711979820722945,-0.006251999571475419,0.005986052544086783
UP_REVERSE_SHORT,60,0.0004,1168,-0.00045921459956730926,-0.0004,-0.0003139319036371109,-0.00036083434197191355,0.4657534246575342,0.7970111608379082,-0.0066519995714754195,0.005586052544086783
UP_REVERSE_SHORT,60,0.0006,1168,-0.0006592145995673091,-0.0006,-0.0005139319036371117,-0.0005608343419719133,0.4529109589041096,0.721910383574427,-0.006851999571475419,0.005386052544086783
DOWN_CONTINUE_SHORT,5,0.0,1172,-6.739123895094803e-06,-0.00017473450357208264,-7.453523642532255e-05,-5.1239197489504346e-05,0.4249146757679181,0.9895815350440388,-0.001870604529786446,0.0020165149527446085
DOWN_CONTINUE_SHORT,5,0.0004,1172,-0.00040673912389509485,-0.0005747345035720826,-0.00047453523642532257,-0.0004512391974895044,0.32849829351535836,0.5454270559863231,-0.0022706045297864463,0.0016165149527446086
DOWN_CONTINUE_SHORT,5,0.0006,1172,-0.0006067391238950946,-0.0007747345035720826,-0.0006745352364253225,-0.0006512391974895042,0.28754266211604096,0.4127859353726957,-0.002470604529786446,0.0014165149527446087
DOWN_CONTINUE_SHORT,15,0.0,1172,0.00015008073384896236,-9.284701230749537e-05,1.073856738041678e-05,6.522089893091458e-05,0.48464163822525597,1.138112476251542,-0.003299375945451066,0.0035302541617139084
DOWN_CONTINUE_SHORT,15,0.0004,1172,-0.00024991926615103765,-0.0004928470123074953,-0.00038926143261958324,-0.0003347791010690855,0.4061433447098976,0.8089105875228768,-0.0036993759454510664,0.003130254161713908
DOWN_CONTINUE_SHORT,15,0.0006,1172,-0.0004499192661510375,-0.0006928470123074953,-0.0005892614326195834,-0.0005347791010690853,0.37372013651877134,0.6854144852329732,-0.003899375945451066,0.0029302541617139085
DOWN_CONTINUE_SHORT,30,0.0,1172,-1.3241587345044438e-05,-0.00034215478717092296,-0.00017770637487485896,-9.892783943246706e-05,0.44880546075085326,0.9917331990087397,-0.004700673555536783,0.004891859606165494
DOWN_CONTINUE_SHORT,30,0.0004,1172,-0.00041324158734504457,-0.0007421547871709229,-0.000577706374874859,-0.0004989278394324671,0.4052901023890785,0.7743138572300527,-0.005100673555536783,0.004491859606165494
DOWN_CONTINUE_SHORT,30,0.0006,1172,-0.0006132415873450443,-0.0009421547871709229,-0.0007777063748748592,-0.0006989278394324669,0.3839590443686007,0.6858585503543384,-0.005300673555536783,0.004291859606165494
DOWN_CONTINUE_SHORT,60,0.0,1172,0.00017302900438707984,-7.292761247212898e-05,9.282035631926384e-05,0.00012638402334433206,0.48890784982935154,1.0856456704803674,-0.00604352060258555,0.0063935944962698055
DOWN_CONTINUE_SHORT,60,0.0004,1172,-0.00022697099561292015,-0.000472927612472129,-0.0003071796436807358,-0.0002736159766556679,0.45733788395904434,0.8982636900847094,-0.00644352060258555,0.005993594496269805
DOWN_CONTINUE_SHORT,60,0.0006,1172,-0.0004269709956129201,-0.0006729276124721289,-0.0005071796436807365,-0.00047361597665566784,0.4334470989761092,0.817688910272019,-0.00664352060258555,0.005793594496269806
DOWN_REVERSE_LONG,5,0.0,1172,6.739123895094803e-06,0.00017473450357208264,7.453523642532255e-05,5.123919748950441e-05,0.5674061433447098,1.0105281521400837,-0.002016514952744608,0.0018706045297864462
DOWN_REVERSE_LONG,5,0.0004,1172,-0.00039326087610490524,-0.00022526549642791737,-0.00032546476357467747,-0.0003487608025104957,0.41552901023890787,0.5332194477072112,-0.0024165149527446083,0.0014706045297864462
