hypothesis,minutes,follower,cost,samples,mean_return,median_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,q10,q90
BTC_UP_FOLLOW_LONG,5,BNBUSDT,0.0,3009,5.2144077729679024e-05,1.5255762864319067e-05,4.725904525328135e-05,6.18909883985965e-05,0.5004985044865404,1.0512622319460527,-0.002943975510464525,0.0032839919750732114
BTC_UP_FOLLOW_LONG,5,BNBUSDT,0.0004,3009,-0.00034785592227032104,-0.00038474423713568095,-0.0003527409547467187,-0.0003381090116014036,0.419740777666999,0.7177494509080348,-0.003343975510464525,0.0028839919750732112
BTC_UP_FOLLOW_LONG,5,BNBUSDT,0.0006,3009,-0.0005478559222703209,-0.0005847442371356809,-0.0005527409547467187,-0.0005381090116014034,0.38085742771684944,0.5949590555510643,-0.003543975510464525,0.0026839919750732116
BTC_UP_FOLLOW_LONG,5,ETHUSDT,0.0,3009,1.9246225441443435e-05,-0.0002412050604820859,-0.00010006179856660714,-4.359374038737162e-05,0.4666001994017946,1.0138460373324232,-0.004124609959995129,0.004641396519360047
BTC_UP_FOLLOW_LONG,5,ETHUSDT,0.0004,3009,-0.00038075377455855673,-0.0006412050604820859,-0.0005000617985666072,-0.00044359374038737174,0.414423396477235,0.7640977225774469,-0.004524609959995129,0.004241396519360047
BTC_UP_FOLLOW_LONG,5,ETHUSDT,0.0006,3009,-0.0005807537745585564,-0.0008412050604820858,-0.0007000617985666072,-0.0006435937403873715,0.382851445663011,0.665110745817909,-0.004724609959995129,0.004041396519360047
BTC_UP_FOLLOW_LONG,5,SOLUSDT,0.0,3009,2.0706666320442162e-05,-0.00014874312063073436,-4.8084419682167344e-05,4.300854649446389e-06,0.4695912263210369,1.0121358446522515,-0.00506285393635848,0.005293541759919232
BTC_UP_FOLLOW_LONG,5,SOLUSDT,0.0004,3009,-0.0003792933336795579,-0.0005487431206307343,-0.00044808441968216707,-0.0003956991453505538,0.4323695579926886,0.8029355299540117,-0.0054628539363584805,0.004893541759919232
BTC_UP_FOLLOW_LONG,5,SOLUSDT,0.0006,3009,-0.0005792933336795578,-0.0007487431206307343,-0.0006480844196821677,-0.0005956991453505535,0.4087736789631107,0.7160802407737896,-0.00566285393635848,0.0046935417599192324
BTC_UP_FOLLOW_LONG,15,BNBUSDT,0.0,3009,5.845568506698652e-05,4.291415738055804e-05,9.401981144389893e-05,0.00010624590222705317,0.5054835493519442,1.0353484275713134,-0.004636783457506599,0.005133293757979865
BTC_UP_FOLLOW_LONG,15,BNBUSDT,0.0004,3009,-0.00034154431493301353,-0.000357085842619442,-0.00030598018855610093,-0.00029375409777294693,0.4506480558325025,0.816547999556866,-0.005036783457506599,0.004733293757979865
BTC_UP_FOLLOW_LONG,15,BNBUSDT,0.0006,3009,-0.0005415443149330133,-0.0005570858426194419,-0.0005059801885561012,-0.0004937540977729466,0.4280491857760053,0.7256502512547541,-0.005236783457506599,0.004533293757979865
BTC_UP_FOLLOW_LONG,15,ETHUSDT,0.0,3009,9.567422689500561e-05,-0.00021621867674170847,-1.758151265535133e-05,4.923691913020705e-05,0.4752409438351612,1.0441068139982124,-0.006451611656489175,0.007232503731090483
BTC_UP_FOLLOW_LONG,15,ETHUSDT,0.0004,3009,-0.00030432577310499445,-0.0006162186767417084,-0.0004175815126553512,-0.00035076308086979304,0.43768693918245266,0.8724618363558524,-0.006851611656489175,0.006832503731090483
BTC_UP_FOLLOW_LONG,15,ETHUSDT,0.0006,3009,-0.0005043257731049943,-0.0008162186767417084,-0.0006175815126553518,-0.0005507630808697929,0.42007311399135927,0.798293439962562,-0.007051611656489175,0.006632503731090483
BTC_UP_FOLLOW_LONG,15,SOLUSDT,0.0,3009,9.587017949972e-05,-0.00023587687227277776,6.352228316646598e-05,0.00011636622368331618,0.482884679295447,1.0350345052153016,-0.00804017288254808,0.00866242018074548
BTC_UP_FOLLOW_LONG,15,SOLUSDT,0.0004,3009,-0.00030412982050027996,-0.0006358768722727777,-0.00033647771683353454,-0.0002836337763166837,0.45862412761714855,0.8968096814786193,-0.008440172882548079,0.00826242018074548
BTC_UP_FOLLOW_LONG,15,SOLUSDT,0.0006,3009,-0.00050412982050028,-0.0008358768722727777,-0.0005364777168335353,-0.00048363377631668376,0.4443336656696577,0.8350894892323588,-0.00864017288254808,0.00806242018074548
BTC_UP_FOLLOW_LONG,30,BNBUSDT,0.0,3009,0.0002588608028835379,0.00012459506603534898,0.00018030999283681165,0.00022030875561003882,0.5061482220006647,1.1244900995614489,-0.006170886032320122,0.007039612101762142
BTC_UP_FOLLOW_LONG,30,BNBUSDT,0.0004,3009,-0.00014113919711646213,-0.00027540493396465104,-0.00021969000716318807,-0.00017969124438996126,0.47258225324027914,0.9381830870181476,-0.006570886032320122,0.006639612101762142
BTC_UP_FOLLOW_LONG,30,BNBUSDT,0.0006,3009,-0.000341139197116462,-0.00047540493396465097,-0.000419690007163189,-0.00037969124438996105,0.4506480558325025,0.8572939233776234,-0.006770886032320122,0.006439612101762142
BTC_UP_FOLLOW_LONG,30,ETHUSDT,0.0,3009,0.0002605038195785628,-0.0002979435347889581,1.2828080880658905e-05,0.00011081521563627311,0.481555333998006,1.0902962036855453,-0.008960279833780626,0.009679086190805078
BTC_UP_FOLLOW_LONG,30,ETHUSDT,0.0004,3009,-0.000139496180421437,-0.000697943534788958,-0.0003871719191193416,-0.0002891847843637268,0.4519774011299435,0.9549755046354008,-0.009360279833780625,0.009279086190805079
BTC_UP_FOLLOW_LONG,30,ETHUSDT,0.0006,3009,-0.0003394961804214374,-0.000897943534788958,-0.0005871719191193421,-0.0004891847843637269,0.43768693918245266,0.8942166388521305,-0.009560279833780626,0.009079086190805078
BTC_UP_FOLLOW_LONG,30,SOLUSDT,0.0,3009,0.000367643249109223,-7.221780891164542e-05,0.0002243590197467199,0.0002863890406038477,0.4948487869724161,1.1047949194679028,-0.010670533837856433,0.011751793487233993
BTC_UP_FOLLOW_LONG,30,SOLUSDT,0.0004,3009,-3.235675089077675e-05,-0.00047221780891164544,-0.00017564098025327966,-0.00011361095939615217,0.4772349617813227,0.9912873335566009,-0.011070533837856432,0.011351793487233993
BTC_UP_FOLLOW_LONG,30,SOLUSDT,0.0006,3009,-0.00023235675089077731,-0.0006722178089116454,-0.00037564098025328105,-0.0003136109593961523,0.4666001994017946,0.9391627040685772,-0.011270533837856433,0.011151793487233993
BTC_UP_FOLLOW_LONG,60,BNBUSDT,0.0,3009,0.0003952140837317139,0.0002206606239603115,0.000348574712016209,0.0003660827624671661,0.5164506480558325,1.1391056183104322,-0.008561577999448611,0.009931167281743312
BTC_UP_FOLLOW_LONG,60,BNBUSDT,0.0004,3009,-4.78591626828589e-06,-0.00017933937603968852,-5.1425287983790565e-05,-3.391723753283387e-05,0.48388168826852773,0.9984260656659976,-0.00896157799944861,0.009531167281743313
BTC_UP_FOLLOW_LONG,60,BNBUSDT,0.0006,3009,-0.00020478591626828618,-0.00037933937603968845,-0.0002514252879837913,-0.00023391723753283394,0.4695912263210369,0.9348971258267684,-0.009161577999448611,0.009331167281743312
BTC_UP_FOLLOW_LONG,60,ETHUSDT,0.0,3009,0.0002985576368633898,-0.00023597396944929905,0.00014004086028514233,0.00023221009846523258,0.48753738783649053,1.0768418227269259,-0.011086362388870152,0.013021061343588559
BTC_UP_FOLLOW_LONG,60,ETHUSDT,0.0004,3009,-0.00010144236313660992,-0.000635973969449299,-0.00025995913971485723,-0.00016778990153476728,0.46560319042871384,0.9752265187068136,-0.011486362388870151,0.01262106134358856
BTC_UP_FOLLOW_LONG,60,ETHUSDT,0.0006,3009,-0.0003014423631366106,-0.000835973969449299,-0.000459959139714858,-0.00036778990153476745,0.45363908275174475,0.9282743882477433,-0.011686362388870152,0.01242106134358856
BTC_UP_FOLLOW_LONG,60,SOLUSDT,0.0,3009,0.0006133699081605896,5.210504376829128e-05,0.00041651918045990853,0.0005196187152460655,0.5008308408109007,1.1296934664217704,-0.014115689473089965,0.01617535229139047
BTC_UP_FOLLOW_LONG,60,SOLUSDT,0.0004,3009,0.0002133699081605899,-0.00034789495623170874,1.6519180459908327e-05,0.00011961871524606559,0.48454636091724823,1.0432620695229402,-0.014515689473089965,0.01577535229139047
BTC_UP_FOLLOW_LONG,60,SOLUSDT,0.0006,3009,1.336990816058894e-05,-0.0005478949562317087,-0.00018348081954009244,-8.038128475393491e-05,0.47557328015952144,1.0026548744518027,-0.014715689473089965,0.01557535229139047
BTC_UP_REVERSE_SHORT,5,BNBUSDT,0.0,3009,-5.2144077729679024e-05,-1.5255762864319067e-05,-4.725904525328127e-05,-6.189098839859659e-05,0.4948487869724161,0.9512374454362751,-0.0032839919750732084,0.0029439755104645263
BTC_UP_REVERSE_SHORT,5,BNBUSDT,0.0004,3009,-0.00045214407772967906,-0.0004152557628643191,-0.00044725904525328125,-0.0004618909883985967,0.41641741442339647,0.648639059690173,-0.0036839919750732085,0.002543975510464526
BTC_UP_REVERSE_SHORT,5,BNBUSDT,0.0006,3009,-0.0006521440777296788,-0.000615255762864319,-0.0006472590452532814,-0.0006618909883985964,0.3755400465270854,0.5368017946562246,-0.003883991975073208,0.0023439755104645264
BTC_UP_REVERSE_SHORT,5,ETHUSDT,0.0,3009,-1.9246225441443435e-05,0.0002412050604820859,0.00010006179856660747,4.3593740387371516e-05,0.5330674642738451,0.9863430572073308,-0.004641396519360041,0.00412460995999513
BTC_UP_REVERSE_SHORT,5,ETHUSDT,0.0004,3009,-0.0004192462254414434,-0.00015879493951791412,-0.00029993820143339305,-0.0003564062596126286,0.4759056164838817,0.7390465998913818,-0.005041396519360041,0.00372460995999513
BTC_UP_REVERSE_SHORT,5,ETHUSDT,0.0006,3009,-0.0006192462254414432,-0.00035879493951791405,-0.000499938201433393,-0.0005564062596126283,0.4476570289132602,0.6387426038120555,-0.005241396519360041,0.0035246099599951304
BTC_UP_REVERSE_SHORT,5,SOLUSDT,0.0,3009,-2.0706666320442162e-05,0.00014874312063073436,4.8084419682167344e-05,-4.300854649446462e-06,0.521103356596876,0.9880096681523801,-0.005293541759919229,0.005062853936358485
BTC_UP_REVERSE_SHORT,5,SOLUSDT,0.0004,3009,-0.00042070666632044215,-0.00025125687936926566,-0.00035191558031783253,-0.0004043008546494466,0.46726487205051515,0.7818872410722884,-0.005693541759919229,0.0046628539363584845
BTC_UP_REVERSE_SHORT,5,SOLUSDT,0.0006,3009,-0.000620706666320442,-0.0004512568793692656,-0.0005519155803178328,-0.0006043008546494463,0.44101030242605516,0.6954586706293062,-0.005893541759919229,0.004462853936358485
BTC_UP_REVERSE_SHORT,15,BNBUSDT,0.0,3009,-5.845568506698652e-05,-4.291415738055804e-05,-9.401981144389876e-05,-0.00010624590222705354,0.49185776005317383,0.9658584234736971,-0.005133293757979862,0.0046367834575066
BTC_UP_REVERSE_SHORT,15,BNBUSDT,0.0004,3009,-0.0004584556850669867,-0.00044291415738055806,-0.0004940198114438987,-0.0005062459022270536,0.4483217015619807,0.7617206616711756,-0.005533293757979862,0.0042367834575065995
BTC_UP_REVERSE_SHORT,15,BNBUSDT,0.0006,3009,-0.0006584556850669864,-0.000642914157380558,-0.0006940198114438989,-0.0007062459022270535,0.42406114988368226,0.6767091952993033,-0.005733293757979862,0.0040367834575066
BTC_UP_REVERSE_SHORT,15,ETHUSDT,0.0,3009,-9.567422689500561e-05,0.00021621867674170847,1.758151265535133e-05,-4.923691913020748e-05,0.5244267198404786,0.9577564159079535,-0.0072325037310904785,0.006451611656489192
BTC_UP_REVERSE_SHORT,15,ETHUSDT,0.0004,3009,-0.0004956742268950057,-0.00018378132325829155,-0.00038241848734464856,-0.00044923691913020754,0.4878697241608508,0.7987655570215694,-0.007632503731090479,0.006051611656489192
BTC_UP_REVERSE_SHORT,15,ETHUSDT,0.0006,3009,-0.0006956742268950056,-0.0003837813232582915,-0.000582418487344649,-0.0006492369191302074,0.4709205716184779,0.7290336687731899,-0.007832503731090477,0.0058516116564891925
BTC_UP_REVERSE_SHORT,15,SOLUSDT,0.0,3009,-9.587017949972e-05,0.00023587687227277776,-6.352228316646598e-05,-0.00011636622368331638,0.5117979395147889,0.9661513649653506,-0.008662420180745478,0.008040172882548081
BTC_UP_REVERSE_SHORT,15,SOLUSDT,0.0004,3009,-0.0004958701794997199,-0.00016412312772722226,-0.00046352228316646517,-0.0005163662236833164,0.481555333998006,0.8364720268858191,-0.009062420180745477,0.00764017288254808
BTC_UP_REVERSE_SHORT,15,SOLUSDT,0.0006,3009,-0.00069587017949972,-0.0003641231277272222,-0.0006635222831664659,-0.0007163662236833164,0.4675972083748754,0.7782070917194001,-0.009262420180745478,0.007440172882548081
BTC_UP_REVERSE_SHORT,30,BNBUSDT,0.0,3009,-0.0002588608028835379,-0.00012459506603534898,-0.00018030999283681165,-0.00022030875561003898,0.49185776005317383,0.8892919558740446,-0.007039612101762138,0.006170886032320124
BTC_UP_REVERSE_SHORT,30,BNBUSDT,0.0004,3009,-0.0006588608028835379,-0.0005245950660353489,-0.0005803099928368113,-0.000620308755610039,0.4569624459953473,0.7414189637030872,-0.007439612101762139,0.005770886032320123
BTC_UP_REVERSE_SHORT,30,BNBUSDT,0.0006,3009,-0.0008588608028835379,-0.0007245950660353489,-0.0007803099928368123,-0.000820308755610039,0.43901628447989366,0.6769232434701106,-0.007639612101762138,0.005570886032320124
BTC_UP_REVERSE_SHORT,30,ETHUSDT,0.0,3009,-0.0002605038195785628,0.0002979435347889581,-1.2828080880658577e-05,-0.00011081521563627328,0.518444666001994,0.9171819516748609,-0.009679086190805063,0.00896027983378063
BTC_UP_REVERSE_SHORT,30,ETHUSDT,0.0004,3009,-0.0006605038195785627,-0.00010205646521104194,-0.00041282808088065847,-0.0005108152156362732,0.49318710535061483,0.8024275041563226,-0.010079086190805062,0.00856027983378063
BTC_UP_REVERSE_SHORT,30,ETHUSDT,0.0006,3009,-0.000860503819578563,-0.00030205646521104187,-0.0006128280808806592,-0.0007108152156362732,0.4765702891326022,0.7503003158832443,-0.010279086190805063,0.00836027983378063
BTC_UP_REVERSE_SHORT,30,SOLUSDT,0.0,3009,-0.000367643249109223,7.221780891164542e-05,-0.00022435901974671957,-0.0002863890406038486,0.5018278497839814,0.9051453644280202,-0.011751793487233986,0.010670533837856447
BTC_UP_REVERSE_SHORT,30,SOLUSDT,0.0004,3009,-0.0007676432491092227,-0.0003277821910883546,-0.0006243590197467195,-0.0006863890406038481,0.47889664340312393,0.8118262433458,-0.012151793487233985,0.010270533837856448
BTC_UP_REVERSE_SHORT,30,SOLUSDT,0.0006,3009,-0.0009676432491092234,-0.0005277821910883545,-0.0008243590197467202,-0.0008863890406038484,0.4702558989697574,0.7687476346563806,-0.012351793487233986,0.010070533837856447
BTC_UP_REVERSE_SHORT,60,BNBUSDT,0.0,3009,-0.0003952140837317139,-0.0002206606239603115,-0.0003485747120162093,-0.00036608276246716655,0.482884679295447,0.8778817204705219,-0.009931167281743302,0.008561577999448611
BTC_UP_REVERSE_SHORT,60,BNBUSDT,0.0004,3009,-0.0007952140837317139,-0.0006206606239603115,-0.0007485747120162092,-0.0007660827624671664,0.4506480558325025,0.7694714837287701,-0.010331167281743301,0.008161577999448612
BTC_UP_REVERSE_SHORT,60,BNBUSDT,0.0006,3009,-0.0009952140837317142,-0.0008206606239603114,-0.0009485747120162097,-0.0009660827624671666,0.43602525756065136,0.720501076469376,-0.010531167281743302,0.007961577999448612
BTC_UP_REVERSE_SHORT,60,ETHUSDT,0.0,3009,-0.0002985576368633898,0.00023597396944929905,-0.00014004086028514265,-0.0002322100984652329,0.5124626121635095,0.9286414948740228,-0.013021061343588557,0.011086362388870157
BTC_UP_REVERSE_SHORT,60,ETHUSDT,0.0004,3009,-0.0006985576368633894,-0.00016402603055070097,-0.0005400408602851425,-0.000632210098465233,0.4921900963775341,0.8406258024840926,-0.013421061343588557,0.010686362388870158
BTC_UP_REVERSE_SHORT,60,ETHUSDT,0.0006,3009,-0.0008985576368633902,-0.0003640260305507009,-0.0007400408602851433,-0.000832210098465233,0.48454636091724823,0.7996759813043265,-0.013621061343588557,0.010486362388870157
BTC_UP_REVERSE_SHORT,60,SOLUSDT,0.0,3009,-0.0006133699081605896,-5.210504376829128e-05,-0.00041651918045990853,-0.0005196187152460659,0.4971751412429379,0.8851958781061504,-0.016175352291390464,0.01411568947308997
BTC_UP_REVERSE_SHORT,60,SOLUSDT,0.0004,3009,-0.0010133699081605891,-0.0004521050437682913,-0.0008165191804599088,-0.0009196187152460658,0.48321701561980723,0.8172953091156646,-0.016575352291390465,0.013715689473089971
BTC_UP_REVERSE_SHORT,60,SOLUSDT,0.0006,3009,-0.00121336990816059,-0.0006521050437682912,-0.0010165191804599088,-0.0011196187152460663,0.47357926221335994,0.7852748996217238,-0.016775352291390464,0.01351568947308997
BTC_DOWN_FOLLOW_SHORT,5,BNBUSDT,0.0,3016,-5.665036064033583e-05,-0.00026977254396465256,-0.00014504295326293935,-0.00011900602231646238,0.4532493368700265,0.960227855425331,-0.0037843619188786537,0.0038542918517957547
BTC_DOWN_FOLLOW_SHORT,5,BNBUSDT,0.0004,3016,-0.00045665036064033597,-0.0006697725439646525,-0.0005450429532629396,-0.0005190060223164625,0.3922413793103448,0.7239293766879042,-0.004184361918878654,0.0034542918517957545
BTC_DOWN_FOLLOW_SHORT,5,BNBUSDT,0.0006,3016,-0.0006566503606403356,-0.0008697725439646525,-0.0007450429532629393,-0.0007190060223164622,0.3620689655172414,0.630813518704458,-0.0043843619188786535,0.003254291851795755
BTC_DOWN_FOLLOW_SHORT,5,ETHUSDT,0.0,3016,2.1081220793394595e-05,-0.0003193630130323699,-0.00014365414764146346,-0.00011804441261158736,0.45490716180371354,1.0125362755889795,-0.004829660927218038,0.005009253348608189
BTC_DOWN_FOLLOW_SHORT,5,ETHUSDT,0.0004,3016,-0.0003789187792066055,-0.0007193630130323699,-0.0005436541476414634,-0.0005180444126115875,0.4088196286472148,0.801467501479417,-0.005229660927218038,0.004609253348608189
BTC_DOWN_FOLLOW_SHORT,5,ETHUSDT,0.0006,3016,-0.0005789187792066054,-0.0009193630130323699,-0.0007436541476414638,-0.0007180444126115872,0.3852785145888594,0.7147737958426474,-0.005429660927218038,0.004409253348608189
BTC_DOWN_FOLLOW_SHORT,5,SOLUSDT,0.0,3016,-0.0001328458886877323,-0.0003103371709400893,-0.00022218307654464363,-0.00019746920707445058,0.45656498673740054,0.9382431087478498,-0.0060385458282906646,0.005870606854981253
BTC_DOWN_FOLLOW_SHORT,5,SOLUSDT,0.0004,3016,-0.0005328458886877323,-0.0007103371709400892,-0.0006221830765446435,-0.0005974692070744506,0.4234084880636605,0.7755711728743653,-0.006438545828290665,0.005470606854981253
BTC_DOWN_FOLLOW_SHORT,5,SOLUSDT,0.0006,3016,-0.0007328458886877321,-0.0009103371709400892,-0.000822183076544644,-0.0007974692070744506,0.40351458885941643,0.7058713123790777,-0.006638545828290664,0.005270606854981253
BTC_DOWN_FOLLOW_SHORT,15,BNBUSDT,0.0,3016,-0.00010276661766613086,-0.0005273033894710455,-0.0003512288660755337,-0.0003055837442085542,0.4423076923076923,0.9549180440002624,-0.006377779289126417,0.006376037263721213
BTC_DOWN_FOLLOW_SHORT,15,BNBUSDT,0.0004,3016,-0.0005027666176661308,-0.0009273033894710455,-0.0007512288660755332,-0.0007055837442085541,0.3978779840848806,0.7998018839586454,-0.0067777792891264175,0.005976037263721212
BTC_DOWN_FOLLOW_SHORT,15,BNBUSDT,0.0006,3016,-0.000702766617666131,-0.0011273033894710453,-0.000951228866075534,-0.000905583744208554,0.3730106100795756,0.7332352083327254,-0.006977779289126417,0.005776037263721213
BTC_DOWN_FOLLOW_SHORT,15,ETHUSDT,0.0,3016,0.00012641378287296516,-0.0005945995868640308,-0.00024815655010882636,-0.0001198087620392187,0.4496021220159151,1.048950852705337,-0.0071793770422994285,0.00823256545614004
BTC_DOWN_FOLLOW_SHORT,15,ETHUSDT,0.0004,3016,-0.00027358621712703476,-0.0009945995868640308,-0.0006481565501088261,-0.0005198087620392187,0.41379310344827586,0.9026224892112047,-0.007579377042299429,0.00783256545614004
BTC_DOWN_FOLLOW_SHORT,15,ETHUSDT,0.0006,3016,-0.00047358621712703495,-0.0011945995868640306,-0.0008481565501088268,-0.0007198087620392186,0.40185676392572944,0.8382504216846959,-0.007779377042299428,0.00763256545614004
BTC_DOWN_FOLLOW_SHORT,15,SOLUSDT,0.0,3016,-0.00021689958666873643,-0.0005519504145569121,-0.0003422413078800438,-0.0003216421169934309,0.4598806366047745,0.9361829509314116,-0.009519173640010647,0.009716462233675283
BTC_DOWN_FOLLOW_SHORT,15,SOLUSDT,0.0004,3016,-0.0006168995866687362,-0.000951950414556912,-0.0007422413078800435,-0.0007216421169934308,0.4373342175066313,0.8295370556456847,-0.009919173640010647,0.009316462233675283
BTC_DOWN_FOLLOW_SHORT,15,SOLUSDT,0.0006,3016,-0.0008168995866687368,-0.001151950414556912,-0.0009422413078800441,-0.0009216421169934309,0.4234084880636605,0.7811565588509518,-0.010119173640010647,0.009116462233675283
BTC_DOWN_FOLLOW_SHORT,30,BNBUSDT,0.0,3016,-0.00030864155594362085,-0.0007235336274322712,-0.0004994211443700501,-0.00043888285139566906,0.4416445623342175,0.8980939927309664,-0.008363371651041396,0.008109398449693717
BTC_DOWN_FOLLOW_SHORT,30,BNBUSDT,0.0004,3016,-0.0007086415559436208,-0.0011235336274322712,-0.0008994211443700497,-0.0008388828513956688,0.40948275862068967,0.7825324909742882,-0.008763371651041395,0.007709398449693716
BTC_DOWN_FOLLOW_SHORT,30,BNBUSDT,0.0006,3016,-0.0009086415559436209,-0.001323533627432271,-0.0010994211443700506,-0.001038882851395669,0.39456233421750664,0.7310120234237366,-0.008963371651041396,0.007509398449693717
BTC_DOWN_FOLLOW_SHORT,30,ETHUSDT,0.0,3016,5.1100540146766015e-05,-0.000670224345835746,-0.0003302294453792666,-0.00018352571350133056,0.45921750663129973,1.0146784772448232,-0.010222867107003153,0.01111076130635752
BTC_DOWN_FOLLOW_SHORT,30,ETHUSDT,0.0004,3016,-0.00034889945985323373,-0.001070224345835746,-0.0007302294453792667,-0.0005835257135013304,0.4287135278514589,0.9057916784297791,-0.010622867107003152,0.01071076130635752
BTC_DOWN_FOLLOW_SHORT,30,ETHUSDT,0.0006,3016,-0.0005488994598532343,-0.0012702243458357458,-0.0009302294453792675,-0.0007835257135013306,0.4167771883289125,0.8562630565950607,-0.010822867107003153,0.01051076130635752
BTC_DOWN_FOLLOW_SHORT,30,SOLUSDT,0.0,3016,-0.0005672763705853012,-0.0006825890530905987,-0.0005600191898248195,-0.0005159889141669533,0.46518567639257297,0.8755095451429076,-0.013035673540695125,0.012262060518735407
BTC_DOWN_FOLLOW_SHORT,30,SOLUSDT,0.0004,3016,-0.0009672763705853011,-0.0010825890530905987,-0.0009600191898248196,-0.000915988914166953,0.4462864721485411,0.7974044112277379,-0.013435673540695124,0.011862060518735408
BTC_DOWN_FOLLOW_SHORT,30,SOLUSDT,0.0006,3016,-0.0011672763705853019,-0.0012825890530905985,-0.0011600191898248201,-0.0011159889141669536,0.4340185676392573,0.761123691433453,-0.013635673540695125,0.011662060518735407
BTC_DOWN_FOLLOW_SHORT,60,BNBUSDT,0.0,3016,-0.0005132103210044214,-0.0009238062081342591,-0.0007393399792291835,-0.0006754087349089206,0.4383289124668435,0.8681071150861828,-0.01087321739209779,0.010336518328837585
BTC_DOWN_FOLLOW_SHORT,60,BNBUSDT,0.0004,3016,-0.0009132103210044212,-0.001323806208134259,-0.0011393399792291837,-0.0010754087349089203,0.41114058355437666,0.7784096932069123,-0.011273217392097789,0.009936518328837586
BTC_DOWN_FOLLOW_SHORT,60,BNBUSDT,0.0006,3016,-0.001113210321004422,-0.001523806208134259,-0.0013393399792291842,-0.0012754087349089206,0.3958885941644562,0.7374900887733011,-0.011473217392097789,0.009736518328837585
BTC_DOWN_FOLLOW_SHORT,60,ETHUSDT,0.0,3016,3.445431763847653e-06,-0.0007839903954545147,-0.00044744388853801867,-0.00026136220738872903,0.4552387267904509,1.0007759413294819,-0.013240448698912388,0.014167650522826813
BTC_DOWN_FOLLOW_SHORT,60,ETHUSDT,0.0004,3016,-0.0003965545682361521,-0.0011839903954545146,-0.000847443888538019,-0.0006613622073887289,0.4340185676392573,0.9149442132468024,-0.013640448698912387,0.013767650522826814
BTC_DOWN_FOLLOW_SHORT,60,ETHUSDT,0.0006,3016,-0.0005965545682361529,-0.0013839903954545145,-0.0010474438885380189,-0.0008613622073887292,0.4250663129973475,0.8751063444030877,-0.013840448698912388,0.013567650522826814
BTC_DOWN_FOLLOW_SHORT,60,SOLUSDT,0.0,3016,-0.0008858230417083442,-0.0010750201138413074,-0.0008805914756373673,-0.0008458227119526164,0.4545755968169761,0.8501717258169162,-0.01680003707355393,0.016231010970291893
BTC_DOWN_FOLLOW_SHORT,60,SOLUSDT,0.0004,3016,-0.0012858230417083436,-0.0014750201138413073,-0.0012805914756373671,-0.0012458227119526162,0.4436339522546419,0.7903422912752552,-0.01720003707355393,0.01583101097029189
BTC_DOWN_FOLLOW_SHORT,60,SOLUSDT,0.0006,3016,-0.001485823041708345,-0.0016750201138413072,-0.0014805914756373666,-0.0014458227119526167,0.4350132625994695,0.7620804804028797,-0.01740003707355393,0.015631010970291893
