variant,period,symbol,cost,samples,mean_return,median_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,max_losing_streak,q10,q90
CANDIDATE_FIRST_30M,2025-06,SOLUSDT,0.0008,17,0.004365299234250908,0.0035046357615894593,0.004365299234250909,0.004347419596695225,0.7058823529411765,3.1023797465280887,2,-0.008310202562679314,0.01675455116071523
CANDIDATE_FIRST_30M,2025-07,BNBUSDT,0.0004,29,0.001281082228313933,0.0007032808815214512,0.0010646603187145635,0.0011538500777352775,0.5517241379310345,2.236579733639397,5,-0.0029203020635006458,0.006486121413488409
CANDIDATE_FIRST_30M,2025-07,BNBUSDT,0.0006,29,0.0010810822283139334,0.0005032808815214513,0.0008646603187145635,0.000953850077735278,0.5172413793103449,1.959824065345246,8,-0.0031203020635006454,0.00628612141348841
CANDIDATE_FIRST_30M,2025-07,BNBUSDT,0.0008,29,0.0008810822283139331,0.00030328088152145117,0.0006646603187145633,0.0007538500777352777,0.5172413793103449,1.7204944819970978,8,-0.0033203020635006455,0.006086121413488409
CANDIDATE_FIRST_30M,2025-07,BTCUSDT,0.0004,21,-0.0004159154785629129,-0.0005141511469043843,-0.0003400103263856223,-0.000379679461499735,0.47619047619047616,0.6953534271232463,3,-0.004553112666993586,0.003035876609641841
CANDIDATE_FIRST_30M,2025-07,BTCUSDT,0.0006,21,-0.0006159154785629126,-0.0007141511469043843,-0.000540010326385622,-0.0005796794614997347,0.47619047619047616,0.5810102262794369,3,-0.004753112666993586,0.0028358766096418415
CANDIDATE_FIRST_30M,2025-07,BTCUSDT,0.0008,21,-0.0008159154785629129,-0.0009141511469043844,-0.0007400103263856222,-0.0007796794614997349,0.42857142857142855,0.48497782983301846,3,-0.004953112666993586,0.0026358766096418415
CANDIDATE_FIRST_30M,2025-07,ETHUSDT,0.0004,28,-0.0004520843189924114,-0.0010431794774991452,-0.0015016028385473517,-0.0015614102765628634,0.5,0.8638234279100871,4,-0.009799255039329378,0.005763349385382122
CANDIDATE_FIRST_30M,2025-07,ETHUSDT,0.0006,28,-0.000652084318992412,-0.001243179477499145,-0.001701602838547352,-0.001761410276562864,0.42857142857142855,0.8095283053259353,4,-0.009999255039329379,0.0055633493853821225
CANDIDATE_FIRST_30M,2025-07,ETHUSDT,0.0008,28,-0.0008520843189924118,-0.001443179477499145,-0.0019016028385473518,-0.001961410276562864,0.42857142857142855,0.7591491592117952,4,-0.010199255039329379,0.005363349385382122
CANDIDATE_FIRST_30M,2025-07,SOLUSDT,0.0004,15,0.0001282022119004635,-0.0012597959417632195,0.00012820221190046322,-0.0002336175646036687,0.4,1.0696612185397976,6,-0.00505004370420552,0.004112289256855073
CANDIDATE_FIRST_30M,2025-07,SOLUSDT,0.0006,15,-7.179778809953616e-05,-0.0014597959417632193,-7.179778809953616e-05,-0.0004336175646036686,0.4,0.9633753343463684,6,-0.00525004370420552,0.003912289256855073
CANDIDATE_FIRST_30M,2025-07,SOLUSDT,0.0008,15,-0.0002717977880995366,-0.0016597959417632194,-0.000271797788099536,-0.000633617564603669,0.4,0.8693510422091602,6,-0.00545004370420552,0.0037122892568550725
CANDIDATE_FIRST_30M,2025-08,BNBUSDT,0.0004,16,-0.0018837937792638448,-0.0018836733313203234,-0.0018837937792638446,-0.0020098781983239216,0.4375,0.5029966833185151,4,-0.009375025227029864,0.006953827639814959
CANDIDATE_FIRST_30M,2025-08,BNBUSDT,0.0006,16,-0.002083793779263845,-0.002083673331320323,-0.002083793779263845,-0.0022098781983239217,0.375,0.4675309537700661,5,-0.009575025227029865,0.006753827639814958
CANDIDATE_FIRST_30M,2025-08,BNBUSDT,0.0008,16,-0.0022837937792638454,-0.002283673331320323,-0.0022837937792638454,-0.0024098781983239222,0.375,0.4344882774789494,5,-0.009775025227029865,0.006553827639814958
CANDIDATE_FIRST_30M,2025-08,BTCUSDT,0.0004,20,0.0013964012799843441,-0.00033110364060761027,0.0005508002304423919,0.0006389406812960057,0.45,1.7731714134849448,3,-0.005230587569626732,0.007088897452583321
CANDIDATE_FIRST_30M,2025-08,BTCUSDT,0.0006,20,0.0011964012799843445,-0.0005311036406076103,0.0003508002304423923,0.00043894068129600607,0.4,1.6230288316853563,3,-0.005430587569626732,0.006888897452583321
CANDIDATE_FIRST_30M,2025-08,BTCUSDT,0.0008,20,0.000996401279984344,-0.0007311036406076103,0.00015080023044239176,0.00023894068129600563,0.4,1.4883605609314352,3,-0.005630587569626732,0.006688897452583321
CANDIDATE_FIRST_30M,2025-08,ETHUSDT,0.0004,21,0.0019600829962815648,-0.0011921601696756486,-0.0008232735031464442,-0.0007886419154990063,0.47619047619047616,1.6475757891619844,5,-0.008823282686691013,0.007540696733811592
CANDIDATE_FIRST_30M,2025-08,ETHUSDT,0.0006,21,0.0017600829962815634,-0.0013921601696756485,-0.0010232735031464445,-0.0009886419154990062,0.47619047619047616,1.5620462028529984,5,-0.009023282686691014,0.007340696733811592
CANDIDATE_FIRST_30M,2025-08,ETHUSDT,0.0008,21,0.0015600829962815635,-0.0015921601696756485,-0.001223273503146445,-0.0011886419154990065,0.47619047619047616,1.4820539115413078,5,-0.009223282686691014,0.0071406967338115915
CANDIDATE_FIRST_30M,2025-08,SOLUSDT,0.0004,17,0.001198023311205066,-0.0024097472742802715,0.0011980233112050657,-9.928074382721382e-05,0.4117647058823529,1.2713107012261733,4,-0.01081173658762462,0.011425048356754224
CANDIDATE_FIRST_30M,2025-08,SOLUSDT,0.0006,17,0.0009980233112050654,-0.002609747274280271,0.0009980233112050656,-0.0002992807438272135,0.4117647058823529,1.2201521344738993,4,-0.01101173658762462,0.011225048356754223
CANDIDATE_FIRST_30M,2025-08,SOLUSDT,0.0008,17,0.0007980233112050653,-0.0028097472742802713,0.0007980233112050657,-0.0004992807438272137,0.4117647058823529,1.171581690066509,4,-0.01121173658762462,0.011025048356754222
CANDIDATE_FIRST_30M,2025-09,BNBUSDT,0.0004,22,0.001268625019379714,0.0001214149879042562,0.0008949135874600168,0.0010653051152559397,0.5,1.9690467888974021,2,-0.004146519838436313,0.008648677653320473
CANDIDATE_FIRST_30M,2025-09,BNBUSDT,0.0006,22,0.0010686250193797145,-7.858501209574373e-05,0.0006949135874600172,0.0008653051152559403,0.5,1.7583486795473526,2,-0.004346519838436313,0.008448677653320472
CANDIDATE_FIRST_30M,2025-09,BNBUSDT,0.0008,22,0.0008686250193797143,-0.0002785850120957438,0.000494913587460017,0.0006653051152559399,0.5,1.5755733719970033,2,-0.004546519838436313,0.008248677653320472
CANDIDATE_FIRST_30M,2025-09,BTCUSDT,0.0004,22,-0.0009664236773918327,-0.0011039427632709038,-0.0011679825221860172,-0.001155775012589927,0.4090909090909091,0.5389505739867037,5,-0.00532878609752383,0.0028958227744661845
CANDIDATE_FIRST_30M,2025-09,BTCUSDT,0.0006,22,-0.001166423677391832,-0.0013039427632709037,-0.0013679825221860173,-0.0013557750125899274,0.4090909090909091,0.47323636485438014,5,-0.005528786097523829,0.002695822774466185
CANDIDATE_FIRST_30M,2025-09,BTCUSDT,0.0008,22,-0.0013664236773918326,-0.0015039427632709038,-0.0015679825221860178,-0.001555775012589928,0.4090909090909091,0.4141812905359482,5,-0.00572878609752383,0.0024958227744661847
CANDIDATE_FIRST_30M,2025-09,ETHUSDT,0.0004,17,-0.0011738698611161937,-0.0006059597043233552,-0.0011738698611161932,-0.0013336660760431714,0.4117647058823529,0.6281392123330998,5,-0.008991408175032854,0.0058178915944667965
CANDIDATE_FIRST_30M,2025-09,ETHUSDT,0.0006,17,-0.0013738698611161935,-0.0008059597043233551,-0.0013738698611161935,-0.0015336660760431713,0.4117647058823529,0.580419926961051,5,-0.009191408175032854,0.005617891594466797
CANDIDATE_FIRST_30M,2025-09,ETHUSDT,0.0008,17,-0.001573869861116194,-0.0010059597043233551,-0.001573869861116194,-0.0017336660760431718,0.4117647058823529,0.5360107642509145,5,-0.009391408175032855,0.005417891594466796
CANDIDATE_FIRST_30M,2025-09,SOLUSDT,0.0004,16,-0.0012283578359745478,-0.0009135566246277646,-0.0012283578359745476,-0.0011368457666460655,0.5,0.6976685574601471,3,-0.010973961259619901,0.008151322942590312
CANDIDATE_FIRST_30M,2025-09,SOLUSDT,0.0006,16,-0.0014283578359745482,-0.0011135566246277644,-0.0014283578359745482,-0.0013368457666460658,0.5,0.6568881457144438,3,-0.011173961259619902,0.007951322942590312
CANDIDATE_FIRST_30M,2025-09,SOLUSDT,0.0008,16,-0.0016283578359745485,-0.0013135566246277645,-0.0016283578359745487,-0.0015368457666460663,0.4375,0.6189950022531687,3,-0.011373961259619902,0.007751322942590311
CANDIDATE_FIRST_30M,2025-10,BNBUSDT,0.0004,24,0.0011506042048031948,-0.0017654644601696077,0.0007097040069389897,0.0009710204764210549,0.4166666666666667,1.3973868999653665,5,-0.007104105255367898,0.013368382320705119
CANDIDATE_FIRST_30M,2025-10,BNBUSDT,0.0006,24,0.0009506042048031948,-0.0019654644601696074,0.0005097040069389887,0.0007710204764210549,0.4166666666666667,1.3155959776202577,5,-0.007304105255367898,0.013168382320705118
CANDIDATE_FIRST_30M,2025-10,BNBUSDT,0.0008,24,0.0007506042048031947,-0.0021654644601696075,0.00030970400693898845,0.0005710204764210543,0.4166666666666667,1.2399047737035178,5,-0.007504105255367898,0.012968382320705117
CANDIDATE_FIRST_30M,2025-10,BTCUSDT,0.0004,27,1.985817787816431e-05,-0.00020223023443315357,0.0007015177830889435,0.0007688364152188814,0.48148148148148145,1.0069897969314872,4,-0.006830789159567052,0.008826695543742205
CANDIDATE_FIRST_30M,2025-10,BTCUSDT,0.0006,27,-0.00018014182212183592,-0.0004022302344331535,0.0005015177830889435,0.0005688364152188816,0.48148148148148145,0.9388256347793882,4,-0.007030789159567051,0.008626695543742204
CANDIDATE_FIRST_30M,2025-10,BTCUSDT,0.0008,27,-0.0003801418221218359,-0.0006022302344331536,0.0003015177830889431,0.000368836415218881,0.48148148148148145,0.875299186987276,4,-0.007230789159567052,0.008426695543742204
CANDIDATE_FIRST_30M,2025-10,ETHUSDT,0.0004,29,-0.001164160359301613,-0.002406062276109222,-0.0008888581516250305,-0.0006411676599791254,0.4482758620689655,0.8039980754841394,5,-0.013911354899095717,0.011440017993963273
CANDIDATE_FIRST_30M,2025-10,ETHUSDT,0.0006,29,-0.0013641603593016142,-0.0026060622761092216,-0.0010888581516250312,-0.0008411676599791254,0.41379310344827586,0.77470395681181,5,-0.014111354899095716,0.011240017993963274
CANDIDATE_FIRST_30M,2025-10,ETHUSDT,0.0008,29,-0.0015641603593016143,-0.0028060622761092217,-0.0012888581516250304,-0.0010411676599791253,0.41379310344827586,0.7465801575251012,5,-0.014311354899095716,0.011040017993963274
CANDIDATE_FIRST_30M,2025-10,SOLUSDT,0.0004,14,0.001202709395021323,-0.007266798381930549,0.0012027093950213214,-0.0024260632462180846,0.2857142857142857,1.1738992079258979,6,-0.013264261244085572,0.008651443962404207
CANDIDATE_FIRST_30M,2025-10,SOLUSDT,0.0006,14,0.0010027093950213193,-0.00746679838193055,0.0010027093950213198,-0.0026260632462180855,0.2857142857142857,1.1420472206700616,6,-0.013464261244085573,0.008451443962404206
CANDIDATE_FIRST_30M,2025-10,SOLUSDT,0.0008,14,0.0008027093950213219,-0.00766679838193055,0.0008027093950213239,-0.0028260632462180856,0.2857142857142857,1.1114588776141368,6,-0.013664261244085573,0.008251443962404206
CANDIDATE_FIRST_30M,2025-11,BNBUSDT,0.0004,28,0.0010525471399056492,0.0004851484907933527,0.0007922672602404779,0.0009186167906396544,0.5357142857142857,1.4881275493932586,4,-0.008027319861262637,0.011421779488449784
CANDIDATE_FIRST_30M,2025-11,BNBUSDT,0.0006,28,0.0008525471399056492,0.0002851484907933527,0.0005922672602404779,0.0007186167906396545,0.5357142857142857,1.3790526262989085,4,-0.008227319861262638,0.011221779488449784
CANDIDATE_FIRST_30M,2025-11,BNBUSDT,0.0008,28,0.0006525471399056489,8.514849079335263e-05,0.0003922672602404775,0.0005186167906396542,0.5,1.2784901594783942,4,-0.008427319861262638,0.011021779488449783
CANDIDATE_FIRST_30M,2025-11,BTCUSDT,0.0004,20,0.0020270715996520143,0.0010183725844649775,0.0016613657534034264,0.0018265157630503331,0.6,2.2396317725886177,3,-0.004489634710871226,0.011447949991358434
CANDIDATE_FIRST_30M,2025-11,BTCUSDT,0.0006,20,0.0018270715996520144,0.0008183725844649775,0.0014613657534034265,0.0016265157630503332,0.6,2.065210759188836,3,-0.004689634710871225,0.011247949991358433
CANDIDATE_FIRST_30M,2025-11,BTCUSDT,0.0008,20,0.0016270715996520141,0.0006183725844649775,0.001261365753403426,0.0014265157630503331,0.6,1.906335110953425,3,-0.004889634710871226,0.011047949991358432
CANDIDATE_FIRST_30M,2025-11,ETHUSDT,0.0004,28,0.000574745583353805,-0.0012707915883247041,-0.00029504110411510245,-0.0002466199393665799,0.35714285714285715,1.1876784411496544,4,-0.008927300386756175,0.011173176443039457
CANDIDATE_FIRST_30M,2025-11,ETHUSDT,0.0006,28,0.0003747455833538047,-0.001470791588324704,-0.0004950411041151025,-0.0004466199393665801,0.35714285714285715,1.1174395130641255,4,-0.009127300386756175,0.010973176443039457
CANDIDATE_FIRST_30M,2025-11,ETHUSDT,0.0008,28,0.00017474558335380447,-0.001670791588324704,-0.0006950411041151029,-0.0006466199393665805,0.35714285714285715,1.0526415341663813,4,-0.009327300386756176,0.010773176443039456
CANDIDATE_FIRST_30M,2025-11,SOLUSDT,0.0004,29,1.8745136185545755e-05,-0.0002740078115158081,-0.000526986259665151,-0.0004898245214473883,0.4827586206896552,1.0052705966577307,6,-0.013785996910481723,0.013304699697946943
CANDIDATE_FIRST_30M,2025-11,SOLUSDT,0.0006,29,-0.0001812548638144543,-0.00047400781151580803,-0.0007269862596651514,-0.0006898245214473884,0.4482758620689655,0.9505296716950405,6,-0.013985996910481724,0.013104699697946942
CANDIDATE_FIRST_30M,2025-11,SOLUSDT,0.0008,29,-0.00038125486381445457,-0.0006740078115158081,-0.0009269862596651511,-0.000889824521447389,0.4482758620689655,0.8989854121228655,6,-0.014185996910481724,0.012904699697946942
CANDIDATE_FIRST_30M,2025-12,BNBUSDT,0.0004,24,-0.0016556087961760609,-0.0022276737945359113,-0.0016692577388334165,-0.0015674935466500573,0.375,0.417322060095323,4,-0.006330808138514454,0.004709584172703373
CANDIDATE_FIRST_30M,2025-12,BNBUSDT,0.0006,24,-0.0018556087961760608,-0.002427673794535911,-0.0018692577388334179,-0.0017674935466500572,0.375,0.37445320808077726,4,-0.006530808138514453,0.004509584172703373
CANDIDATE_FIRST_30M,2025-12,BNBUSDT,0.0008,24,-0.0020556087961760613,-0.002627673794535911,-0.0020692577388334178,-0.0019674935466500575,0.3333333333333333,0.3361066902705868,4,-0.006730808138514454,0.004309584172703372
CANDIDATE_FIRST_30M,2025-12,BTCUSDT,0.0004,29,-0.0012945648510882706,-0.001831392543821075,-0.0012908329503271807,-0.0012285716266507703,0.41379310344827586,0.6028229460324601,4,-0.007963436667680046,0.006980453519129748
CANDIDATE_FIRST_30M,2025-12,BTCUSDT,0.0006,29,-0.0014945648510882707,-0.002031392543821075,-0.0014908329503271812,-0.0014285716266507701,0.3793103448275862,0.5576451170146892,5,-0.008163436667680046,0.006780453519129748
CANDIDATE_FIRST_30M,2025-12,BTCUSDT,0.0008,29,-0.0016945648510882712,-0.002231392543821075,-0.0016908329503271808,-0.0016285716266507707,0.3793103448275862,0.5162247551760165,5,-0.008363436667680047,0.006580453519129748
CANDIDATE_FIRST_30M,2025-12,ETHUSDT,0.0004,39,-0.0014061273275149163,-0.0023399704815122878,-0.001565481252705451,-0.0016416413627929072,0.28205128205128205,0.6977413449140027,8,-0.012486703325046665,0.014606523007170495
CANDIDATE_FIRST_30M,2025-12,ETHUSDT,0.0006,39,-0.0016061273275149164,-0.0025399704815122874,-0.001765481252705451,-0.0018416413627929075,0.28205128205128205,0.6650870525358291,8,-0.012686703325046665,0.014406523007170494
CANDIDATE_FIRST_30M,2025-12,ETHUSDT,0.0008,39,-0.001806127327514916,-0.0027399704815122875,-0.0019654812527054497,-0.002041641362792907,0.28205128205128205,0.6343313582818947,8,-0.012886703325046666,0.014206523007170494
CANDIDATE_FIRST_30M,2025-12,SOLUSDT,0.0004,32,-0.0010657424186238337,-0.0031718448117737273,-0.0016933101725127473,-0.0016262255328603234,0.3125,0.7723947433734337,7,-0.010092459791509677,0.011505984228848411
CANDIDATE_FIRST_30M,2025-12,SOLUSDT,0.0006,32,-0.0012657424186238338,-0.003371844811773727,-0.0018933101725127485,-0.0018262255328603235,0.28125,0.737494014835394,9,-0.010292459791509678,0.01130598422884841
CANDIDATE_FIRST_30M,2025-12,SOLUSDT,0.0008,32,-0.0014657424186238345,-0.0035718448117737275,-0.002093310172512747,-0.0020262255328603236,0.28125,0.7048156856235711,9,-0.010492459791509678,0.01110598422884841
CANDIDATE_FIRST_30M,2026-01,BNBUSDT,0.0004,34,-0.0012236709749636019,-0.0007617079078138685,-0.0011730697689411828,-0.00123930299115132,0.4117647058823529,0.5665852338794711,4,-0.008022688290944633,0.006670908789444052
CANDIDATE_FIRST_30M,2026-01,BNBUSDT,0.0006,34,-0.001423670974963602,-0.0009617079078138684,-0.0013730697689411826,-0.0014393029911513196,0.38235294117647056,0.5167167465285354,4,-0.008222688290944634,0.006470908789444053
CANDIDATE_FIRST_30M,2026-01,BNBUSDT,0.0008,34,-0.0016236709749636023,-0.0011617079078138685,-0.001573069768941183,-0.0016393029911513201,0.35294117647058826,0.47142892725466246,4,-0.008422688290944634,0.006270908789444052
CANDIDATE_FIRST_30M,2026-01,BTCUSDT,0.0004,31,-0.0005472809389036793,-0.0010337722667583145,-0.0006598904106808475,-0.0007021168157394931,0.45161290322580644,0.7926605458415737,7,-0.0067328155490079976,0.007383827558281775
CANDIDATE_FIRST_30M,2026-01,BTCUSDT,0.0006,31,-0.0007472809389036793,-0.0012337722667583144,-0.000859890410680848,-0.0009021168157394929,0.45161290322580644,0.7281841992437755,7,-0.006932815549007997,0.007183827558281775
CANDIDATE_FIRST_30M,2026-01,BTCUSDT,0.0008,31,-0.0009472809389036794,-0.0014337722667583145,-0.001059890410680848,-0.0011021168157394933,0.45161290322580644,0.6686549373351874,7,-0.007132815549007998,0.006983827558281775
CANDIDATE_FIRST_30M,2026-01,ETHUSDT,0.0004,41,-0.002145405932096302,-0.0033032014021107557,-0.0024560037148617193,-0.0024402872817055558,0.2926829268292683,0.5190311590961261,7,-0.010791029792746197,0.005809076540979907
CANDIDATE_FIRST_30M,2026-01,ETHUSDT,0.0006,41,-0.0023454059320963017,-0.0035032014021107553,-0.0026560037148617194,-0.0026402872817055554,0.2926829268292683,0.490356907371324,7,-0.010991029792746198,0.005609076540979908
CANDIDATE_FIRST_30M,2026-01,ETHUSDT,0.0008,41,-0.002545405932096302,-0.0037032014021107554,-0.002856003714861719,-0.0028402872817055564,0.2926829268292683,0.46339292914102065,7,-0.011191029792746198,0.005409076540979907
CANDIDATE_FIRST_30M,2026-01,SOLUSDT,0.0004,37,-0.0007502449164071852,-0.0022699654775603538,-0.0009764765705862436,-0.0009329700356994655,0.40540540540540543,0.7748351058362438,3,-0.00845045137177025,0.008595199551285043
CANDIDATE_FIRST_30M,2026-01,SOLUSDT,0.0006,37,-0.0009502449164071852,-0.0024699654775603534,-0.001176476570586244,-0.0011329700356994656,0.32432432432432434,0.7250977318342335,6,-0.00865045137177025,0.008395199551285044
CANDIDATE_FIRST_30M,2026-01,SOLUSDT,0.0008,37,-0.001150244916407186,-0.0026699654775603535,-0.0013764765705862438,-0.0013329700356994661,0.32432432432432434,0.6797580524118626,6,-0.00885045137177025,0.008195199551285044
CANDIDATE_FIRST_30M,2026-02,BNBUSDT,0.0004,27,-0.0011234978494675692,-0.0007467221422094324,-0.002510659244999695,-0.00252910656684232,0.48148148148148145,0.7632667369476542,7,-0.012661900300821236,0.006142552146009141
CANDIDATE_FIRST_30M,2026-02,BNBUSDT,0.0006,27,-0.0013234978494675689,-0.0009467221422094324,-0.0027106592449996953,-0.0027291065668423203,0.48148148148148145,0.7270880887161721,7,-0.012861900300821238,0.0059425521460091425
CANDIDATE_FIRST_30M,2026-02,BNBUSDT,0.0008,27,-0.0015234978494675694,-0.0011467221422094324,-0.002910659244999695,-0.00292910656684232,0.48148148148148145,0.69242435003585,7,-0.013061900300821237,0.005742552146009142
CANDIDATE_FIRST_30M,2026-02,BTCUSDT,0.0004,28,-0.00033533694317691714,-0.00032116643834272335,-0.0015006190980024813,-0.0016483136221610093,0.4642857142857143,0.9119547498062754,3,-0.014793040512927435,0.006320197796276974
CANDIDATE_FIRST_30M,2026-02,BTCUSDT,0.0006,28,-0.0005353369431769176,-0.0005211664383427233,-0.0017006190980024816,-0.0018483136221610099,0.4642857142857143,0.8632890753380771,3,-0.014993040512927436,0.006120197796276974
CANDIDATE_FIRST_30M,2026-02,BTCUSDT,0.0008,28,-0.0007353369431769178,-0.0007211664383427234,-0.0019006190980024814,-0.00204831362216101,0.42857142857142855,0.8172765806204662,4,-0.015193040512927436,0.0059201977962769735
CANDIDATE_FIRST_30M,2026-02,ETHUSDT,0.0004,33,0.0011882532935633295,0.0028616873375350684,0.0008232558056830689,0.0006528171211576002,0.6060606060606061,1.3223797680827825,4,-0.01395898591857052,0.01127001296480703
CANDIDATE_FIRST_30M,2026-02,ETHUSDT,0.0006,33,0.0009882532935633294,0.0026616873375350687,0.0006232558056830687,0.0004528171211576006,0.6060606060606061,1.2625073977300656,4,-0.01415898591857052,0.01107001296480703
CANDIDATE_FIRST_30M,2026-02,ETHUSDT,0.0008,33,0.0007882532935633291,0.0024616873375350686,0.0004232558056830684,0.0002528171211576004,0.6060606060606061,1.2050897019043367,4,-0.014358985918570521,0.01087001296480703
CANDIDATE_FIRST_30M,2026-02,SOLUSDT,0.0004,35,-0.000769922072403352,-0.001559689203293568,-0.0026297929676721613,-0.0025713719024321184,0.4,0.8420182690915697,8,-0.013524639819275784,0.0049537998566240755
CANDIDATE_FIRST_30M,2026-02,SOLUSDT,0.0006,35,-0.000969922072403352,-0.0017596892032935678,-0.002829792967672161,-0.002771371902432119,0.4,0.8057626113841975,8,-0.013724639819275785,0.004753799856624076
CANDIDATE_FIRST_30M,2026-02,SOLUSDT,0.0008,35,-0.001169922072403352,-0.001959689203293568,-0.0030297929676721606,-0.0029713719024321177,0.37142857142857144,0.7713342164505979,8,-0.013924639819275785,0.004553799856624075
CANDIDATE_FIRST_30M,2026-03,BNBUSDT,0.0004,21,-7.933613297607782e-05,-0.0009352537589410344,-0.0006567887980268485,-0.00048778575802775067,0.42857142857142855,0.968832411261281,5,-0.006937546056278321,0.006864445774320061
CANDIDATE_FIRST_30M,2026-03,BNBUSDT,0.0006,21,-0.00027933613297607745,-0.0011352537589410343,-0.0008567887980268483,-0.0006877857580277505,0.38095238095238093,0.8949954885897617,7,-0.00713754605627832,0.006664445774320061
CANDIDATE_FIRST_30M,2026-03,BNBUSDT,0.0008,21,-0.0004793361329760778,-0.0013352537589410344,-0.001056788798026849,-0.0008877857580277511,0.38095238095238093,0.8278270983340452,7,-0.007337546056278321,0.00646444577432006
CANDIDATE_FIRST_30M,2026-03,BTCUSDT,0.0004,25,-0.0004917273793398053,-0.00020283212503007208,-0.0006607720589142959,-0.0005600208369178545,0.48,0.8523043675574927,3,-0.010957538874618455,0.008608781856730155
CANDIDATE_FIRST_30M,2026-03,BTCUSDT,0.0006,25,-0.0006917273793398053,-0.000402832125030072,-0.0008607720589142978,-0.0007600208369178546,0.48,0.7985257624872343,3,-0.011157538874618456,0.008408781856730154
CANDIDATE_FIRST_30M,2026-03,BTCUSDT,0.0008,25,-0.0008917273793398056,-0.0006028321250300721,-0.0010607720589142972,-0.0009600208369178552,0.44,0.7480021673475311,3,-0.011357538874618456,0.008208781856730154
CANDIDATE_FIRST_30M,2026-03,ETHUSDT,0.0004,34,0.0007983540013598366,-0.002813640294953168,0.0005025854286517782,0.0006076347836126879,0.35294117647058826,1.2271685137198207,5,-0.00956281951533908,0.016062686507541547
CANDIDATE_FIRST_30M,2026-03,ETHUSDT,0.0006,34,0.0005983540013598369,-0.0030136402949531675,0.0003025854286517783,0.0004076347836126884,0.35294117647058826,1.1642124008790806,5,-0.009762819515339081,0.015862686507541548
CANDIDATE_FIRST_30M,2026-03,ETHUSDT,0.0008,34,0.00039835400135983636,-0.0032136402949531676,0.00010258542865177801,0.00020763478361268776,0.35294117647058826,1.1055747856596279,5,-0.009962819515339082,0.015662686507541546
CANDIDATE_FIRST_30M,2026-03,SOLUSDT,0.0004,25,-0.0038415301496023875,-0.005390019960079861,-0.004350129661518205,-0.004146255733012059,0.28,0.3718439647207904,4,-0.014017190069851557,0.00685713568830245
CANDIDATE_FIRST_30M,2026-03,SOLUSDT,0.0006,25,-0.004041530149602387,-0.005590019960079861,-0.0045501296615182004,-0.004346255733012059,0.28,0.35434346737444294,4,-0.014217190069851558,0.0066571356883024495
CANDIDATE_FIRST_30M,2026-03,SOLUSDT,0.0008,25,-0.004241530149602387,-0.0057900199600798615,-0.0047501296615182,-0.004546255733012059,0.28,0.33763005376588,4,-0.014417190069851558,0.006457135688302449
CANDIDATE_FIRST_30M,2026-04,BNBUSDT,0.0004,20,-0.0003094847564103328,0.0002521546773570197,-0.0003871911590798088,-0.0005456233434625067,0.55,0.7969514370176242,3,-0.004519386565664051,0.0027080743336188834
CANDIDATE_FIRST_30M,2026-04,BNBUSDT,0.0006,20,-0.0005094847564103326,5.215467735701976e-05,-0.0005871911590798084,-0.0007456233434625064,0.5,0.6846361779673872,5,-0.004719386565664051,0.0025080743336188837
CANDIDATE_FIRST_30M,2026-04,BNBUSDT,0.0008,20,-0.0007094847564103329,-0.00014784532264298033,-0.0007871911590798086,-0.0009456233434625065,0.4,0.5878387004420697,6,-0.004919386565664052,0.0023080743336188836
CANDIDATE_FIRST_30M,2026-04,BTCUSDT,0.0004,19,-0.00022454498804724563,-0.0008590437661989854,-0.0002245449880472454,-0.00016091690069588825,0.42105263157894735,0.9064885207896548,2,-0.007458399298189721,0.007815273242635446
CANDIDATE_FIRST_30M,2026-04,BTCUSDT,0.0006,19,-0.0004245449880472455,-0.0010590437661989853,-0.0004245449880472455,-0.00036091690069588807,0.42105263157894735,0.8313320061206426,2,-0.007658399298189721,0.007615273242635445
CANDIDATE_FIRST_30M,2026-04,BTCUSDT,0.0008,19,-0.000624544988047246,-0.0012590437661989854,-0.0006245449880472462,-0.0005609169006958886,0.42105263157894735,0.7627861099616347,2,-0.007858399298189721,0.007415273242635445
CANDIDATE_FIRST_30M,2026-04,ETHUSDT,0.0004,24,0.00018290166990168658,-0.0005257576464833709,-3.312896727712851e-05,0.0002559471884915167,0.375,1.0602482556618664,5,-0.008566406256281222,0.010672148221401164
CANDIDATE_FIRST_30M,2026-04,ETHUSDT,0.0006,24,-1.709833009831338e-05,-0.0007257576464833709,-0.00023312896727712966,5.5947188491516725e-05,0.375,0.9945905059735239,5,-0.008766406256281223,0.010472148221401165
CANDIDATE_FIRST_30M,2026-04,ETHUSDT,0.0008,24,-0.00021709833009831334,-0.0009257576464833709,-0.0004331289672771299,-0.00014405281150848322,0.3333333333333333,0.9340033646837426,5,-0.008966406256281223,0.010272148221401163
CANDIDATE_FIRST_30M,2026-04,SOLUSDT,0.0004,19,-0.0027050859512331264,-0.0045906130268198895,-0.0027050859512331264,-0.0024824803370245892,0.42105263157894735,0.4809205293017572,2,-0.012489984274500564,0.010765848741489493
CANDIDATE_FIRST_30M,2026-04,SOLUSDT,0.0006,19,-0.002905085951233127,-0.004790613026819889,-0.002905085951233127,-0.002682480337024589,0.3684210526315789,0.4548762679159153,4,-0.012689984274500564,0.010565848741489492
