hypothesis,minutes,cost,samples,mean_return,median_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,q10,q90
BUY_CONTINUE_LONG,5,0.0,249463,-6.692358549484525e-06,-2.7248731156892525e-05,-2.5302692952711948e-05,-2.1809396625360705e-05,0.48523829185089573,0.9889428634890207,-0.001839736879655951,0.00179877892131879
BUY_CONTINUE_LONG,5,0.0004,249463,-0.0004066923585494846,-0.00042724873115689254,-0.00042530269295271205,-0.00042180939662536074,0.3457346380024292,0.5154827230557184,-0.0022397368796559514,0.00139877892131879
BUY_CONTINUE_LONG,5,0.0006,249463,-0.0006066923585494844,-0.0006272487311568925,-0.0006253026929527119,-0.0006218093966253605,0.2887642656426003,0.3784420889813984,-0.002439736879655951,0.00119877892131879
BUY_CONTINUE_LONG,15,0.0,249463,-3.137007316120353e-05,-6.212723658061137e-05,-5.915039448871298e-05,-5.495246656971462e-05,0.48464100888708944,0.9701902235711538,-0.0031858766483137124,0.003053855253751881
BUY_CONTINUE_LONG,15,0.0004,249463,-0.00043137007316120364,-0.0004621272365806114,-0.00045915039448871315,-0.0004549524665697147,0.40158660803405716,0.6616439900868176,-0.0035858766483137126,0.0026538552537518807
BUY_CONTINUE_LONG,15,0.0006,249463,-0.0006313700731612034,-0.0006621272365806113,-0.0006591503944887131,-0.0006549524665697144,0.36266700873476226,0.5485332547711831,-0.0037858766483137123,0.002453855253751881
BUY_CONTINUE_LONG,30,0.0,249463,-5.164810668866892e-05,-6.395513930712582e-05,-7.784136607042431e-05,-7.509297223873323e-05,0.48885004990720066,0.9651112358724742,-0.004457821390759875,0.004266995722060019
BUY_CONTINUE_LONG,30,0.0004,249463,-0.000451648106688669,-0.00046395513930712584,-0.00047784136607042425,-0.0004750929722387333,0.4285044275102921,0.7338181218371523,-0.004857821390759875,0.003866995722060019
BUY_CONTINUE_LONG,30,0.0006,249463,-0.000651648106688669,-0.0006639551393071258,-0.0006778413660704245,-0.000675092972238733,0.3985120037841283,0.6407828734352572,-0.005057821390759875,0.003666995722060019
BUY_CONTINUE_LONG,60,0.0,249463,-4.0917735019701185e-05,-3.0066848626830733e-05,-6.077292187290686e-05,-5.723975696012813e-05,0.4957127910752296,0.9802510775647267,-0.006229219218341608,0.006040301429333007
BUY_CONTINUE_LONG,60,0.0004,249463,-0.00044091773501970106,-0.00043006684862683075,-0.0004607729218729064,-0.00045723975696012817,0.4509526462842185,0.8068127995014853,-0.006629219218341608,0.005640301429333007
BUY_CONTINUE_LONG,60,0.0006,249463,-0.0006409177350197013,-0.0006300668486268307,-0.000660772921872907,-0.0006572397569601282,0.42910972769508904,0.7323177347343625,-0.006829219218341608,0.005440301429333007
BUY_REVERSE_SHORT,5,0.0,249463,6.692358549484525e-06,2.7248731156892525e-05,2.530269295271201e-05,2.1809396625360628e-05,0.5080272425169263,1.0111807637419712,-0.0017987789213187888,0.001839736879655952
BUY_REVERSE_SHORT,5,0.0004,249463,-0.0003933076414505155,-0.0003727512688431075,-0.000374697307047288,-0.0003781906033746394,0.3647955809077899,0.5228619622033289,-0.002198778921318789,0.001439736879655952
BUY_REVERSE_SHORT,5,0.0006,249463,-0.0005933076414505154,-0.0005727512688431074,-0.0005746973070472879,-0.0005781906033746392,0.3036362105803265,0.3804302745519308,-0.0023987789213187885,0.0012397368796559522
BUY_REVERSE_SHORT,15,0.0,249463,3.137007316120353e-05,6.212723658061137e-05,5.91503944887131e-05,5.495246656971445e-05,0.5116069316892685,1.0307257027587022,-0.0030538552537518805,0.003185876648313716
