hypothesis,minutes,period,samples,mean_return,median_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,q10,q90
HIGH_24H_CONTINUE_LONG,15,2026-06,212,-0.00034435375232767925,-0.0007886312920499899,-0.00038724042446181315,-0.0002991268160804203,0.39622641509433965,0.8203342975546632,-0.00516390160701009,0.00605136260037136
HIGH_24H_CONTINUE_LONG,15,2026-07,312,-0.000917335275319564,-0.0012320654712154148,-0.0011292958492467263,-0.001100968773746236,0.30448717948717946,0.4544232157998711,-0.004439882985778753,0.0019780317261732143
HIGH_24H_CONTINUE_LONG,30,2024-01,343,-0.0008383001450663123,-0.0006325404314860389,-0.0004885945959382278,-0.0006448770220965868,0.47230320699708456,0.7266644041420172,-0.008266330135155186,0.007114382698341328
HIGH_24H_CONTINUE_LONG,30,2024-02,469,-0.0001874222713973892,-0.0004649977821063572,0.0001042202481683207,0.0002591186864218285,0.4690831556503198,0.9327648675982334,-0.007076181448207696,0.00907432006242199
HIGH_24H_CONTINUE_LONG,30,2024-03,475,-0.0017320886486326074,-0.0021601522313741787,-0.0018175651093821211,-0.001790583058456329,0.3642105263157895,0.5657274959211614,-0.011187831543743984,0.00788496465537254
HIGH_24H_CONTINUE_LONG,30,2024-04,302,-0.0004608322686350328,-0.001428532951028249,-0.0008574165524320194,-0.00065917884815756,0.3973509933774834,0.820092050257533,-0.006798387708868514,0.007436740244197653
HIGH_24H_CONTINUE_LONG,30,2024-05,364,-0.0002817607899239735,-0.0010297036092703597,-0.0006269705761759556,-0.00048786554595460496,0.43131868131868134,0.8941112768458226,-0.007301072599120372,0.007555278901365556
HIGH_24H_CONTINUE_LONG,30,2024-06,303,-0.0014905784632303282,-0.0018354136293643013,-0.0016812606672650327,-0.0016500991345085115,0.3234323432343234,0.45900384794587185,-0.007005538731470183,0.004121238949354503
HIGH_24H_CONTINUE_LONG,30,2024-07,400,-0.0011094158964155814,-0.0012819837489961954,-0.0011140719891113322,-0.0010845352747029266,0.4,0.5708571737470854,-0.00676576115509877,0.00494310548381285
HIGH_24H_CONTINUE_LONG,30,2024-08,278,-0.0015748658027867778,-0.0014412925350761434,-0.0014974814962688185,-0.0014885115159234802,0.3920863309352518,0.5074546209544866,-0.008238097777022967,0.005990316640653638
HIGH_24H_CONTINUE_LONG,30,2024-09,355,-0.000969935391538207,-0.0015156559897723902,-0.0011053371071904647,-0.0010141213221207881,0.4084507042253521,0.638650238375431,-0.007079166878861986,0.005737858132535824
HIGH_24H_CONTINUE_LONG,30,2024-10,406,-0.0008973274124389623,-0.0012338164254634514,-0.0010224194304138266,-0.0008920270698903713,0.3620689655172414,0.6018139956671628,-0.006052709577239145,0.004359171551662034
HIGH_24H_CONTINUE_LONG,30,2024-11,502,-0.0008169584155665883,-0.0017469986548782727,-0.0010659384549722515,-0.0008896127060205194,0.38247011952191234,0.7662222994302377,-0.009546578351589596,0.010101243548910557
HIGH_24H_CONTINUE_LONG,30,2024-12,442,-0.0008106722275321547,-0.0016071864406736573,-0.0010457108439321878,-0.0008755627827383964,0.39592760180995473,0.7316698603627206,-0.007917278753409905,0.007527358695071242
HIGH_24H_CONTINUE_LONG,30,2025-01,483,-0.00038338466009406563,-0.0011851638458768125,-0.0006773518574039683,-0.0005489803754460102,0.38716356107660455,0.8645773181001162,-0.00702590900561295,0.007120451702019027
HIGH_24H_CONTINUE_LONG,30,2025-02,235,-0.0009154905744258031,-0.0012222397596029604,-0.0007741160534844938,-0.0007200172008487249,0.4127659574468085,0.666919855164058,-0.0071395302846083185,0.0065310637538035675
HIGH_24H_CONTINUE_LONG,30,2025-03,321,-0.0013087160969719686,-0.0019186114862181462,-0.001737398489562739,-0.001681260774533811,0.3302180685358255,0.6069364609568876,-0.00831365494250209,0.006395279048130021
HIGH_24H_CONTINUE_LONG,30,2025-04,290,-0.0008135355735381314,-0.0010200004856603766,-0.0011245367797710131,-0.0010563242607371825,0.3896551724137931,0.7643559911370019,-0.009288701243640429,0.005848668725482047
HIGH_24H_CONTINUE_LONG,30,2025-05,415,-0.0007893764518491874,-0.0011210745715609198,-0.0009920757954548505,-0.0009580216447826732,0.3927710843373494,0.7043126805519518,-0.007340522603491605,0.006016111883536481
HIGH_24H_CONTINUE_LONG,30,2025-06,356,-0.0005446664290389464,-0.0009373712401821826,-0.0005875398381774349,-0.0005625586389999898,0.36797752808988765,0.7264242712462112,-0.005738957402289257,0.004988171008844012
HIGH_24H_CONTINUE_LONG,30,2025-07,516,-0.0005143016025155867,-0.0009852174760898828,-0.0008398415529669429,-0.0007203351986964118,0.4108527131782946,0.7816170233621182,-0.006996529131773354,0.005798092224571439
HIGH_24H_CONTINUE_LONG,30,2025-08,480,-0.0003459983155555879,-0.0009648220470288121,-0.0006495033410215588,-0.0005732893978460048,0.4166666666666667,0.8439364623449305,-0.006878013789413805,0.0058478128503811865
HIGH_24H_CONTINUE_LONG,30,2025-09,369,-0.0002917408710646954,-0.0007453128943524895,-0.0003973751334075469,-0.0003371509291870062,0.4254742547425474,0.8285997143990018,-0.0046508515708984614,0.004778363299215883
HIGH_24H_CONTINUE_LONG,30,2025-10,387,-0.0005797730252250125,-0.0009105911585050691,-0.0007494408858460921,-0.0007085981684264576,0.4082687338501292,0.7680495638695659,-0.006666557363595603,0.006263951813770487
HIGH_24H_CONTINUE_LONG,30,2025-11,260,-0.0010360161364262065,-0.0012853798272764554,-0.0011543845175877047,-0.0011122694166200223,0.34615384615384615,0.5840087397483228,-0.006867225784156027,0.005320937424750571
HIGH_24H_CONTINUE_LONG,30,2025-12,285,0.0008260273915397423,-0.00024840728500115036,0.0004822839963193484,0.0007501192757923775,0.4807017543859649,1.3855090720587353,-0.006925953828910679,0.010177810091794214
HIGH_24H_CONTINUE_LONG,30,2026-01,277,-0.0009868337074849128,-0.001061209026519471,-0.0009182789022037695,-0.0008898418755957448,0.36101083032490977,0.4989435829447899,-0.005279875894742968,0.003777009090024365
HIGH_24H_CONTINUE_LONG,30,2026-02,221,-0.0010635157298842365,-0.001070698987997231,-0.0009740686192782197,-0.0011277578508552804,0.4117647058823529,0.5965167100096059,-0.0067589482411466,0.004699987637674475
HIGH_24H_CONTINUE_LONG,30,2026-03,272,-0.0007578526263368266,-0.002092390557798151,-0.0011432183732924689,-0.0008343859145423112,0.34191176470588236,0.7640502747252963,-0.008563074258165503,0.009418558144133284
HIGH_24H_CONTINUE_LONG,30,2026-04,305,-0.0003269488375900729,-0.0008673082063620046,-0.0005924889304501475,-0.0004164512038300121,0.40327868852459015,0.8548290502122768,-0.006412784410775106,0.006102911379427069
HIGH_24H_CONTINUE_LONG,30,2026-05,349,1.3196888086120592e-05,-0.0004511913837371256,-9.035947314653394e-05,-1.861672310456255e-05,0.44412607449856734,1.0081726702194391,-0.004059744143901932,0.0057089391213434705
HIGH_24H_CONTINUE_LONG,30,2026-06,212,-0.0003895316842543908,-0.0009570564834394772,-0.0004124973771067947,-0.0003555498964999564,0.41037735849056606,0.8485853173691288,-0.007259158124100617,0.007803541965757944
HIGH_24H_CONTINUE_LONG,30,2026-07,312,-0.0008169308547258706,-0.0011082370124081524,-0.0011158835627809174,-0.0010264150440554383,0.3173076923076923,0.6084673722878493,-0.006409913646258047,0.0041883248157959215
HIGH_24H_CONTINUE_LONG,60,2024-01,343,-0.0003692891763763894,-0.0008602472348730566,2.7687567402577178e-05,7.725078325750456e-05,0.46938775510204084,0.9080042368246825,-0.010816786248846477,0.012365320574152015
HIGH_24H_CONTINUE_LONG,60,2024-02,469,-0.0009535240590377014,-0.0011246214379397428,-0.0007448437622597917,-0.0007024279256352398,0.43923240938166314,0.7698998024492129,-0.011351445625660393,0.010708400690963564
HIGH_24H_CONTINUE_LONG,60,2024-03,475,-0.0017106108154578312,-0.001521770131321109,-0.0014935757477829632,-0.0015782426452160651,0.4189473684210526,0.6532492375945325,-0.013585378194037533,0.011994263612328806
HIGH_24H_CONTINUE_LONG,60,2024-04,302,-0.0005997663526658785,-0.0018235086471401034,-0.0009986224107308057,-0.0007682341022330207,0.40066225165562913,0.8162549460859038,-0.009160229406152775,0.009669794102327031
HIGH_24H_CONTINUE_LONG,60,2024-05,364,-0.0005965710253141005,-0.001716030671850121,-0.001005031445706335,-0.0007743500972728461,0.3901098901098901,0.8247078904388644,-0.008848163340489844,0.00880452303690582
HIGH_24H_CONTINUE_LONG,60,2024-06,303,-0.0020230273462577505,-0.0024677683334124005,-0.0021862935060620965,-0.0020921515025860127,0.31353135313531355,0.4180790198272164,-0.008591058377682792,0.004226849027515267
HIGH_24H_CONTINUE_LONG,60,2024-07,400,-0.0016967907720174856,-0.0019364495614676673,-0.0015923359464090961,-0.0015761840841968342,0.365,0.49168062026059334,-0.008948105210857447,0.006314756374185816
HIGH_24H_CONTINUE_LONG,60,2024-08,278,-0.0020911120667995863,-0.0019340658519216396,-0.002029765113685713,-0.0019663198833561072,0.38489208633093525,0.5185822672077771,-0.012147333607198052,0.008343308130559906
HIGH_24H_CONTINUE_LONG,60,2024-09,355,-0.0003720804116641591,-0.001583949326609612,-0.0007427640869250028,-0.0005047170944057279,0.4197183098591549,0.873202226041155,-0.008330435246621602,0.008345749892630552
HIGH_24H_CONTINUE_LONG,60,2024-10,406,-0.0009513808066560774,-0.0010599008849681117,-0.0009796527310449716,-0.0008316949024021806,0.3793103448275862,0.6536990970204087,-0.006816926961316038,0.006424371272268848
HIGH_24H_CONTINUE_LONG,60,2024-11,502,-0.0010487317444817959,-0.0017166861508152824,-0.0014983957189219181,-0.0012700211436061167,0.4103585657370518,0.7655041118814941,-0.01288904795907626,0.010909488067340654
HIGH_24H_CONTINUE_LONG,60,2024-12,442,-0.0012219429587817605,-0.001823580008175573,-0.0014555430256243589,-0.0014316674400471235,0.39592760180995473,0.6837066166255023,-0.011530569759487496,0.009239880172732787
HIGH_24H_CONTINUE_LONG,60,2025-01,483,-0.0018840688135191627,-0.0016312572623751846,-0.0016950734712923778,-0.0016564800317987257,0.35610766045548653,0.5295346064000593,-0.009973501315691522,0.0075350452216989255
HIGH_24H_CONTINUE_LONG,60,2025-02,235,-0.0017328778140928507,-0.0014049606717762668,-0.0014273604341633098,-0.0014839690971487263,0.3872340425531915,0.5866870845284718,-0.011425883883919673,0.009562287144045478
HIGH_24H_CONTINUE_LONG,60,2025-03,321,0.0002019386798654079,-0.0015860474288814201,-0.0011060597230487048,-0.0007657794494406941,0.38006230529595014,1.0567460785994283,-0.009563627734391855,0.008980413790851727
HIGH_24H_CONTINUE_LONG,60,2025-04,290,-0.0006022386359926125,-0.0013294761918022473,-0.00107842371088274,-0.0009141755932459952,0.38620689655172413,0.85624157744629,-0.011355018766765444,0.009705748761787772
HIGH_24H_CONTINUE_LONG,60,2025-05,415,-0.00013017782933718352,-0.0008422840780814672,-0.00037508783719914705,-8.393413085804157e-05,0.43855421686746987,0.9624168524174163,-0.009876060076036518,0.009694743796073916
HIGH_24H_CONTINUE_LONG,60,2025-06,356,-0.00032539151421434815,-0.0005179241043829602,-0.0004351116227548521,-0.0003841639412617477,0.4353932584269663,0.851015181842232,-0.007042588614757327,0.00623023576097741
HIGH_24H_CONTINUE_LONG,60,2025-07,516,-0.0008272204090313411,-0.0011756269568739645,-0.0010702678338888661,-0.0010050592271938113,0.3992248062015504,0.7210815060618059,-0.008852305262666626,0.007848069596711738
HIGH_24H_CONTINUE_LONG,60,2025-08,480,-0.00034054392459742543,-0.0010279449690005597,-0.000569629494998739,-0.0004442413471879269,0.44375,0.8830488382889121,-0.008300904247021611,0.008278860285303625
HIGH_24H_CONTINUE_LONG,60,2025-09,369,-0.0003353650849378417,-0.0005334900204799314,-0.00046162254450902616,-0.0003922378314306914,0.4444444444444444,0.8538609483316143,-0.006444903558382763,0.006485836059778882
HIGH_24H_CONTINUE_LONG,60,2025-10,387,-0.0006053386302162818,-0.0008227110715571356,-0.0006780845252116732,-0.000596143954198621,0.4315245478036176,0.8011249071613225,-0.007874299901373248,0.008372348775169269
HIGH_24H_CONTINUE_LONG,60,2025-11,260,-0.0011721597661541144,-0.002090167536904563,-0.0013273335743853663,-0.0011930726648380977,0.3769230769230769,0.6412092429564508,-0.008509041970833972,0.006735937113027198
HIGH_24H_CONTINUE_LONG,60,2025-12,285,0.0016343732453362708,4.246386556843232e-05,0.0014364568880863666,0.0018567364913658767,0.5017543859649123,1.4565348928085597,-0.008912247320280708,0.016638994938083518
HIGH_24H_CONTINUE_LONG,60,2026-01,277,-0.0009938881070360936,-0.001336535726981957,-0.000978665142988394,-0.0009827438295256523,0.4007220216606498,0.5677936324447816,-0.005994901970601373,0.005335925128683418
HIGH_24H_CONTINUE_LONG,60,2026-02,221,-0.00016669383042824558,-0.0003064493515597227,-4.7048002811971326e-05,-0.00013065925141558698,0.4796380090497738,0.951589627769882,-0.010966019516507396,0.011835233160621895
HIGH_24H_CONTINUE_LONG,60,2026-03,272,-0.0007223006498096706,-0.0021488454341702205,-0.0010607682669758521,-0.0007202549103513044,0.3713235294117647,0.8179793583152749,-0.011059481278223735,0.014253113037557013
HIGH_24H_CONTINUE_LONG,60,2026-04,305,-0.0006305037754765499,-0.001207965361935192,-0.0008891821047085088,-0.0006839068776927538,0.40327868852459015,0.7934827972977254,-0.008644757958325132,0.007863275464108263
HIGH_24H_CONTINUE_LONG,60,2026-05,349,0.00035276025890148893,-0.00047879889706987585,0.0001014043826407644,0.000283377338108416,0.45558739255014324,1.1801108040572625,-0.005745483817033812,0.007147186617673482
HIGH_24H_CONTINUE_LONG,60,2026-06,212,-0.0013422060830967021,-0.0017677388058999315,-0.0015097160410284915,-0.0014439844778813544,0.3915094339622642,0.6067578901602905,-0.010135134470722893,0.007925722414253097
HIGH_24H_CONTINUE_LONG,60,2026-07,312,-0.0008051998734625518,-0.0012251219680988294,-0.0011332865286837442,-0.0009834036371827834,0.34294871794871795,0.6807969276134824,-0.006807958989563322,0.005518683438298542
