threshold,cost,samples,mean_return,median_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,q05,q10,q90,q95,mean_ci_low,mean_ci_high,pf_ci_low,pf_ci_high,prob_mean_gt_0,prob_pf_gt_1
2.5,0.0004,7973,-1.6147042871930134e-05,-0.0004241248703287678,-0.00018652396665643916,-9.16898251058315e-05,0.46293741377147873,0.9937836202569933,-0.010788348044790159,-0.007719052382439899,0.007980361925681802,0.012315168755571839,-0.00019670790291287035,0.00016249000451241873,0.9275956297488764,1.0641368769968478,0.419,0.419
2.5,0.0006,7973,-0.00021614704287193005,-0.0006241248703287677,-0.00038652396665643887,-0.00029168982510583146,0.44475103474225514,0.9201417834186069,-0.01098834804479016,-0.007919052382439899,0.007780361925681802,0.012115168755571839,-0.00039670790291287033,-3.750999548758122e-05,0.8581987566417177,0.9857921282271856,0.01,0.01
3.0,0.0004,4515,0.00015386894656045077,-0.0004582099282854243,-6.766882868923391e-05,5.545960205541147e-05,0.46600221483942417,1.0547896902451672,-0.011647508782903248,-0.008326816685541558,0.0091180142318426,0.013983209358940736,-0.00010588376485308655,0.0004096437933716102,0.9638594622978592,1.1528528687045054,0.884,0.884
3.0,0.0006,4515,-4.613105343954918e-05,-0.0006582099282854242,-0.0002676688286892345,-0.0001445403979445885,0.44894795127353265,0.9841834941180915,-0.011847508782903249,-0.008526816685541559,0.008918014231842599,0.013783209358940736,-0.0003058837648530865,0.00020964379337161035,0.8992810975815467,1.0749012391230763,0.368,0.368
3.5,0.0004,2728,0.0004744565866539659,-0.00043224001113644183,0.0001808585125479272,0.00033978461442677913,0.47250733137829914,1.1620681114891007,-0.012156846185478848,-0.00858851796880434,0.010355329589834487,0.01570686139576127,8.731715533227905e-05,0.0008333246846755801,1.0290181806698626,1.3028265309571871,0.996,0.996
3.5,0.0006,2728,0.000274456586653966,-0.0006322400111364418,-1.914148745207249e-05,0.00013978461442677923,0.45491202346041054,1.0904430860604173,-0.012356846185478849,-0.00878851796880434,0.010155329589834486,0.015506861395761271,-0.0001126828446677209,0.0006333246846755801,0.9638481973110515,1.2231988903764697,0.91,0.91
4.0,0.0004,1677,0.0007391487801764103,-0.00021840468515930001,0.0004502443357888321,0.0005847277783630095,0.4877757901013715,1.2416875420668791,-0.012826023015724579,-0.008829497038174918,0.011172815587973466,0.016443962362383262,0.00021527253026347763,0.0012479973989571712,1.0668205304361897,1.4294556029047896,0.995,0.995
4.0,0.0006,1677,0.0005391487801764103,-0.00041840468515929994,0.0002502443357888318,0.00038472777836300964,0.4710793082886106,1.1704954685760287,-0.013026023015724579,-0.009029497038174919,0.010972815587973465,0.016243962362383263,1.5272530263477644e-05,0.0010479973989571713,1.0044314230476286,1.3476600676879535,0.978,0.978
