variant,symbol,period,year,signal_time,entry_time,exit_time,return_z,prior_extreme_count_60m,entry_price,gross_return,mfe,mae,time_to_mfe_bars,time_to_mae_bars,path_return_1,path_return_2,path_return_3,path_return_4,path_return_5,path_return_6,net_4bps,net_5bps,net_8bps,low_return_1,high_return_1,close_return_1,low_return_2,high_return_2,close_return_2,low_return_3,high_return_3,close_return_3,low_return_4,high_return_4,close_return_4,low_return_5,high_return_5,close_return_5,low_return_6,high_return_6,close_return_6,worst_intrabar_return,best_intrabar_return,intrabar_mae,intrabar_mfe
C2_CANONICAL,SOLUSDT,2024-01,2024,2024-01-19 16:45:00+00:00,2024-01-19 16:50:00+00:00,2024-01-19 17:20:00+00:00,6.427421403660152,0.0,88.86,0.0094868332207969,0.012424037812289,0.0096781453972541,6,2,-0.0072473553905019,-0.0046815214944856,-0.004366419086203,-0.0073036236776952,0.0042651361692551,0.0094868332207969,0.0090868332207969,0.0088868332207969,0.0086868332207969,-0.007765023632680612,0.004681521494485752,-0.0072473553905019195,-0.00967814539725409,-0.0011141120864280873,-0.004681521494485641,-0.007528696826468617,-0.0006752194463200967,-0.004366419086203055,-0.007742516317803316,-0.0016430339860454835,-0.007303623677695215,-0.00913796984019799,0.005345487283366923,0.004265136169255168,0.0035674094080577756,0.012424037812289068,0.009486833220796909,-0.00967814539725409,0.012424037812289068,0.00967814539725409,0.012424037812289068
C2_CANONICAL,ETHUSDT,2024-01,2024,2024-01-22 14:30:00+00:00,2024-01-22 14:35:00+00:00,2024-01-22 15:05:00+00:00,4.241831189889133,0.0,2382.1,-0.0067083665673145,0.0003064522899962,0.0113765165190377,1,4,-0.0029008018135258,-0.005386003946098,-0.0101465093824776,-0.0060240963855421,-0.00491163259309,-0.0067083665673145,-0.0071083665673145,-0.0073083665673145,-0.0075083665673145,-0.0029008018135258107,0.00030645228999626184,-0.0029008018135258107,-0.0061962134251289935,-0.0013013727383400786,-0.005386003946098006,-0.01095252088493337,-0.00514252130473114,-0.010146509382477631,-0.011376516519037816,-0.0059191469711599165,-0.0060240963855421326,-0.006238193190882035,-0.0028126443054447003,-0.004911632593090021,-0.0067923260988203005,-0.003492716510641758,-0.00670836656731455,-0.011376516519037816,0.00030645228999626184,0.011376516519037816,0.00030645228999626184
C2_CANONICAL,SOLUSDT,2024-01,2024,2024-01-22 18:50:00+00:00,2024-01-22 18:55:00+00:00,2024-01-22 19:25:00+00:00,6.093861437672465,0.0,86.464,-0.0222289045151738,0.0061065877128054,0.0363272575869726,2,6,-0.0049500370096224,0.0016076054774241,-0.0039554034048852,-0.0124907475943745,-0.0272830310880828,-0.0222289045151738,-0.0226289045151739,-0.0228289045151738,-0.0230289045151738,-0.005724925980755025,0.0008095854922280932,-0.004950037009622488,-0.007552276091783772,0.006106587712805478,0.0016076054774241122,-0.0051582161361953816,0.002139618800888199,-0.003955403404885205,-0.012710492227979264,-0.00213961880088831,-0.012490747594374518,-0.033539970392302054,-0.012479182087342666,-0.027283031088082832,-0.03632725758697264,-0.021650629163582513,-0.022228904515173897,-0.03632725758697264,0.006106587712805478,0.03632725758697264,0.006106587712805478
C2_CANONICAL,BNBUSDT,2024-01,2024,2024-01-23 09:30:00+00:00,2024-01-23 09:35:00+00:00,2024-01-23 10:05:00+00:00,7.433164525164971,0.0,294.73,0.0064465782241371,0.0168628914599802,0.0020357615444645,3,1,0.0014589624401994,0.0056322736063514,0.0110270416991822,0.0074983883554438,0.004919757065789,0.0064465782241371,0.0060465782241371,0.0058465782241371,0.0056465782241371,-0.0020357615444644983,0.005564414888202807,0.001458962440199496,0.0002375055135208637,0.006344790146914248,0.0056322736063514345,0.004784039629491366,0.01686289145998021,0.011027041699182227,0.006616225019509425,0.011230617853628777,0.007498388355443808,0.0033250771892918696,0.007803752587113522,0.0049197570657890655,0.0028161368031758283,0.008075187459708921,0.006446578224137189,-0.0020357615444644983,0.01686289145998021,0.0020357615444644983,0.01686289145998021
C2_CANONICAL,ETHUSDT,2024-01,2024,2024-01-23 14:25:00+00:00,2024-01-23 14:30:00+00:00,2024-01-23 15:00:00+00:00,7.1746883001713,0.0,2195.93,-0.0004326185260913,0.0006466508495261,0.0096405623130061,6,1,-0.0076368554553195,-0.0049364050766643,-0.0046495106856776,-0.0067306334901384,-0.0032696852814069,-0.0004326185260913,-0.0008326185260913,-0.0010326185260913,-0.0012326185260913,-0.00964056231300614,0.00043261852609166596,-0.007636855455319558,-0.008142336048963195,-0.000573788781973783,-0.004936405076664374,-0.006343553756267162,-0.0025547262435504647,-0.004649510685677649,-0.007254329600670295,-0.004180461125809942,-0.006730633490138471,-0.00711771322400967,-0.002245062456453506,-0.00326968528140692,-0.0034563943295095045,0.000646650849526198,-0.0004326185260913329,-0.00964056231300614,0.000646650849526198,0.00964056231300614,0.000646650849526198
C2_CANONICAL,BNBUSDT,2024-01,2024,2024-01-25 10:00:00+00:00,2024-01-25 10:05:00+00:00,2024-01-25 10:35:00+00:00,4.153586295142907,0.0,291.5,0.0083018867924529,0.0120068610634649,0.0019897084048026,4,1,0.0008233276157805,0.0070668953687822,0.0074785591766723,0.0101886792452832,0.0090566037735848,0.0083018867924529,0.0079018867924529,0.0077018867924529,0.0075018867924529,-0.001989708404802726,0.0026758147512864205,0.0008233276157805225,0.0008233276157805225,0.007615780445969111,0.0070668953687822444,0.004425385934820003,0.00998284734133792,0.007478559176672395,0.006655231560891872,0.012006861063464935,0.010188679245283216,0.006998284734133886,0.010291595197255532,0.00905660377358486,0.006415094339622618,0.012006861063464935,0.008301886792452917,-0.001989708404802726,0.012006861063464935,0.001989708404802726,0.012006861063464935
C2_CANONICAL,SOLUSDT,2024-01,2024,2024-01-28 10:40:00+00:00,2024-01-28 10:45:00+00:00,2024-01-28 11:15:00+00:00,4.054304642936721,0.0,99.146,-0.0070300365118108,0.0028442902386378,0.0085026123091199,2,6,0.0009581828818105,-0.001613781695681,-0.0018961934924253,-0.0025517923062957,-0.0051943598329735,-0.0070300365118108,-0.0074300365118108,-0.0076300365118108,-0.0078300365118108,-0.004387468985133092,0.0025618784418939278,0.0009581828818105986,-0.0022290359671596205,0.002844290238637859,-0.0016137816956810491,-0.003893248340830602,4.0344542391990146e-05,-0.0018961934924253132,-0.0032880802049503055,-0.00027232566114621104,-0.0025517923062957637,-0.0054061686805317866,-0.0020373993907973897,-0.005194359832973561,-0.008502612309119972,-0.00449841647671112,-0.007030036511810889,-0.008502612309119972,0.002844290238637859,0.008502612309119972,0.002844290238637859
C2_CANONICAL,BTCUSDT,2024-01,2024,2024-01-29 15:45:00+00:00,2024-01-29 15:50:00+00:00,2024-01-29 16:20:00+00:00,4.18440883989154,0.0,42310.3,0.0112265807616585,0.0115740138925981,0.0001016300995266,3,1,0.0039848452977171,0.0073953623585745,0.0085652902484736,0.0074851750046678,0.0055471126416024,0.0112265807616585,0.0108265807616585,0.0106265807616585,0.0104265807616585,-0.00010163009952668389,0.004946786007189674,0.003984845297717143,0.00286455071223779,0.007697889166467631,0.00739536235857452,0.006847032519268215,0.011574013892598156,0.008565290248473634,0.005783461710269,0.009617043604039477,0.007485175004667832,0.004381911733076782,0.007487538495354551,0.0055471126416024585,0.005402939709715948,0.011574013892598156,0.0112265807616585,-0.00010163009952668389,0.011574013892598156,0.00010163009952668389,0.011574013892598156
C2_CANONICAL,SOLUSDT,2024-01,2024,2024-01-30 14:15:00+00:00,2024-01-30 14:20:00+00:00,2024-01-30 14:50:00+00:00,4.135746708684308,0.0,104.949,0.0025631497203404,0.0082802122935903,0.0021153131521023,3,5,0.0015436068947776,0.0048785600625065,0.005278754442634,0.0017532325224631,0.000819445635499,0.0025631497203404,0.0021631497203404,0.0019631497203404,0.0017631497203404,-0.0016007775205099106,0.0029538156628456935,0.001543606894777616,0.0015340784571553634,0.006231598204842426,0.004878560062506532,0.0006193484454353193,0.008280212293590328,0.005278754442634037,8.575593859871944e-05,0.005688477260383795,0.0017532325224631773,-0.0021153131521024493,0.002658434096561191,0.000819445635499072,0.00013339812670909446,0.007146328216562248,0.0025631497203404408,-0.0021153131521024493,0.008280212293590328,0.0021153131521024493,0.008280212293590328
C2_CANONICAL,ETHUSDT,2024-01,2024,2024-01-30 18:30:00+00:00,2024-01-30 18:35:00+00:00,2024-01-30 19:05:00+00:00,4.024841463554536,0.0,2379.42,-0.0019584604651553,0.0008615544964738,0.0040850291247447,1,3,-0.0017609333366954,-0.0029166771734288,-0.0036059207706079,-0.0018996225971035,-0.0014541358818536,-0.0019584604651553,-0.0023584604651553,-0.0025584604651553,-0.0027584604651553,-0.0026266905380303296,0.0008615544964738486,-0.0017609333366954694,-0.003374772003261417,-0.001668473829756989,-0.0029166771734288055,-0.004085029124744843,-0.0025300283262307266,-0.003605920770607951,-0.0036101234754688516,-0.0009372031839691708,-0.001899622597103523,-0.002109757840145887,-0.000617797614544835,-0.0014541358818536132,-0.0028494338956552845,-0.0007396760555093973,-0.001958460465155354,-0.004085029124744843,0.0008615544964738486,0.004085029124744843,0.0008615544964738486
C2_CANONICAL,BNBUSDT,2024-01,2024,2024-01-31 21:30:00+00:00,2024-01-31 21:35:00+00:00,2024-01-31 22:05:00+00:00,4.039879909371382,0.0,299.89,-0.0003668011604255,0.0023341892027075,0.0014338590816632,3,3,0.0005335289606189,0.0013338224015473,-0.0005001834005801,-0.0004668378405414,0.0022674980826302,-0.0003668011604255,-0.0007668011604255,-0.0009668011604255,-0.0011668011604255,-0.0011004034812763797,0.0009003301210444015,0.0005335289606189786,-0.0009670212411215795,0.0015338957617794247,0.0013338224015473354,-0.001433859081663269,0.0023341892027075595,-0.000500183400580112,-0.001367167961585758,0.0006669112007735567,-0.0004668378405414675,-0.0006002200806962676,0.0022674980826302704,0.0022674980826302704,-0.0005668745206574011,0.002234152522591737,-0.0003668011604255339,-0.001433859081663269,0.0023341892027075595,0.001433859081663269,0.0023341892027075595
C2_CANONICAL,BTCUSDT,2024-02,2024,2024-02-01 12:10:00+00:00,2024-02-01 12:15:00+00:00,2024-02-01 12:45:00+00:00,4.011351849862264,0.0,42162.0,0.0003866040510411,0.0012831459608177,0.0016602627958825,5,2,-0.000583463782553,-0.0013376974526825,0.0008989137137707,-0.0007589772781176,0.0002869882832883,0.0003866040510411,-1.3395948958816124e-05,-0.0002133959489588,-0.0004133959489588,-0.0014705184763531554,0.0001399364356529098,-0.0005834637825530287,-0.0016602627958824945,-0.00029884730325879794,-0.0013376974526825292,-0.0013353256486884346,0.0008989137137707104,0.0008989137137707104,-0.000967696029600229,0.0009605806176178344,-0.0007589772781176896,-0.001266543332859027,0.0012831459608177997,0.00028698828328832526,-0.00019448792751763921,0.0007091693942413713,0.0003866040510411839,-0.0016602627958824945,0.0012831459608177997,0.0016602627958824945,0.0012831459608177997
C2_CANONICAL,BNBUSDT,2024-02,2024,2024-02-04 14:10:00+00:00,2024-02-04 14:15:00+00:00,2024-02-04 14:45:00+00:00,9.772888690181023,0.0,303.09,0.0049160315417862,0.0125375301065691,3.2993500280414745e-05,4,1,0.0044211290375797,0.0065987000560889,0.0094031475799267,0.0106898940908641,0.0063347520538454,0.0049160315417862,0.0045160315417862,0.0043160315417862,0.0041160315417862,-3.299350028040937e-05,0.004454122537860039,0.004421129037579741,0.003992213533933864,0.008281368570391745,0.00659870005608898,0.005806856049358489,0.011349764096473036,0.009403147579926774,0.008116401068989587,0.012537530106569106,0.010689894090864183,0.006202778052723845,0.010689894090864183,0.006334752053845483,0.004091194034775203,0.006466726054967342,0.004916031541786214,-3.299350028040937e-05,0.012537530106569106,3.299350028040937e-05,0.012537530106569106
C2_CANONICAL,ETHUSDT,2024-02,2024,2024-02-04 20:50:00+00:00,2024-02-04 20:55:00+00:00,2024-02-04 21:25:00+00:00,8.722942906635867,0.0,2307.9,-0.0011395641058972,0.0013388795008448,0.0031543827722172,1,5,-0.0021491399107413,-0.0006369426751593,-0.0015598596126348,-0.0023657870791629,-0.0011785605962131,-0.0011395641058972,-0.0015395641058972,-0.0017395641058972,-0.0019395641058972,-0.002755751982321697,0.0013388795008448806,-0.0021491399107413933,-0.002153472854109939,4.332943368434705e-05,-0.0006369426751593465,-0.0019454915724252952,-0.0004029637332640945,-0.0015598596126348285,-0.0023961176827419495,-0.0012955500671607556,-0.0023657870791629065,-0.0031543827722172457,-0.0008969192772650958,-0.0011785605962131296,-0.0015208631223191382,0.0005762814680012607,-0.0011395641058972172,-0.0031543827722172457,0.0013388795008448806,0.0031543827722172457,0.0013388795008448806
C2_CANONICAL,BNBUSDT,2024-02,2024,2024-02-05 00:20:00+00:00,2024-02-05 00:25:00+00:00,2024-02-05 00:55:00+00:00,4.101903809759706,0.0,306.16,-0.0030702900444211,0.0019270969427749,0.0048993990070551,1,6,0.0016004703423044,-0.0017637836425399,-0.0032336033446563,-0.003788868565456,-0.0043114711262086,-0.0030702900444211,-0.0034702900444211,-0.0036702900444211,-0.0038702900444211,-0.00016331330023522383,0.0019270969427749307,0.001600470342304483,-0.001992422262869109,0.0016331330023517943,-0.001763783642539929,-0.0038868565455970616,-0.001600470342304705,-0.0032336033446563883,-0.004213483146067509,-0.0029069767441861627,-0.003788868565456016,-0.00467076038672587,-0.0032336033446563883,-0.004311471126208666,-0.004899399007055161,-0.0023190488633395567,-0.0030702900444211645,-0.004899399007055161,0.0019270969427749307,0.004899399007055161,0.0019270969427749307
C2_CANONICAL,ETHUSDT,2024-02,2024,2024-02-06 16:20:00+00:00,2024-02-06 16:25:00+00:00,2024-02-06 16:55:00+00:00,5.334667322030441,0.0,2357.58,-0.0038768567768643,0.001870562186649,0.005072998583293,2,6,0.0004326470363678,0.0001993569677383,-0.0023074508606283,-0.0028673470253394,-0.0050433071200128,-0.0038768567768643,-0.0042768567768643,-0.0044768567768643,-0.0046768567768643,-0.0007041118435004989,0.0005471712518769767,0.0004326470363678059,-0.0010943425037538423,0.0018705621866490496,0.0001993569677383178,-0.002354108874354055,0.0005980709032142872,-0.002307450860628335,-0.003940481341036084,-0.0013573240356635763,-0.0028673470253394173,-0.005047548757624365,-0.0028546221125052007,-0.005043307120012885,-0.00507299858329302,-0.003423001552439242,-0.0038768567768643347,-0.00507299858329302,0.0018705621866490496,0.00507299858329302,0.0018705621866490496
C2_CANONICAL,BTCUSDT,2024-02,2024,2024-02-07 14:45:00+00:00,2024-02-07 14:50:00+00:00,2024-02-07 15:20:00+00:00,4.056631705556331,0.0,43262.7,-0.005584487329732,0.0012065821134603,0.0083836653745604,1,4,-0.0046714606346806,-0.0058156333284792,-0.006245564886149,-0.0071632145011752,-0.0061739096265374,-0.005584487329732,-0.005984487329732,-0.006184487329732,-0.006384487329732,-0.006058336627163818,0.0012065821134603638,-0.004671460634680602,-0.008152519375813294,-0.004676083554655541,-0.0058156333284792305,-0.006682430823781171,-0.004518904275507496,-0.006245564886149024,-0.008383665374560478,-0.005938140707815176,-0.007163214501175297,-0.007824292057592386,-0.006106877286900625,-0.0061739096265374105,-0.006978297702177505,-0.005136064092162496,-0.005584487329732046,-0.008383665374560478,0.0012065821134603638,0.008383665374560478,0.0012065821134603638
C2_CANONICAL,BNBUSDT,2024-02,2024,2024-02-08 02:35:00+00:00,2024-02-08 02:40:00+00:00,2024-02-08 03:10:00+00:00,10.31219924717586,0.0,312.32,-0.0011526639344262,0.001953125,0.0023053278688523,2,6,0.0003842213114755,0.0002881659836067,-0.0015048668032785,-0.0001600922131147,-0.0009285348360655,-0.0011526639344262,-0.0015526639344262,-0.0017526639344262,-0.0019526639344262,-0.0017930327868852514,0.0008324795081966485,0.00038422131147552996,-0.0005763319672131839,0.001953125,0.000288165983606703,-0.002049180327868827,0.0003201844262294973,-0.0015048668032785484,-0.001472848360655643,0.0010886270491803351,-0.00016009221311474864,-0.0020171618852459217,0.0002241290983606703,-0.0009285348360655865,-0.0023053278688524026,-0.0006403688524589946,-0.0011526639344262568,-0.0023053278688524026,0.001953125,0.0023053278688524026,0.001953125
C2_CANONICAL,SOLUSDT,2024-02,2024,2024-02-08 13:45:00+00:00,2024-02-08 13:50:00+00:00,2024-02-08 14:20:00+00:00,5.123031831587686,0.0,103.146,0.0104609000833768,0.0140965233746339,0.0031314835282028,4,1,0.0051189575940899,0.0029569736102224,0.0098792003567758,0.0090551257440909,0.013107633839412,0.0104609000833768,0.0100609000833768,0.0098609000833768,0.0096609000833768,-0.0031314835282028053,0.005380722471060473,0.005118957594089979,0.001202179434975692,0.008279526108622814,0.002956973610222402,0.001153704457758975,0.01271983402167809,0.009879200356775808,0.00829891609950928,0.014096523374633962,0.009055125744090953,0.006902836755666719,0.013127023830298734,0.013107633839412047,0.008289221104066158,0.01319488879840236,0.010460900083376856,-0.0031314835282028053,0.014096523374633962,0.0031314835282028053,0.014096523374633962
C2_CANONICAL,BNBUSDT,2024-02,2024,2024-02-09 08:50:00+00:00,2024-02-09 08:55:00+00:00,2024-02-09 09:25:00+00:00,4.779975599612811,0.0,323.08,-0.0030333044447194,0.0039928191160085,0.0035285378234492,2,5,0.0006499938095829,-0.0003095208617059,-0.0012690355329948,-0.0014547480500184,-0.0029404481862077,-0.0030333044447194,-0.0034333044447194,-0.0036333044447194,-0.0038333044447194,-0.001919029342577705,0.0007738021542651463,0.0006499938095829716,-0.0010214188436300509,0.003992819116008572,-0.0003095208617059919,-0.0014857001361890942,0.001299987619165499,-0.0012690355329948444,-0.0017952209978951972,-0.0003404729478765356,-0.0014547480500184395,-0.003528537823449307,-0.0011452271883125587,-0.002940448186207756,-0.003528537823449307,-0.002135693945771955,-0.003033304444719498,-0.003528537823449307,0.003992819116008572,0.003528537823449307,0.003992819116008572
C2_CANONICAL,SOLUSDT,2024-02,2024,2024-02-12 15:05:00+00:00,2024-02-12 15:10:00+00:00,2024-02-12 15:40:00+00:00,4.213792908807109,0.0,107.358,0.0101808901060003,0.0104416997336016,0.0094636636300974,6,3,-0.0001490340729149,-0.0076286816073325,-0.0036979079342015,-0.0017790942454218,0.0046666294081483,0.0101808901060003,0.0097808901060003,0.0095808901060003,0.0093808901060003,-0.003986661450474105,0.002431118314424552,-0.0001490340729149997,-0.007805659568918988,0.0015369138769349977,-0.007628681607332544,-0.00946366363009743,-0.0033532666405856615,-0.0036979079342015497,-0.004564168483019548,-0.0010059799921757762,-0.001779094245421886,-0.004536224594347993,0.004936753665306659,0.004666629408148326,0.004415134410104438,0.01044169973360165,0.010180890106000318,-0.00946366363009743,0.01044169973360165,0.00946366363009743,0.01044169973360165
