hypothesis,minutes,cost,samples,mean_return,median_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,q10,q90
BTC_UP_FOLLOW_LONG,5,0.0,9027,3.069898983052154e-05,-0.00011935763888892836,-3.6298890392656785e-05,-2.20417473530883e-06,0.47889664340312393,1.0223891749116945,-0.004073582550196031,0.004350144932772926
BTC_UP_FOLLOW_LONG,5,0.0004,9027,-0.0003693010101694785,-0.0005193576388889283,-0.0004362988903926567,-0.000402204174735309,0.42217791071230754,0.7677929214178505,-0.004473582550196031,0.003950144932772926
BTC_UP_FOLLOW_LONG,5,0.0006,9027,-0.0005693010101694784,-0.0007193576388889283,-0.0006362988903926572,-0.0006022041747353086,0.39082751744765704,0.6668872731446304,-0.004673582550196031,0.003750144932772926
BTC_UP_FOLLOW_LONG,15,0.0,9027,8.333336382057071e-05,-0.0001040663943596698,3.902836703081024e-05,9.759637096650994e-05,0.4878697241608508,1.0381138464160509,-0.006470896364848056,0.006953425014187168
BTC_UP_FOLLOW_LONG,15,0.0004,9027,-0.0003166666361794293,-0.0005040663943596698,-0.00036097163296918935,-0.0003024036290334901,0.44898637421070126,0.8679673515950294,-0.006870896364848056,0.006553425014187168
BTC_UP_FOLLOW_LONG,15,0.0006,9027,-0.0005166666361794293,-0.0007040663943596697,-0.0005609716329691903,-0.0005024036290334899,0.4308186551456741,0.7941896283777938,-0.0070708963648480555,0.006353425014187168
BTC_UP_FOLLOW_LONG,30,0.0,9027,0.0002956692905237746,-7.836008024086905e-05,0.00013249919419090517,0.0001981443645896666,0.4941841143236956,1.1046916286665425,-0.008685771406960452,0.00960238204862765
BTC_UP_FOLLOW_LONG,30,0.0004,9027,-0.0001043307094762253,-0.00047836008024086906,-0.0002675008058090948,-0.0002018556354103334,0.46726487205051515,0.9655869930456691,-0.009085771406960451,0.00920238204862765
BTC_UP_FOLLOW_LONG,30,0.0006,9027,-0.00030433070947622544,-0.000678360080240869,-0.00046750080580909505,-0.00040185563541033335,0.45164506480558325,0.9030708494061392,-0.009285771406960451,0.00900238204862765
BTC_UP_FOLLOW_LONG,60,0.0,9027,0.0004357138762518978,3.794768784737279e-05,0.00028978152783426216,0.000356559819941064,0.5016062922344079,1.1141026127556126,-0.011354664024236948,0.012969776281139342
BTC_UP_FOLLOW_LONG,60,0.0004,9027,3.5713876251897995e-05,-0.00036205231215262723,-0.00011021847216573738,-4.3440180058936095e-05,0.47801041320482995,1.0088784811642013,-0.011754664024236947,0.012569776281139342
BTC_UP_FOLLOW_LONG,60,0.0006,9027,-0.00016428612374810256,-0.0005620523121526272,-0.00031021847216573735,-0.000243440180058936,0.46626786307743434,0.9602028887497436,-0.011954664024236948,0.012369776281139342
BTC_UP_REVERSE_SHORT,5,0.0,9027,-3.069898983052154e-05,0.00011935763888892836,3.6298890392656676e-05,2.2041747353077694e-06,0.5163398692810458,0.9781011228785473,-0.004350144932772926,0.004073582550196033
BTC_UP_REVERSE_SHORT,5,0.0004,9027,-0.0004306989898305216,-0.00028064236111107166,-0.00036370110960734286,-0.00039779582526469225,0.4531959676525978,0.732056840889196,-0.004750144932772926,0.0036735825501960327
