hypothesis,minutes,symbol,cost,samples,mean_return,median_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,q10,q90
HIGH_6H_REVERSE_SHORT,5,ETHUSDT,0.0006,5476,-0.0005228656163085559,-0.00026348489708312103,-0.00042124011152924534,-0.00047840314476223765,0.4406501095690285,0.6038788554053303,-0.003969246589143615,0.0025611625716379545
HIGH_6H_REVERSE_SHORT,5,SOLUSDT,0.0,6524,7.831324654801774e-05,0.00030582525363664903,0.0001507597162832631,0.00010126799289397382,0.5472103004291845,1.066759348254785,-0.003788126550510262,0.0036341987324854273
HIGH_6H_REVERSE_SHORT,5,SOLUSDT,0.0004,6524,-0.0003216867534519823,-9.417474636335099e-05,-0.00024924028371673713,-0.0002987320071060263,0.48313917841814835,0.7644557420245703,-0.004188126550510263,0.003234198732485427
HIGH_6H_REVERSE_SHORT,5,SOLUSDT,0.0006,6524,-0.0005216867534519822,-0.0002941747463633509,-0.0004492402837167369,-0.000498732007106026,0.4438994481912937,0.6458168626865273,-0.004388126550510262,0.0030341987324854275
HIGH_6H_REVERSE_SHORT,15,BNBUSDT,0.0,7900,-1.2985960209481405e-05,0.0001588954081966354,8.870457815176665e-05,4.132684280313825e-05,0.5330379746835443,0.9888355454986877,-0.0036687531168876795,0.0034021957608039283
HIGH_6H_REVERSE_SHORT,15,BNBUSDT,0.0004,7900,-0.00041298596020948147,-0.00024110459180336463,-0.00031129542184823327,-0.00035867315719686186,0.45772151898734176,0.697572659897417,-0.00406875311688768,0.003002195760803928
HIGH_6H_REVERSE_SHORT,15,BNBUSDT,0.0006,7900,-0.0006129859602094813,-0.00044110459180336456,-0.0005112954218482335,-0.0005586731571968616,0.4216455696202532,0.5852259488149764,-0.004268753116887679,0.0028021957608039285
HIGH_6H_REVERSE_SHORT,15,BTCUSDT,0.0,6270,0.000165809912193651,0.0003854252173363659,0.00025620861258685896,0.000200133028914962,0.5741626794258373,1.153185848418601,-0.0034642599905598138,0.003513939862102722
HIGH_6H_REVERSE_SHORT,15,BTCUSDT,0.0004,6270,-0.00023419008780634906,-1.4574782663634097e-05,-0.0001437913874131412,-0.00019986697108503808,0.4966507177033493,0.8151723750444655,-0.003864259990559814,0.0031139398621027217
HIGH_6H_REVERSE_SHORT,15,BTCUSDT,0.0006,6270,-0.00043419008780634893,-0.00021457478266363403,-0.00034379138741314093,-0.0003998669710850379,0.4562998405103668,0.6834271105417885,-0.004064259990559814,0.002913939862102722
HIGH_6H_REVERSE_SHORT,15,ETHUSDT,0.0,5476,0.0001916985343631575,0.000641848265095557,0.00035724570750072203,0.00025674974181006223,0.5889335281227173,1.124570935036873,-0.005005524630975922,0.0048880376847168505
HIGH_6H_REVERSE_SHORT,15,ETHUSDT,0.0004,5476,-0.00020830146563684254,0.00024184826509555702,-4.275429249927821e-05,-0.00014325025818993784,0.5352447041636231,0.8784978136301332,-0.005405524630975922,0.00448803768471685
HIGH_6H_REVERSE_SHORT,15,ETHUSDT,0.0006,5476,-0.0004083014656368424,4.184826509555709e-05,-0.00024275429249927835,-0.00034325025818993755,0.5058436815193572,0.7744394894209901,-0.0056055246309759214,0.004288037684716851
HIGH_6H_REVERSE_SHORT,15,SOLUSDT,0.0,6524,0.0002893547259818578,0.0006587870626693637,0.000416573154077728,0.00032576527225007925,0.5691293684855917,1.1599281713702654,-0.005945133592109753,0.005982978859056253
HIGH_6H_REVERSE_SHORT,15,SOLUSDT,0.0004,6524,-0.00011064527401814218,0.0002587870626693637,1.6573154077728524e-05,-7.42347277499209e-05,0.5280502759043532,0.9443779418666367,-0.006345133592109753,0.005582978859056253
HIGH_6H_REVERSE_SHORT,15,SOLUSDT,0.0006,6524,-0.000310645274018142,5.878706266936376e-05,-0.0001834268459222723,-0.0002742347277499207,0.5076640098099325,0.8510626752752484,-0.006545133592109753,0.005382978859056253
HIGH_6H_REVERSE_SHORT,30,BNBUSDT,0.0,7900,-3.9666633143719535e-06,0.0002637407654820789,0.00013416730226307043,5.509291649074933e-05,0.5349367088607595,0.9974478941774715,-0.0049628660797770945,0.004504609739399379
HIGH_6H_REVERSE_SHORT,30,BNBUSDT,0.0004,7900,-0.000403966663314372,-0.0001362592345179211,-0.0002658326977369296,-0.00034490708350925077,0.4778481012658228,0.7692815732115985,-0.005362866079777095,0.004104609739399379
HIGH_6H_REVERSE_SHORT,30,BNBUSDT,0.0006,7900,-0.0006039666633143719,-0.000336259234517921,-0.0004658326977369301,-0.0005449070835092506,0.44936708860759494,0.6749635094204613,-0.005562866079777094,0.0039046097393993793
HIGH_6H_REVERSE_SHORT,30,BTCUSDT,0.0,6270,0.00019927185681621853,0.0004599328472250086,0.0002867286188770491,0.00023469385951852722,0.5668261562998405,1.1382071068331405,-0.004623074462770436,0.004642050516148179
HIGH_6H_REVERSE_SHORT,30,BTCUSDT,0.0004,6270,-0.0002007281431837815,5.993284722500858e-05,-0.00011327138112295074,-0.00016530614048147288,0.5084529505582137,0.8766055364595219,-0.005023074462770436,0.004242050516148179
HIGH_6H_REVERSE_SHORT,30,BTCUSDT,0.0006,6270,-0.0004007281431837814,-0.00014006715277499135,-0.0003132713811229506,-0.0003653061404814726,0.4778309409888357,0.7681065798862177,-0.005223074462770436,0.004042050516148179
HIGH_6H_REVERSE_SHORT,30,ETHUSDT,0.0,5476,0.00019717681149096324,0.0007131917268190513,0.00040845205768024194,0.0003120995583112294,0.5746895544192842,1.0956592206504348,-0.006594919979183378,0.006355998795466056
HIGH_6H_REVERSE_SHORT,30,ETHUSDT,0.0004,5476,-0.00020282318850903678,0.0003131917268190513,8.452057680242027e-06,-8.790044168877062e-05,0.5295836376917458,0.9094797822273878,-0.006994919979183378,0.0059559987954660555
HIGH_6H_REVERSE_SHORT,30,ETHUSDT,0.0006,5476,-0.0004028231885090368,0.00011319172681905135,-0.0001915479423197581,-0.0002879004416887704,0.5094959824689554,0.8276249476391246,-0.007194919979183378,0.005755998795466056
HIGH_6H_REVERSE_SHORT,30,SOLUSDT,0.0,6524,0.0003004217636693123,0.0007464933895591774,0.00047574308855577354,0.00038943775626047044,0.5573267933782955,1.1205648245627982,-0.008000175180716806,0.008127314422412968
