hypothesis,year,horizon,minutes,feature,bucket,cost,samples,mean_return,median_return,win_rate,profit_factor,q10,q90
DOWN_REVERSAL_LONG,2025,6,30,volume_ratio_7d,Q3,0.0002,1551,4.274304718030507e-05,0.00017095686928349997,0.5157962604771116,1.0168858542236403,-0.0075875429784672,0.007477835968882
DOWN_REVERSAL_LONG,2025,6,30,volume_ratio_7d,Q3,0.0004,1551,-0.000157256952819695,-2.9043130716500042e-05,0.49645390070921985,0.9402077285160513,-0.0077875429784672,0.007277835968882
DOWN_REVERSAL_LONG,2025,6,30,volume_ratio_7d,Q4,0.0,1485,-0.00034919329730885487,0.0001510802235988,0.5131313131313131,0.89977976681628,-0.01076852948133978,0.00868524853736501
DOWN_REVERSAL_LONG,2025,6,30,volume_ratio_7d,Q4,0.0002,1485,-0.0005491932973088547,-4.89197764012e-05,0.4983164983164983,0.8467374599237084,-0.01096852948133978,0.00848524853736501
DOWN_REVERSAL_LONG,2025,6,30,volume_ratio_7d,Q4,0.0004,1485,-0.0007491932973088549,-0.0002489197764012,0.48282828282828283,0.796703362377489,-0.011168529481339779,0.00828524853736501
DOWN_REVERSAL_LONG,2026,6,30,volume_ratio_7d,Q1,0.0,852,0.0004087388234393264,0.0006214168182274,0.5892018779342723,1.313597229297625,-0.00436280005142651,0.00467105334003609
DOWN_REVERSAL_LONG,2026,6,30,volume_ratio_7d,Q1,0.0002,852,0.00020873882343932644,0.00042141681822740004,0.5633802816901409,1.150371172988465,-0.004562800051426509,0.0044710533400360904
DOWN_REVERSAL_LONG,2026,6,30,volume_ratio_7d,Q1,0.0004,852,8.738823439326392e-06,0.0002214168182274,0.5258215962441315,1.0059056420232892,-0.00476280005142651,0.00427105334003609
DOWN_REVERSAL_LONG,2026,6,30,volume_ratio_7d,Q2,0.0,915,0.00010625136846926513,0.0004341018925608,0.5475409836065573,1.0558114491873627,-0.00594228192134408,0.005908426466871421
DOWN_REVERSAL_LONG,2026,6,30,volume_ratio_7d,Q2,0.0002,915,-9.374863153073486e-05,0.0002341018925608,0.5224043715846994,0.9530473193990758,-0.0061422819213440795,0.005708426466871422
