hypothesis,minutes,samples,mean_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,years_pf_gt_1,total_years,worst_year_pf,median_year_pf,assets_pf_gt_1,total_assets,worst_asset_pf,median_asset_pf,months_pf_gt_1,total_months,median_month_pf,basic_discovery_gate
SPOT_UP_CATCHUP_LONG,30,53642,-0.0005850476189144676,-0.0006134326152629935,-0.0006069439697866905,0.41553260504828304,0.7058041657762906,0,3,0.6305277951762618,0.6827936723755271,0,4,0.6062130363491184,0.6924107142398164,0,31,0.6983308894943757,False
SPOT_UP_CATCHUP_LONG,60,53642,-0.0005937979198384656,-0.0005972145389165547,-0.0006031728556211087,0.43836918832258304,0.7783884525132135,0,3,0.7250172919286695,0.760900094573722,0,4,0.7078103716542005,0.7673934419105561,0,31,0.7787552635787937,False
SPOT_UP_CATCHUP_LONG,120,53642,-0.0005539775689221634,-0.0005507322540220387,-0.0005559392931741141,0.46113120316170164,0.8464313401366433,0,3,0.7610123097209944,0.825510617691669,0,4,0.7886571192979298,0.8409281355887108,3,31,0.8599326769981361,False
SPOT_UP_REVERSE_SHORT,30,53642,-0.0006149523810855324,-0.0005865673847370067,-0.0005930560302133104,0.416874836881548,0.6928501716238954,0,3,0.6509679526374489,0.6769716540613125,0,4,0.6342982266442214,0.6750663068715674,0,31,0.6522488155309661,False
SPOT_UP_REVERSE_SHORT,60,53642,-0.0006062020801615347,-0.0006027854610834462,-0.0005968271443788911,0.4384996830841505,0.7743326703636676,0,3,0.740098980870191,0.7607842716763117,0,4,0.7110458173313949,0.7610735708141314,1,31,0.7430868662456875,False
SPOT_UP_REVERSE_SHORT,120,53642,-0.0006460224310778372,-0.0006492677459779622,-0.0006440607068258861,0.45033742216919576,0.8234691292147788,0,3,0.7880096629498414,0.8417912224961631,0,4,0.7774939014946661,0.8112080727964777,3,31,0.8011275416462829,False
SPOT_DOWN_CATCHUP_SHORT,30,52814,-0.0006857557635065549,-0.0006989689166727605,-0.0006914304453932871,0.40279092664823724,0.6763014128377077,0,3,0.6346061849402189,0.6627885129721046,0,4,0.5729708589087232,0.6848603928983319,0,31,0.6391858631262938,False
SPOT_DOWN_CATCHUP_SHORT,60,52814,-0.0007271698622781969,-0.0007446247016421298,-0.0007301613070838517,0.42341045934790017,0.7415816250957945,0,3,0.7190663836838861,0.7479727366187567,0,4,0.6607307380198231,0.7365034179364827,0,31,0.7044035908551125,False
SPOT_DOWN_CATCHUP_SHORT,120,52814,-0.0007920740439869659,-0.0008089348007601558,-0.0007961295873081844,0.4392017268148597,0.7927104490069535,0,3,0.7626003016681522,0.811692121240676,0,4,0.7403883269395889,0.7815400233206249,1,31,0.7437166708979541,False
SPOT_DOWN_REVERSE_LONG,30,52814,-0.000514244236493445,-0.0005010310833272398,-0.0005085695546067127,0.43174158367099635,0.7447261242167167,0,3,0.6693549391986306,0.7299425395265038,0,4,0.6725824080150927,0.7110283937853161,0,31,0.7379475494955909,False
SPOT_DOWN_REVERSE_LONG,60,52814,-0.0004728301377218033,-0.000455375298357871,-0.00046983869291614816,0.4573219222175938,0.8227000072035734,0,3,0.7294073044278482,0.8142049836672278,0,4,0.7648230426444845,0.8057049091667615,1,31,0.8079051404063384,False
SPOT_DOWN_REVERSE_LONG,120,52814,-0.0004079259560130347,-0.0003910651992398449,-0.0004038704126918161,0.47534744575302,0.8869237020904246,0,3,0.7935264864603018,0.8807412289134731,0,4,0.8310818273241483,0.8825849190231607,7,31,0.8632206862428162,False
FUT_UP_REVERT_SHORT,30,61034,-0.0006191316680391578,-0.0005850987364037982,-0.000600045682269122,0.42020840842808926,0.6912346476000193,0,3,0.6616602593329353,0.6969326123780619,0,4,0.5899114628851816,0.671775018975241,0,31,0.66909713827168,False
FUT_UP_REVERT_SHORT,60,61034,-0.0006931721722999047,-0.0006525301123805078,-0.000663551910000942,0.4363633384670839,0.7440296644193012,0,3,0.7361303523268065,0.7396571758493681,0,4,0.6755949670687942,0.7307682515012408,1,31,0.7390127424934176,False
FUT_UP_REVERT_SHORT,120,61034,-0.0006946662823160479,-0.0006662463551876411,-0.0006748699310912804,0.4512075236753285,0.8089395644281131,0,3,0.7657831414919751,0.8365136826679996,0,4,0.7759482415515142,0.790287721933878,2,31,0.7793658406051026,False
FUT_UP_CONTINUE_LONG,30,61034,-0.000580868331960842,-0.0006149012635962022,-0.0005999543177308782,0.41122980633745126,0.7083476664196716,0,3,0.6444017491517757,0.7093009288304348,0,4,0.6381712939605612,0.7112924313375215,0,31,0.6874285138423065,False
FUT_UP_CONTINUE_LONG,60,61034,-0.0005068278277000955,-0.0005474698876194936,-0.0005364480899990579,0.44059049054625293,0.8059665226142092,0,3,0.7453441090437314,0.801361322536289,0,4,0.7302096979631423,0.8109078509123682,1,31,0.7909397904418389,False
FUT_UP_CONTINUE_LONG,120,61034,-0.0005053337176839528,-0.0005337536448123608,-0.0005251300689087203,0.462168627322476,0.8570323470013987,0,3,0.7638845696805906,0.8337862643589412,0,4,0.7738407169459728,0.8688491339313091,2,31,0.867421237616247,False
FUT_DOWN_REVERT_LONG,30,60457,-0.0004895615463299199,-0.0004767820718675775,-0.00048688428250707224,0.43440792629472186,0.752354166299637,0,3,0.6792138808180436,0.7370006152430854,0,4,0.6667901493547824,0.7499855484338414,0,31,0.7471657612827554,False
FUT_DOWN_REVERT_LONG,60,60457,-0.00044388416271742224,-0.0004246399600339631,-0.00044493608255005056,0.4603437153679475,0.8300240802400928,0,3,0.7485485266155748,0.8238286122119867,0,4,0.7567881807091313,0.8336892999222688,3,31,0.8374290677260938,False
FUT_DOWN_REVERT_LONG,120,60457,-0.000429688920041269,-0.0003885171023098997,-0.0004246375280279567,0.4772317514927965,0.8784031945435113,0,3,0.7890980653888963,0.8530320049067204,0,4,0.8197940031601021,0.8687005651420432,5,31,0.8696231025359705,False
FUT_DOWN_CONTINUE_SHORT,30,60457,-0.00071043845367008,-0.000723217928132423,-0.0007131157174929278,0.3996394131366095,0.6630461136589885,0,3,0.6458885981065566,0.6470668027150459,0,4,0.5713724743418613,0.650542255051434,0,31,0.6358563089632608,False
FUT_DOWN_CONTINUE_SHORT,60,60457,-0.000756115837282578,-0.0007753600399660381,-0.0007550639174499496,0.419388987214053,0.7291822911530432,0,3,0.7150255836410458,0.7386227081280089,0,4,0.6535174823405691,0.7165619045995126,1,31,0.6846604009779668,False
FUT_DOWN_CONTINUE_SHORT,120,60457,-0.0007703110799587317,-0.0008114828976901015,-0.0007753624719720437,0.4354499892485568,0.7934303028775288,0,3,0.7450274033531984,0.8254985175228244,0,4,0.7334507786340967,0.7955345174220911,3,31,0.7791257446861037,False
