hypothesis,minutes,samples,mean_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,years_pf_gt_1,total_years,worst_year_pf,median_year_pf,assets_pf_gt_1,total_assets,worst_asset_pf,median_asset_pf,months_pf_gt_1,total_months,median_month_pf,basic_discovery_gate
UP_DECEL_CONTINUE_LONG,15,54578,-0.0005292685312607628,-0.0005387038998964429,-0.0005387386907653397,0.4181721572794899,0.685988749507046,0,3,0.6572423424092003,0.6838133736066844,0,4,0.6022423488634099,0.667266713600793,0,31,0.6752480830588947,False
UP_DECEL_CONTINUE_LONG,30,54578,-0.0005009081715230055,-0.000523067646988027,-0.0005212687302789898,0.4420645681410092,0.7750946806414645,0,3,0.7541611167939606,0.7880446119656748,0,4,0.7031746167220888,0.7697483429392554,2,31,0.7596220416622949,False
UP_DECEL_CONTINUE_LONG,60,54578,-0.0004877235179448031,-0.000482211706802764,-0.0004746607388165587,0.45890285463007074,0.8368003984100447,0,3,0.7869585669203705,0.8203384109991051,0,4,0.786117145040445,0.8453552797334594,5,31,0.8452027379122443,False
UP_DECEL_CONTINUE_LONG,120,54578,-0.00046124167811242774,-0.0004330163463599497,-0.0004180244774714857,0.47205833852468027,0.8864269754109972,0,3,0.8270479435546201,0.8922139346992095,0,4,0.8573241278037419,0.8912202432405755,6,31,0.8937343436111734,False
DOWN_ACCEL_CONTINUE_SHORT,15,54719,-0.0006815291795948084,-0.0007856273735450568,-0.0007352388497216753,0.3817686726731117,0.6801814575058508,0,3,0.6532856250040356,0.6787335432266982,0,4,0.6060981399740744,0.6903331204139482,0,31,0.6755389788229224,False
DOWN_ACCEL_CONTINUE_SHORT,30,54719,-0.0007184608769116109,-0.0008394989432718232,-0.0007681362776884316,0.40481368446060784,0.7424504454069984,0,3,0.7135447936004231,0.7407431142551285,0,4,0.6759770416463019,0.7506175880020438,0,31,0.7024493328341207,False
DOWN_ACCEL_CONTINUE_SHORT,60,54719,-0.0008089526348330745,-0.0009395183424231335,-0.0008723166425329687,0.42095067526818836,0.7758624144896298,0,3,0.7682223949581822,0.7790089090999734,0,4,0.7272735937181876,0.7785181813658232,2,31,0.7561779615417127,False
DOWN_ACCEL_CONTINUE_SHORT,120,54719,-0.0010318057355572386,-0.0011493947468865608,-0.0010672440353239607,0.42493466620369524,0.7848635270945106,0,3,0.7520860811016212,0.8089282229236672,0,4,0.7590846043466788,0.7749698364160758,4,31,0.7731397487190714,False
DOWN_ACCEL_REVERSE_LONG,15,54719,-0.0005184708204051915,-0.00041437262645494405,-0.00046476115027832473,0.46241707633545936,0.7406299307874392,0,3,0.6791716089572905,0.7242780954534399,0,4,0.6751028501505927,0.7120067949792601,1,31,0.7372155285152423,False
DOWN_ACCEL_REVERSE_LONG,30,54719,-0.0004815391230883893,-0.00036050105672817744,-0.0004318637223115686,0.4810760430563424,0.8165053058848567,0,3,0.7645774227624382,0.80615189646979,0,4,0.7690030194944618,0.7892380693810286,4,31,0.7920750018206865,False
DOWN_ACCEL_REVERSE_LONG,60,54719,-0.0003910473651669261,-0.00026048165757686754,-0.0003276833574670318,0.4941428023172938,0.8834587833474832,0,3,0.8051955321670834,0.8767071840338874,0,4,0.8422147385387061,0.8549989438250751,7,31,0.8923168161204909,False
DOWN_ACCEL_REVERSE_LONG,120,54719,-0.00016819426444276248,-5.0605253113439964e-05,-0.0001327559646760414,0.5120890367148523,0.9609931939498719,1,3,0.8782030165640159,0.9367033238180389,1,4,0.9110009634691982,0.9384200732333717,13,31,0.9667771608993756,False
DOWN_DECEL_REVERSE_LONG,15,56726,-0.0005508496060743029,-0.0005542199569973599,-0.0005661039691018811,0.42278672918943694,0.6828482291010782,0,3,0.5672146555882225,0.7027328649970898,0,4,0.5866276968421102,0.6737101924567874,0,31,0.6596805037969176,False
DOWN_DECEL_REVERSE_LONG,30,56726,-0.0005236055424487678,-0.0005013646794516614,-0.000527630566453508,0.4535838945104538,0.772036321327888,0,3,0.6736225444620598,0.7693951556184505,0,4,0.6989599673693692,0.758010517745888,2,31,0.7475306914320485,False
DOWN_DECEL_REVERSE_LONG,60,56726,-0.0004522232090890464,-0.00039678485243828165,-0.0004446437519736352,0.4784578500158657,0.8522909782942191,0,3,0.769923693617372,0.8341386854539755,0,4,0.7775390649812526,0.8432765270781728,8,31,0.8331990444185712,False
DOWN_DECEL_REVERSE_LONG,120,56726,-0.0003549621799003172,-0.0003217410529540029,-0.0003494167592428447,0.4908683848676092,0.9137044259262496,0,3,0.8340269307071309,0.8968369837865259,0,4,0.8481715993241365,0.9050959765898068,10,31,0.8725919103996487,False
DOWN_DECEL_CONTINUE_SHORT,15,56726,-0.0006491503939256969,-0.0006457800430026404,-0.0006338960308981185,0.39800091668723336,0.6397580100826082,0,3,0.6296162030103891,0.6460010317505102,0,4,0.5947610836584832,0.6176594247103466,0,31,0.598987080097748,False
DOWN_DECEL_CONTINUE_SHORT,30,56726,-0.0006763944575512322,-0.0006986353205483401,-0.0006723694335464919,0.41585868913725627,0.7177987107845483,0,3,0.7094664006087019,0.7236082942106546,0,4,0.6721209901483414,0.7068433462871448,1,31,0.6830527023758685,False
DOWN_DECEL_CONTINUE_SHORT,60,56726,-0.000747776790910954,-0.0008032151475617194,-0.0007553562480263651,0.4278813947748828,0.7692339710850403,0,3,0.7400677368127703,0.7814678179749408,0,4,0.7231044064647151,0.7675610121686602,1,31,0.7630472210105328,False
DOWN_DECEL_CONTINUE_SHORT,120,56726,-0.0008450378200996839,-0.0008782589470459981,-0.0008505832407571561,0.4418256178824525,0.8073903374262538,0,3,0.7760082756983331,0.8281738412982657,0,4,0.7702932897835697,0.8055621488918436,3,31,0.7840593536129807,False
