symbol,period,year,era,strategy,cost,samples,mean_return,median_return,win_rate,profit_factor,profit_factor_clean
BNBUSDT,2026-07,2026,DEV_2026_FEB_JUL,ATR_080_100,0.0008,30,-0.0006391489139194733,-0.0015572980179980648,0.3,0.6194342766825917,0.6194342766825917
BNBUSDT,2026-07,2026,DEV_2026_FEB_JUL,BASE_SHORT,0.0,77,-8.688870791547369e-05,-0.00020952647017735693,0.4155844155844156,0.9397548104686966,0.9397548104686966
BNBUSDT,2026-07,2026,DEV_2026_FEB_JUL,BASE_SHORT,0.0002,77,-0.0002868887079154737,-0.0004095264701773569,0.4155844155844156,0.8159948946337228,0.8159948946337228
BNBUSDT,2026-07,2026,DEV_2026_FEB_JUL,BASE_SHORT,0.0004,77,-0.0004868887079154738,-0.0006095264701773569,0.35064935064935066,0.710353101905669,0.710353101905669
BNBUSDT,2026-07,2026,DEV_2026_FEB_JUL,BASE_SHORT,0.0006,77,-0.0006868887079154737,-0.0008095264701773569,0.3246753246753247,0.621332222624079,0.621332222624079
BNBUSDT,2026-07,2026,DEV_2026_FEB_JUL,BASE_SHORT,0.0008,77,-0.0008868887079154737,-0.0010095264701773569,0.2987012987012987,0.545731763825784,0.545731763825784
BTCUSDT,2024-01,2024,HIST_2024_2025,ATR_080_100,0.0,18,-0.0012226446462923108,-0.001831315828704605,0.2777777777777778,0.5210051411635807,0.5210051411635807
BTCUSDT,2024-01,2024,HIST_2024_2025,ATR_080_100,0.0002,18,-0.0014226446462923105,-0.002031315828704605,0.2777777777777778,0.472501800972092,0.472501800972092
BTCUSDT,2024-01,2024,HIST_2024_2025,ATR_080_100,0.0004,18,-0.001622644646292311,-0.002231315828704605,0.2222222222222222,0.4306555795874873,0.4306555795874873
BTCUSDT,2024-01,2024,HIST_2024_2025,ATR_080_100,0.0006,18,-0.0018226446462923111,-0.002431315828704605,0.2222222222222222,0.3935794182533317,0.3935794182533317
BTCUSDT,2024-01,2024,HIST_2024_2025,ATR_080_100,0.0008,18,-0.0020226446462923114,-0.002631315828704605,0.2222222222222222,0.3601522024061249,0.3601522024061249
BTCUSDT,2024-01,2024,HIST_2024_2025,BASE_SHORT,0.0,85,0.0005362817056111707,-0.0007598180177399438,0.38823529411764707,1.217154722719262,1.217154722719262
BTCUSDT,2024-01,2024,HIST_2024_2025,BASE_SHORT,0.0002,85,0.00033628170561117026,-0.0009598180177399438,0.35294117647058826,1.129627983306956,1.129627983306956
BTCUSDT,2024-01,2024,HIST_2024_2025,BASE_SHORT,0.0004,85,0.0001362817056111712,-0.0011598180177399438,0.3411764705882353,1.0500035297105417,1.0500035297105417
BTCUSDT,2024-01,2024,HIST_2024_2025,BASE_SHORT,0.0006,85,-6.371829438882997e-05,-0.0013598180177399437,0.3411764705882353,0.9776990930742259,0.9776990930742259
BTCUSDT,2024-01,2024,HIST_2024_2025,BASE_SHORT,0.0008,85,-0.00026371829438882866,-0.0015598180177399438,0.3411764705882353,0.9117695409272306,0.9117695409272306
BTCUSDT,2024-02,2024,HIST_2024_2025,ATR_080_100,0.0,14,-0.002507772724320036,-0.0018320088130719392,0.2857142857142857,0.24990171760361157,0.24990171760361157
BTCUSDT,2024-02,2024,HIST_2024_2025,ATR_080_100,0.0002,14,-0.0027077727243200356,-0.0020320088130719393,0.2857142857142857,0.22326947054503601,0.22326947054503601
BTCUSDT,2024-02,2024,HIST_2024_2025,ATR_080_100,0.0004,14,-0.002907772724320035,-0.0022320088130719394,0.2857142857142857,0.19873401868208138,0.19873401868208138
BTCUSDT,2024-02,2024,HIST_2024_2025,ATR_080_100,0.0006,14,-0.003107772724320036,-0.002432008813071939,0.2857142857142857,0.17605711521015055,0.17605711521015055
BTCUSDT,2024-02,2024,HIST_2024_2025,ATR_080_100,0.0008,14,-0.0033077727243200363,-0.0026320088130719396,0.2857142857142857,0.1550352903110029,0.1550352903110029
BTCUSDT,2024-02,2024,HIST_2024_2025,BASE_SHORT,0.0,68,-0.0010666500344148882,-0.0010544423972402295,0.3088235294117647,0.4529628236914178,0.4529628236914178
BTCUSDT,2024-02,2024,HIST_2024_2025,BASE_SHORT,0.0002,68,-0.0012666500344148887,-0.0012544423972402296,0.2647058823529412,0.3945507608200727,0.3945507608200727
BTCUSDT,2024-02,2024,HIST_2024_2025,BASE_SHORT,0.0004,68,-0.0014666500344148884,-0.0014544423972402294,0.2647058823529412,0.34499456560240094,0.34499456560240094
BTCUSDT,2024-02,2024,HIST_2024_2025,BASE_SHORT,0.0006,68,-0.0016666500344148882,-0.0016544423972402293,0.25,0.30163829417605237,0.30163829417605237
BTCUSDT,2024-02,2024,HIST_2024_2025,BASE_SHORT,0.0008,68,-0.0018666500344148883,-0.0018544423972402294,0.22058823529411764,0.26473249499928425,0.26473249499928425
BTCUSDT,2024-03,2024,HIST_2024_2025,ATR_080_100,0.0,21,0.0020943858770516377,0.00011181336915178086,0.5714285714285714,1.910186964576988,1.910186964576988
BTCUSDT,2024-03,2024,HIST_2024_2025,ATR_080_100,0.0002,21,0.0018943858770516385,-8.818663084821915e-05,0.47619047619047616,1.7893224985668383,1.7893224985668383
BTCUSDT,2024-03,2024,HIST_2024_2025,ATR_080_100,0.0004,21,0.0016943858770516386,-0.00028818663084821916,0.47619047619047616,1.6764617794860266,1.6764617794860266
BTCUSDT,2024-03,2024,HIST_2024_2025,ATR_080_100,0.0006,21,0.0014943858770516372,-0.0004881866308482191,0.47619047619047616,1.572662817699024,1.572662817699024
BTCUSDT,2024-03,2024,HIST_2024_2025,ATR_080_100,0.0008,21,0.0012943858770516374,-0.0006881866308482192,0.47619047619047616,1.4768763629165282,1.4768763629165282
BTCUSDT,2024-03,2024,HIST_2024_2025,BASE_SHORT,0.0,77,8.846632721691795e-05,-0.0008025295232880758,0.4675324675324675,1.0237331154426734,1.0237331154426734
BTCUSDT,2024-03,2024,HIST_2024_2025,BASE_SHORT,0.0002,77,-0.00011153367278308165,-0.001002529523288076,0.44155844155844154,0.9709370269836866,0.9709370269836866
BTCUSDT,2024-03,2024,HIST_2024_2025,BASE_SHORT,0.0004,77,-0.00031153367278308176,-0.0012025295232880758,0.42857142857142855,0.9211279546465906,0.9211279546465906
BTCUSDT,2024-03,2024,HIST_2024_2025,BASE_SHORT,0.0006,77,-0.0005115336727830828,-0.0014025295232880756,0.4155844155844156,0.8741846917004742,0.8741846917004742
BTCUSDT,2024-03,2024,HIST_2024_2025,BASE_SHORT,0.0008,77,-0.0007115336727830824,-0.0016025295232880757,0.4025974025974026,0.8299653420282803,0.8299653420282803
BTCUSDT,2024-04,2024,HIST_2024_2025,ATR_080_100,0.0,19,-0.0003673394019908282,-0.0009445030659455123,0.47368421052631576,0.8815682820383289,0.8815682820383289
BTCUSDT,2024-04,2024,HIST_2024_2025,ATR_080_100,0.0002,19,-0.000567339401990828,-0.0011445030659455123,0.3684210526315789,0.8235025271177068,0.8235025271177068
BTCUSDT,2024-04,2024,HIST_2024_2025,ATR_080_100,0.0004,19,-0.0007673394019908284,-0.0013445030659455122,0.3157894736842105,0.7705385667018791,0.7705385667018791
BTCUSDT,2024-04,2024,HIST_2024_2025,ATR_080_100,0.0006,19,-0.000967339401990828,-0.001544503065945512,0.3157894736842105,0.7221032427942452,0.7221032427942452
BTCUSDT,2024-04,2024,HIST_2024_2025,ATR_080_100,0.0008,19,-0.001167339401990828,-0.0017445030659455122,0.3157894736842105,0.6773320469180238,0.6773320469180238
BTCUSDT,2024-04,2024,HIST_2024_2025,BASE_SHORT,0.0,105,-0.00055218901926161,-0.001786943786395323,0.3523809523809524,0.8355545945782463,0.8355545945782463
BTCUSDT,2024-04,2024,HIST_2024_2025,BASE_SHORT,0.0002,105,-0.0007521890192616097,-0.001986943786395323,0.3238095238095238,0.7844143281955921,0.7844143281955921
BTCUSDT,2024-04,2024,HIST_2024_2025,BASE_SHORT,0.0004,105,-0.0009521890192616094,-0.002186943786395323,0.2857142857142857,0.737392941860972,0.737392941860972
