hypothesis,minutes,year,cost,samples,mean_return,median_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,q10,q90
SPOT_UP_CATCHUP_LONG,30,2024,0.0,21038,0.00010779596320687298,2.0335940656202034e-05,5.702256191175717e-05,7.818353380628224e-05,0.5021865196311437,1.0613137057997495,-0.0053022937331755554,0.00550165527749229
SPOT_UP_CATCHUP_LONG,30,2024,0.0004,21038,-0.00029220403679312704,-0.000379664059343798,-0.0003429774380882423,-0.00032181646619371785,0.4512311056184048,0.8514704014369887,-0.005702293733175556,0.00510165527749229
SPOT_UP_CATCHUP_LONG,30,2024,0.0006,21038,-0.000492204036793127,-0.0005796640593437979,-0.0005429774380882426,-0.0005218164661937177,0.427274455746744,0.7632954556046683,-0.005902293733175555,0.00490165527749229
SPOT_UP_CATCHUP_LONG,30,2025,0.0,20488,-5.819618151299292e-05,-1.5000153978650399e-05,-5.4452496470795843e-05,-5.564457094941265e-05,0.49682741116751267,0.966723242751753,-0.005152697826645958,0.004957720125830308
SPOT_UP_CATCHUP_LONG,30,2025,0.0004,20488,-0.0004581961815129929,-0.0004150001539786504,-0.0004544524964707959,-0.00045564457094941286,0.44211245607184696,0.7663188115741273,-0.005552697826645958,0.0045577201258303075
SPOT_UP_CATCHUP_LONG,30,2025,0.0006,20488,-0.0006581961815129929,-0.0006150001539786503,-0.0006544524964707959,-0.0006556445709494125,0.4154139008199922,0.6827936723755271,-0.005752697826645958,0.004357720125830308
SPOT_UP_CATCHUP_LONG,30,2026,0.0,12116,-2.2566233155981206e-05,-4.187169407959823e-05,-5.739526977169529e-05,-6.125456198042362e-05,0.490756025090789,0.9833006806182414,-0.0039821760853786525,0.003849489475097889
SPOT_UP_CATCHUP_LONG,30,2026,0.0004,12116,-0.00042256623315598126,-0.00044187169407959825,-0.00045739526977169547,-0.0004612545619804237,0.42778144602178936,0.7304012050843296,-0.004382176085378653,0.003449489475097889
SPOT_UP_CATCHUP_LONG,30,2026,0.0006,12116,-0.000622566233155981,-0.0006418716940795982,-0.0006573952697716955,-0.0006612545619804234,0.3953449983492902,0.6305277951762618,-0.004582176085378652,0.0032494894750978894
SPOT_UP_CATCHUP_LONG,60,2024,0.0,21038,9.530105626563142e-05,5.008174193898984e-05,6.489807458360259e-05,7.389943775299221e-05,0.5048959026523434,1.0382556121886182,-0.007425516048399027,0.007548692280161748
SPOT_UP_CATCHUP_LONG,60,2024,0.0004,21038,-0.0003046989437343686,-0.0003499182580610102,-0.0003351019254163976,-0.00032610056224700775,0.46606141268181384,0.887014467988251,-0.007825516048399027,0.007148692280161748
SPOT_UP_CATCHUP_LONG,60,2024,0.0006,21038,-0.0005046989437343686,-0.0005499182580610101,-0.000535101925416398,-0.0005261005622470078,0.44747599581709285,0.8201016857867822,-0.008025516048399028,0.006948692280161748
SPOT_UP_CATCHUP_LONG,60,2025,0.0,20488,-6.968137330248768e-05,-1.32109166500749e-05,-2.842875372256463e-05,-5.827849180419159e-05,0.49770597422881685,0.9719287584382895,-0.007357918114889261,0.00705755326963202
SPOT_UP_CATCHUP_LONG,60,2025,0.0004,20488,-0.0004696813733024876,-0.0004132109166500749,-0.00042842875372256506,-0.0004582784918041915,0.4594884810620851,0.8254303946115439,-0.007757918114889261,0.00665755326963202
SPOT_UP_CATCHUP_LONG,60,2025,0.0006,20488,-0.0006696813733024877,-0.0006132109166500748,-0.0006284287537225648,-0.0006582784918041914,0.43781725888324874,0.760900094573722,-0.007957918114889261,0.00645755326963202
SPOT_UP_CATCHUP_LONG,60,2026,0.0,12116,-2.0189803686856475e-05,-4.652870159993494e-05,-5.5307134324493576e-05,-5.087596984325142e-05,0.49347969626939586,0.9895475617127576,-0.005916579576746739,0.005664379184080359
SPOT_UP_CATCHUP_LONG,60,2026,0.0004,12116,-0.00042018980368685655,-0.00044652870159993496,-0.00045530713432449365,-0.0004508759698432515,0.4490756025090789,0.8039017584828593,-0.006316579576746739,0.005264379184080359
SPOT_UP_CATCHUP_LONG,60,2026,0.0006,12116,-0.0006201898036868564,-0.0006465287015999349,-0.0006553071343244937,-0.0006508759698432512,0.42348960052822715,0.7250172919286695,-0.006516579576746739,0.005064379184080359
SPOT_UP_CATCHUP_LONG,120,2024,0.0,21038,0.00025174006101265307,0.00013548783783323692,0.00020144852611428835,0.00023142443982943585,0.5094115410210096,1.0730196158567278,-0.010357048991209627,0.011097427729545112
SPOT_UP_CATCHUP_LONG,120,2024,0.0004,21038,-0.00014825993898734678,-0.0002645121621667631,-0.00019855147388571148,-0.00016857556017056417,0.48217511170263333,0.959372811692261,-0.010757048991209626,0.010697427729545112
SPOT_UP_CATCHUP_LONG,120,2024,0.0006,21038,-0.00034825993898734715,-0.000464512162166763,-0.00039855147388571254,-0.0003685755601705641,0.46924612605761,0.9072327978877047,-0.010957048991209627,0.010497427729545112
