symbol,period,experiment,cost,samples,win_rate,mean_return,median_return,profit_factor,best_trade,worst_trade,profit_factor_clean
BTCUSDT,2026-04,ATR_CONTRACTING,0.0,18,0.3888888888888889,-0.00014732102779177778,-0.00027980469763710936,0.8423996908330721,0.00552259148281653,-0.0039131006664329115,0.8423996908330721
BTCUSDT,2026-04,ATR_CONTRACTING,0.0002,18,0.3333333333333333,-0.0003473210277917777,-0.00047980469763710934,0.6721523466115584,0.0053225914828165305,-0.004113100666432911,0.6721523466115584
BTCUSDT,2026-04,ATR_CONTRACTING,0.0004,18,0.2777777777777778,-0.0005473210277917779,-0.0006798046976371093,0.5442832863620988,0.00512259148281653,-0.004313100666432912,0.5442832863620988
BTCUSDT,2026-04,ATR_CONTRACTING,0.0006,18,0.2777777777777778,-0.0007473210277917776,-0.0008798046976371092,0.4445592857573905,0.00492259148281653,-0.004513100666432911,0.4445592857573905
BTCUSDT,2026-04,ATR_CONTRACTING,0.0008,18,0.2777777777777778,-0.0009473210277917778,-0.0010798046976371093,0.36417158129188926,0.00472259148281653,-0.004713100666432912,0.36417158129188926
BTCUSDT,2026-04,ATR_CONTRACTING,0.001,18,0.2222222222222222,-0.001147321027791778,-0.0012798046976371094,0.3019339609535737,0.00452259148281653,-0.0049131006664329116,0.3019339609535737
BTCUSDT,2026-04,ATR_EXPANDING,0.0,59,0.423728813559322,-0.00026335799231618103,-0.0004225826057694393,0.8338018492864108,0.01019403957771714,-0.01034762535264333,0.8338018492864108
BTCUSDT,2026-04,ATR_EXPANDING,0.0002,59,0.3728813559322034,-0.0004633579923161811,-0.0006225826057694393,0.72849495193332,0.00999403957771714,-0.010547625352643331,0.72849495193332
BTCUSDT,2026-04,ATR_EXPANDING,0.0004,59,0.3728813559322034,-0.000663357992316181,-0.0008225826057694393,0.6379151590571953,0.00979403957771714,-0.01074762535264333,0.6379151590571953
BTCUSDT,2026-04,ATR_EXPANDING,0.0006,59,0.3389830508474576,-0.0008633579923161811,-0.0010225826057694391,0.5597450480752091,0.00959403957771714,-0.01094762535264333,0.5597450480752091
BTCUSDT,2026-04,ATR_EXPANDING,0.0008,59,0.3389830508474576,-0.001063357992316181,-0.0012225826057694392,0.4920048422220952,0.00939403957771714,-0.01114762535264333,0.4920048422220952
BTCUSDT,2026-04,ATR_EXPANDING,0.001,59,0.3050847457627119,-0.0012633579923161814,-0.0014225826057694393,0.4333821661854044,0.009194039577717139,-0.011347625352643331,0.4333821661854044
BTCUSDT,2026-05,BASE_SHORT,0.0,97,0.4020618556701031,-0.00037579522613563377,-0.0008512871801633626,0.7785240054450342,0.014998593644285796,-0.011528011737216848,0.7785240054450342
BTCUSDT,2026-05,BASE_SHORT,0.0002,97,0.38144329896907214,-0.0005757952261356336,-0.0010512871801633627,0.6830985156632507,0.014798593644285795,-0.011728011737216848,0.6830985156632507
BTCUSDT,2026-05,BASE_SHORT,0.0004,97,0.35051546391752575,-0.0007757952261356338,-0.0012512871801633625,0.600842231591489,0.014598593644285797,-0.011928011737216847,0.600842231591489
BTCUSDT,2026-05,BASE_SHORT,0.0006,97,0.35051546391752575,-0.0009757952261356337,-0.0014512871801633624,0.5293919013097187,0.014398593644285796,-0.012128011737216848,0.5293919013097187
BTCUSDT,2026-05,BASE_SHORT,0.0008,97,0.31958762886597936,-0.001175795226135634,-0.0016512871801633625,0.4667599323704336,0.014198593644285796,-0.012328011737216848,0.4667599323704336
BTCUSDT,2026-05,BASE_SHORT,0.001,97,0.29896907216494845,-0.001375795226135634,-0.0018512871801633626,0.41285360277526484,0.013998593644285795,-0.012528011737216849,0.41285360277526484
BTCUSDT,2026-05,ATR_CONTRACTING,0.0,24,0.4583333333333333,0.0006863786867733988,-0.0003903472138118702,1.7117504498744356,0.011874153308691682,-0.005074017036627132,1.7117504498744356
BTCUSDT,2026-05,ATR_CONTRACTING,0.0002,24,0.4583333333333333,0.00048637868677339893,-0.0005903472138118702,1.453421161765417,0.011674153308691681,-0.005274017036627132,1.453421161765417
BTCUSDT,2026-05,ATR_CONTRACTING,0.0004,24,0.375,0.0002863786867733987,-0.0007903472138118702,1.2406685009896308,0.011474153308691682,-0.005474017036627132,1.2406685009896308
BTCUSDT,2026-05,ATR_CONTRACTING,0.0006,24,0.375,8.637868677339895e-05,-0.00099034721381187,1.0656907075103317,0.011274153308691682,-0.005674017036627132,1.0656907075103317
BTCUSDT,2026-05,ATR_CONTRACTING,0.0008,24,0.3333333333333333,-0.0001136213132266014,-0.0011903472138118701,0.9211568965771768,0.011074153308691681,-0.005874017036627132,0.9211568965771768
BTCUSDT,2026-05,ATR_CONTRACTING,0.001,24,0.3333333333333333,-0.0003136213132266012,-0.0013903472138118702,0.8008045176064245,0.01087415330869168,-0.006074017036627132,0.8008045176064245
BTCUSDT,2026-05,ATR_EXPANDING,0.0,80,0.4,-0.000535431855003432,-0.0009399449434109863,0.7071940821718548,0.014998593644285796,-0.011528011737216848,0.7071940821718548
BTCUSDT,2026-05,ATR_EXPANDING,0.0002,80,0.375,-0.0007354318550034319,-0.0011399449434109864,0.6227274626177018,0.014798593644285795,-0.011728011737216848,0.6227274626177018
BTCUSDT,2026-05,ATR_EXPANDING,0.0004,80,0.3625,-0.0009354318550034322,-0.0013399449434109863,0.5492330434944963,0.014598593644285797,-0.011928011737216847,0.5492330434944963
BTCUSDT,2026-05,ATR_EXPANDING,0.0006,80,0.35,-0.0011354318550034319,-0.0015399449434109862,0.48505345767060937,0.014398593644285796,-0.012128011737216848,0.48505345767060937
BTCUSDT,2026-05,ATR_EXPANDING,0.0008,80,0.3125,-0.001335431855003432,-0.0017399449434109863,0.42847821280594645,0.014198593644285796,-0.012328011737216848,0.42847821280594645
BTCUSDT,2026-05,ATR_EXPANDING,0.001,80,0.2875,-0.0015354318550034325,-0.0019399449434109864,0.38004362452232887,0.013998593644285795,-0.012528011737216849,0.38004362452232887
BTCUSDT,2026-06,BASE_SHORT,0.0,109,0.46788990825688076,0.0001755210086240669,-0.00016562830460309375,1.0876809348519352,0.015414148685598095,-0.019989606674453264,1.0876809348519352
BTCUSDT,2026-06,BASE_SHORT,0.0002,109,0.44954128440366975,-2.4478991375932933e-05,-0.00036562830460309373,0.9883931705965397,0.015214148685598094,-0.020189606674453263,0.9883931705965397
BTCUSDT,2026-06,BASE_SHORT,0.0004,109,0.42201834862385323,-0.00022447899137593324,-0.0005656283046030937,0.8989634737182672,0.015014148685598095,-0.020389606674453265,0.8989634737182672
BTCUSDT,2026-06,BASE_SHORT,0.0006,109,0.3944954128440367,-0.0004244789913759331,-0.0007656283046030937,0.8186017544475742,0.014814148685598095,-0.020589606674453264,0.8186017544475742
BTCUSDT,2026-06,BASE_SHORT,0.0008,109,0.3853211009174312,-0.0006244789913759331,-0.0009656283046030938,0.746405640876677,0.014614148685598094,-0.020789606674453263,0.746405640876677
BTCUSDT,2026-06,BASE_SHORT,0.001,109,0.3761467889908257,-0.0008244789913759337,-0.0011656283046030938,0.6813022680541526,0.014414148685598094,-0.020989606674453265,0.6813022680541526
BTCUSDT,2026-06,ATR_CONTRACTING,0.0,19,0.5789473684210527,0.0004983826536908548,0.00047606703415126184,1.3361099485811356,0.015414148685598095,-0.008363118371541578,1.3361099485811356
BTCUSDT,2026-06,ATR_CONTRACTING,0.0002,19,0.5789473684210527,0.00029838265369085473,0.00027606703415126185,1.1904156456428905,0.015214148685598094,-0.008563118371541579,1.1904156456428905
BTCUSDT,2026-06,ATR_CONTRACTING,0.0004,19,0.5263157894736842,9.838265369085472e-05,7.606703415126182e-05,1.0595212690945504,0.015014148685598095,-0.008763118371541577,1.0595212690945504
BTCUSDT,2026-06,ATR_CONTRACTING,0.0006,19,0.47368421052631576,-0.00010161734630914504,-0.0001239329658487381,0.9420706102290567,0.014814148685598095,-0.008963118371541578,0.9420706102290567
BTCUSDT,2026-06,ATR_CONTRACTING,0.0008,19,0.42105263157894735,-0.0003016173463091454,-0.0003239329658487382,0.8384731295492847,0.014614148685598094,-0.009163118371541578,0.8384731295492847
BTCUSDT,2026-06,ATR_CONTRACTING,0.001,19,0.3684210526315789,-0.0005016173463091457,-0.0005239329658487382,0.7482005227535893,0.014414148685598094,-0.009363118371541579,0.7482005227535893
BTCUSDT,2026-06,ATR_EXPANDING,0.0,96,0.4479166666666667,3.961788415853332e-05,-0.0004160269338986389,1.018611359436426,0.014515653000559237,-0.019989606674453264,1.018611359436426
BTCUSDT,2026-06,ATR_EXPANDING,0.0002,96,0.4270833333333333,-0.00016038211584146658,-0.0006160269338986389,0.928400685547597,0.014315653000559236,-0.020189606674453263,0.928400685547597
BTCUSDT,2026-06,ATR_EXPANDING,0.0004,96,0.40625,-0.00036038211584146686,-0.0008160269338986388,0.8471180670545119,0.014115653000559237,-0.020389606674453265,0.8471180670545119
BTCUSDT,2026-06,ATR_EXPANDING,0.0006,96,0.3854166666666667,-0.0005603821158414665,-0.0010160269338986387,0.7738353693717012,0.013915653000559237,-0.020589606674453264,0.7738353693717012
BTCUSDT,2026-06,ATR_EXPANDING,0.0008,96,0.375,-0.0007603821158414667,-0.0012160269338986388,0.7076478578273516,0.013715653000559236,-0.020789606674453263,0.7076478578273516
BTCUSDT,2026-06,ATR_EXPANDING,0.001,96,0.375,-0.0009603821158414672,-0.001416026933898639,0.6476840738079207,0.013515653000559236,-0.020989606674453265,0.6476840738079207
BTCUSDT,2026-07,BASE_SHORT,0.0,71,0.43661971830985913,-0.0005846228993031369,-0.0005715146536047211,0.7212517273471198,0.012237993792437729,-0.01674167841092955,0.7212517273471198
BTCUSDT,2026-07,BASE_SHORT,0.0002,71,0.4084507042253521,-0.0007846228993031369,-0.0007715146536047211,0.6452956591698841,0.012037993792437729,-0.01694167841092955,0.6452956591698841
BTCUSDT,2026-07,BASE_SHORT,0.0004,71,0.4084507042253521,-0.0009846228993031368,-0.0009715146536047211,0.5774798928802835,0.01183799379243773,-0.01714167841092955,0.5774798928802835
BTCUSDT,2026-07,BASE_SHORT,0.0006,71,0.38028169014084506,-0.0011846228993031371,-0.001171514653604721,0.5166794089074993,0.01163799379243773,-0.01734167841092955,0.5166794089074993
BTCUSDT,2026-07,BASE_SHORT,0.0008,71,0.352112676056338,-0.0013846228993031366,-0.001371514653604721,0.4625875619734047,0.011437993792437729,-0.01754167841092955,0.4625875619734047
BTCUSDT,2026-07,BASE_SHORT,0.001,71,0.352112676056338,-0.001584622899303137,-0.0015715146536047211,0.41441256497235973,0.011237993792437728,-0.01774167841092955,0.41441256497235973
BTCUSDT,2026-07,ATR_CONTRACTING,0.0,24,0.3333333333333333,-0.0016495238311253213,-0.0009405632555443133,0.2852973202377865,0.0033454406423245597,-0.010718730553826994,0.2852973202377865
BTCUSDT,2026-07,ATR_CONTRACTING,0.0002,24,0.3333333333333333,-0.0018495238311253212,-0.0011405632555443134,0.2424080902994563,0.0031454406423245596,-0.010918730553826994,0.2424080902994563
BTCUSDT,2026-07,ATR_CONTRACTING,0.0004,24,0.3333333333333333,-0.002049523831125321,-0.0013405632555443133,0.20396106252997756,0.0029454406423245596,-0.011118730553826993,0.20396106252997756
BTCUSDT,2026-07,ATR_CONTRACTING,0.0006,24,0.3333333333333333,-0.002249523831125321,-0.0015405632555443131,0.16930007370703895,0.00274544064232456,-0.011318730553826994,0.16930007370703895
BTCUSDT,2026-07,ATR_CONTRACTING,0.0008,24,0.3333333333333333,-0.0024495238311253212,-0.0017405632555443132,0.1378921265282898,0.00254544064232456,-0.011518730553826994,0.1378921265282898
BTCUSDT,2026-07,ATR_CONTRACTING,0.001,24,0.3333333333333333,-0.0026495238311253218,-0.0019405632555443133,0.1092997861831433,0.0023454406423245597,-0.011718730553826995,0.1092997861831433
BTCUSDT,2026-07,ATR_EXPANDING,0.0,56,0.44642857142857145,-7.166196541191574e-05,-0.0005561061549261281,0.9584390018588097,0.012237993792437729,-0.009134077462910506,0.9584390018588097
BTCUSDT,2026-07,ATR_EXPANDING,0.0002,56,0.4107142857142857,-0.0002716619654119156,-0.0007561061549261281,0.8521633398190938,0.012037993792437729,-0.009334077462910506,0.8521633398190938
BTCUSDT,2026-07,ATR_EXPANDING,0.0004,56,0.4107142857142857,-0.0004716619654119158,-0.0009561061549261281,0.7587948465604467,0.01183799379243773,-0.009534077462910505,0.7587948465604467
BTCUSDT,2026-07,ATR_EXPANDING,0.0006,56,0.3392857142857143,-0.0006716619654119156,-0.001156106154926128,0.6772057468078099,0.01163799379243773,-0.009734077462910506,0.6772057468078099
BTCUSDT,2026-07,ATR_EXPANDING,0.0008,56,0.30357142857142855,-0.0008716619654119158,-0.001356106154926128,0.6064432509059353,0.011437993792437729,-0.009934077462910506,0.6064432509059353
BTCUSDT,2026-07,ATR_EXPANDING,0.001,56,0.30357142857142855,-0.0010716619654119158,-0.0015561061549261282,0.5447712349171986,0.011237993792437728,-0.010134077462910507,0.5447712349171986
ETHUSDT,2026-02,BASE_SHORT,0.0,101,0.43564356435643564,-0.0005304676567492659,-0.0013582128061455645,0.879035902193742,0.042772473011966516,-0.07645478298583575,0.879035902193742
ETHUSDT,2026-02,BASE_SHORT,0.0002,101,0.4158415841584158,-0.0007304676567492661,-0.0015582128061455646,0.837718530195661,0.04257247301196652,-0.07665478298583575,0.837718530195661
ETHUSDT,2026-02,BASE_SHORT,0.0004,101,0.4158415841584158,-0.0009304676567492662,-0.0017582128061455645,0.7985159278578068,0.04237247301196652,-0.07685478298583574,0.7985159278578068
ETHUSDT,2026-02,BASE_SHORT,0.0006,101,0.4158415841584158,-0.0011304676567492654,-0.0019582128061455643,0.7612479403462237,0.04217247301196651,-0.07705478298583575,0.7612479403462237
ETHUSDT,2026-02,BASE_SHORT,0.0008,101,0.39603960396039606,-0.0013304676567492658,-0.0021582128061455644,0.7259125292034253,0.041972473011966514,-0.07725478298583574,0.7259125292034253
ETHUSDT,2026-02,BASE_SHORT,0.001,101,0.39603960396039606,-0.0015304676567492667,-0.0023582128061455645,0.6923660733151009,0.041772473011966516,-0.07745478298583575,0.6923660733151009
ETHUSDT,2026-02,ATR_CONTRACTING,0.0,27,0.4444444444444444,0.0011719732825437076,-0.0013582128061455645,1.3685930716369652,0.03550597429072999,-0.017097542060222404,1.3685930716369652
ETHUSDT,2026-02,ATR_CONTRACTING,0.0002,27,0.4444444444444444,0.0009719732825437079,-0.0015582128061455646,1.295370044712994,0.03530597429072999,-0.017297542060222403,1.295370044712994
ETHUSDT,2026-02,ATR_CONTRACTING,0.0004,27,0.4444444444444444,0.0007719732825437075,-0.0017582128061455645,1.226930292987512,0.035105974290729994,-0.017497542060222405,1.226930292987512
ETHUSDT,2026-02,ATR_CONTRACTING,0.0006,27,0.4444444444444444,0.0005719732825437075,-0.0019582128061455643,1.1628199417702945,0.03490597429072999,-0.017697542060222404,1.1628199417702945
ETHUSDT,2026-02,ATR_CONTRACTING,0.0008,27,0.4444444444444444,0.00037197328254370756,-0.0021582128061455644,1.1026407787340318,0.03470597429072999,-0.017897542060222402,1.1026407787340318
ETHUSDT,2026-02,ATR_CONTRACTING,0.001,27,0.4444444444444444,0.00017197328254370706,-0.0023582128061455645,1.0460419748340024,0.03450597429072999,-0.018097542060222405,1.0460419748340024
ETHUSDT,2026-02,ATR_EXPANDING,0.0,90,0.43333333333333335,-0.0014883784697094973,-0.0017480880853215641,0.7013474076651113,0.042772473011966516,-0.07645478298583575,0.7013474076651113
ETHUSDT,2026-02,ATR_EXPANDING,0.0002,90,0.4111111111111111,-0.0016883784697094971,-0.0019480880853215642,0.6689704190306793,0.04257247301196652,-0.07665478298583575,0.6689704190306793
ETHUSDT,2026-02,ATR_EXPANDING,0.0004,90,0.4111111111111111,-0.0018883784697094977,-0.0021480880853215643,0.6381143374014789,0.04237247301196652,-0.07685478298583574,0.6381143374014789
ETHUSDT,2026-02,ATR_EXPANDING,0.0006,90,0.4,-0.002088378469709497,-0.002348088085321564,0.608650902705878,0.04217247301196651,-0.07705478298583575,0.608650902705878
ETHUSDT,2026-02,ATR_EXPANDING,0.0008,90,0.37777777777777777,-0.0022883784697094968,-0.002548088085321564,0.5808134100959265,0.041972473011966514,-0.07725478298583574,0.5808134100959265
ETHUSDT,2026-02,ATR_EXPANDING,0.001,90,0.37777777777777777,-0.002488378469709498,-0.002748088085321564,0.5543365455540418,0.041772473011966516,-0.07745478298583575,0.5543365455540418
ETHUSDT,2026-03,BASE_SHORT,0.0,91,0.42857142857142855,0.0005277014108466205,-0.00075857681201974,1.2098308609628423,0.043706310703209406,-0.02400042555660875,1.2098308609628423
ETHUSDT,2026-03,BASE_SHORT,0.0002,91,0.4175824175824176,0.000327701410846621,-0.00095857681201974,1.1246264282851866,0.04350631070320941,-0.02420042555660875,1.1246264282851866
ETHUSDT,2026-03,BASE_SHORT,0.0004,91,0.4175824175824176,0.0001277014108466206,-0.00115857681201974,1.0465053127542043,0.04330631070320941,-0.024400425556608752,1.0465053127542043
ETHUSDT,2026-03,BASE_SHORT,0.0006,91,0.4065934065934066,-7.229858915337968e-05,-0.0013585768120197399,0.9747474220836193,0.0431063107032094,-0.02460042555660875,0.9747474220836193
ETHUSDT,2026-03,BASE_SHORT,0.0008,91,0.3956043956043956,-0.00027229858915337986,-0.00155857681201974,0.9087222653168668,0.042906310703209403,-0.02480042555660875,0.9087222653168668
ETHUSDT,2026-03,BASE_SHORT,0.001,91,0.3516483516483517,-0.00047229858915338017,-0.00175857681201974,0.8480758060554584,0.042706310703209405,-0.025000425556608752,0.8480758060554584
ETHUSDT,2026-03,ATR_CONTRACTING,0.0,23,0.5217391304347826,0.003337287558786353,0.00017319841177054762,2.7832216002759465,0.043706310703209406,-0.01109482617251556,2.7832216002759465
ETHUSDT,2026-03,ATR_CONTRACTING,0.0002,23,0.4782608695652174,0.003137287558786353,-2.6801588229452387e-05,2.5938983672696225,0.04350631070320941,-0.01129482617251556,2.5938983672696225
ETHUSDT,2026-03,ATR_CONTRACTING,0.0004,23,0.4782608695652174,0.0029372875587863534,-0.0002268015882294524,2.4171592727905447,0.04330631070320941,-0.011494826172515559,2.4171592727905447
ETHUSDT,2026-03,ATR_CONTRACTING,0.0006,23,0.4782608695652174,0.002737287558786353,-0.0004268015882294523,2.2573630213368423,0.0431063107032094,-0.01169482617251556,2.2573630213368423
ETHUSDT,2026-03,ATR_CONTRACTING,0.0008,23,0.4782608695652174,0.0025372875587863523,-0.0006268015882294524,2.1121847454874225,0.042906310703209403,-0.01189482617251556,2.1121847454874225
ETHUSDT,2026-03,ATR_CONTRACTING,0.001,23,0.43478260869565216,0.0023372875587863522,-0.0008268015882294524,1.9781435165866046,0.042706310703209405,-0.01209482617251556,1.9781435165866046
ETHUSDT,2026-03,ATR_EXPANDING,0.0,79,0.43037974683544306,0.00018571455311053975,-0.0008561190871270163,1.0784105302447309,0.032819870992586875,-0.01835586044049986,1.0784105302447309
ETHUSDT,2026-03,ATR_EXPANDING,0.0002,79,0.43037974683544306,-1.4285446889460175e-05,-0.0010561190871270164,0.9942453406775243,0.032619870992586876,-0.01855586044049986,0.9942453406775243
ETHUSDT,2026-03,ATR_EXPANDING,0.0004,79,0.4177215189873418,-0.00021428544688946032,-0.0012561190871270163,0.9175187826256366,0.03241987099258688,-0.01875586044049986,0.9175187826256366
ETHUSDT,2026-03,ATR_EXPANDING,0.0006,79,0.4177215189873418,-0.00041428544688946014,-0.0014561190871270162,0.8473775622549731,0.03221987099258687,-0.01895586044049986,0.8473775622549731
ETHUSDT,2026-03,ATR_EXPANDING,0.0008,79,0.3924050632911392,-0.0006142854468894603,-0.0016561190871270163,0.78315301131407,0.03201987099258687,-0.01915586044049986,0.78315301131407
ETHUSDT,2026-03,ATR_EXPANDING,0.001,79,0.35443037974683544,-0.0008142854468894608,-0.0018561190871270164,0.724777329587554,0.031819870992586874,-0.01935586044049986,0.724777329587554
ETHUSDT,2026-04,BASE_SHORT,0.0,81,0.4691358024691358,7.665698811479237e-05,-0.0002465291293627381,1.0367543438934808,0.024260748050514147,-0.0267377141745474,1.0367543438934808
ETHUSDT,2026-04,BASE_SHORT,0.0002,81,0.43209876543209874,-0.00012334301188520751,-0.00044652912936273806,0.9438509996265347,0.02406074805051415,-0.0269377141745474,0.9438509996265347
ETHUSDT,2026-04,BASE_SHORT,0.0004,81,0.4074074074074074,-0.0003233430118852077,-0.000646529129362738,0.8601587574471872,0.023860748050514146,-0.0271377141745474,0.8601587574471872
ETHUSDT,2026-04,BASE_SHORT,0.0006,81,0.3950617283950617,-0.0005233430118852077,-0.000846529129362738,0.7848798733639785,0.023660748050514147,-0.0273377141745474,0.7848798733639785
ETHUSDT,2026-04,BASE_SHORT,0.0008,81,0.37037037037037035,-0.0007233430118852077,-0.001046529129362738,0.717000871075894,0.02346074805051415,-0.0275377141745474,0.717000871075894
ETHUSDT,2026-04,BASE_SHORT,0.001,81,0.37037037037037035,-0.000923343011885208,-0.001246529129362738,0.6557151848751647,0.023260748050514146,-0.0277377141745474,0.6557151848751647
ETHUSDT,2026-04,ATR_CONTRACTING,0.0,24,0.5,0.0011983276208207873,-1.944875508680388e-05,1.890628211683183,0.024260748050514147,-0.005590710557153433,1.890628211683183
ETHUSDT,2026-04,ATR_CONTRACTING,0.0002,24,0.4583333333333333,0.0009983276208207874,-0.00021944875508680386,1.6876528470636247,0.02406074805051415,-0.005790710557153433,1.6876528470636247
ETHUSDT,2026-04,ATR_CONTRACTING,0.0004,24,0.4166666666666667,0.0007983276208207874,-0.0004194487550868039,1.5114725357136416,0.023860748050514146,-0.005990710557153433,1.5114725357136416
ETHUSDT,2026-04,ATR_CONTRACTING,0.0006,24,0.4166666666666667,0.0005983276208207875,-0.0006194487550868038,1.3566764026508797,0.023660748050514147,-0.006190710557153433,1.3566764026508797
ETHUSDT,2026-04,ATR_CONTRACTING,0.0008,24,0.375,0.0003983276208207873,-0.0008194487550868039,1.2212190880855769,0.02346074805051415,-0.006390710557153434,1.2212190880855769
ETHUSDT,2026-04,ATR_CONTRACTING,0.001,24,0.375,0.00019832762082078726,-0.001019448755086804,1.102995104738596,0.023260748050514146,-0.006590710557153433,1.102995104738596
ETHUSDT,2026-04,ATR_EXPANDING,0.0,64,0.484375,0.00019828884546664594,-0.00013640470869735744,1.088150700221908,0.02086996242286343,-0.0267377141745474,1.088150700221908
ETHUSDT,2026-04,ATR_EXPANDING,0.0002,64,0.4375,-1.7111545333538302e-06,-0.0003364047086973574,0.9992739374560714,0.020669962422863432,-0.0269377141745474,0.9992739374560714
ETHUSDT,2026-04,ATR_EXPANDING,0.0004,64,0.421875,-0.00020171115453335403,-0.0005364047086973574,0.9183827215020304,0.02046996242286343,-0.0271377141745474,0.9183827215020304
ETHUSDT,2026-04,ATR_EXPANDING,0.0006,64,0.40625,-0.0004017111545333541,-0.0007364047086973574,0.8448788233075825,0.02026996242286343,-0.0273377141745474,0.8448788233075825
ETHUSDT,2026-04,ATR_EXPANDING,0.0008,64,0.390625,-0.0006017111545333542,-0.0009364047086973574,0.7778675857252313,0.020069962422863432,-0.0275377141745474,0.7778675857252313
ETHUSDT,2026-04,ATR_EXPANDING,0.001,64,0.390625,-0.0008017111545333545,-0.0011364047086973575,0.7167768838336503,0.01986996242286343,-0.0277377141745474,0.7167768838336503
ETHUSDT,2026-05,BASE_SHORT,0.0,98,0.42857142857142855,0.00024125570243217057,-0.00047096806754293175,1.1278031709322258,0.017651875890934532,-0.015635349323183445,1.1278031709322258
ETHUSDT,2026-05,BASE_SHORT,0.0002,98,0.41836734693877553,4.125570243217068e-05,-0.0006709680675429317,1.020592483339712,0.017451875890934533,-0.015835349323183444,1.020592483339712
ETHUSDT,2026-05,BASE_SHORT,0.0004,98,0.41836734693877553,-0.0001587442975678294,-0.0008709680675429317,0.9251121915397318,0.01725187589093453,-0.016035349323183446,0.9251121915397318
ETHUSDT,2026-05,BASE_SHORT,0.0006,98,0.40816326530612246,-0.00035874429756782935,-0.0010709680675429316,0.8396713020516477,0.017051875890934532,-0.016235349323183445,0.8396713020516477
ETHUSDT,2026-05,BASE_SHORT,0.0008,98,0.3979591836734694,-0.0005587442975678297,-0.0012709680675429317,0.7628476901907137,0.016851875890934533,-0.016435349323183444,0.7628476901907137
ETHUSDT,2026-05,BASE_SHORT,0.001,98,0.37755102040816324,-0.0007587442975678298,-0.0014709680675429318,0.6938243478573909,0.01665187589093453,-0.016635349323183446,0.6938243478573909
ETHUSDT,2026-05,ATR_CONTRACTING,0.0,25,0.48,0.0011596950496272607,-1.00758713109661e-05,1.5963870349241343,0.017651875890934532,-0.015635349323183445,1.5963870349241343
ETHUSDT,2026-05,ATR_CONTRACTING,0.0002,25,0.48,0.000959695049627261,-0.0002100758713109661,1.4684788760303484,0.017451875890934533,-0.015835349323183444,1.4684788760303484
ETHUSDT,2026-05,ATR_CONTRACTING,0.0004,25,0.48,0.0007596950496272605,-0.0004100758713109661,1.352930518773203,0.01725187589093453,-0.016035349323183446,1.352930518773203
ETHUSDT,2026-05,ATR_CONTRACTING,0.0006,25,0.48,0.0005596950496272609,-0.000610075871310966,1.2480330336235699,0.017051875890934532,-0.016235349323183445,1.2480330336235699
ETHUSDT,2026-05,ATR_CONTRACTING,0.0008,25,0.48,0.00035969504962726073,-0.0008100758713109661,1.1523786579034125,0.016851875890934533,-0.016435349323183444,1.1523786579034125
ETHUSDT,2026-05,ATR_CONTRACTING,0.001,25,0.48,0.00015969504962726034,-0.0010100758713109661,1.0647972516256865,0.01665187589093453,-0.016635349323183446,1.0647972516256865
ETHUSDT,2026-05,ATR_EXPANDING,0.0,83,0.42168674698795183,0.00012386440365451574,-0.0004808984314224052,1.068415623209847,0.016673661342484047,-0.014572274018230136,1.068415623209847
ETHUSDT,2026-05,ATR_EXPANDING,0.0002,83,0.40963855421686746,-7.613559634548427e-05,-0.0006808984314224052,0.9605070626296277,0.01647366134248405,-0.014772274018230136,0.9605070626296277
ETHUSDT,2026-05,ATR_EXPANDING,0.0004,83,0.40963855421686746,-0.0002761355963454844,-0.0008808984314224051,0.8650297975363277,0.016273661342484046,-0.014972274018230135,0.8650297975363277
ETHUSDT,2026-05,ATR_EXPANDING,0.0006,83,0.39759036144578314,-0.0004761355963454842,-0.001080898431422405,0.7801475159033262,0.016073661342484048,-0.015172274018230136,0.7801475159033262
ETHUSDT,2026-05,ATR_EXPANDING,0.0008,83,0.3855421686746988,-0.0006761355963454844,-0.0012808984314224051,0.704272324165646,0.01587366134248405,-0.015372274018230136,0.704272324165646
ETHUSDT,2026-05,ATR_EXPANDING,0.001,83,0.3614457831325301,-0.0008761355963454846,-0.0014808984314224052,0.6366403417332904,0.015673661342484047,-0.015572274018230137,0.6366403417332904
ETHUSDT,2026-06,BASE_SHORT,0.0,102,0.43137254901960786,0.0003032431227529395,-0.0008362379637671391,1.0871057085869107,0.031745086754909835,-0.03834581204954168,1.0871057085869107
ETHUSDT,2026-06,BASE_SHORT,0.0002,102,0.4215686274509804,0.00010324312275294003,-0.0010362379637671392,1.02871745282714,0.031545086754909836,-0.03854581204954168,1.02871745282714
ETHUSDT,2026-06,BASE_SHORT,0.0004,102,0.4215686274509804,-9.675687724705998e-05,-0.001236237963767139,0.9739257519075248,0.03134508675490984,-0.03874581204954168,0.9739257519075248
ETHUSDT,2026-06,BASE_SHORT,0.0006,102,0.4117647058823529,-0.00029675687724706114,-0.001436237963767139,0.9224804167445383,0.031145086754909835,-0.038945812049541687,0.9224804167445383
ETHUSDT,2026-06,BASE_SHORT,0.0008,102,0.4019607843137255,-0.0004967568772470609,-0.001636237963767139,0.8741664327184635,0.030945086754909836,-0.039145812049541685,0.8741664327184635
ETHUSDT,2026-06,BASE_SHORT,0.001,102,0.39215686274509803,-0.0006967568772470612,-0.0018362379637671391,0.8287665527173753,0.030745086754909834,-0.039345812049541684,0.8287665527173753
