hypothesis,minutes,period,samples,mean_return,median_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,q10,q90
BUY_ABSORPTION_SHORT,5,2024-01,13,0.000431990977053331,0.0002554319931566,0.000431990977053331,0.00042278827272686166,0.6153846153846154,1.7843658051718825,-0.0020317002112130397,0.00274815861580152
BUY_ABSORPTION_SHORT,5,2024-02,7,-0.0009777596326970713,-0.0009328008519699999,-0.0009777596326970713,-0.0009095853582003271,0.14285714285714285,0.07227354136866566,-0.00227397942549116,0.00015461190851048025
BUY_ABSORPTION_SHORT,5,2024-03,15,-0.000961267933206001,-0.0012195556369547999,-0.0009612679332060008,-0.0009029422032813804,0.26666666666666666,0.13755312957396892,-0.0021120308573585,0.00043308241462544005
BUY_ABSORPTION_SHORT,5,2024-04,11,-0.0008063315960780363,-0.0012193548387095998,-0.0008063315960780363,-0.0008506487790158865,0.2727272727272727,0.21726869260039786,-0.0020478114478113,0.000625158664266
BUY_ABSORPTION_SHORT,5,2024-05,15,-0.0010953219617542518,-0.0010154917105998,-0.001095321961754252,-0.0011261097437692046,0.06666666666666667,0.10410136206141993,-0.0027130774249336394,-0.00031998802782208
BUY_ABSORPTION_SHORT,5,2024-06,12,-0.0006475099672553327,-0.0006,-0.0006475099672553328,-0.0006820465860566099,0.08333333333333333,0.08432562459798537,-0.00126876917297227,-0.0002046046328300027
BUY_ABSORPTION_SHORT,5,2024-07,10,-0.0011532631710204644,-0.00115685467103955,-0.0011532631710204644,-0.0011836837707989822,0.1,0.0857868495718055,-0.0022403025637935097,-0.00021464490328544045
BUY_ABSORPTION_SHORT,5,2024-08,10,0.00038262622025825,7.272488131185008e-05,0.00038262622025825007,0.00021975275020485915,0.6,1.7852251180682535,-0.0014509706834198298,0.0017089547786634186
BUY_ABSORPTION_SHORT,5,2024-09,8,-0.000397738733872927,-0.00044299684008959996,-0.000397738733872927,-0.0003876882709946233,0.25,0.29014071703312394,-0.00108973023103173,0.0004733651598248899
BUY_ABSORPTION_SHORT,5,2024-10,15,-0.0009072398993761924,-0.0007857268207077,-0.0009072398993761923,-0.0008999816651143543,0.13333333333333333,0.05035010940915464,-0.0021830653729468,7.006916559677983e-05
BUY_ABSORPTION_SHORT,5,2024-11,17,-0.00012271571528706072,-0.00026147562168389994,-0.00012271571528706072,-9.374126883275957e-05,0.47058823529411764,0.7683919842933755,-0.00125615399261632,0.0013307180884234201
BUY_ABSORPTION_SHORT,5,2024-12,11,-0.0003703586173678273,-0.0007127109808674,-0.00037035861736782726,-0.0003793098678723227,0.45454545454545453,0.4169020124149379,-0.0014425674053923998,0.0009131708540012
BUY_ABSORPTION_SHORT,5,2025-01,15,-0.0003007806246652295,-0.00015214608705689997,-0.00030078062466522965,-0.0003398244755003842,0.3333333333333333,0.4482881252685598,-0.00156656361807374,0.0007514410404903599
BUY_ABSORPTION_SHORT,5,2025-02,10,-0.00078544588549747,-0.00102685760266795,-0.0007854458854974697,-0.0007473660577706291,0.3,0.2000274439172783,-0.0017742461566900099,0.0006454174528692299
BUY_ABSORPTION_SHORT,5,2025-03,25,-0.0008046450588109508,-0.00045176400830139994,-0.0006664375630010985,-0.0006811875429347077,0.28,0.23333200500132906,-0.0019766456461943398,0.0006807061044047806
BUY_ABSORPTION_SHORT,5,2025-04,9,-0.0018095100099186317,-0.0015193680196130999,-0.0018095100099186317,-0.0017887457683268579,0.1111111111111111,0.002891583593876015,-0.00307161596325526,-0.0005383844087176084
BUY_ABSORPTION_SHORT,5,2025-05,20,-0.0010116299133456279,-0.0008335568035499499,-0.0009956973700403812,-0.0010142949172658505,0.15,0.06822923456904106,-0.0022062647552009997,7.025197131240091e-05
BUY_ABSORPTION_SHORT,5,2025-06,9,-0.00019189454691348885,-0.00032272286150019996,-0.00019189454691348888,-0.0001876008458401777,0.3333333333333333,0.6646909112879105,-0.00129352282497014,0.00122987028558414
BUY_ABSORPTION_SHORT,5,2025-07,6,-0.0019313917618060332,-0.00156500037394535,-0.0019313917618060332,-0.0019035402467936456,0.0,0.0,-0.0030043883551541996,-0.00122478655631855
BUY_ABSORPTION_SHORT,5,2025-08,12,-0.0012878689824461882,-0.00121331395605885,-0.0012878689824461882,-0.0013381536433245955,0.16666666666666666,0.09624552457463594,-0.0029733569878458896,1.4939022253454247e-05
BUY_ABSORPTION_SHORT,5,2025-09,8,-0.00092652368436695,-0.0009551010806571499,-0.0009265236843669499,-0.0008681699159375293,0.125,0.010374996148069719,-0.0016116429245836398,2.2725118207270076e-05
BUY_ABSORPTION_SHORT,5,2025-10,7,-0.0014631839005892855,-0.0007070148215527,-0.0014631839005892855,-0.0014041327809711458,0.14285714285714285,0.06581883985102911,-0.0035822207878487998,0.00012231619267836038
BUY_ABSORPTION_SHORT,5,2025-11,18,-0.000517662441741542,-0.0005935470049068353,-0.000517662441741542,-0.000560161484962044,0.2777777777777778,0.3239121247198807,-0.00206461163342214,0.0007455698331250507
BUY_ABSORPTION_SHORT,5,2025-12,20,-0.0006086313862820492,-0.0006272620702815862,-0.0005690654041087934,-0.0006048040692142876,0.25,0.13570167923536458,-0.0014972148170652598,0.0004103963818269302
BUY_ABSORPTION_SHORT,5,2026-01,11,-0.0004731829819699,2.3587185283200068e-05,-0.0004731829819698999,-0.00044798091937933634,0.5454545454545454,0.20655574915077443,-0.0013908548421884,0.00027923074983480004
BUY_ABSORPTION_SHORT,5,2026-02,25,8.040802713626405e-05,-0.0004784637822070999,-0.00032376543236144775,-0.00024986855369601193,0.28,1.1239982827205834,-0.0016111608858832,0.0008664134104705602
BUY_ABSORPTION_SHORT,5,2026-03,27,-0.0006526241921925019,-0.000611297009681499,-0.0006877004564407221,-0.0006872047118408725,0.18518518518518517,0.1617221363081094,-0.00183212718734904,0.00026083898761722053
