hypothesis,minutes,samples,mean_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,years_pf_gt_1,total_years,worst_year_pf,median_year_pf,assets_pf_gt_1,total_assets,worst_asset_pf,median_asset_pf,months_pf_gt_1,total_months,median_month_pf,basic_discovery_gate
ABS_DOWN_REVERSE_LONG,30,3999,-0.000546570184534059,-0.0004897037655242401,-0.0005545250217285534,0.460865216304076,0.7936137260881402,0,3,0.7608437174597846,0.8129069284615095,0,4,0.6917037397385625,0.7643801694668382,7,31,0.8192872423729476,False
ABS_DOWN_REVERSE_LONG,60,3999,-0.0005410366431015594,-0.0004972999556585875,-0.0005067339006878438,0.4741185296324081,0.8425794586910008,0,3,0.8044847591290659,0.8630882327103372,0,4,0.740519622669825,0.8591916840754431,13,31,0.8250992956973557,False
ABS_DOWN_CONTINUE_SHORT,5,3999,-0.0005841843403978514,-0.000617440010365433,-0.0006154723101246989,0.37134283570892723,0.5809800780888391,0,3,0.4443960085345506,0.606223013565512,0,4,0.502897208257945,0.5788996840088697,2,31,0.5574762182061213,False
ABS_DOWN_CONTINUE_SHORT,15,3999,-0.0006183468796302595,-0.0006111595155133373,-0.0005973329323312328,0.41385346336584145,0.7056965977044101,0,3,0.5690211546552055,0.6846711739377725,0,4,0.5738437436082474,0.6715683249261852,4,31,0.6710833419832503,False
ABS_DOWN_CONTINUE_SHORT,30,3999,-0.0006534298154659412,-0.0007102962344757614,-0.0006454749782714469,0.4283570892723181,0.7598503435988253,0,3,0.6390629976356691,0.7766931363342306,0,4,0.6846296234643434,0.7225569607607085,6,31,0.6852324191483062,False
ABS_DOWN_CONTINUE_SHORT,60,3999,-0.0006589633568984413,-0.0007027000443414135,-0.0006932660993121568,0.4398599649912478,0.8125886995097147,0,3,0.726635695547905,0.8005439088021431,0,4,0.6861673865116368,0.8391611877718248,9,31,0.7716858501363804,False
EFF_UP_CONTINUE_LONG,5,26766,-0.0006045809658486,-0.000658331692216518,-0.0006248666895163555,0.37745647463199583,0.6242848557318414,0,3,0.5723398198759645,0.6000242870150282,0,4,0.5083402407595401,0.6311824483795037,0,31,0.5967235885339837,False
EFF_UP_CONTINUE_LONG,15,26766,-0.0005965813849107642,-0.0006707450102785712,-0.0006175790284952152,0.41265037734439214,0.7473308832222657,0,3,0.6620526128542791,0.7181935187693789,0,4,0.6569914995689814,0.7604309891274967,3,31,0.7415629750382984,False
EFF_UP_CONTINUE_LONG,30,26766,-0.00046432678814801624,-0.0005942810745222036,-0.0005120720358024551,0.43760741238885154,0.8440710807230419,0,3,0.7357263762792157,0.8402127271483993,0,4,0.7511310764474393,0.8503317811040616,2,31,0.8524420813203077,False
EFF_UP_CONTINUE_LONG,60,26766,-0.00040483480218167126,-0.0005389612724665084,-0.0004545832152610204,0.4521407756108496,0.8956386293218582,0,3,0.8185582746941571,0.890632470889084,0,4,0.8115838870914027,0.8956102875674177,6,31,0.9075621668566466,False
EFF_UP_REVERSE_SHORT,5,26766,-0.0005954190341513999,-0.0005416683077834821,-0.0005751333104836441,0.42273780168870956,0.6220346766399202,0,3,0.5564230164827513,0.603316781555497,0,4,0.5135821491514843,0.6171394740234881,0,31,0.6314209130217648,False
EFF_UP_REVERSE_SHORT,15,26766,-0.0006034186150892359,-0.0005292549897214294,-0.0005824209715047845,0.459762385115445,0.7416237254207249,0,3,0.6941321112313844,0.742822190663058,0,4,0.6390377885924678,0.7432047123919581,2,31,0.6893176767634278,False
EFF_UP_REVERSE_SHORT,30,26766,-0.0007356732118519841,-0.0006057189254777977,-0.0006879279641975449,0.46615108720017934,0.7623496122175086,0,3,0.7340652840664902,0.7751456764033381,0,4,0.6812611016069497,0.7755999845022725,0,31,0.748897028110006,False
EFF_UP_REVERSE_SHORT,60,26766,-0.0007951651978183294,-0.0006610387275334926,-0.00074541678473898,0.47620115071359187,0.8041720670084802,0,3,0.7844837852834693,0.8131070151580038,0,4,0.7218566587095161,0.8105776367312809,2,31,0.8044232359489291,False
EFF_DOWN_CONTINUE_SHORT,5,28168,-0.0007010638203585817,-0.0007425074952121751,-0.0007212292727320964,0.3702783300198807,0.6084929989725689,0,3,0.59632295717539,0.6112975415507769,0,4,0.5528757725374159,0.6103794337331034,0,31,0.5770655962595097,False
EFF_DOWN_CONTINUE_SHORT,15,28168,-0.0008118607330364052,-0.0008945557987231256,-0.0008436940710247907,0.39875035501278044,0.6973926261422774,0,3,0.6902989083073403,0.6917081140084596,0,4,0.656772839586408,0.6920202380324207,0,31,0.6830506749550427,False
EFF_DOWN_CONTINUE_SHORT,30,28168,-0.0009622951266819527,-0.0010252568303855346,-0.0009795968648137017,0.41149531383129795,0.723985956789831,0,3,0.704234815880958,0.7285537498093294,0,4,0.7011286028986631,0.711811340134479,1,31,0.6773862723233174,False
EFF_DOWN_CONTINUE_SHORT,60,28168,-0.0011841603171373304,-0.0012159465859718605,-0.001160265901437533,0.4198736154501562,0.736328503095691,0,3,0.7108783067938556,0.7537122921068775,0,4,0.7018364747880126,0.7272170635680062,3,31,0.6946244920884566,False
EFF_DOWN_REVERSE_LONG,5,28168,-0.0004989361796414181,-0.0004574925047878255,-0.00047877072726790345,0.43709173530247086,0.6969770010756803,0,3,0.5528315459799134,0.7129160612986637,0,4,0.5986478739291574,0.6668336987424235,1,31,0.6716988080137462,False
EFF_DOWN_REVERSE_LONG,15,28168,-0.0003881392669635948,-0.0003054442012768754,-0.00035630592897520943,0.4849829593865379,0.8394385142104506,0,3,0.7222776245417033,0.855703638538478,0,4,0.7624513327170355,0.7995683953290791,5,31,0.8481901853437057,False
EFF_DOWN_REVERSE_LONG,30,28168,-0.0002377048733180476,-0.00017474316961446653,-0.00022040313518629912,0.4992189718829878,0.9226105366313965,0,3,0.8312466549537117,0.9129861379511534,1,4,0.8469370765654696,0.8906559190094272,10,31,0.9388360526281919,False
