era,symbol,strategy,cost,windows,total_samples,positive_windows,positive_window_rate,pf_above_1_rate,median_profit_factor,median_window_return,pooled_mean_return,pooled_median_return,pooled_win_rate,pooled_profit_factor
DISCOVERY_2026_01,SOLUSDT,BASE_SHORT,0.0006,1,80,1,1.0,1.0,1.8437124337386053,0.0020666912607858203,0.0020666912607858203,-0.0001984947217936289,0.475,1.8437124337386053
DISCOVERY_2026_01,SOLUSDT,BASE_SHORT,0.0008,1,80,1,1.0,1.0,1.7303695716896736,0.0018666912607858202,0.0018666912607858202,-0.000398494721793629,0.4625,1.7303695716896736
HIST_2024_2025,BNBUSDT,ATR_080_100,0.0,24,547,8,0.3333333333333333,0.3333333333333333,0.9136695242031798,-0.0001480246288476564,-0.00018910928775790843,-0.000449023963699946,0.4625228519195612,0.9209017571855436
HIST_2024_2025,BNBUSDT,ATR_080_100,0.0002,24,547,7,0.2916666666666667,0.2916666666666667,0.7965039287112375,-0.00034802462884765635,-0.00038910928775790827,-0.000649023963699946,0.4424131627056673,0.8443725154874335
HIST_2024_2025,BNBUSDT,ATR_080_100,0.0004,24,547,7,0.2916666666666667,0.2916666666666667,0.6900584638212119,-0.0005480246288476565,-0.0005891092877579085,-0.000849023963699946,0.42413162705667273,0.7746368648666896
HIST_2024_2025,BNBUSDT,ATR_080_100,0.0006,24,547,7,0.2916666666666667,0.2916666666666667,0.6258916751454742,-0.0007480246288476563,-0.0007891092877579083,-0.0010490239636999459,0.4040219378427788,0.7111505852242412
HIST_2024_2025,BNBUSDT,ATR_080_100,0.0008,24,547,5,0.20833333333333334,0.20833333333333334,0.573346235359178,-0.0009480246288476562,-0.0009891092877579086,-0.001249023963699946,0.3820840950639854,0.6534116615865734
HIST_2024_2025,BNBUSDT,BASE_SHORT,0.0,24,2049,10,0.4166666666666667,0.4166666666666667,0.9622663630127152,-0.00010781570608677646,-0.00016768204945127337,-0.0004926431949554555,0.45339189848706685,0.9410078305323051
HIST_2024_2025,BNBUSDT,BASE_SHORT,0.0002,24,2049,8,0.3333333333333333,0.3333333333333333,0.8886817572505349,-0.0003078157060867764,-0.0003676820494512733,-0.0006926431949554555,0.4353343094192289,0.8755123337740734
HIST_2024_2025,BNBUSDT,BASE_SHORT,0.0004,24,2049,5,0.20833333333333334,0.20833333333333334,0.7966830555627673,-0.0005078157060867762,-0.0005676820494512731,-0.0008926431949554555,0.4172767203513909,0.8149940791791105
HIST_2024_2025,BNBUSDT,BASE_SHORT,0.0006,24,2049,4,0.16666666666666666,0.16666666666666666,0.7172842673120317,-0.0007078157060867768,-0.0007676820494512737,-0.0010926431949554553,0.4001952171791118,0.7591104178198722
HIST_2024_2025,BNBUSDT,BASE_SHORT,0.0008,24,2049,3,0.125,0.125,0.6536933842796637,-0.0009078157060867764,-0.0009676820494512735,-0.0012926431949554554,0.3850658857979502,0.7075110968645701
HIST_2024_2025,BTCUSDT,ATR_080_100,0.0,24,512,8,0.3333333333333333,0.3333333333333333,0.8322873024363198,-0.00036092991723054245,-0.00026007114945624443,-0.00047009837195766124,0.4375,0.8704368038228105
HIST_2024_2025,BTCUSDT,ATR_080_100,0.0002,24,512,7,0.2916666666666667,0.2916666666666667,0.7670595343762152,-0.0005609299172305424,-0.00046007114945624425,-0.0006700983719576612,0.416015625,0.7832049223203575
