hypothesis,minutes,cost,samples,mean_return,median_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,q10,q90
HIGH_WIDEN_CONTINUE_LONG,30,0.0,40636,-6.468165716108474e-05,-0.0001061246856421394,-9.042924054720281e-05,-8.538177432411083e-05,0.4862929422187223,0.9681113099428941,-0.005989460091033183,0.00589968806283192
HIGH_WIDEN_CONTINUE_LONG,30,0.0004,40636,-0.0004646816571610848,-0.0005061246856421394,-0.0004904292405472029,-0.0004853817743241108,0.44118515601929326,0.7928166472094722,-0.006389460091033183,0.00549968806283192
HIGH_WIDEN_CONTINUE_LONG,30,0.0006,40636,-0.0006646816571610846,-0.0007061246856421393,-0.0006904292405472032,-0.0006853817743241107,0.41815139285362735,0.7179841961125377,-0.006589460091033183,0.0052996880628319205
HIGH_WIDEN_CONTINUE_LONG,60,0.0,40636,-8.255639301012985e-05,-0.00012318263901456294,-0.0001008529026990126,-9.907115516327862e-05,0.4890245102864455,0.9702428640817992,-0.008216997759806333,0.008062087514580374
HIGH_WIDEN_CONTINUE_LONG,60,0.0004,40636,-0.0004825563930101298,-0.0005231826390145629,-0.0005008529026990127,-0.0004990711551632786,0.4556796928831578,0.8383613429074039,-0.008616997759806332,0.007662087514580374
HIGH_WIDEN_CONTINUE_LONG,60,0.0006,40636,-0.0006825563930101298,-0.0007231826390145629,-0.000700852902699013,-0.0006990711551632785,0.43892115365685597,0.77953240345607,-0.008816997759806332,0.007462087514580374
HIGH_WIDEN_CONTINUE_LONG,120,0.0,40636,-8.50050943246429e-05,-3.921314619625971e-05,-0.00012137441456431822,-0.00012789044868201079,0.49707156216163007,0.9776616173308821,-0.011483870142653396,0.011183882088686148
HIGH_WIDEN_CONTINUE_LONG,120,0.0004,40636,-0.0004850050943246428,-0.0004392131461962597,-0.0005213744145643181,-0.0005278904486820108,0.4726351018801063,0.8790891820589045,-0.011883870142653396,0.010783882088686149
HIGH_WIDEN_CONTINUE_LONG,120,0.0006,40636,-0.0006850050943246432,-0.0006392131461962597,-0.0007213744145643191,-0.000727890448682011,0.45944482724677627,0.8336590106278466,-0.012083870142653396,0.010583882088686148
HIGH_WIDEN_REVERT_SHORT,30,0.0,40636,6.468165716108474e-05,0.0001061246856421394,9.042924054720261e-05,8.538177432411083e-05,0.5115660990254947,1.0329390739779571,-0.00589968806283192,0.005989460091033183
