hypothesis,minutes,samples,mean_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,years_pf_gt_1,total_years,worst_year_pf,median_year_pf,assets_pf_gt_1,total_assets,worst_asset_pf,median_asset_pf,months_pf_gt_1,total_months,median_month_pf,basic_discovery_gate
BUY_ABSORPTION_SHORT,5,449,-0.0006331352492250736,-0.0006596903306139105,-0.0006579577647449487,0.26280623608017817,0.2784246319654533,0,3,0.15713486011155448,0.3478244746689309,0,4,0.07185095235118921,0.25770049506395254,3,31,0.2000274439172783,False
BUY_ABSORPTION_SHORT,15,449,-0.0006726161403030412,-0.0007334964230674021,-0.0007156115696386583,0.3273942093541203,0.43391341641938724,0,3,0.3592621921966278,0.42789410531859673,0,4,0.16585591765269864,0.3768320847253739,3,31,0.39034086412967167,False
BUY_ABSORPTION_SHORT,30,449,-0.0006013590401299494,-0.0006074903005841838,-0.0005673349511378298,0.35634743875278396,0.6187050430103926,0,3,0.4707291204388364,0.5488494105673052,0,4,0.2613611006748547,0.6335628208376435,5,31,0.42597738164912313,False
BUY_ABSORPTION_SHORT,60,449,-0.0006454879886504527,-0.0007246377774237633,-0.0006891205177254297,0.39198218262806234,0.684509372187681,1,3,0.4840506039063257,0.6451436355001707,0,4,0.44603263851134645,0.699930893791405,10,31,0.48957678569853386,False
SELL_ABSORPTION_LONG,5,475,-0.0006009917679850885,-0.0005709275006488793,-0.0005828531200520715,0.25684210526315787,0.2469226033633092,0,3,0.20941128233393722,0.2541814234286811,0,4,0.1327432656382455,0.2489509146101835,1,31,0.20301212222275455,False
SELL_ABSORPTION_LONG,15,475,-0.0005408022431012329,-0.0005266245845979001,-0.000530732390271895,0.3452631578947368,0.46910061381216966,0,3,0.35519673609886143,0.40833745942144045,0,4,0.3655335893363649,0.4649936017924845,3,31,0.49131483082329175,False
SELL_ABSORPTION_LONG,30,475,-0.0004757588674826204,-0.00047054306072426315,-0.00045183014761710096,0.391578947368421,0.6230034298414291,0,3,0.49545519012506045,0.5938067568780013,0,4,0.40979356520166677,0.6196255491688116,5,31,0.6275393721367776,False
SELL_ABSORPTION_LONG,60,475,-0.0005333674957551481,-0.0006100355011561723,-0.0005662624962156671,0.40210526315789474,0.6795326290923692,0,3,0.527161206541747,0.6292252546308886,0,4,0.5628807647265778,0.6346259660896647,11,31,0.557640289825522,False
BUY_CONFIRMED_LONG,5,11431,-0.0005614740431476861,-0.0005893632027812232,-0.0005860254962488893,0.25807016009098066,0.3310098270184389,0,3,0.27288898449631976,0.3321643187016058,0,4,0.22529455392542108,0.29462956999120055,0,31,0.3189109284406399,False
BUY_CONFIRMED_LONG,15,11431,-0.0005659075876044812,-0.0006098739641885134,-0.0006009388534544358,0.34196483247309944,0.5151121766963892,0,3,0.47018394453027923,0.5243671473487543,0,4,0.36655688314356777,0.5074852121678552,0,31,0.5084015056211614,False
BUY_CONFIRMED_LONG,30,11431,-0.0005294815970658977,-0.0005658118715980752,-0.0005500814817623649,0.38640538885486836,0.6434952884601866,0,3,0.5759930409543156,0.6424290353138055,0,4,0.5368854535278648,0.627382289949157,0,31,0.6502490286244897,False
BUY_CONFIRMED_LONG,60,11431,-0.0005310632156394582,-0.0005811626015372034,-0.0005800801716538957,0.42034817601259733,0.7293756495052248,0,3,0.6574927970379606,0.6881103650502643,0,4,0.658473652310326,0.7288164445038205,2,31,0.6921486875735938,False
SELL_CONFIRMED_SHORT,5,11368,-0.0006202914436068361,-0.0006428986483594472,-0.0006343857438825529,0.2448099929627023,0.29599342438030013,0,3,0.2707836221561387,0.2954031712234149,0,4,0.18732181388959745,0.2809922933292309,0,31,0.29649756778897834,False
SELL_CONFIRMED_SHORT,15,11368,-0.0006265468721336736,-0.0006495257738685947,-0.0006415137920713826,0.33172061928219565,0.47893661221047207,0,3,0.45277375618125143,0.48314850052446695,0,4,0.34169828932156604,0.4579229904556452,0,31,0.48256583356248994,False
SELL_CONFIRMED_SHORT,30,11368,-0.0006552432228549625,-0.0006865711601591919,-0.0006641451924646149,0.3679627023223082,0.5756677275887576,0,3,0.5655281466193033,0.5769189580195357,0,4,0.44086286976708033,0.5575762423847513,0,31,0.5563620037491958,False
SELL_CONFIRMED_SHORT,60,11368,-0.000719942571142454,-0.0007603409589873619,-0.000743804377060415,0.39523223082336384,0.6534565032968612,0,3,0.6313284954664479,0.649140702984673,0,4,0.5376222631070249,0.6467854583169479,1,31,0.6134212699342276,False
