hypothesis,minutes,period,samples,mean_return,median_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,q10,q90
UP_ACCEL_CONTINUE_LONG,15,2024-01,1446,-0.0008645458700036952,-0.0008891353418614794,-0.0008482414898149133,-0.0008188651075082122,0.3948824343015214,0.5949700929797396,-0.005580242158472592,0.003924748893250386
UP_ACCEL_CONTINUE_LONG,15,2024-02,1944,-0.00021583069037497753,-0.0005389776026575971,-0.0003466871457961343,-0.00025957323553460563,0.41358024691358025,0.8590860290313882,-0.004252117564974322,0.004408041664333552
UP_ACCEL_CONTINUE_LONG,15,2024-03,1638,-0.00016079077150058543,-0.0005236863985686563,-0.0002782189038336543,-0.0001696573202858472,0.4548229548229548,0.9303865958025878,-0.006978639537954045,0.007341795894708217
UP_ACCEL_CONTINUE_LONG,15,2024-04,1571,-0.00032421480258804065,-0.0007885660409702838,-0.0005052054442986591,-0.00042997972080790825,0.41820496499045196,0.8437627453157299,-0.005752038994530539,0.005945267669822774
UP_ACCEL_CONTINUE_LONG,15,2024-05,1605,-0.0005979833543080207,-0.0009745454907041478,-0.0007835671580305786,-0.0007041819732003836,0.3744548286604361,0.6886527632239312,-0.005318917360734131,0.004357766368305584
UP_ACCEL_CONTINUE_LONG,15,2024-06,1497,-0.0007173933442793402,-0.0009096328406370085,-0.0008128866521183796,-0.0007875211504690053,0.36138944555778224,0.580694904738518,-0.004661515858900333,0.0032746045414076674
UP_ACCEL_CONTINUE_LONG,15,2024-07,1771,-0.00046741005341640436,-0.0005790278353055672,-0.0005453073699689822,-0.000511561610943621,0.4268774703557312,0.7305943056926767,-0.00507598118821102,0.004057083110244598
UP_ACCEL_CONTINUE_LONG,15,2024-08,1617,-0.0006665516166655401,-0.0012110351456982686,-0.0009677022873086573,-0.0008492793133512231,0.3716759431045145,0.7313548244189031,-0.006512076436322277,0.00582488406660573
UP_ACCEL_CONTINUE_LONG,15,2024-09,1639,-0.0004961835470986282,-0.000658590316973528,-0.0005708552885583136,-0.0005356786420249217,0.41488712629652225,0.6941939874724226,-0.0047428435181751764,0.0038234553959459973
UP_ACCEL_CONTINUE_LONG,15,2024-10,1793,-0.0005494691715257082,-0.0008313729910595752,-0.0006629290215601506,-0.0006132127458219638,0.3786949247071946,0.6485904148898906,-0.004333426569154518,0.0036175779834306315
UP_ACCEL_CONTINUE_LONG,15,2024-11,1803,-0.000384254201149144,-0.0006409533950365137,-0.0004868015194032697,-0.0003957301500933564,0.42540210759844704,0.8160291977623592,-0.006040347124662637,0.005492295998892183
UP_ACCEL_CONTINUE_LONG,15,2024-12,1609,-0.0005153127791699136,-0.0006405320795409114,-0.0006091302664809314,-0.0005598502399946929,0.41578620261031696,0.7435709519722514,-0.005685024053709852,0.005127453212925493
UP_ACCEL_CONTINUE_LONG,15,2025-01,1702,-0.00013559223609387405,-0.00046811852181323163,-0.00030337001051559774,-0.0001928333308590041,0.43537015276145713,0.9324831747805963,-0.005451451752996282,0.005767284133924601
UP_ACCEL_CONTINUE_LONG,15,2025-02,1574,-0.0009807643101769408,-0.001078097204992589,-0.0010223623692361176,-0.001019046218236371,0.3869123252858958,0.6139788767255181,-0.006927596207442054,0.0054284671729111925
UP_ACCEL_CONTINUE_LONG,15,2025-03,1488,-0.0009743915926703681,-0.0013196404423044365,-0.0011808708220149386,-0.001134877719125886,0.3541666666666667,0.6112614788764954,-0.006295723509141769,0.0042896521047942155
UP_ACCEL_CONTINUE_LONG,15,2025-04,1624,-0.0006511511747144081,-0.0006805004568905642,-0.0006839299002846775,-0.0006432765164844436,0.4082512315270936,0.6934791218344702,-0.0057416504456284535,0.004685231177918126
UP_ACCEL_CONTINUE_LONG,15,2025-05,1806,-0.0006800410126340708,-0.000706319116700726,-0.0006771627994308739,-0.0006708795041489535,0.37652270210409744,0.605391612060039,-0.004507659494860827,0.0034187704625446187
UP_ACCEL_CONTINUE_LONG,15,2025-06,1575,-0.00040312641868812764,-0.0006689417442262252,-0.0005444656491518042,-0.0004901423756781324,0.38285714285714284,0.7276427316828037,-0.004073932029336035,0.0036655948957839807
UP_ACCEL_CONTINUE_LONG,15,2025-07,1907,-0.0003526790176086685,-0.0005702380952382174,-0.0004397523958880083,-0.00040620917239550595,0.4032511798636602,0.7660116054581984,-0.004387244379178855,0.003981922785328631
UP_ACCEL_CONTINUE_LONG,15,2025-08,1695,-0.0005602576624533611,-0.0007800385031179851,-0.0007120122552301233,-0.00068242920577624,0.3805309734513274,0.6644712413699867,-0.004769708835774543,0.0034992678537259445
UP_ACCEL_CONTINUE_LONG,15,2025-09,1693,-0.0005993539297190272,-0.0007411432604092599,-0.0006443200540975307,-0.0006161584382727713,0.36089781453041936,0.5825610173733077,-0.0038491733907338502,0.0028106442134183457
