hypothesis,minutes,cost,samples,mean_return,median_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,q10,q90
HIGH_24H_CONTINUE_LONG,30,0.0006,10984,-0.0007076267372897447,-0.0011351005295170517,-0.000864374950934071,-0.0007698039030446423,0.3966678805535324,0.7337497123254868,-0.007238776938325219,0.0064523724279707895
HIGH_24H_CONTINUE_LONG,60,0.0,10984,-0.0001957398262907708,-0.0006838413129758858,-0.00036576778828123057,-0.00025297776648274965,0.4546613255644574,0.9363101714031931,-0.008797217047472472,0.009318774474518055
HIGH_24H_CONTINUE_LONG,60,0.0004,10984,-0.0005957398262907707,-0.0010838413129758858,-0.0007657677882812305,-0.0006529777664827496,0.42197742170429714,0.8193672757685876,-0.009197217047472471,0.008918774474518056
HIGH_24H_CONTINUE_LONG,60,0.0006,10984,-0.0007957398262907709,-0.0012838413129758856,-0.0009657677882812313,-0.0008529777664827497,0.4075018208302986,0.7669910216333788,-0.009397217047472472,0.008718774474518055
HIGH_24H_CONTINUE_LONG,120,0.0,10984,-0.0002818393251345825,-0.0009099971251078642,-0.0005055706540365043,-0.0003665778228761043,0.44564821558630735,0.9288212296606841,-0.011502594286717372,0.011594619442251309
HIGH_24H_CONTINUE_LONG,120,0.0004,10984,-0.0006818393251345822,-0.0013099971251078642,-0.0009055706540365043,-0.0007665778228761043,0.42398033503277494,0.8370993792935236,-0.011902594286717371,0.01119461944225131
HIGH_24H_CONTINUE_LONG,120,0.0006,10984,-0.0008818393251345828,-0.001509997125107864,-0.0011055706540365046,-0.0009665778228761043,0.4136016023306628,0.7950094636393612,-0.012102594286717372,0.010994619442251309
HIGH_24H_REVERSE_SHORT,5,0.0,10984,3.586884276971104e-05,0.0001844365602236553,0.0001105461810216957,6.690177850907504e-05,0.5396030589949017,1.0341877398822281,-0.0033557800852455745,0.0032292368544767267
HIGH_24H_REVERSE_SHORT,5,0.0004,10984,-0.00036413115723028897,-0.00021556343977634473,-0.0002894538189783043,-0.00033309822149092504,0.4570284049526584,0.7086876438890342,-0.0037557800852455747,0.0028292368544767265
HIGH_24H_REVERSE_SHORT,5,0.0006,10984,-0.0005641311572302888,-0.00041556343977634466,-0.0004894538189783042,-0.0005330982214909247,0.4176074289876184,0.5859999734127789,-0.003955780085245574,0.002629236854476727
HIGH_24H_REVERSE_SHORT,15,0.0,10984,9.258312486389608e-05,0.00045271381261424715,0.00022344547002948356,0.00014947273703793561,0.5553532410779315,1.0557832139884786,-0.005377027919984001,0.0051473756096150364
HIGH_24H_REVERSE_SHORT,15,0.0004,10984,-0.00030741687513610396,5.271381261424713e-05,-0.00017655452997051625,-0.00025052726296206457,0.5072833211944647,0.8335735529744263,-0.005777027919984001,0.004747375609615036
HIGH_24H_REVERSE_SHORT,15,0.0006,10984,-0.0005074168751361038,-0.0001472861873857528,-0.00037655452997051623,-0.0004505272629620643,0.4806081573197378,0.7395755717745095,-0.005977027919984001,0.004547375609615037
HIGH_24H_REVERSE_SHORT,30,0.0,10984,0.00010762673728974471,0.0005351005295170519,0.00026437495093407096,0.00016980390304464256,0.5510742898761836,1.04884309023355,-0.007052372427970788,0.0066387769383252195
HIGH_24H_REVERSE_SHORT,30,0.0004,10984,-0.00029237326271025526,0.00013510052951705187,-0.00013562504906592917,-0.0002301960969553575,0.5127458120903132,0.877705215152133,-0.007452372427970788,0.006238776938325219
HIGH_24H_REVERSE_SHORT,30,0.0006,10984,-0.0004923732627102553,-6.489947048294805e-05,-0.0003356250490659297,-0.0004301960969553573,0.49326292789512016,0.80226705358019,-0.0076523724279707874,0.00603877693832522
HIGH_24H_REVERSE_SHORT,60,0.0,10984,0.0001957398262907708,0.0006838413129758858,0.00036576778828123057,0.0002529777664827502,0.5446103423160962,1.068022147512676,-0.009318774474518055,0.008797217047472473
HIGH_24H_REVERSE_SHORT,60,0.0004,10984,-0.0002042601737092291,0.0002838413129758858,-3.4232211718769036e-05,-0.00014702223351724977,0.5181172614712308,0.9333567291921929,-0.009718774474518055,0.008397217047472474
HIGH_24H_REVERSE_SHORT,60,0.0006,10984,-0.0004042601737092293,8.384131297588585e-05,-0.00023423221171876973,-0.0003470222335172498,0.5050983248361253,0.8721753410403804,-0.009918774474518055,0.008197217047472474
HIGH_24H_REVERSE_SHORT,120,0.0,10984,0.0002818393251345825,0.0009099971251078642,0.0005055706540365037,0.0003665778228761045,0.5531682447195921,1.0766334446999224,-0.011594619442251309,0.011502594286717372
HIGH_24H_REVERSE_SHORT,120,0.0004,10984,-0.00011816067486541729,0.0005099971251078643,0.00010557065403650403,-3.342217712389548e-05,0.5322286962855062,0.9693951574402386,-0.011994619442251308,0.011102594286717372
HIGH_24H_REVERSE_SHORT,120,0.0006,10984,-0.00031816067486541784,0.0003099971251078643,-9.442934596349632e-05,-0.0002334221771238955,0.5187545520757465,0.9195698208688482,-0.012194619442251309,0.010902594286717372
LOW_24H_CONTINUE_SHORT,5,0.0,8899,-0.0002403362767054607,-0.00025469563871172163,-0.00028752053038486486,-0.0002921461580429194,0.4513990335992808,0.8466148998710308,-0.004205573354726022,0.003707650607806733
LOW_24H_CONTINUE_SHORT,5,0.0004,8899,-0.0006403362767054608,-0.0006546956387117216,-0.000687520530384865,-0.0006921461580429195,0.3812787953702663,0.6443714156585306,-0.004605573354726022,0.003307650607806733
LOW_24H_CONTINUE_SHORT,5,0.0006,8899,-0.0008403362767054605,-0.0008546956387117216,-0.0008875205303848652,-0.0008921461580429193,0.35093830767501966,0.5639837592579454,-0.004805573354726022,0.0031076506078067333
LOW_24H_CONTINUE_SHORT,15,0.0,8899,-0.00031304520546689114,-0.0005642679011226281,-0.000478760848976779,-0.00043785489505298805,0.43488032363186874,0.8723050017440006,-0.006606897459386473,0.006072136764280975
LOW_24H_CONTINUE_SHORT,15,0.0004,8899,-0.000713045205466891,-0.0009642679011226281,-0.0008787608489767785,-0.000837854895052988,0.39903359928081805,0.7344040200424969,-0.007006897459386473,0.005672136764280975
LOW_24H_CONTINUE_SHORT,15,0.0006,8899,-0.000913045205466891,-0.001164267901122628,-0.0010787608489767797,-0.0010378548950529878,0.3786942353073379,0.6747168465460281,-0.007206897459386473,0.005472136764280975
LOW_24H_CONTINUE_SHORT,30,0.0,8899,-0.0005836050059240508,-0.0009217163853769694,-0.0006854903239582316,-0.0005759618349588507,0.4252163164400494,0.8203469572012471,-0.008903114084238028,0.008322806581973463
LOW_24H_CONTINUE_SHORT,30,0.0004,8899,-0.0009836050059240508,-0.0013217163853769694,-0.001085490323958231,-0.0009759618349588507,0.3967861557478368,0.7176503660014968,-0.009303114084238027,0.007922806581973463
LOW_24H_CONTINUE_SHORT,30,0.0006,8899,-0.001183605005924051,-0.0015217163853769693,-0.0012854903239582316,-0.0011759618349588506,0.38352623890324755,0.6717335615025671,-0.009503114084238028,0.007722806581973463
LOW_24H_CONTINUE_SHORT,60,0.0,8899,-0.0009886270461324884,-0.0012835555275569899,-0.0010144914669743307,-0.0009392984051317376,0.42049668502078885,0.7671198670172507,-0.011701268752328351,0.010488452084862864
LOW_24H_CONTINUE_SHORT,60,0.0004,8899,-0.0013886270461324882,-0.0016835555275569898,-0.0014144914669743304,-0.0013392984051317375,0.4011686706371502,0.6900864828138927,-0.01210126875232835,0.010088452084862864
LOW_24H_CONTINUE_SHORT,60,0.0006,8899,-0.0015886270461324887,-0.0018835555275569897,-0.0016144914669743314,-0.0015392984051317378,0.38835824249915724,0.6547765954584577,-0.012301268752328351,0.009888452084862864
LOW_24H_CONTINUE_SHORT,120,0.0,8899,-0.0009806910220043167,-0.001436781609195359,-0.0010561287452548866,-0.0009281831426817958,0.43016069221260816,0.8155118819754937,-0.014850423406291967,0.014018311880080757
LOW_24H_CONTINUE_SHORT,120,0.0004,8899,-0.0013806910220043164,-0.0018367816091953589,-0.001456128745254887,-0.0013281831426817958,0.41308012136195077,0.751096973431897,-0.015250423406291966,0.013618311880080758
LOW_24H_CONTINUE_SHORT,120,0.0006,8899,-0.001580691022004317,-0.0020367816091953587,-0.0016561287452548869,-0.0015281831426817959,0.40296662546353523,0.7209962307020794,-0.015450423406291967,0.013418311880080757
LOW_24H_REVERSE_LONG,5,0.0,8899,0.0002403362767054607,0.00025469563871172163,0.00028752053038486476,0.00029214615804291975,0.5438813349814586,1.1811745814446866,-0.0037076506078067336,0.004205573354726022
