hypothesis,minutes,year,cost,samples,mean_return,median_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,q10,q90
HIGH_WIDEN_CONTINUE_LONG,30,2024,0.0,14377,-0.00012719313501417923,-0.00014563686674551324,-0.00013228201223187985,-0.00013792984125726574,0.48403700354733253,0.9414199996918716,-0.006416884004474999,0.006149154655852395
HIGH_WIDEN_CONTINUE_LONG,30,2024,0.0004,14377,-0.0005271931350141792,-0.0005456368667455132,-0.0005322820122318798,-0.0005379298412572657,0.44362523474994786,0.7790357632453231,-0.006816884004474999,0.005749154655852395
HIGH_WIDEN_CONTINUE_LONG,30,2024,0.0006,14377,-0.0007271931350141792,-0.0007456368667455132,-0.0007322820122318803,-0.0007379298412572657,0.423106350420811,0.709027508153622,-0.007016884004474999,0.0055491546558523955
HIGH_WIDEN_CONTINUE_LONG,30,2025,0.0,16131,5.729614402462904e-05,-5.340739158310459e-05,-3.570834897553083e-06,2.0768662038307325e-05,0.49308784328311944,1.0277463772551745,-0.00604675171447544,0.00623450472940279
HIGH_WIDEN_CONTINUE_LONG,30,2025,0.0004,16131,-0.00034270385597537096,-0.0004534073915831046,-0.0004035708348975524,-0.0003792313379616927,0.44845328869877876,0.8494735034302628,-0.00644675171447544,0.00583450472940279
HIGH_WIDEN_CONTINUE_LONG,30,2025,0.0006,16131,-0.0005427038559753709,-0.0006534073915831045,-0.0006035708348975536,-0.0005792313379616926,0.4255160870373814,0.7728515008811951,-0.00664675171447544,0.00563450472940279
HIGH_WIDEN_CONTINUE_LONG,30,2026,0.0,10128,-0.0001702204006279893,-0.0001317994374711029,-0.00015980910698488781,-0.00017169228038613917,0.4786729857819905,0.9036741440669235,-0.005214693072608634,0.004943053131306209
HIGH_WIDEN_CONTINUE_LONG,30,2026,0.0004,10128,-0.0005702204006279893,-0.0005317994374711029,-0.0005598091069848879,-0.0005716922803861393,0.42614533965244866,0.712867682863146,-0.005614693072608634,0.004543053131306209
HIGH_WIDEN_CONTINUE_LONG,30,2026,0.0006,10128,-0.0007702204006279892,-0.0007317994374711028,-0.0007598091069848881,-0.000771692280386139,0.39938783570300157,0.6338312942607615,-0.005814693072608634,0.004343053131306209
HIGH_WIDEN_CONTINUE_LONG,60,2024,0.0,14377,-0.00022148608319161493,-0.00015324749470391197,-0.00019740681217866662,-0.00020704705570473656,0.48834944703345623,0.9254972320803302,-0.00882746496233322,0.008266850564311578
HIGH_WIDEN_CONTINUE_LONG,60,2024,0.0004,14377,-0.0006214860831916148,-0.0005532474947039119,-0.0005974068121786659,-0.0006070470557047365,0.45697989844891146,0.804796162998725,-0.00922746496233322,0.007866850564311578
HIGH_WIDEN_CONTINUE_LONG,60,2024,0.0006,14377,-0.000821486083191615,-0.0007532474947039119,-0.0007974068121786667,-0.0008070470557047365,0.4410516797662934,0.7506105885726402,-0.00942746496233322,0.007666850564311578
HIGH_WIDEN_CONTINUE_LONG,60,2025,0.0,16131,0.00010722437316692561,-2.8347483452262345e-05,5.4743377419774274e-05,7.258211845789992e-05,0.4975512987415535,1.0379921670639942,-0.008298472016542213,0.008653652646407606
HIGH_WIDEN_CONTINUE_LONG,60,2025,0.0004,16131,-0.0002927756268330743,-0.00042834748345226236,-0.00034525662258022506,-0.00032741788154210005,0.46469530717252494,0.9033730246997319,-0.008698472016542213,0.008253652646407606
HIGH_WIDEN_CONTINUE_LONG,60,2025,0.0006,16131,-0.0004927756268330746,-0.0006283474834522623,-0.0005452566225802266,-0.0005274178815421001,0.44820531895108795,0.84299716722756,-0.008898472016542213,0.008053652646407606
HIGH_WIDEN_CONTINUE_LONG,60,2026,0.0,10128,-0.00018760787241997094,-0.00023349733705146924,-0.00020924350765447452,-0.00020252597467151115,0.47640205371248023,0.922353790450679,-0.007339083412636871,0.006864388511469518
HIGH_WIDEN_CONTINUE_LONG,60,2026,0.0004,10128,-0.000587607872419971,-0.0006334973370514692,-0.0006092435076544741,-0.0006025259746715112,0.4394747235387046,0.7768155219735222,-0.007739083412636871,0.0064643885114695175
HIGH_WIDEN_CONTINUE_LONG,60,2026,0.0006,10128,-0.0007876078724199709,-0.0008334973370514692,-0.0008092435076544748,-0.000802525974671511,0.421109794628752,0.7132662773011904,-0.00793908341263687,0.006264388511469518
HIGH_WIDEN_CONTINUE_LONG,120,2024,0.0,14377,-0.00021537151867099765,-4.975454424849257e-05,-0.0002502678586343618,-0.0002876433194740711,0.4963483341448146,0.9456522401918005,-0.012130100822893473,0.01110977269178437
HIGH_WIDEN_CONTINUE_LONG,120,2024,0.0004,14377,-0.0006153715186709975,-0.0004497545442484926,-0.0006502678586343616,-0.0006876433194740709,0.4745078945538012,0.8523887220600121,-0.012530100822893473,0.01070977269178437
HIGH_WIDEN_CONTINUE_LONG,120,2024,0.0006,14377,-0.0008153715186709979,-0.0006497545442484925,-0.0008502678586343626,-0.0008876433194740714,0.46261389719691176,0.8092742762038572,-0.012730100822893473,0.01050977269178437
HIGH_WIDEN_CONTINUE_LONG,120,2025,0.0,16131,0.0001642203494506716,0.00011905921572452627,0.00015091002080467648,0.00014700710024634974,0.5067881718430352,1.0419107317305454,-0.011570803901782667,0.012237330037082828
